	EC	Fraction_Inactive_Channels	Rho	Y	Z
0	0.0	0.0	0.0	0.36	0.0
1	-0.17831924813792274	-0.44954558674136275	0.44954558674136275	0.4739444622088921	0.0643747859290304
2	-0.3370522976366153	-0.6921841928831057	0.6921841928831057	0.6261676024265357	0.07088469521007963
3	-0.4874746490800483	-0.8205043887315442	0.8205043887315443	0.7687503714711684	0.0787242776088799
4	-0.6261318780499983	-0.8813967930408284	0.8813967930408285	0.8945896584397158	0.0915422196102823
5	-0.6603249157241092	-0.06207791119258453	0.06207791119258465	0.6177873136134391	0.4025376021106705
6	-0.6166715330030597	-0.304413925386497	0.3044139253864971	0.8008781886195083	0.17579334438355212
7	-0.5512259555955529	-0.14753596922894438	0.1475359692289445	0.6607111793352364	0.2505147762603175
8	-0.5073880260840803	-0.20292724410417523	0.20292724410417531	0.5935944608742043	0.2737935652098766
9	-0.4468095512021387	-0.22911300316703323	0.2291130031670333	0.5727724842789912	0.23403706692314802
10	-0.3863450496392875	-0.2016701243833492	0.20167012438334928	0.5042653060717237	0.2420797435675644
11	-0.34128040285992606	-0.2267134934857539	0.22671349348575398	0.4522185269880602	0.24906187587186648
12	-0.29665839569752683	-0.2544290949269466	0.25442909492694665	0.4301428661191797	0.2265155295783476
13	-0.25370628440110854	-0.2414855650099679	0.24148556500996796	0.38176397098737885	0.23194231341373017
14	-0.22862437452825324	-0.29085995550779603	0.2908599555077961	0.36298629273840866	0.22563808178984496
15	-0.1948727701845614	-0.2831159169179861	0.28311591691798615	0.3443401690045714	0.2105326011799902
16	-0.18988308320583838	-0.3391856698674499	0.33918566986744986	0.32325686663392045	0.2266262165719182
17	-0.16064466768609637	-0.31535792077747726	0.31535792077747726	0.3383346841906893	0.18230998349540736
18	-0.25531694977730446	-0.5774510689883182	0.5774510689883182	0.5415270765322716	0.07378987324503318
19	-0.40881193158237455	-0.7598679346587762	0.7598679346587762	0.6945823328254522	0.0742295987569228
20	-0.5545179704225119	-0.8537464409063636	0.8537464409063635	0.8311018902034412	0.0834160802190713
21	-0.6839419169073123	-0.8887736205390446	0.8887736205390445	0.9370498492537636	0.10689206765354935
22	-0.611279949643159	-0.14470917228948238	0.1447091722894822	0.7514277727885722	0.21985217685458708
23	-0.6181889387971012	-0.31477366067751295	0.3147736606775127	0.7063481867770124	0.27184075202008856
24	-0.5403155235855798	-0.22851516542926756	0.2285151654292673	0.6844816271518315	0.2158338964337475
25	-0.47605600708705903	-0.17342511426704788	0.17342511426704768	0.5847786993493334	0.251277307737725
26	-0.4270922619604859	-0.2111914516848833	0.21119145168488304	0.5275741137637301	0.2595181481967553
27	-0.37262432443187804	-0.23316276828586044	0.23316276828586022	0.4985544546465461	0.23406986978533117
28	-0.3207080775633746	-0.22190600127775736	0.22190600127775711	0.44309871848460586	0.23760935907876787
29	-0.28205518049882944	-0.24971314056469346	0.24971314056469324	0.40349158132852836	0.23856359917030023
30	-0.24377180210744367	-0.2689607031135495	0.26896070311354925	0.38427264986342163	0.2194991522440212
31	-0.21243529042169526	-0.26466626752797856	0.2646662675279783	0.33977293155381894	0.23266235886787534
32	-0.19450610300930796	-0.3262980759838599	0.3262980759838596	0.3523024869280061	0.202203616081301
33	-0.16673274753476267	-0.26812349663148816	0.26812349663148793	0.29570337999645907	0.23102936753830267
34	-0.18375102933617096	-0.42780129672569905	0.42780129672569883	0.4110495355291423	0.13270149380702778
35	-0.31887686427075956	-0.6712746487595223	0.671274648759522	0.6076018880266446	0.07127497624411429
36	-0.47010923719476533	-0.8092476187964891	0.8092476187964888	0.752496569769552	0.0776126674252125
37	-0.610784825074257	-0.8766304128058583	0.8766304128058579	0.8816327133454119	0.0891521117288445
38	-0.6956951544445096	-0.43299024367898936	0.4329902436789888	0.6421818823612345	0.4135132720832746
39	-0.6138832036792812	-0.2712344870551959	0.27123448705519526	0.7967101997486751	0.17717300393060556
40	-0.5616232744830971	-0.12907577448576898	0.1290757744857683	0.6469532273677241	0.27467004711537174
41	-0.5197454151153107	-0.2310204240604612	0.23102042406046044	0.6177595584177793	0.26198585669753005
42	-0.45338566477150144	-0.22028735333355	0.22028735333354932	0.5816865768098651	0.23169908796163483
43	-0.39481282052299627	-0.196418642445537	0.1964186424455363	0.507113327534558	0.24769949298843677
44	-0.3495034336168525	-0.23266675928792455	0.23266675928792388	0.4617315214248124	0.24777191219203862
45	-0.3015144647817829	-0.2479165244922449	0.24791652449224424	0.43601807419162586	0.2254963905901556
46	-0.2596178046277382	-0.2368068945835429	0.23680689458354226	0.3817199691816592	0.23789783544607765
47	-0.23352520839380478	-0.29437714624804584	0.29437714624804523	0.37328918923426985	0.22023601915953367
48	-0.19716657559052414	-0.26977700360238155	0.26977700360238094	0.3414588821528217	0.21570769343770108
49	-0.19763076545073066	-0.3642506966606573	0.3642506966606567	0.34765204642844316	0.20997871902228618
50	-0.161257158114411	-0.28795614857216817	0.28795614857216756	0.32818231232484407	0.19307484578956546
51	-0.24677388604498857	-0.5530750427949825	0.5530750427949819	0.530873288333375	0.07590059771161221
52	-0.4001345547955811	-0.7464716880131411	0.7464716880131406	0.68625393124368	0.07388062355189966
53	-0.5466147292980201	-0.8469260533352726	0.846926053335272	0.8239827953493922	0.08263193394862642
54	-0.6778189087201809	-0.887378531118872	0.8873785311188714	0.9346707033686277	0.1031482053515519
55	-0.6157666014325102	-0.12307221905126811	0.12307221905126756	0.7411875149332982	0.23457908649921075
56	-0.620764940357687	-0.32627498540416255	0.326274985404162	0.7285574418035881	0.25220749855409724
57	-0.541064337550967	-0.2202127240861029	0.22021272408610235	0.6830672520317158	0.21799708551924968
58	-0.4778852909018497	-0.17086714990461718	0.17086714990461657	0.5820524932838096	0.255832797618039
59	-0.4293824800953463	-0.21746102700559725	0.2174610270055966	0.5327165341813097	0.25666594591403485
60	-0.373277121245145	-0.2302294642104859	0.23022946421048526	0.49989360398509486	0.23338351726004866
61	-0.3220101532419994	-0.21977874672465084	0.21977874672465014	0.44195592815349727	0.24005422508850072
62	-0.2836142730151176	-0.2524673690250902	0.2524673690250895	0.40662632075701755	0.23698795225809857
63	-0.2442640057751219	-0.2681791436335036	0.26817914363350287	0.3885072872277283	0.2157567185473921
64	-0.2150553048643907	-0.26162684892337273	0.261626848923372	0.3355406262659114	0.23951467859847766
65	-0.19744766558635404	-0.33462004349867175	0.334620043498671	0.3669047198011047	0.19054294578524783
66	-0.17635369059779152	-0.25487211550877475	0.25487211550877403	0.283042271697005	0.25331141890078496
67	-0.1867446028484687	-0.41133819898835483	0.41133819898835405	0.4263983234009379	0.12034627944752921
68	-0.3290523297241795	-0.6661781698655318	0.666178169865531	0.6179623791825836	0.07108995054159417
69	-0.47990204415778814	-0.8058538255178403	0.8058538255178396	0.7617529758187277	0.0781490683390587
70	-0.6198502506570124	-0.8739946220552273	0.8739946220552267	0.889913749758207	0.08993650089880353
71	-0.6889524834178371	-0.20664811533622926	0.20664811533622848	0.6111251799477833	0.4378273034700517
72	-0.6190944162872746	-0.28234796456137007	0.28234796456136935	0.8044664694004668	0.17462794688680555
73	-0.5652684767310343	-0.1293194741294322	0.1293194741294315	0.6547094276522357	0.2705590490787963
74	-0.5238759590924749	-0.22610930026423964	0.22610930026423892	0.6184669818214427	0.2654089772710295
75	-0.4579440851343094	-0.22081781087864075	0.22081781087864003	0.5852692076837144	0.2326748774505921
