	CYCDcdk4	CYCDcdk4p27	CYCEcdk2p27	E2F	aCYCEcdk2	aCYCEcdk20	aCYCEcdk21	iCYCEcdk2	p27	pRB	pRBE2F
0	0.0	0.0	1.0	0.0	0.0	5.0	0.01	0.01	15.0	0.05	1.95
1	0.0009440119626484518	0.003097566671049264	0.9932427838128999	0.012149488521693614	0.0011389876828896929	3.8079739659806444	0.022457470571809742	0.04760377469402356	14.76174280511865	0.13040918382107866	1.937470657410785
2	0.0010910627431520426	0.006590107331536244	0.9875687964959264	0.03934121871787938	0.0011546292091860599	3.0880664137573706	0.051447435694240026	0.21555903196911594	14.523116049430216	0.20933666333148354	1.9083247209305945
3	0.0012051542874845973	0.010311643234876698	0.9819942772071512	0.0808308426926216	0.0011645841124769782	2.653642671884489	0.09735959519344428	0.6013106708515922	14.286235897383571	0.28613494231248154	1.8621217770341874
4	0.001288130821552641	0.014123688407163392	0.976654299506448	0.134799915381629	0.001179633241286865	2.392215510752303	0.15941101118285567	1.274495784090933	14.050934189254606	0.3603838384876421	1.7996093252511187
5	0.0013437253280043787	0.017911331746121754	0.9717383684828916	0.19853445269542955	0.0011971902988021376	2.2345842816467987	0.23576952092199047	2.2832627716439284	13.816881040965482	0.43184413101808794	1.722599159210419
6	0.0013825716364871618	0.021599291193314052	0.9674577191381909	0.268939319231215	0.0012177607206008763	2.1400201383782194	0.32397954474751856	3.650415123203517	13.583632867929595	0.5004140797517916	1.6335402790471187
7	0.001407902873155107	0.025130643713057996	0.9640482740794473	0.34270274447918675	0.0012419625695991889	2.0830819619532646	0.42113742070203314	5.375254410324835	13.350638824265264	0.566073978106207	1.5353403722392858
8	0.0014252106418193708	0.028475868213965454	0.961766649690852	0.4167500288547369	0.0012704801855170581	2.0490872050041844	0.5243926175428946	7.439778095408377	13.11726354857432	0.6288234393913901	1.43085799727392
9	0.001437201153212373	0.03162478643751422	0.9608431047403123	0.4882139614748077	0.001303876766157641	2.028240900793173	0.6306449956858894	9.793439853992647	12.88279187150184	0.6888043326839818	1.3232134204671548
10	0.001445839181199833	0.03456991370549226	0.9615189174926078	0.5549998524472741	0.001342876117223413	2.0157877883494213	0.7376202657762754	12.392021165025215	12.646539322152151	0.7460596971579326	1.2146922227392503
11	0.0014524463880157324	0.03731095767320487	0.9640502130970016	0.6152236025547491	0.0013882964292199567	2.0081911475735055	0.8429787966721545	15.171047831845659	12.40768947556156	0.8006922067338201	1.1076478782548176
12	0.0014577580269699941	0.03985101013810881	0.9686785706656338	0.6676347934448017	0.0014407429261273975	2.0035063944540643	0.9449031088200581	18.06427299235845	12.165425253974812	0.8528071822508342	1.0039078903144283
13	0.001462247525632069	0.042194770545243274	0.9756302532899962	0.7114582711096727	0.001501137554587353	2.0005634313772203	1.0419674341357505	21.004927569344765	11.918922229987407	0.9025135379653736	0.9049043876340868
14	0.001466189865454806	0.044347602661868345	0.9851389906154234	0.7463558337789484	0.001570856486112581	1.9986635529790926	1.1331337719530772	23.928924944076382	11.66730424903884	0.9499218928147828	0.8116776275452613
15	0.0014697948329014422	0.04631511561631076	0.9974345666776601	0.7723528262616165	0.0016503336578980049	1.9973979237509716	1.2177110813608933	26.777210118426733	11.409666071610426	0.9951430984399728	0.7249171130922285
16	0.001473099128236135	0.048102673372318515	1.0127255448235302	0.7897652146964028	0.0017415060588820818	1.996519196604931	1.2953096058990625	29.49756504660923	11.145111259449653	1.038286863123977	0.6450077857695
17	0.0014763194070229416	0.04971551379287027	1.0312630860129748	0.7991279718574029	0.0018461686706391805	1.9958783894382615	1.3657905937529349	32.04562868386133	10.87262430617735	1.0794606263133535	0.5720810896617089
18	0.0014792050499703663	0.051157957434527876	1.053281472370285	0.8011265077395476	0.0019652492019427356	1.9953848107644643	1.429213275083904	34.38545158426958	10.591184831699715	1.118768620307642	0.5060687955074321
19	0.0014823834655304914	0.052434883293262693	1.0790054240280798	0.796551171619988	0.002101674132099583	1.9949834084785687	1.4858001054617807	36.489524978171026	10.299757351854451	1.1563111532833263	0.4467385018771738
20	0.0014851662275324163	0.05355136493817379	1.1087330259146375	0.7862466413498114	0.0022594262655873418	1.9946385002160032	1.535893217087647	38.33842230712956	9.99712031920777	1.192184029601478	0.39373788290736533
21	0.0014884358463762818	0.05451174288071738	1.142790909183334	0.7710500125583807	0.0024407733206878233	1.994331341699416	1.5798955913124175	39.920301038354275	9.68194590288076	1.2264779762895721	0.3466542661821827
22	0.0014909581097750481	0.055318899820643135	1.1814923579470253	0.7517983146430475	0.0026503101515708456	1.9940477626398776	1.618277168401018	41.23007769858639	9.352885807233536	1.2592786956500142	0.305008684810733
23	0.0014951445812756642	0.055983315143233965	1.2252539291858222	0.7293029140004067	0.0028961937256554793	1.9937801581642751	1.6515500514916897	42.26862434854802	9.00832283510756	1.2906664029234198	0.26828139172630355
24	0.0014946330829941562	0.05648793086010931	1.274584554377061	0.7041622118677558	0.0031842093083516397	1.9935263934538472	1.6800736768359466	43.04164509076351	8.646411086683475	1.320715841811185	0.23610703245293857
25	0.0014965452257197822	0.056818515885852225	1.3300693890036148	0.6769537731534299	0.003527621146593044	1.9932893527642737	1.704229701108797	43.557687574382534	8.265061250342516	1.3494966095870995	0.2080993449064107
26	0.0015005773447832106	0.05700593304740216	1.3924855830910705	0.6484187228063061	0.0039397019327468115	1.9930544456550752	1.724622503550342	43.82922141878007	7.861648744799185	1.377073744395964	0.1836506496566066
27	0.001502818373285167	0.057033460531009675	1.4627002991739042	0.6190152245602557	0.00446161543123419	1.9928226624833916	1.7416220409962004	43.87133173991017	7.433275037867813	1.4035071591895159	0.16238972697482074
28	0.0015068294354548524	0.05689611860949912	1.5425151848501184	0.5891677680021827	0.005088924196617893	1.9925938650635038	1.7556014531417359	43.69978983276124	6.974989035151344	1.4288523925462335	0.1439436760671348
29	0.0015097052358522991	0.056596253868841324	1.633627437338794	0.5592772760849457	0.0059166616669817235	1.992363276645013	1.7669441796526444	43.331785965519934	6.481708733133563	1.453161315204441	0.12793074527451395
30	0.0015127214870386014	0.056125951058500594	1.7392441688181848	0.5296517720155617	0.007036334892050427	1.992129640587605	1.7759716280717015	42.784048941520986	5.944918128638945	1.4764823105715277	0.11403267313531426
31	0.0015159487144007484	0.05547529994222206	1.8640437955087308	0.5005330660959056	0.008635586240632756	1.991890253591652	1.7829594566993388	42.07077306572304	5.352711302372707	1.4988574000363213	0.10197781163373833
32	0.0015195097111207999	0.054628319457559804	2.0167267037347734	0.47213638742204267	0.011177049307695693	1.9916407900934625	1.7881777733855764	41.203383074672445	4.683945147777374	1.5203282610545097	0.09150131786704263
33	0.001523653405264227	0.053559131589258124	2.215598979385052	0.4446462722575991	0.015911335528399777	1.9913738942930137	1.7918813876714328	40.18311362364473	3.8963359407037674	1.5409327934631718	0.08235443179484807
34	0.001529067541414722	0.05221620754240108	2.5127518314259114	0.4182875382684873	0.02883338317685094	1.9910732987477973	1.7943834338828812	38.97556133808845	2.8748322780279287	1.5607069044398174	0.07423104002538368
35	0.0015409929216171699	0.050428730652165785	3.3269692731725415	0.39471681633357764	0.33476815674193716	1.990672373755157	1.7974715974481834	36.91647245726126	0.7462077890520561	1.5796829523922562	0.06535213955740342
36	0.0015444305350884719	0.04799470394529312	3.3906811098003953	0.42274502798372815	4.579528962653932	1.9901320562542555	1.852836479851984	11.923781585453805	0.006423757712553198	1.597799935389114	0.0041294266334289354
37	0.001542574051509184	0.04565758051608386	3.1051314691155225	0.3917824782530853	2.280701153421339	1.9898395296094888	1.8484658821235043	11.375740701408844	0.011877689547506667	1.615157200258551	0.0025175467678938347
38	0.0015407695842405427	0.04343563495063667	2.845469274225378	0.36155610201147376	1.8979395069441687	1.9897039767068845	1.842163084153438	11.457009824533746	0.013087804485004597	1.6318522362820214	0.0026496027559217137
39	0.001539022705552956	0.04132215472409661	2.6081940756349753	0.33370694736362916	1.7873023908449217	1.9896600112748957	1.8357403941400396	11.440473188651294	0.012849350718035318	1.6479043382149805	0.002726187793054021
40	0.001537340387914071	0.039311569136476335	2.390870152122518	0.30807998445619605	1.7033099417720527	1.9896689366631428	1.8292423222367455	11.354452306254188	0.012350959572634967	1.6633311332871232	0.002716619795424067
41	0.0015357254585581796	0.03739881645503319	2.1916246512575976	0.2844423300815607	1.608593390116948	1.9897076384726053	1.8226190490208687	11.247951878044901	0.011988593110513826	1.6781505585208223	0.002683830074130287
42	0.0015341804284544076	0.03557919938272065	2.0089707387979905	0.26261652201928426	1.5072657881090123	1.9897626330589204	1.8158557815848886	11.139302426347227	0.011728928336609871	1.6923802501969925	0.002654657299573981
43	0.001532705349878897	0.03384797917705526	1.841472325949939	0.24245159195054325	1.4049483934895641	1.9898255931034956	1.808959118239792	11.031856460149072	0.01153504613675147	1.7060387405008652	0.0026344895123711666
44	0.0015312989390166387	0.03220114217400211	1.6879500937091574	0.22382842218836604	1.3037946630217694	1.98989210555762	1.8019393271182045	10.925172302359444	0.011394561881152754	1.7191422884798597	0.0026231157093455013
45	0.001529959120546255	0.03063459183280106	1.5472355904732285	0.20662913268724822	1.2045518870473968	1.9899592367780725	1.7948072720175137	10.818212755157818	0.011304623365137484	1.7317080136496084	0.0026198644543106745
46	0.0015286833400867093	0.029144432056611276	1.4182537402393054	0.19074434586518765	1.107091121863678	1.9900253269446118	1.7875726480887473	10.709823465422344	0.011271726297669819	1.7437527804026514	0.0026246464712376284
47	0.0015274688252875388	0.02772696044047182	1.3000161753139474	0.17607221827389202	1.011079612001803	1.9900894686120565	1.7802436743715204	10.598961771913928	0.011309257693637574	1.7552931876967008	0.002638281911073545
48	0.001526312732265891	0.026378660673056185	1.1916157893510175	0.16251810112490245	0.9162745966369363	1.9901511971528358	1.772827362029554	10.484616152654993	0.011433675146627667	1.7663455615104586	0.0026622510420963186
49	0.0015252122379304084	0.025096194556001417	1.0922200281641532	0.14999425644382755	0.8225780388687838	1.9902103070632433	1.7653298170740637	10.36560864434789	0.011664284705204123	1.776925944819586	0.0026984142293612593
50	0.001524164544526857	0.023876395151420187	1.0010626057894942	0.1384194135314	0.7300371014834748	1.9902667435528028	1.7577563552221358	10.240450937945411	0.012027469003886173	1.787050087673999	0.0027489206845291146
51	0.001523166878688139	0.02271626213649165	0.9174350978000991	0.1277182448014525	0.6388621902385846	1.9903205392995276	1.7501114974834375	10.10726819452251	0.012562593776564593	1.7967334380160502	0.0028162365226208517
52	0.0015222163366060992	0.021612963302145044	0.840669492542729	0.11782069781202872	0.5497142237669613	1.9903717797514846	1.7423987574396302	9.96350392333406	0.013348174549838169	1.8059911495469396	0.0029033642810707256
53	0.001521310146016483	0.020563833128718574	0.7701547375721216	0.1086624570015576	0.46318889977947375	1.9904205813256022	1.7346216155116672	9.806676375677993	0.014460173658908134	1.8148380253764629	0.0030129409778687274
54	0.0015204457070541184	0.019566363107554094	0.7053335900144742	0.10018406814850454	0.3799793737702121	1.9904670746650233	1.7267830597195901	9.633884167892784	0.015968638102137854	1.8232885422325165	0.0031476899880480552
55	0.0015196193663478874	0.018618228937085438	0.645601613116926	0.09233031976039918	0.3027832617354845	1.9905114112205948	1.7188853045540016	9.440923955891448	0.018138627629376836	1.831356892130321	0.003310675719494989
56	0.0015188275841394843	0.017717316790226166	0.5904062800451492	0.08505288312196446	0.23363495485081093	1.99055376765345	1.7109329967895168	9.22501212277915	0.02123109097160593	1.8390568781112917	0.0035022188227072292
57	0.0015180671727549819	0.016861708800138302	0.5392496280474919	0.07831032330533608	0.17396410595963419	1.9905943293547843	1.70293375170546	8.984040707261823	0.02548831249024791	1.8464019580454492	0.0037193344624042693
58	0.0015173346000425848	0.016049683361082433	0.49163964033343927	0.07206650232908823	0.1256856174089618	1.9906332869958911	1.6948970686802582	8.71705501695297	0.031225717299603006	1.8534052369469647	0.0039568418339160005
59	0.0015166274066066104	0.015279691886112558	0.4471948120720629	0.06628989360224403	0.08930921668167871	1.9906708244747324	1.6868341222263672	8.425859712382037	0.03861275453226451	1.8600794056475072	0.004207653633405191
60	0.001515943801814922	0.014550307712840917	0.4056054093072951	0.060956246680447336	0.0633344966357185	1.9907070982530686	1.6787608523131627	8.115212567901112	0.04773505533969805	1.86643680948536	0.004459636097401308
61	0.0015152826097739529	0.013860188503734688	0.3666292564843277	0.05604135975336645	0.04607635898268605	1.9907422312635061	1.6706910961184753	7.790251687473493	0.058591131470945496	1.8724894004269634	0.004702543707290491
62	0.0015146488658382786	0.013208015912827246	0.3305473826080435	0.051521673932240636	0.03429446488256056	1.9907762511968465	1.6626347569593245	7.456561156166997	0.07017482988509842	1.8782479657126172	0.004929613071992753
63	0.0015140537220418276	0.012591692014175457	0.2980545342253723	0.04736722431816034	0.025948872222936615	1.9908089047514117	1.6545982903021268	7.11905387301964	0.08048737608536365	1.8837246907238239	0.005137802850628424
