[cam_RR_0_0]	[cam_RR_0_rbp]	[cam_RR_0_tbp]	[cam_RR_A_0]	[cam_RR_A_rbp]	[cam_RR_A_tbp]	[cam_RR_B_0]	[cam_RR_B_rbp]	[cam_RR_B_tbp]	[cam_RR_C_0]	[cam_RR_C_rbp]	[cam_RR_C_tbp]	[cam_RR_D_0]	[cam_RR_D_rbp]	[cam_RR_D_tbp]	[cam_RR_AB_0]	[cam_RR_AB_rbp]	[cam_RR_AB_tbp]	[cam_RR_AC_0]	[cam_RR_AC_rbp]	[cam_RR_AC_tbp]	[cam_RR_AD_0]	[cam_RR_AD_rbp]	[cam_RR_AD_tbp]	[cam_RR_BC_0]	[cam_RR_BC_rbp]	[cam_RR_BC_tbp]	[cam_RR_BD_0]	[cam_RR_BD_rbp]	[cam_RR_BD_tbp]	[cam_RR_CD_0]	[cam_RR_CD_rbp]	[cam_RR_CD_tbp]	[cam_RR_ABC_0]	[cam_RR_ABC_rbp]	[cam_RR_ABC_tbp]	[cam_RR_ABD_0]	[cam_RR_ABD_rbp]	[cam_RR_ABD_tbp]	[cam_RR_ACD_0]	[cam_RR_ACD_rbp]	[cam_RR_ACD_tbp]	[cam_RR_BCD_0]	[cam_RR_BCD_rbp]	[cam_RR_BCD_tbp]	[cam_RR_ABCD_0]	[cam_RR_ABCD_rbp]	[cam_RR_ABCD_tbp]	[cam_RT_0_0]	[cam_RT_0_rbp]	[cam_RT_0_tbp]	[cam_RT_A_0]	[cam_RT_A_rbp]	[cam_RT_A_tbp]	[cam_RT_B_0]	[cam_RT_B_rbp]	[cam_RT_B_tbp]	[cam_RT_C_0]	[cam_RT_C_rbp]	[cam_RT_C_tbp]	[cam_RT_D_0]	[cam_RT_D_rbp]	[cam_RT_D_tbp]	[cam_RT_AB_0]	[cam_RT_AB_rbp]	[cam_RT_AB_tbp]	[cam_RT_AC_0]	[cam_RT_AC_rbp]	[cam_RT_AC_tbp]	[cam_RT_AD_0]	[cam_RT_AD_rbp]	[cam_RT_AD_tbp]	[cam_RT_BC_0]	[cam_RT_BC_rbp]	[cam_RT_BC_tbp]	[cam_RT_BD_0]	[cam_RT_BD_rbp]	[cam_RT_BD_tbp]	[cam_RT_CD_0]	[cam_RT_CD_rbp]	[cam_RT_CD_tbp]	[cam_RT_ABC_0]	[cam_RT_ABC_rbp]	[cam_RT_ABC_tbp]	[cam_RT_ABD_0]	[cam_RT_ABD_rbp]	[cam_RT_ABD_tbp]	[cam_RT_ACD_0]	[cam_RT_ACD_rbp]	[cam_RT_ACD_tbp]	[cam_RT_BCD_0]	[cam_RT_BCD_rbp]	[cam_RT_BCD_tbp]	[cam_RT_ABCD_0]	[cam_RT_ABCD_rbp]	[cam_RT_ABCD_tbp]	[cam_TR_0_0]	[cam_TR_0_rbp]	[cam_TR_0_tbp]	[cam_TR_A_0]	[cam_TR_A_rbp]	[cam_TR_A_tbp]	[cam_TR_B_0]	[cam_TR_B_rbp]	[cam_TR_B_tbp]	[cam_TR_C_0]	[cam_TR_C_rbp]	[cam_TR_C_tbp]	[cam_TR_D_0]	[cam_TR_D_rbp]	[cam_TR_D_tbp]	[cam_TR_AB_0]	[cam_TR_AB_rbp]	[cam_TR_AB_tbp]	[cam_TR_AC_0]	[cam_TR_AC_rbp]	[cam_TR_AC_tbp]	[cam_TR_AD_0]	[cam_TR_AD_rbp]	[cam_TR_AD_tbp]	[cam_TR_BC_0]	[cam_TR_BC_rbp]	[cam_TR_BC_tbp]	[cam_TR_BD_0]	[cam_TR_BD_rbp]	[cam_TR_BD_tbp]	[cam_TR_CD_0]	[cam_TR_CD_rbp]	[cam_TR_CD_tbp]	[cam_TR_ABC_0]	[cam_TR_ABC_rbp]	[cam_TR_ABC_tbp]	[cam_TR_ABD_0]	[cam_TR_ABD_rbp]	[cam_TR_ABD_tbp]	[cam_TR_ACD_0]	[cam_TR_ACD_rbp]	[cam_TR_ACD_tbp]	[cam_TR_BCD_0]	[cam_TR_BCD_rbp]	[cam_TR_BCD_tbp]	[cam_TR_ABCD_0]	[cam_TR_ABCD_rbp]	[cam_TR_ABCD_tbp]	[cam_TT_0_0]	[cam_TT_0_rbp]	[cam_TT_0_tbp]	[cam_TT_A_0]	[cam_TT_A_rbp]	[cam_TT_A_tbp]	[cam_TT_B_0]	[cam_TT_B_rbp]	[cam_TT_B_tbp]	[cam_TT_C_0]	[cam_TT_C_rbp]	[cam_TT_C_tbp]	[cam_TT_D_0]	[cam_TT_D_rbp]	[cam_TT_D_tbp]	[cam_TT_AB_0]	[cam_TT_AB_rbp]	[cam_TT_AB_tbp]	[cam_TT_AC_0]	[cam_TT_AC_rbp]	[cam_TT_AC_tbp]	[cam_TT_AD_0]	[cam_TT_AD_rbp]	[cam_TT_AD_tbp]	[cam_TT_BC_0]	[cam_TT_BC_rbp]	[cam_TT_BC_tbp]	[cam_TT_BD_0]	[cam_TT_BD_rbp]	[cam_TT_BD_tbp]	[cam_TT_CD_0]	[cam_TT_CD_rbp]	[cam_TT_CD_tbp]	[cam_TT_ABC_0]	[cam_TT_ABC_rbp]	[cam_TT_ABC_tbp]	[cam_TT_ABD_0]	[cam_TT_ABD_rbp]	[cam_TT_ABD_tbp]	[cam_TT_ACD_0]	[cam_TT_ACD_rbp]	[cam_TT_ACD_tbp]	[cam_TT_BCD_0]	[cam_TT_BCD_rbp]	[cam_TT_BCD_tbp]	[cam_TT_ABCD_0]	[cam_TT_ABCD_rbp]	[cam_TT_ABCD_tbp]	[rbp]	[tbp]
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000146	0.0
1.3275666364115685e-12	-7.535473108482286e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0892011701103223e-26	1.0114712640893446e-22	0.0	1.0996710537540374e-26	1.0115145856524356e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.122229215293432e-23	3.417246949589956e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0553610991715038e-09	4.53103719459036e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6586807920860806e-25	-7.133489726361217e-25	0.0	1.6703267113996974e-25	-7.1810768629058275e-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.4312005647234896e-26	6.810076355671414e-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.085806145556265e-07	-0.0004186343557611188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000310041122702e-21	-4.1355125117414105e-20	0.0	4.032108010521439e-21	-3.6864372376991107e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.934377022651546e-19	-1.5921998126531037e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000986671036255677	0.0014376960879463334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.454393025612039e-20	-2.3202888710302887e-19	0.0	5.491834482466344e-20	-2.335646177043167e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.368954194130238e-22	7.350701988849819e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008730655096746252	0.0
-8.516787722532636e-12	5.08842104756657e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.584859972628827e-26	-4.096072428482973e-23	0.0	-8.662934628807582e-26	-4.117231491925766e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.199415577042669e-22	-2.752406665284015e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7620217310719774e-09	1.020885977701888e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.88015972130491e-25	3.1010221809643565e-24	0.0	-6.931028628780212e-25	3.1217854655388084e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7677258493893687e-25	-4.368385799024785e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4096160701192737e-06	0.0002540894091908172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.012442225358051e-20	-1.0565891184811979e-17	0.0	-3.0378507216163845e-20	-1.0605912764690805e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.007652051238227e-18	1.999515250232666e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005694741533686316	0.0003517946010588651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.26906272742796e-19	1.002650850521304e-18	0.0	-2.2854990662557683e-19	1.0093649258695454e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4879083289265356e-21	3.7736368126701978e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0004598855399772947	0.0
-1.6198813033368052e-11	2.837892110580344e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.741038578403717e-25	-5.390949203885769e-22	0.0	-1.756498431139352e-25	-5.387577074294323e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.194420203485214e-22	-1.4634429481773229e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.432951314778279e-10	-4.9323624484080525e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.103969960739515e-25	-6.354405099494856e-24	0.0	6.136684776661582e-25	-6.397137752993753e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3586165787712e-25	-8.468398225492177e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.721751786026323e-06	0.0016043015837490697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.130427135409088e-20	1.571645883149891e-17	0.0	-6.180212386859722e-20	1.582329130056937e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.987814996120853e-18	1.0059393973987663e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010980815091779901	-0.001674386215506443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8731308490557163e-19	-2.0486279936960587e-18	0.0	1.8837030594564733e-19	-2.0624344435953818e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0737737508884385e-21	2.1240755599847857e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021608672622868953	0.0
-2.712271085541802e-11	6.017559348562045e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1855617421068623e-25	-1.7317711828061685e-21	0.0	-2.2058803523166017e-25	-1.7324896021281183e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.074493699459093e-21	-3.238184895992628e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.647504224422585e-09	-1.589185088663013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.216030661752495e-24	2.2272711637553764e-23	0.0	-4.246442267547821e-24	2.242468141998916e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.295090986995646e-25	-1.4773510919667262e-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1919597241126004e-05	0.0036759213433739954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.794383446141427e-20	-3.0334198993227314e-17	0.0	-7.866508726017645e-20	-3.040138643130813e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.833240730492013e-18	7.226035342970673e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018207517503888518	-0.005451749242610825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3758628112182097e-18	7.18626417449551e-18	0.0	-1.3857306796256242e-18	7.235480493074814e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.720308892961179e-21	8.11535770388763e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019218377735298038	0.0
-2.4448184026633218e-11	9.100267606502316e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.673463627531237e-25	-3.6863419937897416e-21	0.0	-1.6894844576695072e-25	-3.6890134575505715e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.902614394729913e-22	-5.096339013773769e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.475417077741931e-09	-2.3400531105162123e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.996285769240519e-24	3.153070071376591e-23	0.0	-5.032103703841789e-24	3.174478202500058e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.566395283102158e-25	-1.3708328698856147e-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1072423014237632e-05	0.0058674541329236515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.162367866997464e-20	-1.121489568902792e-16	0.0	-6.231690145666676e-20	-1.1304867339465945e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.859769293399644e-18	2.729447794744066e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017609082003295896	-0.0075842810609493706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6271938887806633e-18	1.0162105129826994e-17	0.0	-1.6388683341309955e-18	1.0231076408535462e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.881157430749422e-21	-7.397163489240593e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001862841228295852	0.0
-1.1906405397306597e-11	1.0903188318708859e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.287761224772298e-26	-6.0705010136562595e-21	0.0	-5.345703937871573e-26	-6.074509121366055e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.130346219272744e-22	-6.353237184338173e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5766520280670242e-09	-2.1353957655105373e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5817792810618796e-24	1.2133153635239477e-23	0.0	-1.5943263240131603e-24	1.2213094229755991e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.438063346688958e-25	-7.117449525749612e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.720358254962259e-06	0.007347704963247123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5726428230354876e-20	-1.5357349872543242e-16	0.0	-2.6300898686720855e-20	-1.5508007697265655e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21366778481773e-18	2.8832805118640405e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000510898385548002	-0.006798074180123204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.207207170914262e-19	3.916040950434923e-18	0.0	-5.25021383923496e-19	3.941431695012658e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9262410784382425e-21	2.4767389885631473e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00040362033234618745	0.0
-2.2503617067203326e-12	1.0797394902730575e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.419989694878612e-25	-8.632806055308809e-21	0.0	1.4278350958909566e-25	-8.637589211043083e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2811407378976416e-22	-7.068254578676189e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3723353212051727e-08	-6.014582118766745e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1424688059044458e-24	-1.1609298176261228e-23	0.0	2.151017279729044e-24	-1.1696352642241837e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9731071479942495e-25	-3.552602954690089e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.261124703537278e-06	0.008022481992677726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7632151643150643e-20	-1.325794368659417e-16	0.0	1.630308685470656e-20	-1.344369604664971e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.420860265535397e-18	2.3519503392943566e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.007654692379246443	-0.00033251495907285185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.691342501683945e-19	-3.797236332072504e-18	0.0	6.708045277919588e-19	-3.825692905432507e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.35412573218002e-21	-5.660637092898438e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.007543977229520127	0.0
1.7628186896504172e-12	9.81162311847339e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4937521402580559e-25	-1.1266457214622633e-20	0.0	1.5031878485827564e-25	-1.1271535667688381e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1613590126004765e-23	-7.358023152317814e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.296850651520634e-08	-2.3456178715820138e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.317906900808437e-24	-2.0386703618829653e-23	0.0	3.3336538631051666e-24	-2.048677389040304e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4636416422418556e-26	-9.745276888777403e-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.006144359529194e-07	0.00817195350257541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.338605181181493e-20	-1.0491203106152576e-16	0.0	2.20121585899554e-20	-1.0475607917823527e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.188415297886499e-18	-1.0873474138626728e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.007414314042097619	-0.0007243233453512084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0676546247656166e-18	-6.928876090371962e-18	0.0	1.0726969468140518e-18	-6.984554779548035e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.6296079141381816e-21	-3.639684664986242e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.007301637623216837	0.0
1.6474542733433768e-13	9.512033158578942e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3053927759148117e-26	-1.3927295694969895e-20	0.0	-3.31227524817047e-26	-1.3932936545718808e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.604659606225132e-23	-7.357107705052604e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.046474690704319e-09	-2.4720297323849645e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3826124835820115e-24	-1.1763360693265062e-23	0.0	2.3788539147946923e-24	-1.1340026409677613e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.386070033024167e-26	6.401349881371054e-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.302130224680136e-07	0.008209937107731831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.548699759359057e-21	-9.127744198714734e-17	0.0	-1.0310551863241018e-20	-9.001853980683904e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.985267638216446e-18	-1.5551162885495233e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003424366224391277	-0.008519489781629405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.96916907087611e-19	-6.382241639615098e-18	0.0	9.049575749489955e-19	-6.449564318460185e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.762757507309068e-21	7.50934994185253e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004555678821735868	0.0
