	alpha	beta	gamma
0	29.19988	188.8	0.3367
1	34.74662901233401	83.4306516732339	0.10151620297510157
2	40.6484151758722	230.28695940097515	0.3806139253228548
3	29.86721567120288	125.73234037411099	0.1747684468028607
4	40.148366622487806	71.26007905964913	0.08291750383811067
5	29.623725973431476	197.14508989835915	0.3712837610397826
6	34.108491603239536	86.65964867815968	0.10646445209639295
7	42.398308253608896	165.3555916889817	0.22524544569878588
8	29.515255655280747	132.32994955528036	0.1882435434293964
9	39.48742462019682	71.1273598321395	0.08295379560320065
10	30.190218691663773	203.5277716999173	0.39156657230818975
11	33.4973598035096	90.17731061210421	0.11195240326467666
12	43.037169928043944	127.59305573317314	0.16069349174723888
13	29.228340038228108	139.12515387116304	0.20286359438117477
14	38.83341843585725	71.61900706576476	0.08380632924435973
15	30.852418448758932	206.55186528146476	0.3955659631510628
16	32.93680208746873	93.8437165016062	0.11778729775615969
17	43.09620023609596	107.15572010468394	0.13029932464734148
18	29.023916737255345	145.5847573474475	0.21752744809707053
19	38.23121541185006	72.61680575714529	0.0853196702534396
20	31.447111128068617	205.52320115959955	0.3853766533302756
21	32.492961186204106	97.17540674356687	0.12319158726834281
22	42.865973843852224	97.9152300653397	0.1174542169270644
23	28.931874651460152	149.924741948762	0.22781334307506626
24	37.815469346466685	73.92896906243281	0.08720557401060706
25	31.59017088617946	203.68132062046433	0.3792333321344768
26	32.36215958272255	98.61009866053644	0.12552060330249523
27	42.50273312127855	101.43381568404209	0.12262910846331417
28	29.031993794014692	147.31193857734195	0.2214534916071441
29	37.95141882014454	75.3742483611743	0.089094494180447
30	30.604035312810208	202.07044128781627	0.3804027614465552
31	33.06554540096763	94.65577944474319	0.11894947426010485
32	41.2903710845729	152.50610695856474	0.20456269876631325
33	29.760457807446837	130.20243457802775	0.1836062776485766
34	39.31369644284623	79.64214771896184	0.0943165396719502
35	29.017505081916024	176.4702504282274	0.29988253227769446
36	35.38096509140203	84.31000419543162	0.10248349380502222
37	32.14929510949583	211.24730599917615	0.5872736348158598
38	31.93601568775096	104.00618966169888	0.13444264132277672
39	41.03153855697542	117.78341673064996	0.14790839812238835
40	29.495029046189753	136.26573937037367	0.19632885263584088
41	38.696457451167355	80.07739689691023	0.09515951434984013
42	29.104793424689824	179.82707127169533	0.3102722210083541
43	35.10142835184208	85.47055873433646	0.10427192731878102
44	32.54242387687849	222.1529913322754	0.7216200715987273
45	31.761641335774378	105.52403709863425	0.13705784467834337
46	41.01887278691775	112.18076212871792	0.13944734198999229
47	29.4048297168738	138.45914145057296	0.20109663522368137
48	38.50309610503671	79.81856632538113	0.09489042729491255
49	29.180190042762515	182.32226476709582	0.3182003288134328
50	34.901290056534926	86.24963524237688	0.10548701966621418
51	32.994405531272086	235.98093851364462	0.8330055777194056
52	31.59530777820257	107.02980057527347	0.13967737785528966
53	40.98430712570861	107.3877132669141	0.13237281374525603
54	29.320734404095848	140.70073649471578	0.20605862064036254
55	38.306763769134534	79.64991117310507	0.09473779624330589
56	29.269089395631	184.77429758418583	0.3261122169230953
57	34.70116130550571	87.0796525777839	0.10678464416934214
58	33.568861912020125	253.03772622996388	0.893082927327121
59	31.432767986797913	108.56990553283345	0.1423834567522658
60	40.92606936602515	103.26284683064202	0.1264052090998087
61	29.243510426808463	142.9751011473288	0.21118550820606516
62	38.109337192643004	79.5583430990232	0.0946933275147593
63	29.37175795046544	187.16633587276817	0.33392396836962585
64	34.50140567898494	87.95560583659494	0.10815744458952638
65	34.28898210471346	268.4413990276116	0.8698330870394885
66	31.27380749017106	110.14777141146504	0.1451841448910732
67	40.847760413388976	99.69607285456944	0.12133224569609498
68	29.173400695405093	145.28392680852346	0.21649307038052792
69	37.910213559794045	79.54998201328193	0.09476383954151203
70	29.487374291077323	189.4578447159152	0.3414693908921454
71	34.30437254442649	88.86186320833463	0.1095846222182469
72	35.13834184238173	276.2285371793977	0.7794725620070174
73	31.117472343257504	111.77506638892837	0.14810331974821767
74	40.75115274287974	96.59804623755909	0.11699132662980918
75	29.110447835404337	147.6323978389708	0.22199184402240937
76	37.70940433244307	79.61494529883166	0.09493245994684942
77	29.616354928903476	191.62753766077188	0.34863395709599954
78	34.109141245126054	89.8072495868521	0.11107805293621825
79	36.05361456542417	273.70343845208873	0.6637673102870845
80	30.965763125691595	113.43175487471129	0.15110778051199045
81	40.64061759531676	93.9221742892088	0.1132914608184158
82	29.055419285885694	150.00187198219527	0.22765585359268917
83	37.508841671295905	79.74331647769672	0.09518948785290351
84	29.759226041568866	193.6576440738432	0.35534001296549483
85	33.915143199859465	90.79512898050052	0.112645616292179
86	36.96517674906259	262.3743102656049	0.5533740953094706
87	30.818009081397257	115.12676257569522	0.15421610530637858
88	40.51736080008632	91.60497573082525	0.11012594428376857
89	29.00837836999492	152.39354790517137	0.23349214054935935
90	37.30844291337513	79.93171606561424	0.09552956567335866
91	29.91557330060597	195.5115509214913	0.36147514146492005
92	33.72311763983756	91.81896123263091	0.11427879436141686
93	37.81463154723376	245.6226249273957	0.4605205887316285
94	30.673925348845778	116.86368803183584	0.15743951610467888
95	40.38356189476485	89.57798878853175	0.1073862363975581
96	28.96921058065764	154.83267163957143	0.23957230368067214
97	37.10560636943793	80.1878107711218	0.09596471895553642
98	30.085382847474587	197.16632795169588	0.3670581068220078
99	33.53265864143099	92.88316636825712	0.11598469397467402
100	38.562742406450795	226.69589757865157	0.38667626082266215
