	Ln_	NRLc	NRLm	NRLn	NRc	NRm	NRn	RE	REL
0	0.0	0.0	0.0	0.0	42.0	42.0	83.25	3.7	0.0
1	0.0011890716521534696	0.2012443339118178	0.07427635624727226	0.08764389012536618	41.7987556660882	41.92572364375273	82.88037942689711	3.418023317022428	0.2819766829775698
2	0.0023268006564434998	0.203308568817242	0.11042928197689543	0.17574931443886013	41.79669143118278	41.88957071802312	82.53125570143365	3.157005015872477	0.5429949841275216
3	0.003099317648775423	0.20493108017037823	0.13882139713739292	0.24389276274842356	41.795068919829646	41.86117860286263	82.2869813880815	2.9808741508299064	0.7191258491700929
4	0.003678709314317119	0.20613682196570848	0.1598891885671731	0.294393804204216	41.793863178034314	41.84011081143285	82.11812241132552	2.862516215529717	0.8374837844702824
5	0.004089192022564942	0.20701971839779346	0.17527085973773052	0.3301834751100106	41.792980281602226	41.824729140262285	82.00399235277798	2.784175827887982	0.9158241721120173
6	0.004381360873455836	0.20762801819371077	0.18587191520095908	0.35548371111262167	41.79237198180631	41.814128084799066	81.9257349658826	2.7312186769952143	0.9687813230047857
7	0.004581670692651034	0.20805896065254098	0.1933710346050669	0.3727516409088634	41.79194103934748	41.80662896539496	81.87379335089375	2.696544991802588	1.003455008197412
8	0.004740376923487473	0.20835130905603172	0.19842876138817936	0.3844500349505351	41.79164869094399	41.801571238611835	81.83872127672568	2.673171311676193	1.0268286883238076
9	0.004806023252697522	0.20855168216889802	0.20192746631700048	0.39231248638997135	41.79144831783112	41.79807253368301	81.81543145798769	2.657743944377648	1.0422560556223524
10	0.004872679817459846	0.2086836327543658	0.20421923233727324	0.39774132861563755	41.79131636724565	41.79578076766274	81.79956888162992	2.647310210245548	1.0526897897544527
11	0.004912979400168218	0.20877250795571065	0.2057742221764245	0.4014071463626763	41.79122749204431	41.79422577782359	81.78897105381805	2.640378200180716	1.0596217998192847
12	0.004940654962364813	0.20883055951193016	0.20678936597816788	0.4038783989546855	41.79116944048808	41.79321063402185	81.78162510406635	2.6355035030210234	1.0644964969789774
13	0.004960771519890008	0.20887237559943522	0.20751833921346577	0.40555535277188587	41.79112762440057	41.79248166078655	81.77683227476811	2.6323876275399742	1.0676123724600264
14	0.004973400475594775	0.20889992531375592	0.20799435810523123	0.40665449679488425	41.791100074686256	41.79200564189479	81.77362657235169	2.6302810691465397	1.0697189308534607
15	0.004982057170736374	0.2089183790410632	0.20831511359184393	0.40739047325389016	41.791081620958956	41.79168488640818	81.77149140282961	2.6288818760834505	1.0711181239165495
16	0.004987810750128424	0.20893066769369673	0.20852865051881067	0.40788340622932906	41.79106933230633	41.791471349481206	81.77006750811013	2.6279509143394097	1.0720490856605904
