[Lamp2a]	[WTasyn{Lysosome}]	[WTasyn2{Lysosome}]	[WTasyndegr]	[WTasyn2degr]	[WTasyn2merCMADegr]	[WTasynCMADegr]	[DopModWTasyn2merOnLamp]	[DopModWTasyn3merOnLamp]	[DopModWTasyn4merOnLamp]	[DopModWTasyn7merOnLamp]	[DopModWTasyn6merOnLamp]	[DopModWTasyn5merOnLamp]	[DopModWTasyn8merOnLamp]	[DopModWTasyn9merOnLamp]	[WTasyn3merOnLamp]	[WTasyn4merOnLamp]	[WTasyn5merOnLamp]	[WTasyn6merOnLamp]	[WTasyn7merOnLamp]	[WTasyn8merOnLamp]	[WTasyn9merOnLamp]	[DopModWTasynOnLamp]	[WTasyn2merM/Adegr]	[WTasyn3merM/Adegr]	[WTasyn4merM/Adegrr]	[WTasyn5merM/Adegr]	[WTasyn6merM/Adegr]	[WTasyn7merM/Adegr]	[WTasyn8merM/Adegr]	[DopModWTasyn2merM/Adegr]	[DopModWTasyn3merM/Adegr]	[DopModWTasyn4merM/Adegr]	[DopModWTasyn6merM/Adegr]	[DopModWTasyn8merM/Adegr]	[WTasyn4{M/autophagy&OtherLysDegrPath}]	[WTasyn5{M/autophagy&OtherLysDegrPath}]	[WTasyn6{M/autophagy&OtherLysDegrPath}]	[WTasyn3{M/autophagy&OtherLysDegrPath}]	[WTasyn2{M/autophagy&OtherLysDegrPath}]	[WTasyn7{M/autophagy&OtherLysDegrPath}]	[WTasyn8{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn7merM/Adegr]	[DopModWTasyn8{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn7{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn6{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn5{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn4{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn3{M/autophagy&OtherLysDegrPath}]	[WTasyn{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn2{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn5{Cytosol}]	[DopModWTasyn4{Cytosol}]	[DopModWTasyn3{Cytosol}]	[DopModWTasyn2{Cytosol}]	[DopModWTasyn{Cytosol}]	[WTasyn{Cytosol}]	[WTasyn2{Cytosol}]	[WTasyn3{Cytosol}]	[DopModWTasyn6{Cytosol}]	[Dopamine]	[WTasyn5{Cytosol}]	[WTasyn4{Cytosol}]	[DopModWTasyn7{Cytosol}]	[DopModWTasyn8{Cytosol}]	[DopModWTasyn9]	[WTasyn9]	[WTasyn8{Cytosol}]	[WTasyn7{Cytosol}]	[WTasyn6{Cytosol}]	[HigherWTasynSPC]	[Proteasome]	[Dopamine_degraded]	[ProtWTasyn3]	[ProtWTasyn4]	[ProtWTasyn5]	[ProtWTasyn6]	[ProtWTasyn7]	[ProtWTasyn8]	[ProtWTasyn9]	[ProtDopModWTasyn3]	[ProtDopModWTasyn4]	[ProtDopModWTasyn5]	[ProtDopModWTasyn6]	[ProtDopModWTasyn7]	[ProtDopModWTasyn8]	[ProtDopModWTasyn9]	[ProtWTasynHigherSPC]
200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	8.0	0.0	953.0	1650.0	22.0	8.0	8.0	750.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	0.0	1500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
144.97941456337676	0.5757338270331175	0.011001458235825606	5.756088016399836	0.11044398474465664	21.037620225074715	1177.5115512430593	0.1213563683947354	0.016305180308053755	0.001683874616281193	5.966606617132434e-07	9.880693544144786e-06	0.00014082166535060758	3.1608406781788366e-08	1.5569063822597172e-09	6.914061341556119	5.553506349552757	5.195644885354755	5.146428487252334	5.154443883516202	0.333671289778993	6.0817670879467824	14.635033355016109	0.273554218906451	0.001194383815272028	0.0009157064941347959	0.0008861720328908748	0.0008833963036810061	0.0008846232552226566	0.002109014622907815	0.3062053455945401	0.00213524592177543	0.002202015149534942	0.002220558736728258	0.002224177265525018	6.905930668409275e-07	6.445531334926022e-07	6.38409824610119e-07	9.223319622041489e-07	2.6140367858397834e-06	6.399780768926941e-07	1.6804491753956762e-06	0.00444642297481941	1.7995565937476255e-06	1.7975159303907703e-06	1.796714695263413e-06	1.7911594700813055e-06	1.7750032587183942e-06	1.9181883495113585e-06	0.00013735582256532228	0.0002523729619096339	3.833778945004303e-06	7.492903993126215	7.425554011754007	8.027157478550368	16.049201328781518	1055.7785922807095	574.2817806871539	10.927622398566518	3.858406327781674	7.516158663686774	11.019246312845222	2.696566033440272	2.88928469499194	7.519517518681549	7.528068028061955	10.673402409236294	3.240303183578873	7.029860810112111	2.677396551735777	2.6708342436751105	1.3092726921415059	1498.8389838359174	1508.8208491005605	0.053538975816748526	0.039387808550285806	0.0372152384310811	0.036966111681114314	0.03704682051545534	0.09773247801423643	0.04379594938836664	0.1043216993142781	0.10299279658404537	0.10418576480426252	0.10441981098401464	0.10444685834267732	0.1045252477815299	0.13881819866966377	0.05162240520377972
135.2014034756958	0.33234033863083456	0.004336458828555855	3.3239361841859765	0.0435380050042362	29.548069709947544	1689.2543935580322	0.40281604585088493	0.10009086376009581	0.019590104343405974	5.0263818943016905e-05	0.00042758577075131517	0.0031469571453857977	5.202093012364086e-06	5.239851485495494e-07	6.397081721745137	5.528098120312856	5.040485382306067	4.931492418737478	4.939585067210889	0.1902277932020737	6.24418858516152	27.63383569966967	0.4018166592024481	0.0022683054842674347	0.001772609038585776	0.0016742470182102723	0.0016589522960222189	0.0016621612431963156	0.00407540865102869	0.609892576859162	0.004987327970980943	0.0043713838746200434	0.004312254297425979	0.0043207557138315285	7.343578359975611e-07	6.69369845449961e-07	6.549063030692307e-07	8.665626082645197e-07	1.1055839218668745e-06	6.565307035613225e-07	1.596175620863354e-06	0.008627794680997787	1.6961197106432776e-06	1.6892359416875535e-06	1.689491886710551e-06	1.7100005403487093e-06	1.8988253849751538e-06	2.910577695391147e-06	8.534206608384635e-05	0.00024280279089906233	6.19891338224785e-06	7.153685435293429	7.944761435022434	12.18043230360223	25.93934265623365	1015.7260670549063	356.95052468280016	4.622221402854428	3.6250653664573886	7.06765270193047	11.25287366955058	2.80039744546153	3.072307272893189	7.066553325313103	7.095368893796734	12.922114402055165	3.512360671695803	6.677297576202967	2.7466577254490945	2.7398629387771996	1.8081726877396511	1498.669394198274	2419.0621541471987	0.05100876475465764	0.042103887280617806	0.03850601949485372	0.037769346695192	0.037865115512490555	0.09371178053262139	0.047929075436057025	0.15454289268524926	0.10729190807254747	0.09990364170298098	0.09933270133090656	0.09937417984268487	0.09970751170622191	0.17255934317089433	0.14899963350757459
125.64443149723827	0.2698231713757674	0.0021480154524755883	2.699165858525782	0.021571667552524185	33.19076643927156	2042.6862345068325	0.7549800481929807	0.2598082537237839	0.07194947842111263	0.0005532745006848978	0.0032457726690868303	0.016554289843458418	8.331094768436096e-05	1.2762446008090414e-05	5.6101109565534495	5.338994144560668	4.8613115443860755	4.711543392926125	4.715252527984125	0.14967421151864008	6.186384924531219	38.95437208347774	0.4969331844566979	0.003273876153853813	0.0026720655675670237	0.002492608777811482	0.0024556910187347983	0.0024605686223639284	0.005939157664623697	0.9026247721213405	0.00917642768947239	0.006881577237355637	0.0063747162419672725	0.00629803825846695	7.62559213420749e-07	6.942581929076617e-07	6.728858624625159e-07	8.091591591173757e-07	5.897243610653884e-07	6.739307413646437e-07	1.510791582548302e-06	0.012572693750511376	1.6007269400979624e-06	1.5915032142746292e-06	1.615330217589903e-06	1.7513430261398332e-06	2.3237168809057833e-06	4.05940161400669e-06	7.469707100655566e-05	0.00023112882853826974	7.539568497567493e-06	7.327137319607215	9.723106966613496	16.986308305752345	31.54515765968969	966.8861854450033	312.4842846749645	2.4661574187410276	3.384913587340158	6.757568115909263	11.302114194742824	2.9045115103629993	3.1902418785274502	6.657741648987502	6.6963222963904085	14.733635143504335	3.7272929680095226	6.320107895998584	2.8194464243542647	2.815078398336164	2.163391058197838	1498.4484097623927	3339.21148811443	0.04769198049960099	0.04391527633867188	0.03995742871905271	0.038803228307472404	0.03887381800165549	0.08873404106268042	0.05104515316317211	0.2208740357041191	0.1284808509962682	0.10054108435256603	0.0944861644100625	0.09353758904069687	0.09406968167158736	0.1990008098101278	0.27157909552854886
117.08221356828219	0.2513266050754221	0.0014839160837037768	2.5142909767328594	0.014906340215041307	35.288653774531994	2353.36667576495	1.1261056713919453	0.477660227654215	0.16620490949614836	0.0026730092240096572	0.012195091690176688	0.04859714191221723	0.0005192138910352634	0.00010709618719710583	4.856291634087994	5.078420384772252	4.6754442445798	4.499298635486085	4.494620970399939	0.139900033456612	6.05709454461185	48.753456305927905	0.58667007546861	0.0042095506856521595	0.0035977488641732074	0.0033393478172406015	0.0032732725132463146	0.0032787052748358787	0.007704493080590241	1.1825116823575603	0.014659426997314949	0.010008888490173075	0.00857113154914638	0.008166334602996943	7.781977025786476e-07	7.163850056771254e-07	6.894142086111829e-07	7.500740808340498e-07	4.374883509113952e-07	6.89177124473656e-07	1.4330960268471717e-06	0.016357261221513278	1.5150117855854484e-06	1.5151093488876265e-06	1.6017906433695729e-06	1.930085423049764e-06	2.9011410821739126e-06	5.039644837866981e-06	7.471094060312395e-05	0.00021958299514255081	8.241469239664695e-06	8.075338088521015	12.139029040554158	21.086341362922457	34.47983826477531	918.5861833578389	312.5603574111902	1.8300044772578064	3.1377266656706593	6.701165358702607	11.302315875765967	2.9970667294086146	3.255622639003567	6.338243630038327	6.33777309345831	16.156643702953424	3.907976047595599	5.9951030865747965	2.8832202413493726	2.884217749738162	2.4972490251064667	1498.1965920785417	4260.95362693343	0.044277818330944206	0.0449763407167458	0.041275845537034145	0.0397787659671363	0.03978419413149355	0.08409515091164171	0.05364350113946591	0.28040973672135744	0.1605208033581244	0.10918676426250404	0.09283086536018417	0.08876971294219176	0.08894470664469101	0.21985896109020675	0.41505475434398653
109.55904303888853	0.24438131202457436	0.001323992814851009	2.4448547324467773	0.013301918146072234	36.94594580579089	2650.2378002908963	1.4896668462471534	0.7319600525040012	0.3001618508217596	0.008307333788443404	0.03146104964861625	0.10454078130081548	0.0019499949612595572	0.0005066057325003972	4.183230928332974	4.77410971249994	4.485533447831252	4.298054245470958	4.282249337521995	0.1379638123655142	5.893969407486568	57.25913490400439	0.6784504878862548	0.005074036062784294	0.004534896216608518	0.004210288428792395	0.004109395728727428	0.0041134526979529655	0.00938277999716925	1.449559768532835	0.021170778882785898	0.013850981684632044	0.011047259623592858	0.009939599132777612	7.817466706790852e-07	7.344099291224603e-07	7.03732756952366e-07	6.909743646837515e-07	4.17381527185778e-07	7.015919193575665e-07	1.3657890911249971e-06	0.020094556749669416	1.443138863362789e-06	1.471084644132314e-06	1.6583149544494273e-06	2.209302092517095e-06	3.497183469268625e-06	5.7707368138810855e-06	7.764951697860222e-05	0.00020879990450524275	8.555676426356453e-06	9.243702533160327	14.632466995798962	24.143990914905515	35.79328587295606	873.4782437475595	324.8589353985802	1.7461608675579288	2.890488052255902	6.9378724435733545	11.289022828154542	3.0724578303981325	3.270428627127383	6.154192910838846	6.037149412424011	17.25305610818195	4.058020978318182	5.7135608958199136	2.9351475730527308	2.944111198310971	2.842934710600223	1497.9281776951445	5182.0478840516025	0.04083273338582244	0.045329582345688055	0.04237104565247461	0.04063188777643734	0.04053424625813131	0.08004107838614131	0.0558083039524624	0.32602862230101365	0.19518139209213403	0.12423204017075098	0.09518889385717581	0.08574959924138945	0.08456372278275738	0.23598241754224086	0.5793467391114063
102.94673814458865	0.24069257003720443	0.0013371494465024582	2.407964832751786	0.013434928354581452	38.532959764305915	2941.120182076882	1.8332825959419778	1.0047180415284802	0.4667230341822973	0.019685464233875093	0.06445448567601647	0.18597901059323327	0.005360967695123105	0.0016818794892794172	3.602897195949747	4.441792271620625	4.2892998093874	4.1071034562379	4.0795997088829195	0.13779927261862732	5.709664929909904	64.68181997035711	0.7743569159376572	0.005869052833671453	0.005469429822001099	0.005099893384626962	0.004961257654956813	0.004961418574364838	0.0109863692822679	1.7044532692385281	0.02841488935648834	0.018377055613047463	0.013893264485377445	0.011637246211450628	7.74042829191305e-07	7.47346942259751e-07	7.156176021280054e-07	6.34766483009509e-07	4.4882107387397134e-07	7.112433253765573e-07	1.3084137982826995e-06	0.023907870928938143	1.3896559180145027e-06	1.4650590534403402e-06	1.7764277682711916e-06	2.53833412426901e-06	4.032035291036432e-06	6.266877139063952e-06	8.139456902148011e-05	0.00019896405916191952	8.637020680523131e-06	10.6202983740327	16.869723405738494	26.21884308322533	36.13296975093914	832.333411688555	340.52766851595493	1.87780096449854	2.655357295044697	7.4321836168071345	11.272052090729705	3.126560626938167	3.2381626988268164	6.129119256984073	5.813474186744119	18.087060404948595	4.178693099459396	5.4735638938213835	2.9755149956305726	2.9938226595804798	3.2078666650890053	1497.648994624459	6101.875371903074	0.03751864029713588	0.04501638022000519	0.04318252669491892	0.041345704357421464	0.04112147781840916	0.07657470890723048	0.057560986064503425	0.3576552927945162	0.22713382324327255	0.14281206274889643	0.10127418852144339	0.08488407493182457	0.08119398092456238	0.24826187850404757	0.7654696495127962
97.09907776182268	0.2379652072581597	0.001412021579203618	2.3806832361232866	0.014187474286829656	40.178960999986046	3228.266903712964	2.1521104037887913	1.2830113351801902	0.6574284158116804	0.038919193562961	0.11325551197111593	0.2916800047889657	0.011960995282044641	0.004402157183385802	3.115609856673205	4.0951351630299175	4.084322813480732	3.924171098668127	3.8868579057107326	0.1377725976116392	5.510587107892224	71.19882696713098	0.8749508876012412	0.006599652032931761	0.006388707482949888	0.006001585378732375	0.005825830892124528	0.005819431845169355	0.012526409950823335	1.948143288601952	0.03613446890664638	0.0234888696896348	0.017141586247454724	0.013283371865247728	7.566272409386897e-07	7.544551692737556e-07	7.248821505367338e-07	5.839754773740622e-07	5.027071437501965e-07	7.183820869138292e-07	1.259627385267638e-06	0.027906482017812092	1.3575886463356807e-06	1.4961398759843434e-06	1.9381110597740675e-06	2.873653615517133e-06	4.470297239728046e-06	6.571009090892268e-06	8.532041592994519e-05	0.0001901156599843863	8.580421197539484e-06	12.023068660048125	18.702829984195077	27.490591245510082	35.895823228736916	795.319577524101	356.95161157260776	2.10328643834401	2.442895643321484	8.108702073381405	11.254299225694389	3.1562766179413977	3.1652740950845293	6.259267337270547	5.679398073611032	18.720199330100087	4.271452326938119	5.269493309639948	3.0053716974555598	3.0325713553234577	3.591488767997621	1497.3605499972698	7020.277106084895	0.03448914170560149	0.04411778681921079	0.04366417938301334	0.04190972360360369	0.04155916477084002	0.07362562924695666	0.05892088353892614	0.3775458640139373	0.2538112063361661	0.16226948709789896	0.11013310935772126	0.08620175159458592	0.07903488803025908	0.2575640623424762	0.9746031248893349
91.88591014515842	0.23551161749932345	0.0015091625788923749	2.3561375173482553	0.015163565305505736	41.93043114626869	3512.341007754327	2.4452029995415208	1.5583168058233894	0.8643566015820772	0.06770537089895971	0.17861449695258738	0.4187542100449364	0.023019567307055715	0.009732120822681694	2.716214409197585	3.7467060624331916	3.869590207266332	3.7464597750456163	3.703474814250333	0.13744536600773166	5.301207822361326	76.95598814265203	0.9803297260831808	0.007273502219930556	0.007282267551686225	0.006908077626709437	0.006699826380611188	0.006684629779083314	0.014012313562495354	2.181681835154003	0.04412686283223049	0.029063841952884212	0.020780359976650824	0.014904343559321093	7.315511141317174e-07	7.553054813023125e-07	7.312739141854722e-07	5.404337576613047e-07	5.67986827359107e-07	7.232537364818382e-07	1.2179406082042046e-06	0.03217204745691998	1.3476598843482775e-06	1.5585983972449393e-06	2.1233645453045485e-06	3.185223574823492e-06	4.8042082032436345e-06	6.72879208785066e-06	8.923221214141349e-05	0.00018224005089194297	8.444486258723134e-06	13.326401816121653	20.099388771025776	28.150239573688403	35.32693648508497	762.3753058218788	373.31641320319454	2.376413728861525	2.260766588216085	8.883759259011418	11.236660245829057	3.159811752639356	3.0603453798032096	6.520658414865248	5.637936906702975	19.207780176961258	4.338255044164741	5.095118932637447	3.0257446885532535	3.0593007688743015	3.990646722837125	1497.0622350771957	7937.232770907383	0.03185935688112778	0.042747305507764545	0.0437869904636087	0.042310270773219874	0.041862023643214716	0.07110794176814374	0.059913780732359874	0.38836570856514896	0.2744611642557951	0.18068310768524073	0.12060988170524051	0.08942367716916257	0.07815814082995269	0.2646786075369257	1.2077969652880203
87.19783758314956	0.23310756750997577	0.001613789344435729	2.3320863582606446	0.01621479192918109	43.803840360978704	3793.5129742439194	2.713534161543561	1.8254087536552577	1.0808981386341063	0.10720896118659072	0.260230381813843	0.5636139474632136	0.03972985013757717	0.018990391656653293	2.396986961700946	3.4075442917877043	3.645810173752312	3.5712396188564424	3.52839087285731	0.13671075246190742	5.085099812431882	82.07246419672083	1.0904440375290143	0.00790007858709551	0.008142290930358917	0.007811786213369868	0.0075796192359215715	0.007554404221070427	0.015451741896255937	2.4061428375314438	0.052240958440221065	0.03497988504798942	0.024769587338894828	0.016526065416798227	7.011284707835137e-07	7.498379235465497e-07	7.344933652826456e-07	5.053388597146872e-07	6.402328993893511e-07	7.260306859962172e-07	1.1819448743719387e-06	0.03675481894509946	1.358455198405072e-06	1.644254588613797e-06	2.3146174590566264e-06	3.455778181856472e-06	5.040606634318145e-06	6.779770343855573e-06	9.307015207757269e-05	0.00017529806629600227	8.265757519861503e-06	14.458105977661189	21.08804247154686	28.3631942956801	34.57912191052052	733.336689176323	389.3721356606136	2.6786752663814104	2.1139780147900606	9.683860644275905	11.219406449649572	3.136916547717432	2.9330577834401246	6.879066629018016	5.683166912279975	19.596589528515576	4.381438241915731	4.944548351739202	3.0373549444492896	3.0727577511066126	4.401394381465672	1496.7524968624505	8852.76499375142	0.02970629832461963	0.04103669925697135	0.04354273777923994	0.042530475860583075	0.04204115392219463	0.06893835256866772	0.0605711562279994	0.39250371035826276	0.2893291222848953	0.19689597140808227	0.1316439252157529	0.09409840228761444	0.07850689163649548	0.27028225137818335	1.4658759890402508
