	MAPK	MAPKMEKpp	MAPKPH	MAPKp	MAPKpMAPKPH	MAPKpMEKpp	MAPKpp	MAPKppMAPKPH	MEK	MEKPH	MEKRAFp	MEKp	MEKpMEKPH	MEKpRAFp	MEKpp	MEKppMEKPH	RAF	RAFK	RAFPH	RAFRAFK	RAFp	RAFpRAFPH
0	0.4	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.0	0.0	0.0
1	0.39999818886185057	1.6620362407468178e-06	0.29999992808340065	7.71851196718326e-08	7.19165952574518e-08	1.836628141553674e-13	6.0258170299830406e-15	4.02099107554892e-15	0.18880803342828453	0.19904464907774405	0.0095180185789806	0.0006941502387202231	0.0009549800074331922	2.2443141462694815e-05	3.416538715282185e-07	3.709148228117975e-07	0.2150566547877932	0.13909797827565015	0.29793230757170885	0.060902021724349886	0.01243316933912235	0.0020676924282912357
2	0.39992126281599116	6.406700424847654e-05	0.29999075656922847	5.426161001679491e-06	9.243371766117317e-06	5.488291063566367e-10	3.915816227461761e-11	5.900526959838857e-11	0.1695615772826992	0.1946762499402661	0.02176865191694819	0.002974529838988025	0.005310575115049712	0.00029911916936589943	8.304179187125919e-06	1.3174944684243581e-05	0.19198786336180695	0.1432194747030709	0.2950084142582906	0.05678052529692915	0.024172254513240343	0.004991585741709441
3	0.3996117762450285	0.0002994420495037117	0.2999415104470849	3.0275319172399635e-05	5.84878295385483e-05	1.5710192598613316e-08	1.1231877418439156e-09	1.7233764050056785e-09	0.15105692642495075	0.18914815245252795	0.03101660470172422	0.005751469996955582	0.010792869507989933	0.0009885251941344052	3.5168375066565716e-05	5.897803948218614e-05	0.1722557432131311	0.14751598124892343	0.2922459337343927	0.052484018751076625	0.03550104187432629	0.0077540662656073265
4	0.3987842619422448	0.0008842455708924032	0.2997743131933555	0.00010563178365535718	0.00022565649372712136	1.5814681127075958e-07	1.574975174713749e-08	3.0312917216114486e-08	0.13454925358504685	0.1836154067385569	0.03736644361150932	0.008584013710119654	0.016217517866137184	0.0021345807376908403	9.671137648643719e-05	0.00016707539530600406	0.15544263156060945	0.15145845979539377	0.28967460706510023	0.0485415402046063	0.046189410950684205	0.010325392934899863
5	0.3972158731244194	0.0019273862458937543	0.2994054385469712	0.00026111117866520656	0.0005943525988166768	9.645016787103593e-07	1.0349631418567835e-07	2.0885421196487047e-07	0.1202689340304246	0.17861676611573585	0.041453514678301905	0.011166740879081235	0.021031603144931688	0.003597523689343697	0.00020170209101181712	0.0003516307393325621	0.14123379292095137	0.1549596570411409	0.28733417449836457	0.04504034295885916	0.056009000250908325	0.012665825501635515
6	0.3947616357540546	0.003466086642054503	0.2987543458419184	0.0005223315584575847	0.0012447238622664313	3.848376469919181e-06	4.435108818142593e-07	9.302958150288358e-07	0.10813362232078937	0.17436479609549033	0.04389830709742399	0.013361233288882803	0.025019997713714232	0.005149295276548241	0.0003524030933213691	0.0006152061907955304	0.12931874446663638	0.1580200271869867	0.2852362471020638	0.04197997281301337	0.0648899274484417	0.014763752897936272
7	0.3913571688441944	0.005483235617675025	0.2977601335665791	0.0009071262911504676	0.0022368187891601615	1.120403536468629e-05	1.3987781944695082e-06	3.047644260624898e-06	0.09799564594756233	0.17095649857868672	0.045126517112914516	0.015110164613196298	0.0280877373302181	0.006681768861693236	0.0005479623902805107	0.0009557640910952519	0.11940412165216378	0.16066766926893258	0.28337904535802727	0.03933233073106749	0.07283430700018813	0.016620954641972798
8	0.38701989434383854	0.007918575953794735	0.29639187762921476	0.0014234236833011687	0.0036000913953259253	2.6415740888515123e-05	3.567907391738436e-06	8.030975459208582e-06	0.08954535623815679	0.16832342721662946	0.04553247330199863	0.01641300130311785	0.030309239098770875	0.008103000905861642	0.0007846037728111764	0.0013673336845997346	0.1112118519269125	0.1629358705278215	0.28175501858382357	0.037064129472178575	0.07984356297687209	0.018244981416176496
9	0.38184124761673766	0.010680054815391497	0.2946515066349567	0.0020689621547732876	0.005330485383115308	5.345224073135514e-05	7.789807322817806e-06	1.800798192789884e-05	0.08248554440898209	0.1663350406250419	0.04538951881949315	0.017333525051524513	0.03182555340477398	0.009336857610475435	0.0010560876784437264	0.0018394059701842163	0.10448381422473736	0.16485685797669855	0.28034346244571506	0.03514314202330149	0.0859901297677075	0.019656537554284998
