	E	E_M	E_M1	E_P1	E_P2	E_P21	E_P_1	E_P_2	M	M1	P	P2	P21	T
11	7.854864193193954e-05	1.3072123182106306e-05	3.257085490599547e-11	0.0	1.603769384069833e-07	1.1299223867280912e-19	3.6134596945649016e-05	4.346790379316469e-06	0.2191103179199013	4.058035557028193e-07	0.5896032959781131	0.018107266335944602	7.113574128045665e-10	0.1731249993311118
12	7.89149789995785e-05	1.1832990700505473e-05	3.525239066427806e-11	0.0	1.638563286428949e-07	1.4303015823074053e-19	3.5835298411088264e-05	4.307372498409796e-06	0.22227380696250823	4.561429098475279e-07	0.5616581068922153	0.019302989791824147	8.33071681079323e-10	0.1967124998242793
13	7.925743257427659e-05	1.369407639922077e-05	4.106082906684454e-11	0.0	1.834400448016153e-07	1.777123117600886e-19	3.281836836233067e-05	3.948711641459874e-06	0.22361707168426892	5.056562792482318e-07	0.5350035285516995	0.020436415193756576	9.62363835156582e-10	0.2208918333141242
14	7.970858037981723e-05	1.1814851306436686e-05	4.30779450725984e-11	0.0	1.8373109221538566e-07	2.1683603853107195e-19	3.310949678885775e-05	3.978774119765368e-06	0.2239704828017534	5.54069961955856e-07	0.509403788314022	0.021518288114637463	1.098863462320683e-09	0.2450577987043798
15	8.012922756062355e-05	1.4048850525883424e-05	4.9475860480245594e-11	0.0	2.0540633101908616e-07	2.610350201950627e-19	2.9772921502715774e-05	3.583419112609586e-06	0.22285542720497542	6.009295718433579e-07	0.48499049915321785	0.02254283343833745	1.242216321236207e-09	0.2695630273847381
16	8.063149438608072e-05	1.1552266327577363e-05	5.0639942329474734e-11	0.0	2.0239669725510774e-07	3.099555973748344e-19	3.065661479094737e-05	3.682768566064196e-06	0.22108359859388932	6.460925925919427e-07	0.4615250893905898	0.023520800836678252	1.3920843552856588e-09	0.29382376959714984
17	8.11228057506796e-05	1.4176780517878412e-05	5.756399752743567e-11	0.0	2.2616993560593026e-07	3.6429469719013827e-19	2.6983074934372918e-05	3.249088701633138e-06	0.21815133816338925	6.892026881689994e-07	0.43914788659229853	0.024446166137719723	1.5481448822643488e-09	0.31820928318411373
18	8.1602760981226e-05	1.2909857668023551e-05	5.982708599914066e-11	0.0	2.2921161751160527e-07	4.247466021937933e-19	2.6883701148042024e-05	3.2282219844103307e-06	0.21254166108980974	7.295430209050453e-07	0.4182318249890484	0.02530034339867133	1.7099951509592764e-09	0.34388218821721916
19	8.260895230575994e-05	1.2888330389376274e-05	6.45905209938311e-11	0.0	2.428190954046903e-07	4.906677207148964e-19	2.520381835327224e-05	3.035481635669702e-06	0.20748799734639486	7.671790227955487e-07	0.39800834171306965	0.026120270657409052	1.8772921187001375e-09	0.3683412507127572
20	8.290292772563113e-05	1.1815124174312944e-05	6.617340511702422e-11	0.0	2.4485673847123186e-07	5.618695126949806e-19	2.5151664322254586e-05	3.019601557260835e-06	0.20282717791231386	8.02366215386042e-07	0.37845564520332264	0.026906887331980565	2.049815977119044e-09	0.39176925382339756
21	8.321937694577294e-05	1.2141669183004343e-05	6.916745197464432e-11	0.0	2.528391245084316e-07	6.371667513153554e-19	2.3827840365030968e-05	2.870280573689978e-06	0.19836000621301955	8.354857120420147e-07	0.35943860147715245	0.027667565242837047	2.2273739584635958e-09	0.4144938966555065
22	8.41145974527345e-05	1.1538266748905662e-05	7.281718307662466e-11	0.0	2.6328381175593865e-07	7.183041762976935e-19	2.2867152399620724e-05	2.744884409439148e-06	0.19330817445788906	8.661290091975683e-07	0.3413082361961317	0.02838477807919944	2.409740257344167e-09	0.4369605290678595
23	8.487289179420089e-05	1.1771537208498192e-05	7.660601826100727e-11	0.0	2.7456514139943094e-07	8.065007268198312e-19	2.1301224122816556e-05	2.566543537231461e-06	0.18766824638489216	8.939957019793733e-07	0.324159588979483	0.02905367701872247	2.596616270875958e-09	0.4590816770779825
24	8.520573431125967e-05	1.0839865234816217e-05	7.776495812377545e-11	0.0	2.7704764141016753e-07	9.000090033167542e-19	2.120581063223633e-05	2.5448116181352663e-06	0.182073134454515	9.194393290081923e-07	0.3076544486746792	0.029690865646465045	2.787741640297638e-09	0.480545761384391
25	8.575588426017533e-05	1.1187335703101358e-05	8.077005917991602e-11	0.0	2.8651142537855583e-07	9.983782159505536e-19	1.977265739952399e-05	2.3830063189181085e-06	0.17646175994601365	9.425937943642525e-07	0.2917442814785581	0.030299080051551096	2.982918928476593e-09	0.5014603033555588
26	8.663723573152947e-05	1.0424205696469495e-05	8.34556148486952e-11	0.0	2.9506416265420003e-07	1.1033088973349632e-18	1.908671055476943e-05	2.2898893919490683e-06	0.17045834657692432	9.631421999521987e-07	0.27665614922641907	0.03086678865115933	3.181922082139279e-09	0.5219856532681252
27	8.73068484943718e-05	1.0598564522876181e-05	8.616717327743078e-11	0.0	3.0418632872799924e-07	1.2151458949818149e-18	1.7763443297842986e-05	2.14148687006071e-06	0.16426510466079075	9.810528339233209e-07	0.26234886473465413	0.031396003546906415	3.384494076381355e-09	0.541958234853145
28	8.76991464214664e-05	9.703052432697817e-06	8.686395551024668e-11	0.0	3.067525559038027e-07	1.3322021918540715e-18	1.768892674290026e-05	2.121572580523109e-06	0.15823580140947613	9.966650773227062e-07	0.24858298958516506	0.03189851948170895	3.5904228068692347e-09	0.5612518688769869
29	8.832138483339686e-05	9.960148021374718e-06	8.921388950866938e-11	0.0	3.155268335147754e-07	1.4544204865928185e-18	1.6375717353704343e-05	1.9748535333764844e-06	0.1522937947576638	1.010072536162081e-06	0.235357292129117	0.0323746350750224	3.799535515022228e-09	0.5799446378311872
30	8.917377634273585e-05	9.187803564659182e-06	9.108771142180267e-11	0.0	3.2298971261198e-07	1.5834501169700931e-18	1.582518223396562e-05	1.897357138178635e-06	0.14614842109735796	1.0210592399666834e-06	0.22285446025270403	0.0328150495992667	4.011630153899112e-09	0.5981538105560869
31	8.981421379896129e-05	9.287860722445663e-06	9.287437455427446e-11	0.0	3.3056613026627764e-07	1.7193090181787002e-18	1.469001690999025e-05	1.772216000034422e-06	0.14001212800345636	1.0296940947567069e-06	0.21100680002730432	0.03322312760855334	4.22648536321987e-09	0.6157308296874949
32	9.02120420884774e-05	8.473175240291907e-06	9.304372675163599e-11	0.0	3.3297822914803927e-07	1.8602682523689413e-18	1.4630948920632921e-05	1.7535668580599508e-06	0.13410893181373193	1.0363048637339444e-06	0.19962169891396087	0.033608396063742385	4.443921725250237e-09	0.6326347416975125
33	9.081645976013424e-05	8.624808727428562e-06	9.448312313490869e-11	0.0	3.401931656458098e-07	2.006247638979581e-18	1.3517354018128451e-05	1.6313900080806523e-06	0.12839623329749972	1.04100767110613e-06	0.18869306797130928	0.03397134515304675	4.663792413048859e-09	0.6489141940663011
34	9.164145006104132e-05	7.933092116004948e-06	9.571557352368665e-11	0.0	3.4715644721654664e-07	2.1590128595870923e-18	1.3005272534502481e-05	1.5580246873840655e-06	0.12259171445945298	1.0436355799787013e-06	0.17839503685781138	0.03430315447283418	4.885923497316623e-09	0.6646862020469194
35	9.227476347311633e-05	7.95023891651174e-06	9.669027889325842e-11	0.0	3.5345732441473854e-07	2.3186236058208257e-18	1.2033273782261075e-05	1.4529597557829e-06	0.11687335633924685	1.044267517816584e-06	0.1686737540568056	0.03460648687655206	5.1101210151665456e-09	0.6798235633233076
36	9.263303876370578e-05	7.2478049201777045e-06	9.631825183749804e-11	0.0	3.554938727778194e-07	2.4831182595566726e-18	1.198940204678353e-05	1.4357242394806082e-06	0.11142632261143179	1.0432298521745268e-06	0.15934593351815488	0.03489044888810515	5.336229295382933e-09	0.6943152178948483
37	9.31541170840172e-05	7.298439575669332e-06	9.676504847210156e-11	0.0	3.606516405662497e-07	2.6520364445449586e-18	1.1117428843418603e-05	1.342952353759642e-06	0.10625459906990632	1.040687674943871e-06	0.1503746168524308	0.035157039050357275	5.5641287970833834e-09	0.7081925792063393
38	9.394568141901127e-05	6.73008253806453e-06	9.747308583215559e-11	0.0	3.673540497736543e-07	2.827409734656843e-18	1.0597586624578375e-05	1.2683710045267967e-06	0.10105642549347878	1.0364913066287453e-06	0.1419433631771852	0.03539702927768918	5.7936764580656106e-09	0.7215831762749864
39	9.45981822666232e-05	6.670858664377911e-06	9.781348353797069e-11	0.0	3.727708837695235e-07	3.0097791648488544e-18	9.747530157128281e-06	1.178215670732976e-06	0.09594256734858551	1.030667742507557e-06	0.13404438119542772	0.03561075305332014	6.024700277539838e-09	0.7343832922370488
40	9.489969195885328e-05	6.091933649136227e-06	9.696714115629933e-11	0.0	3.74372753850048e-07	3.196863915665029e-18	9.713015784419067e-06	1.161890266317722e-06	0.09110399496766504	1.0235347880953077e-06	0.12648800054805237	0.035807658181708904	6.25706007813862e-09	0.7465819752013247
41	9.527349358615188e-05	6.053948069562287e-06	9.641380775332136e-11	0.0	3.7704940431325344e-07	3.387320838905159e-18	9.117784786293745e-06	1.1025387469696272e-06	0.0866140762758581	1.015331794940747e-06	0.1191767434314956	0.03599274240081725	6.490662681065935e-09	0.7581987646519777
42	9.600168916429753e-05	5.623276089862408e-06	9.663612448214373e-11	0.0	3.83343317141141e-07	3.583389365677657e-18	8.59204011508221e-06	1.0271795174863377e-06	0.08215156424678965	1.0059278576716274e-06	0.11230068962606038	0.03615652313720265	6.725400316109919e-09	0.769374584401043
43	9.671413437335047e-05	5.5051703088563144e-06	9.657522984590423e-11	0.0	3.8845961125695845e-07	3.7867356239054044e-18	7.80048361373356e-06	9.441092700715522e-07	0.07771863365952994	9.952476076527672e-07	0.10593641445780526	0.03629508998908484	6.961121639014287e-09	0.7800342213655008
44	9.69901936397722e-05	5.046208442210275e-06	9.54348628766774e-11	0.0	3.899490310035131e-07	3.9950379065083685e-18	7.740455281242655e-06	9.246876151428558e-07	0.07351534673108272	9.835618684692918e-07	0.09990202327396129	0.036417496953639265	7.19769204021438e-09	0.7901500408859808
45	9.715758983106865e-05	4.9321274236854265e-06	9.392872158330282e-11	0.0	3.8977500732404657e-07	4.2053722464309545e-18	7.4544880065647375e-06	9.024641535976598e-07	0.0697246885301876	9.712078890056038e-07	0.09400221493289874	0.03653360030175559	7.43503843470343e-09	0.7997248386437399
46	9.774377474657537e-05	4.636193865986606e-06	9.359086577742135e-11	0.0	3.949692930030255e-07	4.4195748050988015e-18	6.98510613830843e-06	8.340076077110081e-07	0.06604140903694669	9.581195537068391e-07	0.08839591269877918	0.036635555557547585	7.673094282844984e-09	0.8089133065436142
47	9.85506684264319e-05	4.483093077514748e-06	9.333556285067627e-11	0.0	4.003357937010389e-07	4.641182000841224e-18	6.188579996170194e-06	7.502315653837365e-07	0.062312724452997695	9.440921931634667e-07	0.083281499875442	0.036713359131094345	7.91173497631864e-09	0.8176796422028033
48	9.890567083912899e-05	4.133732948442224e-06	9.221805417337639e-11	0.0	4.026751728800484e-07	4.868904436700925e-18	6.00944787279422e-06	7.166254061251026e-07	0.05869706253434756	9.292699171263935e-07	0.07854527146136651	0.03677262701114372	8.150821631748344e-09	0.8259728389988196
49	9.88518194651527e-05	3.951008142401822e-06	8.992257527248967e-11	0.0	3.996660373422624e-07	5.0976706786721656e-18	6.032264316100717e-06	7.312837394332909e-07	0.05552585390454142	9.140810991548207e-07	0.07386951139980634	0.03682927456512277	8.390285418029312e-09	0.8337633233470213
50	9.914949000736602e-05	3.774164206384121e-06	8.883006872205395e-11	0.0	4.023893986007104e-07	5.327287680731579e-18	5.755816000596291e-06	6.863030429965786e-07	0.052600224206965626	8.986159522153623e-07	0.06929256852842391	0.03688156381369921	8.630103630184188e-09	0.841214117443415
51	0.00010001420812442145	3.6134731240863437e-06	8.84155579576507e-11	0.0	4.0791033266323383e-07	5.563355245509406e-18	4.951462549564813e-06	6.013642021966076e-07	0.049592636596079084	8.825754816886389e-07	0.06513585675548969	0.03691338602827881	8.870195498965439e-09	0.8483476548758944
52	0.00010062376805512064	3.366090602387146e-06	8.772446704128024e-11	0.0	4.127158867268197e-07	5.807850789199325e-18	4.492854591723813e-06	5.344431840531397e-07	0.04650227636502615	8.658686912732277e-07	0.061469181338180426	0.036921156539838386	9.110416182659802e-09	0.8550977045859032
53	0.00010046296090465776	3.115286898586932e-06	8.504332998018814e-11	0.0	4.0802181606893535e-07	6.0541741580954885e-18	4.716240328696207e-06	5.728049013777832e-07	0.04379526176890002	8.489281079649612e-07	0.05789309412486526	0.036924764085242784	9.350673884847438e-09	0.8613772093032648
54	0.00010029213651113709	3.028362363714825e-06	8.298859390044819e-11	0.0	4.065494492036358e-07	6.29739481704383e-18	4.814979843111784e-06	5.733040324121979e-07	0.04152652924325148	8.32100268809812e-07	0.0541920715282825	0.03693519893927988	9.590977273971567e-09	0.8673365353193025
55	0.00010100493133719791	2.885426341858705e-06	8.212336940795031e-11	0.0	4.105437011566845e-07	6.543338119980529e-18	4.158016429423397e-06	5.05785728962028e-07	0.03926797873172919	8.151362368447668e-07	0.05070861266580158	0.036935403644581595	9.831315278886094e-09	0.8730792201360486
56	0.0001020253366185708	2.7473134254967033e-06	8.214403826096523e-11	0.0	4.1931065365311264e-07	6.800107843931313e-18	3.2615046704103555e-06	3.8666190765898743e-07	0.03669886025546079	7.976383133248797e-07	0.04782862803733842	0.03690602882155183	1.0071558378798217e-08	0.8785588603030104
57	0.00010209542750175118	2.4269469225089713e-06	7.980291638634554e-11	0.0	4.160562977745611e-07	7.063158580466089e-18	3.378554969595717e-06	4.1170089982254924e-07	0.034273957160185865	7.798394326376297e-07	0.04525019835643988	0.0368619340253824	1.031156244528398e-08	0.8836064869681387
58	0.00010139919604389421	2.3839743763182444e-06	7.68505906875178e-11	0.0	4.097045515865527e-07	7.32053078343558e-18	3.944192147541559e-06	4.6872434644060734e-07	0.03244510968360408	7.623514981603828e-07	0.04240620835715846	0.03683161159208846	1.0551324395305337e-08	0.8883090907920902
59	0.00010151729013867339	2.267401293854507e-06	7.491229858970298e-11	0.0	4.0833772820697846e-07	7.572644561718115e-18	3.817862603509192e-06	4.6461703608715983e-07	0.03092993037125905	7.452315447096038e-07	0.03939237743776907	0.036810455184231365	1.0790918858908535e-08	0.8928595226907394
60	0.00010285162007347737	2.2694863634738563e-06	7.544603644390279e-11	0.0	4.2040317234069137e-07	7.834416848809553e-18	2.528528841247893e-06	2.9889204399134857e-07	0.028997844583314353	7.278659340338601e-07	0.03692950792624598	0.03676254929357189	1.1030288628299999e-08	0.8973038419148126
61	0.00010368741457346025	1.8962179836294211e-06	7.432798887604015e-11	0.0	4.235003423707428e-07	8.111026732809276e-18	2.0352180506190816e-06	2.499658967063985e-07	0.0267557313303371	7.100160974986004e-07	0.035157959699233375	0.03668054615536498	1.1269235738636695e-08	0.9014004365531617
62	0.00010282347975560897	1.8340468581029925e-06	7.11873810437898e-11	0.0	4.151658560527349e-07	8.38587289438761e-18	2.8063333456226843e-06	3.3205077540396994e-07	0.025027611832546412	6.923410093137466e-07	0.03327718187464533	0.036604378064472254	1.1507668238866416e-08	0.9050847367116647
63	0.00010305759076941954	1.727031217834855e-06	6.942930722744708e-11	0.0	4.1481109579355165e-07	8.654590767634269e-18	2.60250807522466e-06	3.1834834174287913e-07	0.02366969411330425	6.750711379382568e-07	0.03117717470297297	0.03653980711126627	1.1745642844607637e-08	0.9086075744875408
64	0.00010332100654704724	1.6874874750916506e-06	6.806385317696746e-11	0.0	4.163109957506851e-07	8.925847805585982e-18	2.3368594364383296e-06	2.757031106380151e-07	0.022276061048183856	6.579500850656433e-07	0.02925953722161416	0.03646682464749377	1.1983169920289625e-08	0.9119921907203964
65	0.00010340718551043286	1.5380517940321008e-06	6.6267344281631e-11	0.0	4.1457743154501043e-07	9.198108451767433e-18	2.3157502845552356e-06	2.837154174000755e-07	0.020954708982158367	6.40990397882522e-07	0.027452973061941055	0.03638885631555976	1.2220205877542128e-08	0.915198256268567
66	0.00010368334998748279	1.4963584612615695e-06	6.470625922153052e-11	0.0	4.1586317342685997e-07	9.472323162489245e-18	2.049169204217105e-06	2.4126013798289814e-07	0.019707104906371644	6.242454533169146e-07	0.025758391473854437	0.03630596452630709	1.2456718476373665e-08	0.9182236996756368
67	0.00010372895551766082	1.3645671171690175e-06	6.308860331302668e-11	0.0	4.1397569143339615e-07	9.747538866606557e-18	2.057126075015293e-06	2.524600511659284e-07	0.01852755836400177	6.077047885144337e-07	0.02416392687990872	0.03621864829692933	1.2692677303400777e-08	0.9210851578696959
68	0.00010399959985735177	1.3276134891170878e-06	6.145424191294304e-11	0.0	4.150395295318559e-07	1.0024141833597668e-17	1.7987897366183032e-06	2.113065613656247e-07	0.017414464662655997	5.913998120947841e-07	0.0226669795727389	0.03612713325698665	1.2928054302876895e-08	0.9237870653690061
69	0.00010402638021215632	1.205576849495145e-06	5.990127417281457e-11	0.0	4.1303825210567986e-07	1.0301823194525241e-17	1.8224890798175763e-06	2.2408961929324348e-07	0.01636462720750937	5.753375463281923e-07	0.021260827293630526	0.03603167734761424	1.3162822992353395e-08	0.9263386143971994
70	0.00010427381105695529	1.179853527602813e-06	5.832520188752328e-11	0.0	4.1389281541499384e-07	1.0580334995886727e-17	1.5815341000164761e-06	1.8533302037711567e-07	0.015373702007164427	5.595252545016729e-07	0.019939328478382187	0.035932663153947324	1.3396958973333835e-08	0.9287503727665288
71	0.00010430006750361446	1.0605003530835303e-06	5.672986419425602e-11	0.0	4.117917113474977e-07	1.085998192201208e-17	1.6101010993805557e-06	1.9840032107769947e-07	0.014441149248267957	5.439866638759078e-07	0.01869999930583808	0.03583015693897114	1.3630439307648575e-08	0.9310248560396297
72	0.00010451229718070956	1.050308376446122e-06	5.5317082494492103e-11	0.0	4.124690460623656e-07	1.1139997688008301e-17	1.3926143099538202e-06	1.627594112588488e-07	0.013560797997075142	5.287091010410679e-07	0.01753430057858416	0.03572463980873254	1.3863242837994203e-08	0.9331767008368282
73	0.00010454904110947394	9.293390333525709e-07	5.3609479113567606e-11	0.0	4.1026485575798364e-07	1.1421113740091114e-17	1.4192978090653258e-06	1.753155282264418e-07	0.012733696327478181	5.137270966599142e-07	0.016442417941085426	0.035616062884291096	1.4095349813316703e-08	0.9352043607538877
74	0.00010472183380941602	9.360190254164885e-07	5.241659412513128e-11	0.0	4.1080503680545576e-07	1.1702278363454632e-17	1.2271692322081559e-06	1.4299907504344885e-07	0.01195307220595772	4.990161415902222e-07	0.015415020946276076	0.035504930041898766	1.4326741962897606e-08	0.9371237464182226
75	0.00010477234570531449	8.120795232734017e-07	5.0575584965089087e-11	0.0	4.084897441436729e-07	1.19843978418242e-17	1.2495717124571756e-06	1.547751877414059e-07	0.01122040195002099	4.846135292658634e-07	0.014453288170158446	0.035391154806118846	1.4557402374030038e-08	0.9389320309360517
76	0.00010490819288339923	8.344126157715053e-07	4.960988631983773e-11	0.0	4.089289981826079e-07	1.226638069433781e-17	1.0810450369439807e-06	1.2555252290913364e-07	0.01052937510400288	4.7049136461109287e-07	0.013548508465296373	0.03527520059679093	1.478731536039774e-08	0.940643980566471
77	0.00010497010336912399	7.083009291010899e-07	4.7655400281430006e-11	0.0	4.064997301861922e-07	1.2549088526498687e-17	1.0999642261832972e-06	1.3666320613678782e-07	0.009881046506024536	4.5668280890339177e-07	0.01270161054188853	0.03515699816589629	1.5016466518120535e-08	0.942257521611193
78	0.00010507548380068576	7.435640000741177e-07	4.688936207451875e-11	0.0	4.068636590555726e-07	1.2831568710503646e-17	9.51134987770363e-07	1.1004756678208391e-07	0.009270197123800544	4.431627100412987e-07	0.011905344549176126	0.03503693522271757	1.524484247943377e-08	0.9437848530396751
79	0.00010514375514900486	6.170908564842397e-07	4.486427216807816e-11	0.0	4.0432644675655495e-07	1.3114506848570797e-17	9.689113847598783e-07	1.2078974708835225e-07	0.008697067724512168	4.2995617852501503e-07	0.011159778409638162	0.034914984592628186	1.5472431049570684e-08	0.9452256126813374
80	0.00010522626430617853	6.621596250484373e-07	4.425514585259423e-11	0.0	4.046294629472495e-07	1.3397171206116183e-17	8.352985835772978e-07	9.622873324471371e-08	0.008157705303261193	4.1704367356478565e-07	0.010459361597595068	0.0347914508510483	1.56992209362894e-08	0.9465890511445659
81	0.00010529569551263474	5.371917316420496e-07	4.220690980896437e-11	0.0	4.0199761994412015e-07	1.3680033420368725e-17	8.544272306358673e-07	1.069140703001692e-07	0.0076515310594860225	4.044414191429848e-07	0.009803226288611367	0.03466634965161532	1.5925201889212088e-08	0.9478765720608318
82	0.00010536206132413155	5.893016058695964e-07	4.171273039355645e-11	0.0	4.022463403144397e-07	1.39625827223886e-17	7.320587473557679e-07	8.392019852014425e-08	0.007175716586558863	3.921356365791827e-07	0.009187338250910932	0.034539913371523845	1.6150364464930213e-08	0.9490948159364254
83	0.00010542869560135039	4.6722591188810814e-07	3.968117230787669e-11	0.0	3.995364384779952e-07	1.4245103958768178e-17	7.544060742919356e-07	9.478136649815859e-08	0.006729074798989052	3.801349162296386e-07	0.008610124669218375	0.03441218837087092	1.6374700126906238e-08	0.9502464996618578
84	0.00010548392556404077	5.242968496791799e-07	3.926939973843984e-11	0.0	3.9973395075512863e-07	1.4527260887226165e-17	6.402835338391148e-07	7.298719213950389e-08	0.006309623979674572	3.684298857333915e-07	0.008068701100526382	0.034283352976239696	1.6598201069621346e-08	0.9513362995747016
85	0.00010554542774482976	4.0587989210224716e-07	3.728194559397483e-11	0.0	3.969621335642714e-07	1.480920696503251e-17	6.668713583091526e-07	8.415285417965426e-08	0.005915835272736596	3.57023599509332e-07	0.0075611080722038865	0.03415346919176614	1.6820860269472243e-08	0.9523676597153383
86	0.00010559280705760959	4.66513635750772e-07	3.6931393126804453e-11	0.0	3.971110926417655e-07	1.5090721540933327e-17	5.589685410764864e-07	6.330978448242657e-08	0.0055462951576684535	3.4590935625055044e-07	0.007085241104647085	0.03402267867806181	1.7042671365479262e-08	0.9533439361676346
87	0.00010564821338621578	3.5200111245919095e-07	3.50037254810563e-11	0.0	3.9429101084360784e-07	1.5371882108792162e-17	5.901037656900164e-07	7.482114157208948e-08	0.005199356067429608	3.350866972648822e-07	0.006639025834991885	0.033891046824050176	1.7263628670298102e-08	0.954268807671193
88	0.00010568971644967066	4.1531969000820534e-07	3.4702528555027094e-11	0.0	3.943950219954126e-07	1.565253331035753e-17	4.871386674421772e-07	5.4771174909796954e-08	0.004873959964793313	3.2455015477824583e-07	0.006220853022936829	0.033758691630646	1.7483727093243543e-08	0.95514480168851
89	0.0001057389664817913	3.0461863778954415e-07	3.284171988492627e-11	0.0	3.9153734666696796e-07	1.5932718218926468e-17	5.22663679240206e-07	6.661279507546837e-08	0.004568486302754542	3.1429727364784967e-07	0.0058287108421934295	0.033625674194051075	1.770296212632263e-08	0.9559755111954896
90	0.00010577573767346873	3.700768302406269e-07	3.258405653106758e-11	0.0	3.9160107246216866e-07	1.6212312648445878e-17	4.2383276053470343e-07	4.725598687954944e-08	0.0042820968774808805	3.0432290382318644e-07	0.005461301427719987	0.03349209710446772	1.7921329794096298e-08	0.9567629495468886
91	0.0001058192458151371	2.62921462812146e-07	3.0791948998020064e-11	0.0	3.887139313518837e-07	1.6491350506744143e-17	4.6335522228391874e-07	5.9383880842184305e-08	0.004013273634504426	2.9462354980264015e-07	0.005116765482758522	0.033358013492654194	1.813882662776347e-08	0.9575104602224421
92	0.00010585197623953626	3.3015995955003265e-07	3.057516301968359e-11	0.0	3.8874261909261484e-07	1.6769719609946472e-17	3.6812471144152554e-07	4.065292287547419e-08	0.0037613230063874865	2.851939286015644e-07	0.0047940123713048855	0.033223515176043605	1.8355449630112156e-08	0.9582197181861225
93	0.00010589033940765396	2.2622430247173204e-07	2.8850924769618884e-11	0.0	3.8583231228581346e-07	1.70474571837295e-17	4.111737473329476e-07	5.3013552320530175e-08	0.003524857032885775	2.7603002976585253e-07	0.004491365596101584	0.033088646278428294	1.8571196246215e-08	0.9588937602186178
94	0.00010591950135295194	2.9497813333559267e-07	2.8673624577655365e-11	0.0	3.858312565802224e-07	1.7324454208189605e-17	3.1914892908611273e-07	3.4857904562080955e-08	0.0033032892080575465	2.671262948126828e-07	0.004207887745970663	0.03295349027472218	1.8786064336287182e-08	0.9595340120140181
95	0.00010595333871751363	1.9393730567517596e-07	2.701529832678788e-11	0.0	3.8290287968499706e-07	1.760075582214162e-17	3.6525975754820835e-07	4.739845189730198e-08	0.003095363013600839	2.584784580788877e-07	0.003942082910056958	0.03281808261660059	1.900005214747139e-08	0.9601432044558461
96	0.0001059793067240502	2.6398823863268473e-07	2.687635334581356e-11	0.0	3.8287704918137886e-07	1.7876253108679627e-17	2.7611644782196145e-07	2.9776050512823668e-08	0.0029005808449126436	2.5008070386233643e-07	0.003693139292150423	0.03268249973088658	1.9213158290907158e-08	0.9607225580535506
