	Epo	EpoR	Epo_EpoR	Epo_EpoRi	dEpoe	dEpoi
0	2030.19	516.0	0.0	0.0	0.0	0.0
1	1800.8096976244465	298.9020463557705	202.9224583846149	25.90426532915339	0.4637214328027842	0.0898572289818789
2	1680.2752617035935	205.06607759599297	270.3626359435984	76.05446206770249	2.929901162029575	0.5677391230754947
3	1604.34745151588	162.2474930630929	286.3127706610014	129.97377711850717	8.0048647907064	1.551135913904143
4	1548.7076440137191	142.65730778751706	282.5339101805054	180.25352959563043	15.660345908470804	3.034570301673669
5	1502.8999499932372	134.2191036257573	272.0838663219031	224.58850373116184	25.64779930543776	4.969880648260096
6	1462.106841867105	131.32437359563917	260.3947309750225	262.72675747270426	37.66346379825196	7.298205886915647
7	1424.0217321150087	131.268235377599	249.5948936366161	295.1970922956762	51.41364610307922	9.962635849618948
8	1387.5095395793228	132.7089961322845	240.3680751087616	322.7618658307654	66.63783021382768	12.912689267321564
9	1352.0023725084957	134.96807507917592	232.7800332283582	346.18859020369223	83.1137142739293	16.105289785523336
10	1317.2115251270077	137.6951204196666	226.6557945812875	366.1634055159719	100.65494736359696	19.50432741213466
11	1282.990116377813	140.70699875827165	221.74707201988522	383.26670397281686	119.10637115605275	23.079736473430973
12	1249.2626553536481	143.90540335074772	217.80641567246136	397.9756349881949	138.33880825679773	26.806485728896583
13	1215.9921234558722	147.23780909357822	214.61379273832537	410.676017042792	158.24439313635003	30.663673626659445
14	1183.1603747541176	150.67438080298137	211.9852291673285	421.67868507794924	178.73205751321458	34.63365348738921
15	1150.760522163176	154.1988362796823	209.77154980988686	431.2318750965655	199.72458932203594	38.70146360833497
16	1118.791387973024	157.80181490325967	207.85429975065787	439.53439038928656	221.1556689286336	42.85425295839703
17	1087.255311040473	161.47819131168225	206.14107020713234	446.7447608314687	242.96794884449963	47.08090907642549
18	1056.1564489870204	165.22502129690088	204.55953611820783	452.9914982929524	265.11087978444243	51.371636817376306
19	1025.5001913199321	169.04081158447826	203.05399003803876	458.3784406659749	287.53962918661085	55.717748789442425
20	995.292753937938	172.92500703672607	201.58210117783617	462.98954353330885	310.2141218889683	60.11147946194767
21	965.5407181452632	176.87743582423286	200.11129408014452	466.8943436673596	333.0978831370746	64.54576097015702
22	936.2509970944217	180.89826305118734	198.61723319739642	470.1499873381028	356.157637059826	69.01414531025219
23	907.4306649649649	184.9877899965114	197.08151345824467	472.8045231152571	379.36262601537123	73.51067244616135
24	879.0869164208117	189.14640692519546	195.49063589196123	474.8983202659464	402.68431448871297	78.02981293256704
25	851.2268738658233	193.3743926162161	193.83480284524683	476.465973693448	426.0959640438623	82.56638555161878
26	823.8576340609898	197.67197603285095	192.1071115507223	477.5373022599512	449.57243353023864	87.1155185980971
27	796.9862854377321	202.03936234123867	190.30274762943804	478.1384028785915	473.08995717482844	91.67260687940885
28	770.6195662680185	206.4763923310485	188.4188945345369	478.2922943461211	496.62596745785294	96.23327739346944
29	744.7641647200529	210.98288137820484	186.4538711463905	478.01963168720476	520.1589677895893	100.79336465676136
30	719.4264859687983	215.55839719121778	184.40716234760512	477.3390001623652	543.6684557006371	105.34889582059301
31	694.6125339720855	220.20216598356845	182.27918524439627	476.26735052569893	567.1348531007544	109.8960771570634
32	670.328185998503	224.91333877601426	180.0707206037276	474.82075205833746	590.5391217852853	114.43121955414497
33	646.5786414898049	229.69053393754754	177.78354672642755	473.01368196808437	613.8632893845909	118.95084043109047
34	623.3688047565767	234.53221128965794	175.41965958991514	470.8599930869433	637.0899714378717	123.45157112869134
35	600.7031162688157	239.43651403964495	172.98144660128716	468.37290796832116	660.2023721128419	127.93015704873221
36	578.5853551472534	244.40117401252394	170.47172273472611	465.5649308187638	683.1844931560854	132.3834981431695
37	557.0188100460896	249.42364224214813	167.8935251085654	462.44823104654097	706.0208415359266	136.80859226287572
38	536.0061929011282	254.50104403891183	165.25013647326566	459.03465577779616	728.6964715339251	141.20254331388324
39	515.5495293860968	259.6301295840147	162.54509957764884	455.3357591180291	751.1970399613195	145.56257195690412
40	495.65013801516915	264.8072852126386	159.78218126530058	451.36288736442737	773.5087823595039	149.88601099559742
41	476.3086096653536	270.02854525991853	156.965343331776	447.1272513823198	795.6184939377555	154.17030168279362
42	457.52478328988263	275.28960098345107	154.09872281125666	442.6399824702663	817.5135196340545	158.41299179453833
43	439.297721860403	280.5858097566511	151.1866168667205	437.9121760891852	839.181750294021	162.61173488966892
44	421.6256921483189	285.9122073073975	148.23346825178766	432.9549273750434	860.611622037729	166.7642901871197
45	404.50615000237065	291.2635240593456	145.24384960221326	427.7793602974705	881.7921173254996	170.86852277244475
46	387.9357316036431	296.6342056047825	142.22244619222244	422.39665102851416	902.712767152537	174.92240402308192
47	371.91025081321277	302.0184370373969	139.17403721802847	416.81804563580704	923.3636541279608	178.92401220498957
48	356.4247026996217	307.4101708747499	136.1034756921267	411.0548721709274	943.7354162358777	182.87153320144512
49	341.47327333799404	312.8031583249218	133.01566700679325	405.1185472789395	963.8192510471038	186.76326132916805
50	327.049355921736	318.1909836231258	129.91554625611192	399.02057750077694	983.6069201286163	190.59760019275754
51	313.1455731339309	323.5671010990113	126.80805447460328	392.77255546884425	1003.0907533947736	194.37306352784654
52	299.7538056168016	328.92487456308993	123.69811402247737	386.38615122334687	1022.263653152432	198.08827598494082
53	286.86522626984373	334.25761853655337	120.5906034054548	379.8730989115031	1041.119097604818	201.74197380837896
54	274.4703400057256	339.55864079680856	117.49033185823936	373.24517917447304	1059.6511435938396	205.33300536772123
55	262.5590284994251	344.8212856716032	114.40201404719251	366.51419757421826	1077.854428377078	208.86033150208488
56	251.12061362491818	350.03899100254534	111.33023255066493	359.6919579761297	1095.72417021446	212.32302563382584
57	240.14386137910176	355.2052834284475	108.27945992528136	352.79023736036805	1113.2561676968164	215.72027363843088
58	229.61709103800803	360.31387331759987	105.2539831557393	345.82075471171174	1130.4467976551514	219.0513734393879
59	219.52822358171485	365.3586842222782	102.25789425680757	338.7951364029175	1147.2930114662502	222.31573429230835
60	209.86483225846325	370.3338809539888	99.29508132485593	331.72488102650266	1163.7923296518002	225.5128757383764
61	200.61420243114338	375.23390372495095	96.36921237589328	324.6213242327099	1179.9428347392784	228.64242622097342
62	191.7633946597354	380.05350227909463	93.48371830395071	317.4956032967075	1195.743162375828	231.70412136377686
63	183.29930674265643	384.7877658843278	90.64177911136672	310.3586215448096	1211.1924906915285	234.6978019096371
64	175.20873353183435	389.432148368239	87.84631399866146	303.22101322383674	1226.2905279232632	237.62341132240255
65	167.4784244513519	393.98248858028273	85.09997465340518	296.0931094989161	1241.0374983372542	240.480993059071
66	160.09513856353522	398.4350265764768	82.40514123541391	288.98490615735165	1255.4341265182563	243.2706875254414
67	153.04569677774563	402.78641555615104	79.763920900833	281.90603346827834	1269.4816201196197	245.99272873352163
68	146.317030739618	407.0337295135935	77.17814882449542	274.865728563371	1283.1816511894858	248.64744068302812
69	139.89622802070892	411.17446664489626	74.6493916335748	267.8728106478137	1296.536336205309	251.235233492592
70	133.7705733417141	415.2065486543542	72.17895308863172	260.93565929795443	1309.5482149627298	253.75659930896836
71	127.92758565942805	419.1283161847443	69.76788179721235	254.06219604284394	1322.2202284758362	256.2121080246781
72	122.35505102689746	422.9385206508491	67.41698072014366	247.25986936295644	1334.5556960539243	258.6024028360767
73	117.04105120637267	426.63631279617266	65.1268182186373	240.53564317530842	1346.558291724868	260.9281956748122
74	111.9739880795255	430.2212283243067	62.89774038428259	233.89598881306034	1358.2320201771224	263.19026254600766
75	107.14260395828427	433.6931709792663	60.72988439292204	227.3468804510655	1369.5811923914143	265.3894388063124
76	102.53601420884421	437.05240888912857	58.623178118806095	220.8937921828898	1380.6104010840156	267.526614405443
77	98.14366430555356	440.2994996977735	56.577406885102796	214.54170343391965	1391.3244962318424	269.6027291435801
78	93.95539772507605	443.43532716496134	54.59216970325908	208.29510378762873	1401.728560813437	271.6187679705976
79	89.96145213431915	446.4610674828572	52.666905808336246	202.15799888676398	1411.827886830855	273.5757563397242
80	86.15245075787442	449.37815349185274	50.80092188002775	196.13391999635078	1421.627951727765	275.47475563798054
81	82.51940058066374	452.1882486088625	48.993408278028916	190.22593705877364	1431.1343953590492	277.316858723483
82	79.05369211697884	454.89322484335065	47.24345064910694	184.43667398770913	1440.3529976498578	279.1031855963458
83	75.74709659254663	457.49514050898927	45.550041751434925	178.76832539180444	1449.2896570420535	280.8348792221591
84	72.59176006521659	459.9962171136253	43.912094128484064	173.22267448764578	1457.9503697972077	282.5131015214444
85	69.58019543760442	462.398816389428	42.32845268403826	167.80111213002922	1466.3412102123486	284.13902953597807
86	66.70527314862943	464.705418215303	40.79790645928848	162.50465681285502	1474.4683117977022	285.71385178152366
87	63.960210899091635	466.9185997004067	39.319199442351355	157.33397540634908	1482.3378494573103	287.2387647948966
88	61.33856257056206	469.041015474409	37.89104047173907	152.28940437406683	1489.9560227024688	288.7149698811622
89	58.834206482304744	471.0753792063877	36.512112302368216	147.3709712346566	1497.329039916177	290.1436700644925
90	56.44133315423246	473.02444639436635	35.18107986154464	142.57841606431947	1504.4631036758208	291.5260672440817
91	54.154432744872	474.890998465965	33.896597707002954	137.9112128617772	1511.3643971316917	292.8633595546553
92	51.96828231469438	476.67782820992124	32.65731670681097	133.3685906184215	1518.039071430584	294.1567389294881
93	49.87793304235299	478.3877265347523	31.461889973267155	128.94955395549763	1524.493234166443	295.4073888624383
94	47.87869750166919	480.02347053228084	30.308978091057504	124.65290320926769	1530.7329388337237	296.6164823642812
95	45.96613709084651	481.5878128101742	29.197253683811883	120.4772538640057	1536.7641752537502	297.78518010758484
96	44.13603757487247	483.08346055079966	28.12541617753303	116.42105651373971	1542.5928609737823	298.9146287600716
97	42.38442744058879	484.51309704560873	27.09216617437092	112.48261334504141	1548.2248335506185	300.0059594893796
98	40.707547888409145	485.879355756336	26.096227590229166	108.66009424240812	1553.6658436525522	301.0602866264005
99	39.10183789097137	487.18481059478125	25.136353459567975	104.95155320378936	1558.92154896192	302.07870648375047
100	37.56392459366684	488.431972310196	24.21132595785296	101.35494425601925	1563.9975088655444	303.06229632691566
