	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
0	0.0	0.0	0.0	0.0	4721.0	1174.5	0.0	0.0	0.0	0.0	0.0	170000.0	66.0	0.0	116.0	0.0	0.0	0.0	12.3	0.0	0.0	0.0	0.0	0.0	0.0182	1.0	0.0	7.6	0.0	0.1	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0	142.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	0.0
1	7.380579694134796e-15	2.6240117410734935e-08	2.572464714004613e-10	2.1627513256230265e-09	4720.999995535549	335.50475018274517	838.9952498711633	6.422386226997284e-10	3.5108778287322223e-09	7.619356627828738e-09	5.0440235931298775e-09	58155.70922946186	18.704783806098582	47.29521616173034	0.7924077838814609	115.2075921898785	1.6694762633219602e-09	8.086897693586998e-05	12.299919129353613	3.1462217267657238e-09	0.0027100870620367884	0.0006579993871841664	0.0008274183170221105	0.0020868161885262515	0.01191767422953267	0.9999999888697658	8.646434813559325e-06	0.16860942033995704	7.428466249822261	0.0007486516245500603	0.09588470600794834	1.538566339015337e-10	0.00015904997561275592	0.008682451262579634	1.7411492035070995	1.661232139346725e-09	4.634869453574313e-08	9.238701137613966e-06	9.445973101185051e-18	1.9272165779026705e-15	35.176759047137516	107.66983057149457	4.463697390187268e-06	-1.6697510777856141e-07	1.5404222319203622e-07	2.1322662475453043e-08	0.00026534270213458285	0.0014063691818892122	1.812521253126342e-11	2.0948953247418265e-07	363.9999997904928	1.0384242627615415e-10	1.2962681979694802e-09	7.16951854624714e-08
2	1.5433273847133248e-12	4.709749268795013e-07	5.766017479156481e-09	4.904939077165645e-08	4720.9999624006505	335.5048599569008	838.9951360490533	1.6059425736693037e-08	1.0212637059942895e-07	2.3072357690027444e-07	3.420260997904458e-07	58155.68394365771	18.70478950108475	47.29520987099692	0.7924081257789826	115.2075914032446	4.865783355839563e-08	0.0006805065060236848	12.29931944483617	1.9437766687598933e-08	0.0044340728248362295	0.0010481993669184018	0.001470046099360293	0.0033159556878108285	0.007931657925473982	0.9999996671500528	3.258454983832896e-05	0.1685375555955595	7.425289842998755	0.000742602832303836	0.09512907194901543	7.631915884537885e-09	0.0007411797930571501	0.008679130683627807	1.7404793751628145	5.98014892105778e-08	5.04219067178854e-07	9.926383931550498e-05	3.0623495164277608e-15	6.151114158314761e-13	35.17509105645513	107.66460474454918	3.758108024590652e-05	1.887290690064954e-07	2.5953788492484754e-07	3.059959773575779e-08	0.0010103487041329066	0.00528144218476061	4.5322796686762455e-10	1.7637492538839485e-06	363.9999982357981	2.2022377604465448e-09	4.734157747968674e-08	2.966352243700091e-06
3	1.2801584852206635e-10	1.0245271014383428e-05	1.0647419662890534e-07	8.990265030931587e-07	4720.999881281868	335.50480235343883	838.995144927758	2.759465071615651e-07	1.586427335876741e-06	3.4998115898608916e-06	3.944850818653752e-06	58155.697495127395	18.70478301113904	47.29520415153381	0.7924078810123555	115.20758187358867	3.020818613145465e-07	0.0021426758599676966	12.2978570220582	4.7613274225058526e-08	0.005522567943712452	0.001303977065822802	0.001888131248401733	0.004122035658276084	0.00536293838865137	0.9999949137610747	6.399556865724747e-05	0.16843208924811093	7.42063229968544	0.0007591986473462312	0.09727535523909372	9.075753548844714e-08	0.0015595641253570492	0.008673852958009853	1.7394191037482507	8.264926514840951e-07	1.7373480865711181e-06	0.00034076219124309654	3.234725743290902e-13	6.45787555860463e-11	35.1728461429823	107.65770879928405	0.0001183996928951303	1.6772572458149768e-06	2.133547485941262e-06	2.513812165681756e-07	0.0019915541299361495	0.010366791446100311	7.787742668160269e-09	5.556715489228405e-06	363.9999944354973	4.2485098085139594e-08	6.414796786290862e-07	3.9874126814344105e-05
4	2.711246700481873e-09	8.83996849719353e-05	7.889706397889946e-07	6.631229722460596e-06	4720.99974233584	335.50449201644005	838.995213358887	1.928313318633706e-06	9.641715664712106e-06	2.1001368996289454e-05	1.973258897963154e-05	58155.76023730847	18.704742574070565	47.29515196161712	0.7924065089917054	115.20750508861214	1.0309795213795054e-06	0.004618923330378446	12.295380045690129	8.203269370993578e-08	0.006198315700739241	0.0014777344466733837	0.0021700382131854237	0.004669940680013143	0.0036828579471737026	0.9999693569153396	9.816004173652067e-05	0.16827978904554108	7.413915065753574	0.0007989743520382691	0.10239086875428276	4.6027703137745103e-07	0.002472409009299307	0.008667094369707352	1.7380637787340099	4.7020816427933475e-06	3.940498270476661e-06	0.0007716044296292679	9.478998827191989e-12	1.8803913495145603e-09	35.170204679781484	107.64970503586936	0.000255402584843865	8.662302134990911e-06	6.6018386847640646e-06	7.418584732180158e-07	0.003061898141171613	0.015906613056980858	5.442072155913146e-08	1.1986513416152134e-05	363.9999879590663	3.3325360886027213e-07	3.613068821695578e-06	0.00022375342448242548
5	2.571269515443584e-08	0.0004326810255000245	3.4819054388395995e-06	2.9186425730651715e-05	4720.999539338073	335.5038474315629	838.9951248441388	8.165588443972662e-06	3.5665269347152334e-05	7.71251958763226e-05	6.411980866059443e-05	58155.87083254705	18.704605711286256	47.294893248374976	0.792402684677408	115.20716460858443	2.5617868398991356e-06	0.008149453824800958	12.291847984388388	1.1801506096778457e-07	0.00660281070859179	0.001599583915050122	0.0023664272573193047	0.005054430178841844	0.002574068138296057	0.9998872095347769	0.0001323991451615257	0.16807536440090748	7.404906654325056	0.0008613322572499171	0.11039831800991962	1.5094295800375723e-06	0.0033993193343776775	0.008659033469910047	1.7364487659939267	1.6755561962455714e-05	7.279866978931745e-06	0.0014242028148940345	1.1790518921930713e-10	2.3295792367121578e-08	35.16728236539538	107.64094012017914	0.0004509564882561708	1.603415404921696e-05	2.4161289095729833e-05	2.8889588325652805e-06	0.0041383398692531916	0.021474106169185086	2.3044866009039934e-07	2.1164218229770784e-05	363.9999786053335	1.5398398035987847e-06	1.280876375719389e-05	0.0007908812799910248
6	1.5160551056405463e-07	0.0014956987714516614	1.1203328417116365e-05	9.374982003995135e-05	4720.999265356003	335.50277813454835	838.9944656410398	2.5501069480738324e-05	9.839762210988243e-05	0.00021183303686776535	0.00016215228886052682	58156.017149411535	18.70423409339086	47.29406670546156	0.7923934939609276	115.20611065566214	5.23727330873366e-06	0.01271219254985282	12.287282570176869	1.5255907274545885e-07	0.006828031147631027	0.0016874918199426042	0.002507262776179027	0.0053320508289003725	0.001839773594965474	0.9996897693410228	0.00016520933310445104	0.16781808890938524	7.393574519209646	0.000945020581056357	0.12113693556177207	3.833052682837698e-06	0.004295142578945112	0.00864955165675335	1.734549480591262	4.522607377929032e-05	1.2024086127852961e-05	0.0023511897334620667	8.603605747628747e-10	1.695677243168168e-07	35.16415882818714	107.63163249899507	0.0007040068890134579	3.713849871684117e-05	5.01345549635866e-05	5.957139711959053e-06	0.005174527311554443	0.026831179193664276	7.196893930181141e-07	3.304033979231714e-05	363.99996623997123	5.136028183517285e-06	3.44774563930872e-05	0.0021258524564188217
7	6.610251342452231e-07	0.004118852226958681	2.9309193501021484e-05	0.0002449790630859845	4720.998909287518	335.5011759387924	838.9926196052223	6.526079426222735e-05	0.0002253245892879725	0.0004836836722029915	0.0003494511992732641	58156.175184283224	18.703373441397407	47.292007432504576	0.7923735326348137	115.20350695411312	9.392131366954162e-06	0.018251016342601425	12.281739591526062	1.8395894631561303e-07	0.006934726428339716	0.0017527003910350577	0.0026110933743635012	0.00553819618240486	0.001353707533543582	0.9992909917385094	0.0001957768086755328	0.16750985172763982	7.379999402833887	0.0010484293443480434	0.13440024681899318	8.278889332305121e-06	0.0051350357336246	0.008638185560448243	1.732271745741727	0.0001022305119418111	1.865768663988425e-05	0.0036473375288853726	4.442165747244953e-09	8.74068059853925e-07	35.16089400054447	107.62191973160122	0.0010116263862564995	7.056151438885854e-05	9.512061093157452e-05	1.1306686720794294e-05	0.006145474373905412	0.031849502051529595	1.8417855958732912e-06	4.747749000526894e-05	363.9999506807248	1.3825291207063572e-05	7.783856469500199e-05	0.0047948524872760785
8	2.3718545484169816e-06	0.009709928556338435	6.654147896538462e-05	0.0005557344393612979	4720.998452244285	335.498899400741	838.9886610182585	0.00014574977802605277	0.00045610790330510213	0.000977231343113109	0.0006778922849636607	58156.30597953976	18.70160016233237	47.28760915343507	0.7923337356312801	115.19795396395787	1.534302675454792e-05	0.024691646210785758	12.27529301076249	2.1153322700537453e-07	0.0069635912781117635	0.001802654582590361	0.0026900766320739726	0.005696311870721654	0.0010318110765206794	0.9985666607535822	0.00022369204049672197	0.1671540424380129	7.364326017907697	0.001169764670944279	0.14995829401936916	1.6071886618290446e-05	0.005905668506507319	0.008624025116590979	1.7294311790801795	0.000205367337474852	2.8004058324129626e-05	0.005473692062171545	1.8197613882000616e-08	3.5767088201279115e-06	35.157538702115076	107.61188470431229	0.001369885724105519	0.00012371243209624748	0.00016651545773946116	1.9797301315290292e-05	0.0070385927286790275	0.036464506134342864	4.113340216211407e-06	6.429126195345999e-05	363.9999315953983	3.2120203170594414e-05	0.00015635292739994935	0.009625064263540921
9	7.469493836466271e-06	0.02049652806023385	0.00013657356554458227	0.0011399556257373838	4720.997862896454	335.49574694449797	838.9812122211605	0.00029552795222536384	0.00084880449126172	0.0018164370121285579	0.0012248717154913404	58156.350030977475	18.698244880887337	47.27912578787605	0.7922597201686622	115.18723628227733	2.3381384676426304e-05	0.03195147609716692	12.268025142518185	2.3506152538243277e-07	0.006941434312737419	0.0018423928032161123	0.002752385157236529	0.005822269682652763	0.0008179015979553501	0.9973347584966104	0.00024878353709026287	0.16675488234208646	7.346733019584955	0.0013071776177115734	0.16757403851610878	2.9025027939317862e-05	0.006600066016921575	0.008605541050415591	1.725718320225082	0.00038049011683039896	4.138300660590225e-05	0.00808829475735354	6.362659820350848e-08	1.2495942276929406e-05	35.154141962224394	107.60156763075416	0.0017743895290368104	0.0002056475792613791	0.00027811856050828106	3.308459637076645e-05	0.007848511650421861	0.04064865967488284	8.340369874800074e-06	8.32753730850489e-05	363.9999083842575	6.718605437421362e-05	0.0002899541315890099	0.017841465295020537
