	Epo	EpoR	Epo_EpoR	Epo_EpoRi	dEpoe	dEpoi
0	2030.19	516.0	0.0	0.0	0.0	0.0
1	1800.8269188097943	298.92116078656636	202.8998934335225	25.90995607846149	0.46343077182515074	0.08980090639643051
2	1680.217691008329	205.00432608099524	270.43179566930996	76.04210477145622	2.930544722451974	0.5678638284527934
3	1604.462416296177	162.37516214757218	286.1638216492051	130.00958580061058	8.00333648604752	1.5508397679596755
4	1548.74621303919	142.6985097490257	282.48845394997085	180.26072015850514	15.660091791886558	3.0345210604471857
5	1502.8467717524843	134.1645772875793	272.1411017281415	224.5840664817566	25.648117693901682	4.969942343715768
6	1462.122262183352	131.34312237166654	260.37207931918624	262.7338299174758	37.663596901165405	7.298231678820267
7	1424.0236064742035	131.2705104231596	249.59280596149975	295.19697614853084	51.41392208749877	9.962689328266732
8	1387.4897519549027	132.69363499412566	240.37886245998632	322.7704022179997	66.63821880153453	12.91276456557624
9	1352.0123160448147	134.98314415512024	232.7643469416413	346.192303196323	83.11541456016717	16.105619257053
10	1317.2070357531857	137.69594334451523	226.6599950194198	366.1597785256142	100.65822765411963	19.504963047660134
11	1282.9622935064604	140.68486727090118	221.77080180542842	383.26756406896254	119.10907936484564	23.080261254302453
12	1249.2696566711238	143.91896601170237	217.79384829566266	397.9776658078942	138.3417696541512	26.807059571167553
13	1216.1358695286065	147.38214914416756	214.47967892373535	410.66232339925466	158.24779527516768	30.66433287323539
14	1183.242548222609	150.74706341090598	211.93085611819635	421.64840684958017	178.7341331227418	34.63405568687229
15	1150.734934986702	154.155534327199	209.83701985465692	431.19180837550033	199.72474333171056	38.70149345142961
16	1118.912405918356	157.91602968942158	207.7447507025179	439.52438679098225	221.15444147796327	42.854015110180114
17	1087.5448786502252	161.75951270400063	205.86690775453175	446.7310581472786	242.96652271799707	47.08063272996698
18	1056.3116451874603	165.3492543763289	204.46493748933787	452.93503884333944	265.1074133649879	51.370965114874274
19	1025.674294198672	169.17789129153527	202.94617766357186	458.31970180718366	287.53330332887055	55.716523001701624
20	995.4641934632101	173.05133570154138	201.48700902081168	462.92436187515585	310.2047686038068	60.10966703701529
21	965.6352224048572	176.9143326315281	200.11144641290653	466.815120047881	333.0849552538507	64.54325588050422
22	936.3557058100076	180.94512729457807	198.5981256419501	470.0841959608193	356.14104281311194	69.01092977411068
23	907.4931125456924	184.98800244827723	197.10666457270744	472.74053667295993	379.342846517896	73.5068396907439
24	879.2615437776348	189.26142280893313	195.39128765288675	474.8500915185867	402.6616549510892	78.0254220998023
25	851.1711784119083	193.2430473560847	193.99620861085668	476.3904187253588	426.0707035341847	82.5614907176911
26	823.776837739063	197.5257837412017	192.26359805025956	477.495307652626	449.54420744565454	87.11004911239661
27	796.967370612966	201.96750184748814	190.3684151345149	478.1267460386635	473.06055811285074	91.6669101010046
28	770.6171515699376	206.42639654751045	188.45800899267672	478.290925801617	496.5963712269459	96.22754240882246
29	744.7598398295676	210.93345063456044	186.49183434942637	478.02126465953273	520.1294217613744	100.78763940009867
30	719.4256440372285	215.51411853755636	184.440300151135	477.3418686654994	543.6389992285445	105.34318791759226
31	694.6289683610374	220.17709505838667	182.2930368412865	476.27217025214617	567.1054457692844	109.89037877624523
32	670.3599345970877	224.90518586877747	180.06812879989604	474.82643737909154	590.5099352634059	114.42556396051869
33	646.6127363971141	229.6856264521336	177.77897018708836	473.0187299839445	613.8343338374531	118.94522959439962
34	623.3979789887678	234.52303773549832	175.42064295926394	470.8641868629331	637.0611959970793	123.44599519195546
35	600.7297437969777	239.42564379605892	172.98491562338359	468.3769400926805	660.1737832256878	127.92461726127004
36	578.613484103337	244.39272790149815	170.47326497615333	465.5692476359257	683.1560220968674	132.37798118771616
37	557.0483418617572	249.41735414848313	167.89348541455004	462.4526456725191	705.9924385524346	136.8030884987387
38	536.0347560372396	254.49438969375979	165.2511108198367	459.0389538957872	728.6681281487721	141.19705109836403
39	515.5762571337903	259.62224857679377	162.5478136308992	455.3400773838855	751.1687598493351	145.5570920020897
40	495.6760105002758	264.7992273058605	159.78539480514343	451.3674727589297	773.4805765055758	149.8805454300751
41	476.33446969942906	270.021159949033	156.96813107714448	447.1321657972867	795.5903795793923	154.16485384674715
42	457.55037900121937	275.2825855621738	154.10139980389724	442.6451417674144	817.4855143359227	158.40756509154608
43	439.32246524799854	280.57854230049355	151.18979457707135	437.9175403090038	839.1538678695161	162.60633199640998
44	421.6495016019224	285.9046138017761	148.23715966822547	432.9605509970138	860.5838743336421	166.758913399196
45	404.5293380802972	291.255931803719	145.24766882741014	427.7853009216621	881.7645175260192	170.86317464461123
46	387.95846901433265	296.62677946411856	142.22620741408352	422.4029061011237	902.6853300489519	174.9170874215081
47	371.93242157386635	302.01104408661956	139.17787119213085	416.82458310405354	923.3363941953729	178.91872993457613
48	356.44616378044805	307.4026599716423	136.1075211699583	411.06168060639106	943.7083466314854	182.86628781171706
49	341.4940374385692	312.7955450916781	133.01988473831898	405.1256382836608	963.7923842928891	186.75805524656184
50	327.0694986527541	318.18334744585263	129.91983725540888	399.0279592248925	983.580268978325	190.5924358886195
51	313.16513839525027	323.5594841807549	126.81236836220056	392.780218951168	1003.0643307828445	194.36794350853663
52	299.7727950998914	328.917273366078	123.70245274296711	386.3940779029909	1022.2374715810845	198.08320267306604
53	286.88362969594885	334.25001842331636	120.59497955338982	379.8812724837527	1041.0931687922798	201.73694947462894
54	274.48815549837786	339.5510381804144	117.49474450300889	373.25358920935895	1059.6254786285128	205.32803216074174
55	262.5762628636612	344.8136873914246	114.40645131773607	366.5228362499642	1077.8290380548071	208.85541151383157
56	251.1372612468377	350.031392624107	111.33469453280686	359.70081801049497	1095.6990652661834	212.3181609436772
57	240.15993553857956	355.1976994475957	108.28392963732809	352.79930969983	1113.2313588074207	215.7154663168418
58	229.63260637703945	360.3063191774118	105.25844455749369	345.8300281636348	1130.4222953717215	219.04662553011087
59	219.5431896377659	365.3511700855759	102.26233773643403	338.80459869911454	1147.268826127891	222.31104779879473
60	209.87925568972503	370.32641423342363	99.29950057942952	331.7345197250204	1163.7684713832805	225.50825262254472
61	200.6280897665824	375.2264918957135	96.37360143264422	324.6311269178082	1179.9193134750933	228.63786840787205
62	191.77675327061658	380.04615373818893	93.48807070179956	317.50555740829384	1195.7199878748643	231.69963074442586
63	183.31214481401412	384.78048976976885	90.64608812114739	310.36871419520895	1211.1696725299753	234.69338033965437
64	175.22105988227108	389.4249542405284	87.85057293361295	303.23123109469435	1226.268075471832	237.61906061758987
65	167.49024844729448	393.9753862107376	85.10417705010778	296.1034387837397	1241.0154207295695	240.47671498928872
66	160.10647009529418	398.4280258036434	82.40928095697053	288.9953325283035	1255.4124326122953	243.26648380713655
67	153.0565462502658	402.7795261657564	79.76799220283041	281.91654207372113	1269.4603184522618	245.98860102092084
68	146.32740906287827	407.02696113072165	77.18214639382525	274.8763040595448	1283.1607499254992	248.6433905582524
69	139.9061465944722	411.1678286335709	74.65331061144511	267.88343725562385	1296.5158430832794	251.23126245517926
70	133.78004403052253	415.20005001964284	72.182789089778	260.94632087418114	1309.528137240263	253.75270876525505
71	127.9366207575157	419.12196547736147	69.77163092823693	254.07287616129065	1322.200572875611	256.20829927734565
72	122.3636632158369	422.9323258783726	67.42063959286916	247.27055140549322	1334.53646871172	258.5986770740805
73	117.04925350797235	426.6302813444839	65.13038395495093	240.54631043251428	1346.5394981406575	260.9245539639049
74	111.98179380477576	430.21536689034	62.901210612650296	233.90662459211762	1358.213665170378	263.18670582007843
75	107.15002665246107	433.6874855148224	60.73325723858979	227.3574681875101	1369.56328006169	265.3859678597489
76	102.5430513353687	437.0468891291269	58.62646669822543	220.90431724776107	1380.592934823149	267.52322989549566
77	98.15033649225285	440.2941577137148	56.580601693413364	214.55215149878916	1391.3074787249832	269.5994315905615
78	93.961729217198	443.4301770911147	54.595259700857476	208.30545934943507	1401.7119939850836	271.61555774742584
79	89.96746090137162	446.4561156889093	52.669887993940705	202.16824567696594	1411.8117717702544	273.5726336574672
80	86.1581500893549	449.37340064863434	50.803798557338546	196.14404217135902	1421.612288644665	275.471720537282
81	82.52480263419477	452.18369361270464	48.996182726201575	190.23591997963416	1431.1191835851293	277.31391107483967
82	79.05880943914951	454.88886649384796	47.24612540505501	184.44650437989378	1440.3382356697773	279.1003251061238
83	75.7519420721667	457.49097750100213	45.552618745186116	178.77799120911848	1449.2753425332266	280.83210544030135
84	72.59634653235499	459.99224766336556	43.914575182435	173.23216476863863	1457.9364996677475	282.51041384882313
85	69.58453543698303	462.3950380613076	42.33083975938301	167.81041693595373	1466.3277806364317	284.1364272312475
86	66.70937888367908	464.7018279399931	40.800201676539245	162.51376722052203	1474.4553182512284	285.7113339680302
87	63.964094226281226	466.9151938495694	39.321405035980746	157.34288351357577	1482.325286756084	287.23633046807714
88	61.34223498490782	469.0377899251989	37.89315875781215	152.29810329723728	1489.9438850434956	288.71261791654626
89	58.83767909192137	471.0723293915644	36.514145664660774	147.37945509554632	1497.3173209216454	290.14139922622513
90	56.444616656103236	473.0215673500822	35.18303074217647	142.58667996883477	1504.4517964390566	291.52387619382796
91	54.15753740800899	474.88828488316324	33.898468594196146	137.91925287263018	1511.3534942644076	292.86124686075607
