	y1	y2	y3	y4	y5	y6
0	0.014	0.006	0.0	0.0	0.0001	0.0
1	0.8820063207234543	1.7760528169863155	3.8093772339672555e-06	0.1719805122581155	7.514004535023281e-07	0.09732765490398439
2	0.8216918262956037	3.8546536364893433	3.2529769214463004e-06	0.3925721364230292	9.934202546032017e-09	0.17312622600608865
3	0.7189201902151638	5.6650499152907265	2.5806588526989673e-06	0.6047460127080677	1.0426216187481232e-09	0.23215926885344398
4	0.6219460138302999	7.176045870960267	1.9942186553903343e-06	0.8016483273302211	-1.0883035083139679e-09	0.27813362099238875
5	0.5261162680792142	8.416731467838463	1.5882774370219804e-06	0.982760658646611	3.418007655491117e-09	0.31393515233717956
6	0.4453736092037518	9.403682510553628	1.2844785903732258e-06	1.1471406208982264	1.933349459698419e-09	0.34181610576458593
7	0.3770455333340068	10.18635813434091	1.029841672539218e-06	1.297277186815195	1.7203197145513238e-09	0.36360594320135786
8	0.31396180160951187	10.786825576103968	8.728760500034278e-07	1.4337956722165872	1.8103925122270227e-09	0.3805854779364661
9	0.27382871976063694	11.24411032203962	6.911573127906401e-07	1.559178825704922	5.356074027466356e-10	0.39373283344199483
10	0.2410521262994472	11.600788374098249	5.40674345562724e-07	1.6763002947267602	1.9389900855329064e-10	0.40397055929438813
11	0.2136150434062145	11.874406406394412	4.228425367841735e-07	1.7860897570123164	9.07580122904727e-11	0.4119362811158131
12	0.19093468537670882	12.079654606836293	3.298941311682743e-07	1.8893556952149972	7.481634526937129e-11	0.4181466223092471
13	0.17200734239629362	12.228656045540324	2.5788063420863163e-07	1.9868243371025405	1.0277624114461034e-10	0.4229808627257213
14	0.1561976823644157	12.331033625496945	2.0164697587670223e-07	2.0790860214193745	3.638887549902264e-11	0.42673738340838985
15	0.14296953077737193	12.395004786476806	1.564300051658214e-07	2.1666660503760484	-1.6106213764624323e-10	0.42965818837336633
16	0.13186697356452637	12.427452938035898	1.1833894773755062e-07	2.250025517925814	-4.953020262880163e-10	0.43193381323972224
17	0.12252150738194938	12.433991008546778	8.386451547614573e-08	2.329560907309275	-1.043438793473885e-09	0.43370877678171865
18	0.11463768056809785	12.419223018014822	4.795995945838271e-08	2.405614354604878	-2.1504770307546005e-09	0.4350936031728134
19	0.10797745657930409	12.38696532096669	-9.195922247894226e-10	2.478483557182747	-4.883524855108985e-09	0.43617387940436947
20	0.10234758905687055	12.340409450297537	-9.464537435571023e-08	2.5484296466535747	-1.2432117792963973e-08	0.43701639634294137
21	0.09759026002383088	12.28224077706051	-3.2884820830537464e-07	2.615683182122398	-3.4827356285256906e-08	0.43767339407033967
22	0.09357604575378177	12.214728952238488	-1.0099285002072475e-06	2.680448828761825	-1.055436830254913e-07	0.43818570279907043
23	0.090198405812808	12.139800310669688	-3.179024122029064e-06	2.7429091851096894	-3.424071133284588e-07	0.43858519171488747
24	0.08736983671364798	12.059101467612011	-1.2482233143718537e-05	2.803228535931158	-1.5131962124788694e-06	0.4388967131053616
25	0.08501336885848114	11.974130078645313	-6.518843290470296e-05	2.8497566270980483	-1.1875739912093786e-05	0.34424929086308254
26	0.08307137050000636	11.886415554607371	-0.000526214320534315	2.8733380103343213	-0.00010478358336605403	0.2680856175468223
27	0.08148984757896192	11.800471476196064	-0.00455354194326432	2.880033053017862	-0.0009302233393976855	0.20878659616331888
28	0.08020319877910966	11.747891476963288	-0.04001124582911051	2.879805274477433	-0.00824058721045077	0.16260305882196535
29	0.07898407754396182	12.009574661617673	-0.3617379241210464	2.9294315974435303	-0.07557263464704682	0.12663535826280228
30	0.07594228379127071	17.993280200705875	-6.056246836576708	4.55097607967581	-1.722627854818021	0.09862371427646516
31						
32						
33						
34						
35						
36						
37						
38						
39						
40						
41						
42						
43						
44						
45						
46						
47						
48						
49						
50						
51						
52						
53						
54						
55						
56						
57						
58						
59						
60						
61						
62						
63						
64						
65						
66						
67						
68						
69						
70						
71						
72						
73						
74						
75						
76						
77						
78						
79						
80						
81						
82						
83						
84						
85						
86						
87						
88						
89						
90						
91						
92						
93						
94						
95						
96						
97						
98						
99						
100						
