	ADP	ATP	BPG	P3G	pep	phos	pyr
9	0.0024426017348471657	9.997557398265155	0.172913349002811	6.327086650997193	3.084037463076601	1.9144917896554356	2.0959625369233996
10	0.0017656814084510062	9.998234318591551	0.17200835048504118	6.327991649514963	3.037274457491716	1.961482873431694	2.1427255425082845
11	-0.000642135558351535	10.000642135558355	0.1712227870310356	6.328777212968968	2.988891437226387	2.0082436401842263	2.1911085627736138
12	-0.0008348627068937827	10.000834862706897	0.17193291360958612	6.328067086390418	2.941238094037346	2.054994129646175	2.2387619059626545
13	0.0018547570531016484	9.998145242946903	0.17323065495919118	6.326769345040813	2.895605937163175	2.102018164930737	2.284394062836826
14	0.003346112129461263	9.996653887870544	0.17306830392316772	6.326931696076836	2.8500809258662603	2.1491968823400343	2.3299190741337403
15	0.0009704550028868975	9.999029544997118	0.17148988380811395	6.32851011619189	2.8023421288151207	2.1961384423796533	2.37765787118488
16	-0.002001303327065839	10.002001303327072	0.1708779111002659	6.329122088899738	2.7533391956127953	2.242781589959874	2.4266608043872053
17	-0.0007994561625675255	10.000799456162573	0.17241487863067273	6.3275851213693315	2.7062349091840243	2.289550756022736	2.4737650908159763
18	0.003485630234666791	9.99651436976534	0.17394323368072023	6.326056766319284	2.6618048642385683	2.3367375323153787	2.5181951357614323
19	0.004682085925234361	9.995317914074773	0.1728698712348657	6.3271301287651385	2.61682591927313	2.3839862954172393	2.5631740807268706
20	0.0002623320767289561	9.999737667923279	0.17026227541177297	6.329737724588232	2.5682664807103053	2.4307335759546516	2.6117335192896953
21	0.0008430063907647646	9.999156993609242	0.16956405838408778	6.330435941615916	2.5232484654077334	2.477030482598945	2.656751534592267
22	-7.440358642660412e-05	10.000074403586435	0.1703510883578135	6.32964891164219	2.4752266433074848	2.5233478647482763	2.704773356692516
23	0.0012043087643143194	9.998795691235694	0.17089972477678467	6.329100275223219	2.4294601536575833	2.569844430329948	2.7505398463424173
24	0.000722853271717104	9.999277146728293	0.17123626978990783	6.328763730210096	2.382027274878861	2.6164593086029497	2.7979727251211397
25	0.0011484019475432343	9.998851598052466	0.1714600792038474	6.328539920796158	2.335538918676607	2.66314940406709	2.8444610813233937
26	0.0011151696164552133	9.998884830383556	0.171632205770727	6.328367794229279	2.2885909937250903	2.709891970120639	2.8914090062749103
27	0.0011028431760000906	9.99889715682401	0.17169359887736	6.328306401122647	2.241743275926912	2.7566659683717294	2.9382567240730886
28	0.0011527988957014449	9.998847201104308	0.17172718857463407	6.328272811425372	2.1949724632313914	2.803453147089677	2.985027536768609
29	0.0011656433823114328	9.998834356617698	0.17173453712815986	6.328265462871846	2.1481847766337805	2.8502463296203726	3.03181522336622
30	0.0011987154926296996	9.99880128450738	0.1717264841568204	6.328273515843185	2.101434913409411	2.8970373179263995	3.0785650865905896
31	0.0012299836705020935	9.998770016329507	0.17170793310624163	6.3282920668937646	2.0546987990093073	2.9438232515549547	3.1253012009906933
32	0.0012585648829911932	9.998741435117017	0.17168274874815562	6.32831725125185	2.0079734930320976	2.99060232310274	3.172026506967903
33	0.0012874143399561322	9.998712585660053	0.17165266439915206	6.328347335600854	1.9612615524907848	3.0373731974500213	3.218738447509216
34	0.0013179454773068304	9.998682054522702	0.1716184038194102	6.328381596180596	1.91456480497506	3.084134736682839	3.2654351950249407
35	0.0013503258316889108	9.99864967416832	0.1715804149311726	6.328419585068834	1.8678839859661567	3.130885924934362	3.3121160140338444
36	0.0013844386787932484	9.998615561321216	0.1715390546001075	6.328460945399899	1.8212195405043408	3.1776258435743476	3.3587804594956605
37	0.0014202758082095335	9.998579724191801	0.17149457534931117	6.328505424650695	1.7745720576803916	3.2243536427785093	3.40542794231961
38	0.0014578860657084762	9.9985421139343	0.171448373978041	6.328551626021965	1.7279343644393677	3.271075147648302	3.452065635560634
39	0.0014986368202368977	9.998501363179773	0.17139856325918792	6.328601436740818	1.6813165014382385	3.3177835721228126	3.498683498561763
40	0.0015410867511142627	9.998458913248895	0.1713451840277132	6.328654815972293	1.6347179644112149	3.3644779383121883	3.545282035588787
41	0.0015847315951272743	9.998415268404882	0.17128870181550535	6.3287112981845	1.5881386924671685	3.4111573373124555	3.591861307532833
42	0.0016313199526275409	9.998368680047381	0.17122914504983902	6.328770854950167	1.5415812473876553	3.4578209275151353	3.6384187526123464
43	0.0016820049425730294	9.998317995057436	0.1711658625836664	6.32883413741634	1.4950483598846078	3.504467782474301	3.684951640115394
44	0.0017357494365740813	9.998264250563436	0.17109839341369437	6.328901606586312	1.4485405317948385	3.5510968242280434	3.731459468205163
45	0.001791580579829218	9.99820841942018	0.17102689138977095	6.328973108610235	1.4020577562212593	3.5977069329688014	3.7779422437787424
