time	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
3.0.4499999999999997.0	0.011734710368448	0.015164098615518002	0.00767009237762	0.008836216287897	0.9444843029716341	120.35614837165907	47.2389810300441	1.395934696912591	0.047845289747327005
3.0.5999999999999996.0	0.011338313711912	0.014663383413063	0.007387576195825	0.008573617525508	0.944634804862389	119.88221356838419	47.713064551606664	1.3952852634224882	0.048740618003212006
3.0.75.0	0.011039128747256	0.014192704558302	0.0071231585330820005	0.008325620858152001	0.9447765200766031	119.4254808096425	48.17001053971379	1.394601355202283	0.049581995973858005
3.0.9.0	0.010807687179311002	0.013749813259203	0.006875375870227	0.008091240700081001	0.9449109472735091	118.98485859004178	48.610883480567495	1.393907742650204	0.050372622896976006
4.0.05.0	0.010623648142608001	0.013332758400855	0.006642954707694	0.007869625928311001	0.945039169957224	118.55934116449461	49.03667090301226	1.393220690894256	0.051115491005913005
4.0.2.0	0.010473003249703001	0.012939814124356	0.006424768981320001	0.007660023472174001	0.945161990280271	118.14799804117297	49.44829116962355	1.392550603328151	0.051813403141875006
4.0.35.0	0.010346118279357	0.01256942989198	0.006219810144813	0.00746175376892	0.9452800184919291	117.74996571957126	49.84659983479468	1.39190387552636	0.052468987702354
4.0.5.0	0.010236368642527001	0.012220195701022	0.006027165818431	0.007274194179956001	0.9453937326928481	117.36444101749734	50.23239499114712	1.391284187056885	0.053084711607739005
4.0.6499999999999995.0	0.010139193468145001	0.011890817503362001	0.00584600425235	0.007096767726169	0.9455035187653461	116.99067554249879	50.606421878991206	1.39069339601374	0.053662891752768005
4.0.8.0	0.010051442997772001	0.011580099509717001	0.005675562759928	0.006928935363695	0.945609697101157	116.62797100522018	50.969376939654346	1.390132154635571	0.054205705265500004
4.0.95.0	0.009970930306227001	0.01128693115273	0.005515138884368	0.006770190608158	0.945712540554513	116.2756751673635	51.32191143345055	1.389600330339032	0.054715198800228
5.0.1.0	0.009896124596960001	0.011010277220099	0.005364083469493	0.006620055712376001	0.9458122865717491	115.93317828073016	51.66463470468528	1.38909729180501	0.05519329702628101
5.0.25.0	0.009825942102593	0.010749170163223002	0.005221795077249	0.006478078869869001	0.9459091454584121	115.59990991665595	51.99811715149986	1.388622102007751	0.055641810431244006
5.0.3999999999999995.0	0.009759603964745001	0.010502703917255002	0.0050877153759850005	0.006343832095651001	0.9460033060833851	115.27533611398319	52.32289294251026	1.388173647424148	0.056062442527721
5.0.55.0	0.009696539879767001	0.010270028788679001	0.0049613252443	0.006216909555264	0.946094939879189	114.95895679321814	52.63946251186238	1.387750723708478	0.056456796532566
5.0.7.0	0.009636322892724002	0.010050347112917002	0.004842141415757	0.00609692619226	0.9461842037055521	114.65030339781217	52.94829485747286	1.387352091828213	0.056826381573510006
5.0.85.0	0.009578625315574001	0.009842909481633001	0.0047297135433890004	0.005983516556682	0.9462712419501411	114.34893673265482	53.24982966256096	1.386976514266131	0.057172618468152005
6.0.	0.009523188926381002	0.009647011403743001	0.004623621598790001	0.005876333771457001	0.9463561881129201	114.05444497625423	53.54447925730218	1.38662277784761	0.057496845113087
6.0.1499999999999995.0	0.009469804797433	0.009461990306861	0.004523473544665001	0.005775048596101001	0.9464391660367871	113.76644184761494	53.83263043504203	1.386289707650195	0.057800321515583
6.0.3.0	0.009418299601756	0.009287222814134001	0.004428903235997	0.005679348561706	0.94652029089205	113.48456491211284	54.1146461356915	1.385976175010084	0.058084234496109007
6.0.45.0	0.009368526271941001	0.009122122250326001	0.004339568516095	0.005588937160601001	0.9465996699861651	113.20847401310898	54.39086700748651	1.385681101655084	0.05834970208680901
6.0.6.0	0.009320357580985001	0.008966136343528	0.0042551494814790005	0.0055035330801180005	0.9466774034465011	112.93784981790411	54.66161285711556	1.3854034613241422	0.05859777764837001
6.0.75.0	0.009273681685606001	0.008818745097375002	0.00417534689497	0.0054228694737500005	0.9467535848083031	112.67239246809156	54.92718399722561	1.385142279780491	0.058829453725598
6.0.8999999999999995.0	0.009228398989728001	0.00867945881443	0.004099880730209	0.005346693265369001	0.9468283015298471	112.41182032553486	55.18786249945959	1.384896633820283	0.059045665660141
7.0.05.0	0.009184419898923001	0.008547816255342	0.004028488833687001	0.005274764483697	0.946901635450037	112.15586880615413	55.443913360427715	1.384665649673805	0.059247294977233
7.0.199999999999999.0	0.009141663179312	0.008423382921215	0.003960925692503	0.0052068556251290005	0.946973663199226	111.90428929451163	55.695585587350386	1.384448501059537	0.059435172561924
7.0.35.0	0.009100054729701	0.008305749448644	0.0038969612977060005	0.0051427510435630005	0.9470444565710651	111.65684813287207	55.94311320951666	1.384244407060213	0.059610081639020006
7.0.5.0	0.009059526639210001	0.008194530108338	0.00383638009441	0.005082246366186	0.947114082861193	111.4133256790096	56.186716221169334	1.384052629929725	0.059772760569870007
7.0.6499999999999995.0	0.009020016444880001	0.008089361399412	0.0037789800108930004	0.005025147934377	0.9471826051771991	111.17351542755158	56.426601460948376	1.383872472899803	0.059923905478115005
7.0.8.0	0.008981466531798	0.007989900732305	0.003724571559802	0.004971272268943	0.9472500827233331	110.9372231901119	56.6629634325915	1.383703278029251	0.060064172715616
7.0.949999999999999.0	0.008943823636869	0.007895825193989	0.0036729770053050004	0.004920445558964001	0.9473165710627741	110.70426632987446	56.89598507119845	1.3835444241213861	0.06019418117896701
8.0.1.0	0.00890703842977	0.007806830389762	0.0036240295906760003	0.004872503173541	0.947382122359789	110.47447304665467	57.125838459011206	1.383395324724206	0.060314514486231006
8.0.25.0	0.008871065152799	0.0077226293563720004	0.003577572821333	0.004827289195715	0.9474467856037181	110.24768170879574	57.35268549434035	1.3832554262206171	0.060425723022861005
8.0.4.0	0.008835861306869001	0.007642951541696001	0.003533459798844	0.004784655977852	0.947510606816482	110.02374022855511	57.57667851697547	1.383124206011518	0.06052832586512401
8.0.549999999999999.0	0.008801387374545	0.007567541846562001	0.0034915526018280004	0.004744463717760001	0.947573629245064	109.80250547790354	57.79796089315176	1.3830011707916001	0.060622812588784006
8.0.7.0	0.008767606573501	0.0074961597246420006	0.0034517217100600004	0.004706580054800001	0.9476358935402571	109.58384274190581	58.01666756290314	1.382885854915995	0.060709644970240007
8.0.85.0	0.008734484635504	0.007428578336647001	0.0034138454684080003	0.0046708796852680005	0.947697437922817	109.36762520707022	58.23292555241191	1.382777818854812	0.060789258586858005
9.0.	0.008701989607149001	0.007364583755352001	0.0033778095875580004	0.004637243996299	0.947758298338049	109.15373348225987	58.446854453763756	1.382676647732052	0.06086206432274
9.0.15.0	0.008670091669429001	0.007303974218181001	0.00334350667871	0.004605560717582001	0.947818508599731	108.9420551499399	58.65856687433358	1.382581949945037	0.060928449785793
9.0.299999999999999.0	0.008638762973786001	0.0072465594243820005	0.0033108358197130004	0.004575723590144	0.947878100524225	108.73248434570452	58.86816885785983	1.382493355860444	0.060988780641534006
9.0.45.0	0.008607977492718001	0.007192159873950001	0.0032797021502790004	0.004547632051509	0.9479371040555161	108.5249213641805	59.07576027911092	1.38241051658301	0.061043401868746
9.0.6.0	0.008577710883344001	0.007140606245717	0.003250016494156	0.004521190936531001	0.9479955473818621	108.3192722895453	59.281435213907834	1.382333102793049	0.061092638941733
9.0.75.0	0.008547940362558001	0.0070917388121790005	0.003221695006281	0.004496310193213	0.9480534570446921	108.11544864902682	59.48528228613666	1.382260803649104	0.061136798943633004
9.0.9.0	0.008518644592603	0.007045406888763	0.0031946588431190004	0.004472904612856	0.948110858040306	107.91336708786956	59.68738499326742	1.382193325752123	0.061176171614956004
10.0.049999999999999.0	0.008489803576054	0.007001468315456	0.00316883385452	0.004450893573885	0.948167773914907	107.71294906436187	59.88782201178615	1.382130392167793	0.061211030341231
10.0.2.0	0.008461398559307	0.006959788968793	0.0031441502955830004	0.004430200798733	0.9482242268534491	107.51412056361819	60.08666748384713	1.382071741503788	0.06124163308344101
10.0.35.0	0.008433411943784	0.006920242302360001	0.003120542557112	0.004410754123168	0.9482802377627261	107.316811828903	60.28399128636084	1.382017127038842	0.061268223254633006
10.0.5.0	0.008405827204165	0.006882708914095001	0.003097948913365	0.0043924852774910005	0.9483358263491221	107.12095710936687	60.47985928364675	1.3819663159007711	0.061291030545927
10.0.65.0	0.008378628813007001	0.006847076138756	0.0030763112859150004	0.004375329679025	0.948391011191382	106.92649442314509	60.67433356470328	1.381919088290673	0.061310271704923
10.0.799999999999999.0	0.008351802171197001	0.006813237664059	0.003055575022506	0.0043592262353600005	0.948445809808754	106.73336533483985	60.867472666073795	1.381875236750712	0.061326151269320006
10.0.95.0	0.008325333543737	0.006781093169049001	0.003035688689897	0.004344117157839	0.948500238724817	106.54151474647497	61.05933178122134	1.381834565473032	0.061338862258398005
11.0.1.0	0.008299210000391001	0.006750547983398	0.0030166038797290002	0.004329947784768	0.948554313527283	106.35089070107347	61.24996295726275	1.3817968896474881	0.061348586824822006
11.0.25.0	0.008273419360813	0.006721512766369	0.002998275026565	0.004316666413886	0.948608048924053	106.16144419806517	61.439415279855616	1.38176203484599	0.061355496869127
11.0.4.0	0.008247950143757	0.006693903204289001	0.002980659237282	0.004304224143621	0.948661458795769	105.97312901978508	61.627735046978295	1.381729836441417	0.06135975461904
11.0.549999999999999.0	0.008222791520044001	0.006667639725431	0.002963716131054	0.0042925747227070005	0.9487145562451	105.78590156837188	61.814965932294996	1.38170013905913	0.061361513175709
11.0.7.0	0.008197933268989	0.006642647231290001	0.002947407689254	0.0042816744077250005	0.948767353642969	105.59972071242167	62.00114913875101	1.381672796059262	0.06136091702876201
11.0.85.0	0.008173365737995	0.006618854843264001	0.0029316981146040003	0.004271481828185	0.9488198626719371	105.41454764279402	62.18632354300192	1.3816476690480402	0.061358102542010004
12.0.	0.008149079805073001	0.006596195663876	0.002916553698985	0.004261957858741	0.9488720943669041	105.23034573700718	62.370525831240975	1.38162462741651	0.061353198411495
12.0.15.0	0.008125066844053001	0.006574606551639	0.0029019426993420003	0.004253065498204	0.9489240591533291	105.04708043169506	62.55379062695221	1.381603547905114	0.061346326097486005
12.0.299999999999999.0	0.008101318692275001	0.006554027908813	0.002887835221168	0.004244769754979	0.94897576688311	104.86471910263376	62.73615061108305	1.381584314192668	0.06133760023193
12.0.45.0	0.008077827620574001	0.0065344034812680005	0.0028742031090860003	0.004237037538604001	0.9490272268682711	104.68323095187496	62.917636635098546	1.381566816508366	0.06132712900277101
12.0.6.0	0.008054586305376001	0.006515680169768	0.002861019844059	0.004229837557079	0.9490784479126181	104.5025869015551	63.09827782734968	1.381550951265512	0.061315014516476
12.0.75.0	0.008031587802748	0.006497807852012	0.0028482604468390003	0.004223140219675001	0.9491294383414611	104.3227594939756	63.27810169316114	1.38153662071576	0.061301353140012005
12.0.9.0	0.008008825524256	0.006480739214799001	0.002835901387233	0.0042169175449480005	0.9491802060295551	104.14372279757443	63.45713420901806	1.381523732622707	0.06128623582346401
13.0.049999999999999.0	0.007986293214488	0.006464429595740001	0.0028239204988410004	0.004211143073675001	0.949230758427347	103.9654523184347	63.6353999112076	1.38151219995375	0.06126974840439701
13.0.2.0	0.007963984930136	0.006448836833971	0.0028122968989100004	0.004205791786457001	0.9492811025856521	103.78792491699635	63.81292197924866	1.381501940589184	0.061251971895010006
13.0.35.0	0.007941895020495	0.006433921129329	0.0028010109129990002	0.004200840025757001	0.949331245178844	103.61111872965918	63.98972231442274	1.381492877047571	0.06123298275307101
13.0.5.0	0.007920018109303	0.00641964490953	0.002790044004146	0.004196265422111	0.9493811925266671	103.43501309498416	64.16582161369908	1.381484936226466	0.06121285313754601
13.0.65.0	0.007898349077803	0.006405972704865001	0.0027793787062660004	0.004192046824322	0.949430950614732	103.25958848421838	64.34123943932903	1.381478049157631	0.06119165114981501
13.0.799999999999999.0	0.007876883048956	0.0063928710300020005	0.002768998561513	0.004188164233404	0.9494805251138051	103.08482643588573	64.51599428436847	1.381472150775944	0.061169441061277
13.0.95.0	0.007855615372700001	0.006380308272469001	0.002758888061371	0.004184598740088001	0.9495299213979411	102.91070949420119	64.6901036343702	1.381467179701209	0.061146283528132006
14.0.1.0	0.007834541612212	0.006368254587454001	0.002749032591243	0.0041813324657000005	0.949579144561541	102.73722115108184	64.8635840254736	1.381463078032166	0.06112223579406301
14.0.25.0	0.007813657531065001	0.006356681798545	0.0027394183783150004	0.004178348506224	0.9496281994354041	102.56434579154102	65.0364510991057	1.381459791152001	0.061097351881511004
14.0.399999999999999.0	0.007792959081252	0.006345563304083	0.0027300324425160003	0.004175630879393001	0.949677090601824	102.39206864226543	65.20871965349407	1.381457267544722	0.061071682772184006
14.0.549999999999999.0	0.007772442391985001	0.006334873988797	0.0027208625503680004	0.004173164474629	0.9497258224087961	102.2203757231871	65.38040369218004	1.38145545862179	0.061045276577411
14.0.7.0	0.0077521037592400005	0.006324590140425	0.0027118971715560003	0.0041709350057	0.9497743989833901	102.04925380187325	65.55151646970887	1.381454318558424	0.061018178698928005
14.0.85.0	0.0077319396359790005	0.0063146893710470005	0.002703125438069	0.004168928965931001	0.9498228242443341	101.87869035056787	65.72207053466424	1.381453804139049	0.06099043198062001
15.0.	0.00771194662301	0.006305150542836001	0.0026945371057260003	0.004167133585841001	0.949871101913854	101.70867350572951	65.89207777020205	1.3814538746113731	0.060962076851744006
