	ASL_b	ASL_c	ASL_m	ASLoOH_b	ASLoOH_c	ASLoOH_m	ASLpOH_b	ASLpOH_c	ASLpOH_m	AS_b	AS_c	AS_m	ASoOH_b	ASoOH_c	ASoOH_m	ASpOH_b	ASpOH_c	ASpOH_m
0	0.0	0.0	30.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8797.15	0.0	0.0	0.0	0.0	0.0	0.0
1	1128.31052058298	318.2795192323783	23.09716093347077	288.4586620752246	81.38220105899903	0.29167859527426643	378.29892349993037	106.73024294098798	0.15857123565451442	48154.43909270052	13585.159899277018	8322.843000070887	1966.6588259178177	554.928437339678	1.0368719052144277	821.3242352271335	231.75575050710415	0.2110604559477016
2	1480.0318907724718	417.46625147662144	26.75455494608982	496.4404864065845	140.03318448427325	1.139234637725082	684.3530047476565	193.04088118116977	0.6362677260449295	82505.64832270153	23273.121942709025	7948.712765276136	5190.287571191587	1464.1916554975692	5.83588370772922	2295.3881523601976	647.5432506430484	1.2397128876581398
3	1717.37010962152	484.40267230917516	31.755019876989024	605.3924677710457	170.7578259587737	2.2366575706789544	866.6944847151282	244.4632033495592	1.2749845166764318	107867.89203362155	30425.979964334616	7649.094607848862	8553.688998827703	2412.8383862291353	15.150537306947642	3964.413824537748	1118.3018446500632	3.329602586773661
4	1906.121253517387	537.6372665042646	36.51106661757629	666.2913058303639	187.93197442267154	3.412799082109661	979.0430998409435	276.1473271712897	1.9735226482259043	126679.55377054877	35731.39285909794	7406.2040957851505	11755.470965434	3315.8867154229215	28.92320712240032	5678.782955376265	1601.8420640885859	6.540987688026444
5	2061.963880332659	581.5905557852279	40.68004226546843	705.8353770139669	199.08436715170163	4.589218320221375	1053.924367489293	297.2655750175603	2.6781192852082985	140612.54514252464	39660.879501692056	7206.515545000425	14689.660826434378	4143.455917688814	46.84350867174904	7370.7705788716385	2079.066022309156	10.865667459522511
6	2192.0498625521386	618.279876514134	44.23500523661057	736.3459405782911	207.68952976671292	5.7350220905664795	1108.8681735393475	312.7614938188722	3.363228722041688	150845.77261530608	42546.9214966978	7039.993836572698	17329.653121310217	4888.046398866192	68.52236901410058	9009.839357480409	2541.362787010014	16.263644724560436
7	2301.9236607167873	649.2676420952947	47.2496309918309	762.7830773002817	215.14590886597995	6.8396940259327845	1152.6256940861238	325.1026508147542	4.017372085980734	158274.91440766992	44642.13060444364	6898.79693771423	19680.956741889986	5551.211240153073	93.55278074041937	10582.10922652039	2984.8174970651403	22.68036714509619
8	2388.1611796474044	673.5902528170027	49.72490743127017	787.0249771032823	221.98326533243898	7.898273632449223	1189.2209518735706	335.42400678541316	4.634333293884098	163455.78318457777	46103.25708431004	6778.338252898999	21731.371738087855	6129.512783742534	121.70964282255835	12072.24412392227	3405.106016168179	30.10656501383021
9	2462.0113169794113	694.4187176627016	51.800193701471365	810.4736671833782	228.5969492192512	8.91584430139707	1222.357404653887	344.7699544268046	5.216650209600668	167118.24457511798	47136.14676794426	6671.865531593285	23543.335774644256	6640.560723088952	152.30957392379355	13490.0749155165	3805.0010963329573	38.38066404478404
10	2523.6858719788097	711.813191181463	53.535798434829054	833.3592207998845	235.0518073771204	9.893192926264936	1253.1313532259057	353.44962233973916	5.764388202445872	169571.85921089875	47828.104949486624	6576.613817626571	25132.320475840814	7088.718963718944	185.12333480746997	14834.27891091113	4184.12981930413	47.47515388327012
11	2574.802701107063	726.2299941699988	54.978161975591824	855.7056925133805	241.35461730604166	10.832308220733808	1282.0616175684079	361.60931729596484	6.279204113653504	171052.8223691978	48245.74577515561	6490.447114476312	26518.749626685054	7479.74801910157	219.90836195067953	16107.255798977458	4543.169092850326	57.34114144733668
12	2616.9636025676577	738.1208915526578	56.17215403218667	877.489696089818	247.4987784588417	11.73525398641523	1309.5022554041961	369.3488815390069	6.7630862784604	171776.0613022993	48449.685297123055	6411.418257795796	27724.114182869354	7819.709293422178	256.41784139394974	17312.118641848196	4882.996987757918	67.92577685557417
13	2651.605237948728	747.8910763874316	57.157297233622515	898.6688668345842	253.47234167341279	12.603940485112988	1335.6576796043546	376.7259597815074	7.218112038844584	171916.30213144812	48489.201570975034	6337.938154983576	28769.11699807453	8114.441924253156	294.4234181273645	18452.453298843953	5204.624924575678	79.17692685763686
14	2679.949605992991	755.8851962279243	57.96740889604006	919.203303731064	259.2640538498564	13.44006134732113	1360.6399576418926	383.7721558075033	7.646303334907722	171610.59823708414	48402.947825852665	6268.7557356799525	29672.909174022643	8369.347352896839	333.7203325083874	19532.04535486689	5509.120637329343	91.04480996073498
15	2703.019924981854	762.3918361504309	58.63100680022765	939.0662190702344	264.86636092508155	14.245105045219022	1384.5144558676354	390.50590440918717	8.049558343183945	170964.76795026113	48220.7680626925	6202.901598548049	30452.838226973585	8589.318317382906	374.1274858322921	20554.70893513616	5797.559900456967	103.48253016144459
16	2721.6700585586477	767.6518173744446	59.17196438948858	958.246629377846	270.27616633973224	15.020392900978987	1407.3281042772799	396.94044191480623	8.42962830261853	170059.93955203454	47965.542939163635	6139.629922223599	31124.423063577662	8778.731800980686	415.4857947388755	21524.182215626053	6070.997061240942	116.44619550612961
17	2736.611853593317	771.8659071665154	59.61019940945943	976.7480482015088	275.4944621790146	15.767121342238616	1429.124434843507	403.088046895947	8.78811889619806	168958.12640179342	47654.76212357714	6078.368642280659	31701.432925938767	8941.47130208905	457.6560485077021	22444.06599756226	6330.447717114136	129.89487109496642
18	2748.438325388191	775.2013578510278	59.962305107316745	994.5855937224104	280.52551334120386	16.48639891703897	1449.9501455198847	408.96189107546644	9.126503018903021	167706.68060732805	47301.78036443666	6018.679457679019	32196.013404628935	9080.96237782736	500.51671634315414	23317.78975779523	6576.879141666199	143.7904627224466
19	2757.6431899439417	777.7974156442335	60.242096413151025	1011.7828056973552	285.3759597800035	17.179274986607076	1469.856854443445	414.57653386929434	9.446137189426084	166341.7551630819	46916.79391837665	5960.226618457672	32618.831086217433	9200.213442402592	543.9618703073244	24148.59499872755	6811.205589425962	158.09757124678728
20	2764.6372893554762	779.7699532361972	60.46107125884357	1028.3687881098808	290.05401063529365	17.846760078099077	1488.900477713388	419.9477467972581	9.748277540408447	164890.96280604394	46507.59042831476	5902.752871866462	32979.221838071586	9301.857590725012	587.8992821787797	24939.52935475338	7034.286634161561	172.78333596019283
21	2769.76234475432	781.2153486334645	60.628796482466264	1044.3758976242575	294.5687923100022	18.489839153538934	1507.139673097692	425.0920745118551	10.034093606447618	163375.4069651701	46080.12171301514	5846.061029492216	33285.3346638017	9388.193172357813	632.248709450628	25693.447308302137	7246.927371196865	187.81727600879933
22	2773.3024336413014	782.213722192717	60.75322948598119	1059.8379907395977	298.9298541219526	19.10947939562098	1524.6341155668244	430.0263484271536	10.3046794176943	161811.2295502143	45638.94029072837	5789.999875402478	33544.26688557505	9461.221919016309	676.940367519115	26413.014909222074	7449.879748731231	203.17113462505637
23	2775.493556001918	782.8316346204133	60.840986042537686	1074.789154786616	303.14681041484783	19.706634019286334	1541.442960244478	434.7672532206903	10.561062051561045	160210.78955078305	45187.53178010542	5734.453401722999	33762.188607904005	9522.68404881907	721.9135772396214	27100.716861016062	7643.844566642703	218.81872875362498
24	2776.5316074156603	783.1243356861503	60.8975632590613	1089.2628249249042	307.2290915326298	20.28224336218081	1557.6236219740904	439.33098263850985	10.804208060094858	158583.56038213332	44728.56797913955	5679.332586328739	33944.45570996807	9574.090134988937	767.115573746996	27758.864941211297	7829.473851528174	234.73580545462548
25	2776.579027380659	783.1376392978685	60.92752528238853	1103.2911952671052	311.18577774574254	20.837234223270382	1573.2308866889528	443.7329888825557	11.035028251531342	156936.8132206723	44264.09958668723	5624.569110149877	34095.711377527055	9616.749742161857	812.5004613754288	28389.60709890892	8007.373422706226	250.89990577362704
26	2775.770345666866	782.9094877802693	60.93465806520995	1116.9048478665334	315.02549462069607	21.372518165006717	1588.3163189875445	447.98781553834584	11.254381267909478	155276.13754821857	43795.70301189635	5570.110553891669	34219.97663055547	9651.79695897792	858.0282995893613	28994.936808272796	8178.105530384188	267.2902363496093
27	2774.2168111647175	782.4712573828557	60.9220984217716	1130.1325398567594	318.7563529925656	21.888989288271087	1602.9279128036396	452.10899906299466	11.463076326051068	153605.83785745874	43324.59225731244	5515.916723311419	34320.73055032438	9680.213025453204	903.664305513182	29576.702406560365	8342.191489449862	283.88754877456586
28	2772.0102560385108	781.8488481154217	60.892441697275935	1143.001103370393	322.38592074401413	22.38752183052517	1617.109930805248	456.10902350013436	11.66187540751584	151929.2361272595	42851.70422620532	5461.956835733611	34400.98103297578	9702.84628840631	949.3781596324994	30136.616242121505	8500.114259654612	300.67402655827647
29	2769.2263219668284	781.0635936682864	60.84783162769269	1155.53542430841	325.9212168220028	22.868967819175147	1630.902883966095	459.9993147271048	11.851495108564155	150248.90257351668	42377.76380140412	5408.207364145183	34463.3269413404	9720.429730818469	995.1434023659917	30676.263521443198	8652.320940905725	317.63317945269387
30	2765.9271538378466	780.1330211349144	60.79003535296674	1167.7584748310178	329.3687204051052	23.334154925807027	1644.3436109105542	463.79026284052804	12.032608298976523	148566.8317853633	41903.33352113196	5354.650383678573	34510.01252212433	9733.596319698792	1040.9369103741471	31197.110786851732	8799.225164381563	334.7497448305977
31	2762.1636486140924	779.0714852756879	60.720506042689784	1179.6913810974502	332.73439001164206	23.78388460515515	1657.4654248766499	467.49126361145	12.20584568958689	146884.5772579147	41428.851521389275	5301.27230217788	34542.974920782435	9742.892407207037	1086.7384426193253	31700.51398530205	8941.209368310369	352.009595779174
32	2757.977332494459	777.8906979476021	60.6404351788544	1191.3535127859282	336.02368875007943	24.2189305592831	1670.298303507582	471.110772018667	12.37179737136192	145203.35421896746	40954.660536259755	5248.0628846216205	34563.88557407104	9748.789405027064	1132.530247284823	32187.726108405834	9078.626952815604	369.3996555523948
33	2753.4019274177053	776.6001699166383	60.55079619858473	1202.762584678755	339.2416129717995	24.64003753771045	1682.869102858904	474.65636261089327	12.531014361858006	143524.1182809478	40481.03008019422	5195.0145025534075	34574.1861988405	9751.69393465669	1178.2967216791174	32659.90439741764	9211.804312057195	386.9078180208843
34	2748.46465791661	775.2075794393086	60.45238091718607	1213.9347634094536	342.39272237940173	25.04792046447822	1695.2017819925331	478.13479285408533	12.684010175882907	141847.62565092204	40008.17342910096	5142.121555954056	34575.12003064342	9751.956637950625	1224.0241181855106	33118.11711622659	9341.0427445288	404.5228737606038
35	2743.1873409790473	773.7190796440389	60.34582991758775	1224.8847745695207	345.48117023614066	25.44326387067683	1707.3176284460842	481.552066725044	12.831262424345105	140174.47926407677	39536.2606314211	5089.380027394624	34567.75890081301	9749.87981394215	1269.7002901639933	33563.34990176443	9466.620244165806	422.23444142961245
36	2737.5872946059176	772.139554778293	60.23165789753041	1235.626006933781	348.5107327624669	25.826721603715885	1719.2354778834394	484.91349666342177	12.973214437047655	138505.1641661355	39065.42848707249	5036.787137766811	34553.026678092734	9745.724030320596	1315.3144724725	33996.5117055048	9588.793176121306	440.03290409358425
37	2731.678094936625	770.4728337460888	60.110274803642746	1246.1706117147444	351.48483713037575	26.19891678106477	1730.9719235167465	488.22376263849145	13.110276900330396	136840.0746790546	38595.78820902468	4984.341080099428	34531.71954204495	9739.713841342309	1360.8570919527212	34418.440342493705	9707.797841847152	457.90935017443087
38	2725.4702069457285	768.7218679878716	59.98200344618755	1256.5295955960773	354.4065877030799	26.560441955199988	1742.5415125906588	491.48696756665834	13.24282949801172	135179.53528232512	38127.431312480105	4932.04081347314	34504.52350107852	9732.042728613118	1406.3196038266565	34829.90766603917	9823.851938593207	475.85551871141763
39	2718.9715096399086	766.8888796055469	59.84709417512834	1266.712906898521	357.2787903376536	26.91185945721671	1753.9569284634374	494.70668866648236	13.371222543284295	133523.81668394656	37660.43414739382	4879.88590324756	34472.02951833567	9722.8773671909	1451.6943504803378	35231.62438710071	9937.1559186952	493.8637486399248
40	2712.187733271344	764.9754846728654	59.70573710351816	1276.7295146563615	360.10397468808947	27.253701888381237	1765.2291577107092	497.88602458931166	13.495778589520059	131873.14820619172	37194.861391649574	4827.87639702502	34434.74656390579	9712.361306829247	1496.9744395770879	35624.24455777288	10047.894254121482	511.9269318090509
