	R	Rin	x1	x1p	x2	x2p	x3	x3p
0	0.5	0.0	1.0	0.0	1.0	0.0	1.0	0.0
1	0.13613431650319913	0.3638656834968008	0.8715954700175673	0.12840452998243274	0.9662216137416211	0.03377838625837887	0.9944382628079267	0.005561737192073395
2	0.00580419512792241	0.49419580487207754	0.8683367957709439	0.1316632042290562	0.9136332600186166	0.08636673998138339	0.9693886522021834	0.030611347797816695
3	0.0009713601383471403	0.4990286398616528	0.8835267575388919	0.11647324246110817	0.8724956792020893	0.12750432079791063	0.927733039550787	0.07226696044921294
4	0.0008338519447182531	0.49916614805528176	0.8976640587862486	0.10233594121375138	0.8423550205375365	0.1576449794624635	0.8764678586596647	0.12353214134033524
5	0.0009377597860471835	0.4990622402139528	0.9103645145577681	0.0896354854422319	0.8212444476788178	0.1787555523211822	0.8206177837872148	0.17938221621278505
6	0.0008970206757107353	0.49910297932428926	0.9215892379024553	0.07841076209754477	0.8073848193990315	0.1926151806009685	0.7638133118366104	0.2361866881633896
7	0.0008279142372934232	0.4991720857627066	0.9314586952645644	0.06854130473543574	0.7994161682728419	0.20058383172715802	0.7084530364549696	0.29154696354503035
8	0.0009472568313080695	0.49905274316869197	0.9401062352978113	0.05989376470218876	0.7961173983008419	0.20388260169915798	0.6563851389366532	0.34361486106334677
9	0.0008531894589528477	0.49914681054104726	0.9475275054904309	0.05247249450956932	0.7970582352811972	0.2029417647188027	0.6095438576478677	0.3904561423521325
10	0.000836239292294806	0.4991637607077053	0.9541649024652002	0.04583509753480008	0.8003966090993381	0.19960339090066187	0.5672185252960491	0.43278147470395106
11	0.0007341318016115478	0.49926586819838853	0.9599808312089972	0.04001916879100303	0.8059795578085293	0.19402044219147063	0.5305903020718011	0.469409697928199
12	0.0009397886557097192	0.49906021134429035	0.9650232975514464	0.03497670244855384	0.8132857376924787	0.18671426230752122	0.49983342327557445	0.5001665767244257
13	0.0010782436484070544	0.49892175635159297	0.9693338786246695	0.03066612137533089	0.8218107775826706	0.17818922241732926	0.47495731368511157	0.5250426863148886
14	0.001092899714404458	0.4989071002855956	0.9730455323236463	0.026954467676353993	0.8311410335611882	0.16885896643881176	0.45579042513760193	0.5442095748623982
15	0.0006820073104895099	0.49931799268951055	0.9763461309695372	0.02365386903046317	0.840970332216985	0.15902966778301497	0.442041339890129	0.5579586601098712
16	0.0012804660925904924	0.49871953390740953	0.9791676058556091	0.020832394144391208	0.8510414824941182	0.14895851750588188	0.4333526167335908	0.5666473832664093
17	0.001641215763153031	0.498358784236847	0.9814094246418972	0.01859057535810308	0.8610890926996119	0.13891090730038821	0.4293074828234063	0.5706925171765939
18	0.00180947762156716	0.49819052237843287	0.9832439048236347	0.01675609517636554	0.8708918432533936	0.12910815674660645	0.42945987513185724	0.5705401248681429
19	0.0003579635112684245	0.4996420364887316	0.9850913945467925	0.01490860545320769	0.8803772854235932	0.11962271457640698	0.4333648392468739	0.5666351607531263
20	0.00025248903491048753	0.49974751096508957	0.9870055124385088	0.012994487561491404	0.8895813671869472	0.11041863281305293	0.4406053489408728	0.5593946510591273
21	0.0019002807051690575	0.498099719294831	0.9883429538953304	0.011657046104669739	0.8984133716910039	0.10158662830899623	0.450810970283115	0.5491890297168852
22	0.0021303445475488935	0.4978696554524512	0.9891190647668825	0.010880935233117714	0.9066609011674023	0.09333909883259779	0.4636058647138582	0.536394135286142
23	0.00045637735902919006	0.4995436226409709	0.9900846718231799	0.009915328176820228	0.9142996387316605	0.08570036126833962	0.47859007786716945	0.5214099221328308
24	0.00024849095853927625	0.49975150904146076	0.9912974144490657	0.00870258555093448	0.9214827302349382	0.07851726976506192	0.49539959969067293	0.5046004003093273
25	0.0019243734233384442	0.4980756265766616	0.9920428617700034	0.00795713822999674	0.9282085005184426	0.07179149948155754	0.5137330643110517	0.4862669356889486
26	0.002162338872707526	0.49783766112729255	0.9923003981433556	0.007699601856644663	0.9343201396601122	0.06567986033988803	0.5332890187250399	0.46671098127496047
27	0.00045116970287735047	0.4995488302971227	0.9928238650646211	0.007176134935379184	0.9398379690159121	0.060162030984088066	0.5537404109065138	0.4462595890934865
28	0.00023744527250926968	0.4997625547274908	0.9936629269109136	0.006337073089086698	0.94495296113278	0.05504703886722017	0.5748024627604084	0.42519753723959197
29	0.0019466945390712014	0.4980533054609289	0.9940801757415225	0.0059198242584777155	0.9496875589805874	0.05031244101941285	0.5962548822958716	0.40374511770412863
30	0.0022027265364377296	0.49779727346356234	0.9940443264110763	0.0059556735889239746	0.9538986368717822	0.04610136312821806	0.6178733627330213	0.3821266372669791
31	0.0018622374542802255	0.49813776254571984	0.9940312041434426	0.005968795856557741	0.9575583146988889	0.04244168530111144	0.6393943882093176	0.3606056117906828
32	0.00034529800094219593	0.4996547019990579	0.9943929687622758	0.005607031237724472	0.960818883671759	0.0391811163282413	0.6605942754590796	0.3394057245409209
33	0.0004469717293397377	0.4995530282706604	0.9949957796827231	0.005004220317277141	0.9638600425944689	0.03613995740553147	0.6813395543135808	0.31866044568641955
34	0.0006753929075636352	0.49932460709243653	0.9954439040808521	0.004556095919148143	0.96672606011211	0.03327393988789035	0.7015460339754798	0.29845396602452057
35	0.0008765849400277782	0.4991234150599724	0.9957486909221448	0.004251309077855484	0.9693740742304443	0.030625925769556053	0.7211361898296544	0.27886381017034595
36	0.000763264225890551	0.4992367357741096	0.9959933427695116	0.004006657230488684	0.9717887396750082	0.028211260324992188	0.7400297712615598	0.25997022873844067
37	0.001042020380449496	0.49895797961955063	0.9961706333564041	0.0038293666435962057	0.9739726786127281	0.02602732138727225	0.7581507488480362	0.24184925115196415
38	0.0005341312508573772	0.4994658687491427	0.9963678478529262	0.003632152147074102	0.9759450705541157	0.024054929445884686	0.7754367341079198	0.2245632658920806
39	9.031506374619896e-05	0.49990968493625393	0.9967365097244404	0.003263490275559993	0.9777734638484804	0.02222653615151997	0.7918522347513098	0.20814776524869052
40	0.0001967907206603778	0.49980320927933974	0.9971198533770358	0.0028801466229646	0.9795162734168276	0.02048372658317286	0.8073959050733418	0.1926040949266585
41	0.001307306477666062	0.4986926935223341	0.9971993988603297	0.0028006011396706433	0.9811227535517877	0.018877246448212724	0.82207278834472	0.17792721165528028
42	0.0018075263395554934	0.49819247366044467	0.9969373863448233	0.0030626136551770954	0.9824738814471141	0.017526118552886282	0.8358556148564124	0.1641443851435879
43	0.002114449391387327	0.4978855506086128	0.9965504186829501	0.0034495813170502335	0.9835049878391615	0.01649501216083883	0.8486857716431597	0.15131422835684058
44	0.0020136697834885232	0.49798633021651156	0.9961735653284391	0.00382643467156122	0.984234851691697	0.01576514830830332	0.860504722762998	0.13949527723700228
45	0.00028605634523588917	0.4997139436547642	0.9962194782238665	0.003780521776133874	0.9847957222067676	0.015204277793232716	0.8712974470325212	0.12870255296747904
46	0.0004376215486540955	0.499562378451346	0.9965833745021805	0.0034166254978198777	0.9853681149323915	0.014631885067608728	0.881122650595487	0.11887734940451318
47	0.0005966411215943535	0.4994033588784057	0.9968284351466983	0.003171564853302086	0.9859914129599593	0.014008587040040866	0.8900838248594937	0.10991617514050653
48	0.0010108914280757917	0.49898910857192424	0.9969302135462653	0.0030697864537350054	0.9866020495657453	0.013397950434254787	0.89827273537815	0.10172726462185014
49	0.000555299645133977	0.4994447003548661	0.9970250405503829	0.0029749594496175234	0.9871710400269229	0.01282895997307723	0.9057544289688672	0.0942455710311331
50	0.0001184920999702235	0.4998815079000299	0.9972927247377122	0.0027072752622881264	0.9877391277573246	0.012260872242675431	0.912591570676151	0.0874084293238492
51	0.0008074956341976186	0.4991925043658025	0.9974740101248221	0.002525989875178378	0.9883249128035685	0.011675087196431488	0.9188545359116881	0.08114546408831211
52	0.0008680311310110386	0.4991319688689891	0.9974714158520297	0.002528584147970742	0.988868539306158	0.011131460693841954	0.9245987215455285	0.07540127845447171
53	0.0008453981554074077	0.49915460184459276	0.9974611652259143	0.0025388347740861435	0.9893350965629069	0.010664903437093096	0.9298548046653139	0.07014519533468623
54	0.0008409373821669122	0.4991590626178332	0.9974580846621075	0.0025419153378928735	0.9897349731420069	0.010265026857993074	0.9346461869053027	0.06535381309469743
55	0.0008393047294220456	0.4991606952705781	0.9974567226605106	0.002543277339489829	0.9900791308624193	0.0099208691375807	0.9389993742409392	0.061000625759061
56	0.0008404343718358231	0.4991595656281643	0.997455655814932	0.0025443441850684454	0.9903755971641585	0.009624402835841477	0.9429428558819202	0.057057144118079925
57	0.0008398276366302555	0.4991601723633699	0.9974546265291586	0.0025453734708418174	0.9906309577261782	0.009369042273821753	0.9465057476159746	0.053494252384025436
58	0.0008402957955007038	0.49915970420449945	0.9974537694494245	0.002546230550575915	0.9908508782197359	0.009149121780263907	0.9497170349872219	0.050282965012778125
59	0.0008399609724123726	0.49916003902758777	0.9974530032729043	0.002546996727096092	0.9910402650589234	0.008959734941076481	0.9526050678100093	0.04739493218999078
60	0.0008401968588736585	0.4991598031411265	0.997452364415675	0.0025476355843253784	0.9912033467734145	0.008796653226585446	0.9551971882291913	0.044802811770808776
61	0.0008400286946735326	0.49915997130532663	0.997451799999949	0.002548200000051314	0.9913437716152814	0.008656228384718469	0.9575194630141679	0.042480536985832235
62	0.0008401482014118883	0.4991598517985883	0.997451324258803	0.0025486757411973776	0.9914646813552149	0.008535318644784965	0.9595965048002109	0.040403495199789224
63	0.0008400632083551832	0.499159936791645	0.9974509073131053	0.002549092686895206	0.9915687849049963	0.008431215095003535	0.961451364645447	0.03854863535455317
64	0.0008401236192175604	0.49915987638078263	0.9974505534739415	0.002549446526058862	0.9916584150325007	0.008341584967499151	0.9631054817421013	0.03689451825789892
65	0.0008400806565767512	0.4991599193434234	0.9974502451007122	0.0025497548992881973	0.9917355821981	0.008264417801899883	0.9645786769739075	0.03542132302609274
66	0.0008401111973085839	0.4991598888026916	0.9974499821850031	0.002550017814997315	0.9918020175806154	0.00819798241938452	0.9658891800432846	0.034110819956715645
67	0.0008400894803108568	0.49915991051968933	0.9974497539265056	0.002550246073494937	0.9918592126749173	0.008140787325082508	0.9670536810505267	0.03294631894947355
68	0.0008401049196208322	0.4991598950803794	0.9974495586997929	0.00255044130020764	0.9919084517066221	0.008091548293377597	0.9680873995275407	0.031912600472459536
69	0.0008400939416696933	0.49915990605833055	0.9974493896490364	0.0025506103509642364	0.9919508408349372	0.008049159165062549	0.9690041649809844	0.0309958350190159
70	0.0008401017465853527	0.4991598982534149	0.9974492447502488	0.00255075524975191	0.991987332448678	0.008012667551321758	0.9698165044568366	0.030183495543163675
71	0.000840096197157316	0.4991599038028429	0.9974491195023725	0.0025508804976281797	0.9920187467407328	0.00798125325926705	0.9705357334684401	0.029464266531560215
72	0.000840100142681433	0.49915989985731885	0.9974490119906989	0.0025509880093017266	0.9920457898555807	0.007954210144419065	0.9711720476023731	0.028827952397627237
73	0.0008400973373904903	0.4991599026626098	0.9974489191721607	0.0025510808278399627	0.9920690698462016	0.00793093015379814	0.971734612714312	0.028265387285688233
74	0.0008400993319142926	0.499159900668086	0.9974488394177574	0.002551160582243262	0.9920891101965719	0.007910889803427936	0.9722316522544755	0.027768347745524724
75	0.0008400979138073168	0.499159902086193	0.9974487706199151	0.0025512293800856044	0.9921063616323322	0.007893638367667611	0.9726705306639781	0.027329469336022046
76	0.0008400989220678115	0.4991599010779325	0.9974487114649607	0.0025512885350399634	0.9921212121802135	0.007878787819786397	0.9730578321730131	0.026942167826987024
77	0.0008400982051971886	0.49915990179480313	0.9974486604653857	0.0025513395346149974	0.9921339959138679	0.00786600408613206	0.9733994345850541	0.026600565414946122
78	0.0008400987148867939	0.49915990128511356	0.9974486165936401	0.002551383406360475	0.9921450004284251	0.00785499957157485	0.9737005778618418	0.026299422138158404
79	0.0008400983524995263	0.4991599016475008	0.997448578784786	0.002551421215214646	0.9921544733186767	0.007845526681323297	0.973965927472533	0.026034072527467363
80	0.0008400986101545105	0.4991599013898458	0.9974485462498749	0.0025514537501258104	0.9921626277284629	0.00783737227153705	0.9741996325979188	0.02580036740208155
81	0.0008400984269630362	0.49915990157303725	0.9974485182184941	0.0025514817815066575	0.9921696471500225	0.007830352849977363	0.9744053793594418	0.025594620640558435
82	0.0008400985572110744	0.4991599014427892	0.9974484940919833	0.0025515059080174177	0.9921756895417163	0.007824310458283615	0.9745864393056874	0.025413560694312814
83	0.0008400984646053834	0.4991599015353949	0.9974484733088107	0.0025515266911900936	0.9921808908839904	0.007819109116009502	0.9747457134236001	0.0252542865764002
84	0.0008400985304474979	0.4991599014695528	0.9974484554181697	0.0025515445818310918	0.9921853682335603	0.007814631766439612	0.9748857719656953	0.025114228034305023
85	0.0008400984836341024	0.4991599015163662	0.9974484400086051	0.0025515599913956966	0.9921892223582769	0.00781077764172306	0.9750088903925505	0.024991109607449793
86	0.0008400985169181639	0.49915990148308215	0.9974484267423582	0.0025515732576426166	0.9921925400018231	0.007807459998176862	0.975117081731578	0.02488291826842231
87	0.0008400984932533753	0.49915990150674694	0.9974484153168243	0.00255158468317657	0.9921953958361375	0.00780460416386247	0.9752121256462458	0.024787874353754426
88	0.0008400985100789087	0.4991599014899214	0.9974484054797947	0.002551594520206101	0.9921978541403643	0.007802145859635608	0.9752955944998125	0.024704405500187786
89	0.0008400984981160459	0.4991599015018843	0.997448397008148	0.00255160299185279	0.9921999702476128	0.0078000297523871925	0.9753688766833926	0.024631123316607807
90	0.0008400985066215757	0.49915990149337874	0.9974483897139829	0.0025516102860179963	0.9922017917894816	0.007798208210518298	0.975433197462648	0.02456680253735241
91	0.0008400985005741904	0.49915990149942613	0.9974483834324924	0.0025516165675084734	0.992203359768124	0.0077966402318759434	0.9754896375802745	0.024510362419726
92	0.0008400985048738481	0.49915990149512646	0.9974483780238995	0.002551621976101443	0.9922047094786596	0.007795290521340403	0.9755391498342564	0.024460850165744112
93	0.0008400985018168149	0.49915990149818346	0.9974483733663231	0.0025516266336778745	0.9922058713035858	0.0077941286964141555	0.9755825738344821	0.024417426165518386
94	0.0008400985039903485	0.4991599014960099	0.9974483693558924	0.002551630644108565	0.9922068713963988	0.007793128603601179	0.9756206491235258	0.024379350876474706
95	0.0008400985024449779	0.4991599014975553	0.9974483659023967	0.0025516340976042785	0.9922077322702582	0.007792267729741837	0.9756540268311593	0.024345973168841052
96	0.000840098503543728	0.4991599014964565	0.997448362928702	0.002551637071298958	0.992208473304607	0.0077915266953929	0.9756832800168388	0.024316719983161626
97	0.0008400985027625228	0.4991599014972377	0.9974483603680003	0.002551639632000568	0.992209111181376	0.007790888818623976	0.9757089128399549	0.024291087160045532
98	0.0008400985033179556	0.49915990149668227	0.9974483581630398	0.002551641836961062	0.9922096602604158	0.007790339739584177	0.975731368684222	0.024268631315778427
99	0.0008400985029230458	0.4991599014970772	0.9974483562643247	0.002551643735676114	0.992210132902725	0.007789867097274994	0.9757510373501241	0.024248962649876228
100	0.0008400985032038245	0.4991599014967964	0.9974483546293741	0.0025516453706266574	0.9922105397486587	0.00778946025134129	0.975768261417905	0.02423173858209541
