	_101	_105	_11	_129	_13	_147	_15	_153	_174	_181	_19	_198	_21	_25	_27	_5	_75	_79	_84	_9	_96	_99	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_3	species_30	species_31	species_4	species_5	species_6	species_7	species_8	species_9
0	0.005892951252048475	0.0050599346822489165	5.885636745916123e-05	0.0019323087545248289	1.0567278572922765e-07	0.0943382341668248	0.012923578289763234	0.0025732073015071275	0.011686687647808086	0.0002303258214796245	0.004717657513584634	0.0005218913855581194	0.14431641525628972	0.0007581364339727777	2.5608667404279963e-05	0.10266108813512292	0.04986137103470385	0.005922298170544527	0.4472993599729344	0.022724941096362996	4.502038883946661e-05	0.08777378388673865	0.0019040581072300707	0.00021335394646000428	1.0566040543206705e-07	9.397104979894305e-06	2.2409793930430032e-20	2.277095882125339e-20	0.00019999999926510092	0.00010672451753129873	0.10612033089256687	0.02462058972401702	0.030394174263691377	0.00011357439800310975	0.005103644507737031	1.0567936930052134e-07	5.403519966021746e-05	8.563491334725747e-05	0.011706576347926614	2.3277897653749225e-05	1.056659547763113e-07	0.03359170591847909	0.08972976593674421	8.570703373374233e-07	0.125232509956751	0.010269372177318546	0.00019999999881090827	0.0020954407759106795	0.006957251330517729	0.002995792639318981	0.00011023198060269384	1.2923875421092633e-05	0.0002019504583316421
1	0.005810721256779889	0.00508740061835419	5.8099397708081177e-05	0.0018130445643454516	1.0904827655527672e-07	0.09659632580803705	0.013061279353530894	0.0022618775160782715	0.011130672183908098	0.0002496048153805664	0.004427535633876354	0.0005166410033469758	0.13770061118618426	0.0007328632605574821	2.5288679333325988e-05	0.10573265670326779	0.04986008859839702	0.005919642124075969	0.447293005444358	0.020711972644617122	4.221916708415516e-05	0.08773392176303385	0.0019100095270235895	0.0002284899087249026	1.090372549423233e-07	9.491516400942264e-06	1.763510135882785e-20	1.825857061084438e-20	0.00019999999941561978	0.00010906490179752676	0.10316572667423016	0.02244547231486334	0.029204108448120394	0.00011183640092548668	0.004816838172816844	1.0905412500750907e-07	5.332644076600348e-05	8.756863613475647e-05	0.011701250292122035	2.2727262302042738e-05	1.0904218229813551e-07	0.03213246810653761	0.09050441980638252	8.844422300046478e-07	0.1288410265839157	0.009494690935787553	0.00019999999905445298	0.001977450058417162	0.0071682481951350656	0.0026581689736742443	0.0001086724677986066	1.3376480316776209e-05	0.00020140688621061886
2	0.005737410289115487	0.005059234211091065	5.749211483833604e-05	0.0017352506911379676	1.1217105007521589e-07	0.09828586368119858	0.013151344030884516	0.002038692445279485	0.010495870269275481	0.00026304369839630224	0.004237487456796247	0.0005091412976595585	0.13250075895731228	0.0006993202272636305	2.4545925943033666e-05	0.10787809198048057	0.04985820513701688	0.005917080939769665	0.44728700738775806	0.018884303925074026	4.049806845276528e-05	0.08689399783622706	0.001910359166095372	0.00023836486180548038	1.1216116992705372e-07	9.457912607403484e-06	1.4804939999744308e-20	1.5629513220723166e-20	0.00019999999953530876	0.00011117363195018569	0.10104480473177255	0.020512026603983345	0.027733774113245308	0.00011016567698004991	0.004636424723428446	1.1217640867672523e-07	5.274290323152198e-05	8.923221541803546e-05	0.01169318434221922	2.1881457593439136e-05	1.1216568034750497e-07	0.030421732736725163	0.0912528852465591	9.095311938188281e-07	0.13104406788916242	0.008746200406647156	0.00019999999924811383	0.0019036732067607186	0.0073136687594889775	0.0024220943435719782	0.00010716376811370397	1.3673994416052125e-05	0.00020084005391275038
3	0.0056709010627302055	0.004986593073150575	5.7048646486572277e-05	0.0016963370765835483	1.1480787040144216e-07	0.09936906004000663	0.01319165385320069	0.0018962348468451815	0.009840686853663252	0.00026942301314949037	0.004141257256834758	0.0005000935271038435	0.12878944246136634	0.0006611851332324285	2.348716729393844e-05	0.10907611894439614	0.04985592670050338	0.005914752068647414	0.4472816770246613	0.01732887531937633	3.976359642227042e-05	0.08548603366063037	0.0019055295805573958	0.0002422100640650655	1.1479888843859244e-07	9.326806722920254e-06	1.3338327700139022e-20	1.435154321953542e-20	0.00019999999963048393	0.0001129068571484355	0.09974928087466271	0.018901746136305304	0.02612601496522619	0.00010867129737583383	0.004556286331900782	1.1481294997476109e-07	5.229658119369331e-05	9.05166252508701e-05	0.01168404440795297	2.084126619546787e-05	1.1480315776749978e-07	0.028611162665828044	0.09192801534791233	9.305136482106408e-07	0.13195671087770822	0.008071049322839545	0.0001999999994021104	0.0018715193623673161	0.007390992162660839	0.0022789287736370125	0.00010579776279213985	1.3824233542502396e-05	0.00020030223409321104
4	0.005611757231220797	0.004880714441405128	5.6765093569353596e-05	0.0016942490629727146	1.1680875868084522e-07	0.09985774705377097	0.013183863112571297	0.0018271297955882748	0.009213991481144285	0.00026825973507818487	0.004133836321114975	0.000490138037284998	0.1265902813211633	0.0006218504512857244	2.223104038302278e-05	0.1093774084074462	0.049853450559016806	0.005912760168913113	0.4472772406382662	0.016096900822628428	3.996002550122898e-05	0.08366689883632795	0.0018962132178898907	0.00023983311877187513	1.1680043311133608e-07	9.128038348340347e-06	1.2913976137578531e-20	1.4147619862069902e-20	0.0001999999997061661	0.00011417942883109637	0.09927407200355516	0.017663346130178576	0.024507440784115098	0.00010742248118524761	0.004571827516850434	1.1681374839114535e-07	5.198620385276694e-05	9.136641378839326e-05	0.011675233429074672	1.9704596929278088e-05	1.1680461894000583e-07	0.026832736062748955	0.0924969501734531	9.462358798933095e-07	0.1316761389793171	0.007502098775067084	0.00019999999952456668	0.001879235036968098	0.007402629724376655	0.0022212300097334704	0.00010463939648002902	1.3843995221456147e-05	0.00019983323895615408
5	0.0055630305386283095	0.004751729500334293	5.662995968221997e-05	0.0017281341551796034	1.1809486158439777e-07	0.0997888735446127	0.013131855046786652	0.0018270718711288735	0.008654249116008008	0.00025978446203639313	0.004212962171095101	0.0004798592690201419	0.12592520363763407	0.0005841910826434235	2.0891396493484194e-05	0.10886609784721629	0.04985095858908452	0.005911191249732882	0.44727387061377194	0.015220045405233909	4.1078017898057563e-05	0.08152577737826826	0.001883237493916344	0.00023156753186869333	1.1808695962646491e-07	8.885960684926933e-06	1.3417677624276688e-20	1.4946975145216235e-20	0.0001999999997663478	0.00011495218511040444	0.09963111746290997	0.01682920840827788	0.022984379937617098	0.0001064606985005663	0.0046816496519135956	1.180999437554522e-07	5.180596725928441e-05	9.176762212649561e-05	0.01166785474661211	1.8558591108742084e-05	1.1809121379952184e-07	0.025196524273983435	0.092936941035952	9.561076504107096e-07	0.1302558218217353	0.007062098040797644	0.00019999999962194275	0.001926316903296996	0.007354002055782499	0.0022457267353338663	0.0001037344723881867	1.3751319898515493e-05	0.00019946244817114548
6	0.0055299177879025285	0.004608229621328723	5.663180097870979e-05	0.0017983977729365656	1.1864035690620862e-07	0.09920507188535041	0.013040661998275336	0.0018961372309509955	0.008190934080637886	0.0002448535227826731	0.004379360604907351	0.00046980698014795143	0.1268366681239634	0.000550518885243492	1.9568492405499353e-05	0.1076305755656042	0.04984861663122456	0.005910124177750841	0.44727171194395965	0.01472360377885101	4.315435443511113e-05	0.07909974322014293	0.0018674914423815001	0.00021819429157015876	1.1863265041659143e-07	8.617971609122636e-06	1.4912468432491038e-20	1.686489338458305e-20	0.00019999999981420294	0.00011521804447336772	0.10085204291996613	0.01642874986591129	0.021644284115591515	0.00010581214501126334	0.004887447517646718	1.1864572280091702e-07	5.1751525425114583e-05	9.173456733010366e-05	0.011662743608449835	1.74773132295543e-05	1.1863713230323844e-07	0.023793527082917657	0.09323090693207536	9.599527105644036e-07	0.12769951867653234	0.006768128299614124	0.00019999999969937403	0.0020136354210165174	0.0072519303795431115	0.002354542341580432	0.00010311795438764814	1.3560907123080447e-05	0.00019921196565708286
7	0.005519457900624116	0.004457303210566819	5.676421760806803e-05	0.0019062682568391116	1.1845361806167623e-07	0.09814152856232693	0.0129159709071602	0.0020390076518085106	0.007847117794242884	0.00022484149263798093	0.004635707521153081	0.0004605280253782993	0.1293890381763353	0.0005226626474678791	1.8347030930630526e-05	0.1057450412329824	0.04984657768701829	0.005909639007331465	0.44727090224336397	0.014635892165494074	4.6262031951036725e-05	0.07639380715747149	0.0018499170057005255	0.0002008648483937093	1.1844587331236307e-07	8.335032465961257e-06	1.764147513847729e-20	2.021615260286723e-20	0.0001999999998522568	0.00011498954536488702	0.10298016852367342	0.016497673106789318	0.02056028125626237	0.00010549836905149113	0.0051927981925624055	1.1845948396398392e-07	5.182374524844771e-05	9.129796965604447e-05	0.011660535755465915	1.6523368928251363e-05	1.184507634198271e-07	0.022701296048612603	0.09336359399665936	9.578568382147848e-07	0.12397248116341857	0.006635443330902491	0.00019999999976094644	0.002142795110471889	0.00710346813443935	0.0025553708086272745	0.0001028214348750473	1.328217808185492e-05	0.00019909993687892223
8	0.005540087462485765	0.004304892029873017	5.7028467911662145e-05	0.0020526479231667916	1.1756111576679857e-07	0.09662066326572728	0.012764212671119426	0.0022639834705022077	0.007642205398867157	0.00020153190462024128	0.004984003413108278	0.0004526021855822665	0.13364599214543602	0.0005021048028341506	1.729844783901535e-05	0.10326320142137388	0.04984498616615316	0.005909820407392602	0.4472715814334767	0.014992666978272647	5.048263045104899e-05	0.07340956406326918	0.0018315536496607172	0.00018103202157064802	1.1755308148073315e-07	8.043351257518395e-06	2.2052591155224093e-20	2.5546102278370186e-20	0.0001999999998825167	0.00011428902196706645	0.10604729752464387	0.017081379341440404	0.019796547942806365	0.00010554380447987016	0.005599710113080569	1.1756773778367749e-07	5.203047539888425e-05	9.049551731699785e-05	0.011661744383767011	1.5751406465722847e-05	1.175585942338056e-07	0.02198994728275283	0.09331911050937994	9.500409567309558e-07	0.11903663274602717	0.006679934634063402	0.00019999999980990798	0.002314762680990282	0.006915249294862735	0.002859982546361663	0.00010287827738824092	1.2919533766798855e-05	0.00019914316121823886
9	0.005600589670084012	0.0041565289165123856	5.743310632498929e-05	0.002235877650055408	1.1599769234067375e-07	0.09465879053283192	0.012593233314719765	0.002579707387369273	0.0075939714451156186	0.00017700727847297953	0.005420401387826008	0.0004466764578199844	0.13961402825643468	0.0004901254349015911	1.648526854690778e-05	0.10022969249422072	0.04984398110983271	0.005910752698007984	0.4472738837468968	0.015833712816482173	5.584219565807089e-05	0.0701918841435254	0.0018136201476401507	0.00016038434018828977	1.1598909032181228e-07	7.747150070801278e-06	2.880636259980384e-20	3.36221606677303e-20	0.0001999999999065795	0.00011314298504364742	0.11002565025178919	0.01822800526008066	0.019412607026721585	0.00010597855183204284	0.006102063654897998	1.1600537324613565e-07	5.238563096664433e-05	8.936628724096305e-05	0.011666822890637243	1.5212025305874628e-05	1.1599548060032325e-07	0.02172628428740707	0.09308097338750129	9.367897068054466e-07	0.11292644022511834	0.006918085007191995	0.00019999999984884244	0.00252689154736481	0.006693609953980714	0.0032793647123043512	0.00010332417769539681	1.2475057213696332e-05	0.00019935800789471926
