[AcanmRNA]	[ADAMTS5]	[AGEprod]	[Alk1]	[Alk1_Alk5]	[Alk5]	[Alk5_dimer]	[Bax]	[Bax_Bcl2]	[Bax_Bcl2_Beclin]	[Bax_Bcl2_Beclin_I]	[Bcl2]	[Bcl2_Beclin]	[Bcl2_Beclin_I]	[Beclin]	[Beclin_I]	[Caspase_A]	[Caspase_I]	[Col2mRNA]	[DamP]	[IkB]	[IkB_NFkB]	[IL1]	[Lys_A]	[Lys_I]	[MMP13]	[MMP2]	[NFkB]	[NFkB_P]	[p38]	[p38_P]	[proMMP13]	[proMMP2]	[RAGE]	[ROS]	[Runx2_A]	[Runx2_I]	[Smad1]	[Smad1_P]	[Smad1_P_Smad4]	[Smad2]	[Smad2_P]	[Smad2_P_Smad4]	[Smad4]	[Smad7]	[SOD]	[Sox9]	[Sox9_A]	[Sox9mRNA]	[Tgfb_A]	[Tgfb_Alk1_Alk5]	[Tgfb_Alk1_Alk5_Smad7]	[Tgfb_Alk5_dimer]	[Tgfb_Alk5_dimer_Smad7]	[AggFrag]	[Aggrecan]	[Aggrecan_Collagen2]	[ColFrag]	[Collagen2]	[Integrin]	[Tgfb_I]	[IntegrinCount]
0.0	0.0	0.0	500.0	0.0	500.0	0.0	0.0	90.0	10.0	0.0	30.0	25.0	0.0	75.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	40.0	360.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	2.0	0.0	100.0	600.0	0.0	0.0	600.0	0.0	0.0	600.0	0.0	2.0	100.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	200.0	0.0
1.3063988850093246e-16	4.804352542706888e-10	1.9999999999999832e-05	403.6231539690494	96.37684109156756	133.47740161412528	135.0719525434875	0.0039933853265942875	91.1958111141269	8.800195490755847	9.790681163660745e-09	25.032265783029853	28.093489505674153	1.4579848418978404e-08	73.1063142619	7.172995325475599e-07	0.0002686902046489619	99.9997313097956	2.0476997998434735e-14	0.03926004749243335	4.794690729490696e-08	99.99601301630658	2.3525250380475578e-07	39.999065306876744	360.0009346931237	1.0402671627526852e-14	1.625850895062247e-18	0.003977633315392875	9.35037807601158e-06	99.63936792843123	0.36063207156881283	3.0743618204629035e-11	4.805163740113306e-12	2.034549800859597e-07	1.9872473634278864	2.365201652408474e-10	99.99999999976379	599.9999999923366	6.918689783940086e-09	7.460494061763048e-10	599.999999965999	2.776452230344935e-08	6.23733560659668e-09	599.9999999930171	2.0167588762850517e-13	1.9603974422469757	99.99990505370842	1.0181995829998758e-11	9.980219786806616	1.137894267542822e-05	1.3741163888030543e-07	2.6659860245855177e-20	3.008227236722965e-07	2.3680907450074144e-24	1.6256465747610169e-15	3.1741862483653154e-22	1000.0	2.635333269090212e-37	1.6256522823374352e-15	7.960133000665528e-06	199.99998818282327	7.999999999999978e-06
1.6351204284419207e-14	1.38534534051148e-08	3.9999999999999746e-05	385.45670321942566	114.54329669719817	79.87253269168939	152.79080300862742	0.004758955554979974	92.04977982933377	7.945461180752762	3.435842790119409e-08	21.003789089208727	30.566894005416792	5.095943013657578e-08	71.48764334124412	1.3872685559202837e-06	0.0009077396253182006	99.99909226037495	1.2135513565429407e-12	0.07708278668758418	6.881393398303853e-07	99.99205064505657	3.320831165087267e-06	39.998007907046315	360.0019920929543	6.089845568631654e-13	9.51984871270194e-17	0.007883771826312499	6.558311721223095e-05	99.34747987872684	0.6525201212732036	8.864572511340043e-10	1.3858202599594066e-10	8.580579457897643e-07	1.9755194110665941	1.6388988868216005e-08	99.99999998361133	599.9999998661491	1.0969000306947242e-07	2.4162884890674314e-08	599.9999994580276	3.7083272898843063e-07	1.7113922781586845e-07	599.9999998046981	1.1751444818213847e-11	1.921580250680514	99.99962058871662	5.997028516950318e-10	9.960479094505542	3.3903695989797e-05	1.1051023501826708e-06	2.70361235340914e-17	2.259219308295699e-06	2.235936306995688e-21	9.517429368016491e-14	8.352111167424037e-20	1000.0	1.829795736418814e-33	9.517501186013225e-14	1.584106135459577e-05	199.99996273198255	1.6000000000000145e-05
2.3811096581385465e-13	9.485112053513909e-08	5.99999999999999e-05	381.9633031550794	118.0367026305899	63.15652523624288	159.4018677797147	0.00564026320790488	92.66455261629062	7.3298070520288015	6.84726013176194e-08	17.72040749769949	32.55535932379275	1.0116252395258479e-07	70.1148314252014	2.02934194939805e-06	0.0017398981209626398	99.99826010187928	1.135266763581758e-11	0.11352880976568132	3.1191895268262498e-06	99.9881109981932	1.4839321445119095e-05	39.99684632987593	360.0031536701249	6.349033710507936e-12	9.926429087052329e-16	0.011694770061366747	0.00019423174546462303	99.11146884934531	0.8885311506546728	6.069560569985365e-09	9.490063428118579e-10	2.0763466955774317e-06	1.964673267547303	1.686066219232779e-07	99.9999998313937	599.999999366774	4.760548177307147e-07	1.5717341072265127e-07	599.9999975250191	1.4651674969585434e-06	1.0098127933665094e-06	599.9999988330145	1.079814612170275e-10	1.8835353034307214	99.99914716191132	5.5733272877641605e-09	9.940777844134237	5.966808680947634e-05	3.2894333082866727e-06	1.1729560995671362e-15	6.648391854669016e-06	9.551466950749921e-20	9.922603193746672e-13	1.891273427493844e-18	1000.0	3.021752818434057e-31	9.922708363925252e-13	2.3643573161193617e-05	199.99993039408812	2.4000000000000312e-05
1.4806627164956362e-12	3.606737143213437e-07	7.999999999999911e-05	382.8170708615098	117.18293975940426	56.57160518138332	163.12101282184983	0.006648864156678523	93.1120959243292	6.881255102726072	1.0878812855721016e-07	15.03090157164844	34.161170124632825	1.600052019562822e-07	68.95757184799012	2.6558577298482194e-06	0.0026536922503247297	99.9973463077499	5.153865465322391e-11	0.14865474942832882	8.813428247875562e-06	99.98419249813772	4.143130698481217e-05	39.995596975861595	360.0044030241392	3.2675710120608286e-11	5.1091880809195145e-15	0.015402910409514147	0.00040459145277642664	98.92086976450744	1.079130235492513	2.3081865516935477e-08	3.6092853004744276e-09	4.001913308130477e-06	1.9545912256721276	8.145980990756977e-07	99.99999918540223	599.999998197785	1.2569453299493986e-06	5.452717391540022e-07	599.9999930420729	3.6632621188120464e-06	3.294664974569965e-06	599.9999961600633	4.81203066297103e-10	1.8462504041116996	99.998485322498	2.5128735950899933e-08	9.921115956888542	8.627079668681146e-05	6.7255151519854795e-06	1.4862695714704168e-14	1.3716677656788723e-05	1.217203057521687e-18	5.106533679609881e-12	1.612706196132298e-17	1000.0	1.0807543237574722e-29	5.106599457937036e-12	3.1368448678141436e-05	199.99989328701056	3.200000000000017e-05
5.8547809960202725e-12	9.941901202043955e-07	9.999999999999853e-05	384.98755373547687	115.01246013455244	53.49732669037468	165.74321027279004	0.007795727939268688	93.44157759350118	6.550626525382261	1.531776878198014e-07	12.818309125067053	35.462508716396314	2.2406324877611348e-07	67.986861106322	3.274658852065129e-06	0.003579371593940277	99.99642062840627	1.5979365872073762e-10	0.18251375694781535	1.9213160040618e-05	99.98029387376253	8.94549583433081e-05	39.99427412651059	360.00572587349035	1.1427427767975006e-10	1.7869052172003403e-14	0.019010391224292808	0.0006957350131915411	98.76717078165203	1.2328292183479659	6.363378292879888e-08	9.950811992284533e-09	6.782913771834554e-06	1.9451760911997467	2.634209747888599e-06	99.99999736579052	599.9999960701924	2.5695665658936647e-06	1.3602434588046133e-06	599.9999848488003	7.2519643987503585e-06	7.899235453755851e-06	599.9999907405211	1.4639469658184755e-09	1.8097137459866353	99.9976356105035	7.736360525916036e-08	9.901493354123149	0.00011297537256646694	1.1352059294947007e-05	9.857273524959133e-14	2.3552603535832897e-05	8.19301585856714e-18	1.785732203938274e-11	8.154079400232474e-17	999.9999999999872	1.6730073444540377e-28	1.78575836827625e-11	3.901646039942858e-05	199.99985211996466	3.9999999999999936e-05
1.751448403983779e-11	2.237008045642258e-06	0.00011999999999999821	387.4426019534743	112.55741348062975	51.77997219636011	167.82923505536954	0.009090538575726496	93.68681636513557	6.304092895994513	2.00294419579782e-07	10.991279176607078	36.519732673563524	2.910610608300553e-07	67.17617004839373	3.890693403966997e-06	0.004474196311666601	99.99552580368852	3.9238098053623376e-10	0.21515590145419197	3.553847233680823e-05	99.9764141581553	0.00016426144852568924	39.99289008143984	360.00710991856096	3.1312360884256903e-10	4.8964695762566373e-14	0.02252500546147031	0.0010608363832927323	98.64344857593667	1.356551424063261	1.4320697776748188e-07	2.239449434253833e-08	1.0556284374423764e-05	1.936347398217687	6.657788391824787e-06	99.99999334221184	599.9999927128273	4.508831899667177e-06	2.7783432065943816e-06	599.9999717889767	1.2487764014476675e-05	1.572325947923434e-05	599.999981498397	3.5264697125979393e-09	1.7739135903874592	99.99659855645045	1.8861174487290683e-07	9.881909957352155	0.00013954691533053787	1.709711064936323e-05	4.404179924099216e-13	3.6194018705226176e-05	3.7297650510127494e-17	4.892571310285841e-11	2.982669130606306e-16	999.999999999956	1.5259363867241521e-27	4.8926500530043056e-11	4.65883731326008e-05	199.99980716195506	4.800000000000007e-05
4.340951767260696e-11	4.377514362312603e-06	0.00013999999999999847	389.82364889895325	110.17636645904082	50.63769990222556	169.59072113719265	0.010540861223416367	93.87124870366637	6.118210185822486	2.492877155908708e-07	9.47780740214208	37.3798926296036	3.5949547727635605e-07	66.5018920687706	4.5070209277828325e-06	0.0053131485614504636	99.9946868514388	8.241559258772651e-10	0.24662850441711556	5.86810974155733e-05	99.97255268042996	0.0002698820071999621	39.9914553521148	360.00854464788597	7.253093032450187e-10	1.1342134053142162e-13	0.02595719041929727	0.0014901291507745974	98.54407183447522	1.4559281655246445	2.8029605554929126e-07	4.3831687630113885e-08	1.5439419196946895e-05	1.928038331507615	1.4263897784172641e-05	99.99998573610246	599.9999878716745	7.157687173276961e-06	4.970640668984566e-06	599.9999527233044	1.9612615296006157e-05	2.766408054388096e-05	599.9999673652783	7.2652764990237115e-09	1.7388380944735726	99.99537468151844	3.932925254518312e-07	9.862365688249463	0.000165906147276904	2.3898142309522677e-05	1.5109919096788528e-12	5.165934135598767e-05	1.3057626305361627e-16	1.1331488800983801e-10	8.762381615115357e-16	999.9999999998918	9.66764139256012e-27	1.133168515557612e-10	5.408494407524134e-05	199.9997585363677	5.6000000000000345e-05
9.40144661657605e-11	7.737200811728749e-06	0.0001599999999999989	392.0161186766198	107.98389505058287	49.770075081600254	171.12059630095925	0.012151212292254729	94.01125275085946	5.976595737228573	2.996197580326995e-07	8.22065719408903	38.08000503415551	4.2839524554252964e-07	65.94339337514384	5.125458030094301e-06	0.006082907752556025	99.99391709224768	1.548548906811406e-09	0.27697642080417406	8.91612770623494e-05	99.9687090487632	0.0004089738325738688	39.98997887275824	360.0100211272426	1.4861827045943793e-09	2.3240165461996017e-13	0.029318118936430673	0.001972832300391819	98.46446016914594	1.5355398308539059	4.955410531728822e-07	7.748785058376356e-08	2.1526792623037876e-05	1.920193223187422	2.7165286639923357e-05	99.99997283471357	599.9999813071365	1.0592781767192737e-05	8.100083940157478e-06	599.999926534758	2.8859319957191844e-05	4.460592206266762e-05	599.9999472939937	1.3389236583433378e-08	1.7044752380055572	99.99396449787871	7.335863887587433e-07	9.842860468649327	0.00019202495585975433	3.170395547863359e-05	4.295109723863817e-12	6.995672360192287e-05	3.7887527701412826e-16	2.3214981044660342e-10	2.1984414719848395e-15	999.9999999997729	4.693807820569568e-26	2.321540891669193e-10	6.150692289069143e-05	199.99970631436096	6.400000000000046e-05
1.8402461977185147e-10	1.2657288647700174e-05	0.00017999999999999866	393.9950533284698	106.00495730431444	49.05584320366633	172.4670079863188	0.013922101281778346	94.11838157561476	5.867695972155594	3.509479458182211e-07	7.173980005797687	38.64944242034727	4.971616267268736e-07	65.4828550123886	5.74699997682145e-06	0.006777855784406197	99.99322214421584	2.677398833879033e-09	0.30624227635040085	0.00012712850359478394	99.964883124666	0.0005829163554511359	39.98846820708735	360.0115317929132	2.7737879100507473e-09	4.3373802165812166e-13	0.03261854348467825	0.0024983318493823066	98.40088806618424	1.5991119338157025	8.108794458813046e-07	1.267890546220981e-07	2.8889679938106023e-05	1.9127655159336443	4.739227381723371e-05	99.99995260772637	599.999972791476	1.4887127678323709e-05	1.2321398511505866e-05	599.9998921316663	4.045306121333562e-05	6.741527235781735e-05	599.9999202633287	2.270558943919129e-08	1.6708128121930792	99.99236850908966	1.2590497354620444e-06	9.823394220546753	0.0002178934693229683	4.0472764131850075e-05	1.0611405513521798e-11	9.108716717420486e-05	9.55176781541679e-16	4.332039235865612e-10	4.898432757551421e-15	999.999999999572	1.8607221761078402e-25	4.332123505622566e-10	6.88550517830174e-05	199.9996505465889	7.200000000000054e-05
