	T	Tstar	Tstarstar	Ttot	V
0	1000.0	0.0	0.0	1000.0	0.001
1	999.999986252076	1.0888581790753277e-05	1.3267645994292667e-07	999.999997273334	1.310253567069631e-05
2	999.9999816655833	1.3766930348373571e-05	1.6793949848425693e-07	999.9999956004527	1.6587110185237378e-05
3	999.9999766335687	1.7206386183148215e-05	2.0990496625408266e-07	999.9999940498595	2.0732065395480478e-05
4	999.9999707605577	2.139861495569493e-05	2.610457263520644e-07	999.9999924202182	2.5783163406001733e-05
5	999.9999635777378	2.6616089830980905e-05	3.2469593691398494e-07	999.9999905185233	3.206983010590496e-05
6	999.9999546572305	3.3125122125831467e-05	4.041003785019965e-07	999.9999881864527	3.991250329020236e-05
7	999.9999435602775	4.123201907667023e-05	5.029979412711882e-07	999.9999852952941	4.9680493240958065e-05
8	999.9999297474724	5.1324859383664205e-05	6.261225921834901e-07	999.9999816984539	6.18413648813303e-05
9	999.9999125521306	6.3888834774254e-05	7.793931404982651e-07	999.9999772203579	7.697971014794174e-05
10	999.9998911462743	7.952857012176368e-05	9.701855178594453e-07	999.9999716450293	9.58240406774497e-05
11	999.999864499648	9.899690741954402e-05	1.2076838038898468e-06	999.9999647042386	0.00011928145686087949
12	999.9998313296983	0.0001232310449817285	1.5033210793712713e-06	999.9999560640636	0.00014848119022131115
13	999.9997900397387	0.00015339762458795305	1.8713294492376685e-06	999.9999453086918	0.00018482892840476238
14	999.9997386421066	0.00019094888280155885	2.32942505122421e-06	999.9999319204136	0.0002300744727922979
15	999.9996746625117	0.00023769255844070914	2.8996608700864754e-06	999.9999152547299	0.00028639596987852797
16	999.9995950209471	0.00029587891550022453	3.6094883491067676e-06	999.9998945093499	0.0003565047653670488
17	999.9994958834329	0.00036830906902358013	4.493078881213677e-06	999.9998686855797	0.00044377592626291894
18	999.9993724774553	0.00045846982726222577	5.592968779053382e-06	999.9998365402503	0.0005524107126124243
19	999.9992188622264	0.0005707015426844222	6.962106924117364e-06	999.9997965258748	0.0006876388213048704
20	999.9990276427054	0.0007104070453215282	8.666403598578498e-06	999.999746716153	0.0008559701313025722
21	999.998789613622	0.000884311720268985	1.0787903226564539e-05	999.999684713244	0.0010655080714521844
22	999.9984933163663	0.0011007872419074196	1.342873368837254e-05	999.9996075323404	0.0013263396897063
23	999.9981244874245	0.0013702545445821146	1.6716022260741167e-05	999.99951145799	0.001651021194886752
24	999.9976653718184	0.001705685419469369	2.0808014727991418e-05	999.9993918652511	0.0020551823343601247
25	999.9970938685719	0.002123226814497211	2.5901691473007492e-05	999.9992429970764	0.0025582786286077884
26	999.9963824668952	0.00264297808494992	3.2242249111504435e-05	999.9990576872277	0.0031845278563000425
27	999.9954969221434	0.003289958297086155	4.013490117129036e-05	999.9988270153402	0.003964075600285274
28	999.994405081958	0.004087657791068596	4.986621255864593e-05	999.9985426059602	0.004925225554314657
29	999.9930505767804	0.005077259880506563	6.193858874408735e-05	999.9981897752484	0.006117599726529857
30	999.9913728280055	0.006303022815186516	7.689194833703869e-05	999.9977527427677	0.00759452528007895
31	999.9892912409841	0.007823828232960241	9.54446049548606e-05	999.9972105138207	0.009426949259166782
32	999.9867090258412	0.009710389541379271	0.00011845921307690443	999.9965378745943	0.011700075132640311
33	999.9835007863882	0.012054318997803433	0.0001470533800558503	999.9957021587647	0.014524287815866599
34	999.9795149698924	0.014966337614023386	0.00018257783141050838	999.9946638853366	0.018032997159306206
35	999.9745656264089	0.018582295326071474	0.0002266898521124806	999.9933746115859	0.02238989163405276
36	999.968420712601	0.023071714517675087	0.000281457521295694	999.9917738846387	0.027799233692753132
37	999.9607916034081	0.0286454514099849	0.00034945317736770397	999.9897865079943	0.034515091227875216
38	999.9513198679339	0.03556535504153056	0.00043387126286135877	999.9873190942371	0.04285297723574333
39	999.9395605990892	0.044156442533141	0.0005386768710204554	999.9842557184921	0.053204521926206116
40	999.9249616109495	0.054822091181776764	0.0006687911040556751	999.9804524932341	0.0660557808571238
