	IKK	IkBaIKK	IkBaIKKNFkB	IkBaNFkB_cytoplasm	IkBaNFkB_nucleus	IkBa_cytoplasm	IkBa_mRNA	IkBa_nucleus	IkBbIKK	IkBbIKKNFkB	IkBbNFkB_cytoplasm	IkBbNFkB_nucleus	IkBb_cytoplasm	IkBb_mRNA	IkBb_nucleus	IkBeIKK	IkBeIKKNFkB	IkBeNFkB_cytoplasm	IkBeNFkB_nucleus	IkBe_cytoplasm	IkBe_mRNA	IkBe_nucleus	NFkB_cytoplasm	NFkB_nucleus
0	0.001	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0003424762007184207	1.621430192010963e-05	0.00046449256111586677	0.05376659559454687	0.00011060980978114985	0.009281855083029132	0.006326521108314198	0.0005287653071943182	7.166852703103726e-07	0.0001268721896655951	0.029397144193911352	2.4810466147124272e-05	0.0013980321989693263	0.0012464014746732788	6.86705645494355e-05	7.092878363638549e-07	4.85187734733258e-05	0.009734701131129736	1.7638315323665175e-05	0.0009938707288267075	0.0008892864454129572	4.877854881272891e-05	4.0297629848249196e-05	0.006268319335057067
2	0.00032488241739410173	5.0540772484104516e-05	0.00045011136495336977	0.054503439561031625	0.00019576032889839236	0.018196385351893274	0.010871950875572302	0.0007431540234885104	1.9709071542618746e-06	0.0001229904545506432	0.029542580925550573	5.286078551677437e-05	0.0022548975268349473	0.0018819860936962625	8.113813612467815e-05	1.900750346236306e-06	4.760333311727453e-05	0.009970647585316733	3.757974110867917e-05	0.0016052796135097467	0.0013427653589855354	5.789303325927063e-05	3.457429133108291e-05	0.005041851628624859
3	0.0003203877571954781	6.337552135241816e-05	0.0004443092206374413	0.05417684220919278	0.0002952136952153058	0.021987662523221888	0.012569332564836418	0.0016938495976149884	2.4228870195608994e-06	0.00012003129605990724	0.029425503863479686	4.5701688039487284e-05	0.0027069998113440252	0.002205766970414418	0.00017162701985019678	2.340246895072403e-06	4.713307084011348e-05	0.010013003268888513	3.257038250752289e-05	0.0019278222095721696	0.0015737775575428714	0.00012211462150426796	3.831424737601694e-05	0.005361377057763227
4	0.00030354459868086323	6.264129419201118e-05	0.0004645170014798654	0.060155169036570026	-8.92109466679086e-05	0.022224135392532818	0.012568115244652718	0.0018470054918601876	2.4386455045675825e-06	0.00011706780039965352	0.030172676136853746	-8.243966891814442e-06	0.0028865272938480104	0.002370925983736488	0.00020886633059191267	2.3505649816698226e-06	4.744009476136131e-05	0.010659291262787161	-5.9730403502296275e-06	0.002056009513704836	0.0016916157299692919	0.00014916676684185727	2.7782848115734312e-05	-0.0015405162270576227
5	0.0003069684857409938	5.6139431826275075e-05	0.0004637631055174372	0.05899740356339435	-6.018742146922124e-05	0.02023908362418436	0.011475569753299884	0.002741307324220486	2.473636918226472e-06	0.00011912154240216965	0.030265254544293085	-7.799770591137954e-06	0.002978476962020682	0.002455162025796547	0.0002782796469587658	2.391581626913653e-06	4.914221596797667e-05	0.010832293225746626	-5.6013542317848785e-06	0.0021215985701419126	0.0017517167262705705	0.00019835208391583918	3.4424989985295016e-05	-0.0006878146410148171
6	0.0003136543419322132	6.45771485629295e-05	0.00044714900297037583	0.05600141917454779	0.00020004563076617598	0.021800794784127463	0.012064502673969343	0.001879573558623371	2.9425882314038896e-06	0.00011943975550782185	0.029909436751080997	4.254402705659002e-05	0.0031747815636031605	0.0024981052159365716	0.00021202784046319198	2.857364457510331e-06	4.937979833773759e-05	0.010682897808160544	3.030999802085717e-05	0.0022616207459938845	0.001782355968673846	0.00015108030898722767	7.10776178235676e-05	0.0024463004357275055
7	0.00031158331665071556	7.092007143376101e-05	0.0004418414698267092	0.05486470725264543	0.0002856532682968367	0.02291830426240049	0.012226255615262816	0.0020046133504990544	3.1652136900009424e-06	0.00011946251857302673	0.029819372737597803	5.754124029862908e-05	0.003307562418227877	0.0025200114182141473	0.00021486917084175163	3.1017691877078043e-06	4.992564063807109e-05	0.010720777353389598	4.098491151045229e-05	0.0023563097817254877	0.0017979856747932397	0.00015307012194706925	7.95521194661402e-05	0.0035201814877573344
8	0.0003106053303385661	1.8915707583641163e-05	0.0004889919394253543	0.06057785814805045	-0.0010136515031806178	0.01691076550104383	0.012360124093237865	0.007083508058768948	8.228671345365068e-07	0.00012459168917077097	0.031857035063526364	-0.00016062119463216895	0.0024951685671235025	0.0025311912061668786	0.0005513040122133463	7.241152097429161e-07	5.53483511373802e-05	0.012265197556098622	-0.00011442849478089376	0.0017771432929222827	0.0018059622650741214	0.00039272834649026965	-0.0001312283184639329	-0.003949093236351321
9	0.0003156150034594511	6.0577541553869646e-05	0.0004375881632455569	0.0543016004453658	0.00017276826638699475	0.021060151364132113	0.011823143085704303	0.002074225017699832	2.7668687534932618e-06	0.00012572427028779152	0.031156006926580167	3.2951146937172794e-05	0.0031334933692143616	0.0025369005225043474	0.00022911588959632025	2.6777401234201632e-06	5.505041257640922e-05	0.011849276798248242	2.347381565280273e-05	0.0022322892983275507	0.0018100357660564726	0.00016322189963524747	-4.513841826014604e-05	0.0018906981729792354
