	I1	I2	S
0	50.0	0.0	4950.0
1	114.05653218895523	5.378037783173562	4892.325704996877
2	263.33927723319994	13.882365439939798	4745.706960024748
3	584.3522684551702	31.82923886113216	4416.733417487305
4	1188.5912273694735	67.62806964978593	3784.207377121384
5	2093.185424103881	128.03259794027846	2822.179467568249
6	3068.7436553419757	206.7587100410402	1764.1064596150904
7	3801.8854163537994	282.47458758905674	943.8727507190855
8	4211.3501405805555	336.9817783088638	462.20736308910307
9	4397.169283456935	368.7541803623956	222.81323809128602
10	4465.166982493591	384.25017046893953	115.25274782182937
11	4480.34207609208	390.5462404888776	68.65951712133476
12	4472.9562851878245	392.24425392051506	48.805510386405246
13	4456.30762622377	391.84548508812213	40.20288089318292
14	4435.815260203968	390.51648522417804	36.402869310811305
15	4413.687289793112	388.7684561744708	34.744203807896056
16	4390.997457228677	386.85716248468475	33.92576916297234
17	4368.138716107361	384.8823361121126	33.46520978819928
18	4345.26513863193	382.88307864245525	33.17304772000125
19	4322.450071917632	380.87842833756036	32.95838251029305
20	4299.737823748232	378.87982049305595	32.765996526493545
21	4277.136092102998	376.88934785509707	32.58563958325865
22	4254.649150201529	374.90829408253563	32.411214295698386
23	4232.27906998001	372.93730380133053	32.239396263375575
24	4210.02617046745	370.97655730504727	32.069030826789074
25	4187.890048685473	369.026055057189	31.899848743274724
26	4165.870134652895	367.08575901826214	31.731785561716514
27	4143.9658649405565	365.15563121440096	31.564773844837905
28	4122.176689043525	363.2356335061725	31.398736951230934
29	4100.502046316617	361.325723097722	31.233615997759976
30	4078.941358321554	359.4258521721926	31.06937777868857
31	4057.494034601248	357.5359698786617	30.906007211599945
32	4036.1594809342537	355.65602423223635	30.74349739585731
33	4014.9371044728587	353.78596313057994	30.58184356641945
34	3993.826315551652	351.92573469484756	30.421040967453617
35	3972.8265278150375	350.0752873162709	30.26108466363172
36	3951.9371579639474	348.2345696364663	30.101969791003057
37	3931.1576256202093	346.4035305376117	29.9436916829173
38	3910.487353331374	344.5821191476011	29.78624584322215
39	3889.9257666183644	342.7702848493247	29.629627873265527
40	3869.472294005146	340.9679772871223	29.47383341932957
41	3849.1263670205512	339.1751463691358	29.31885815150087
42	3828.8874201853982	337.39174226698975	29.16469775964256
43	3808.7548909942243	335.6177154143816	29.01134795582254
44	3788.7282198981393	333.85301650551025	28.858804475870603
45	3768.8068502893148	332.097596493648	28.70706307927581
46	3748.9902284860664	330.3514065898321	28.556119548468626
47	3729.2778037178723	328.614398261583	28.405969688234475
48	3709.6690281102105	326.8865232315997	28.25660932541077
49	3690.1633566693404	325.16773347643084	28.108034308750483
50	3670.760247267135	323.457981225138	27.960240508829667
51	3651.459160626002	321.7572189579648	27.81322381794653
52	3632.2595603038953	320.06539940501494	27.666980150007344
53	3613.1609126794124	318.3824755449388	27.52150544040817
54	3594.162686936964	316.7084006036276	27.376795645918254
55	3575.264355052022	315.0431280529137	27.23284674456626
56	3556.465391776445	313.3866116092777	27.0896547355284
57	3537.7652746238787	311.7388052325616	26.94721563901743
58	3519.163483855235	310.0996631246897	26.805525496172134
59	3500.6595024642465	308.46913972839525	26.664580368947323
60	3482.2528161630967	306.8471897259545	26.52437634000433
61	3463.942913368126	305.23376803792706	26.38490951260211
62	3445.729285185615	303.62882982190314	26.246176010488917
63	3427.611425397638	302.0323304712571	26.10817197779457
64	3409.588830447995	300.44422561390775	25.97089357892331
65	3391.6609994282167	298.86447111108504	25.834336998447178
66	3373.827434063641	297.29302305610327	25.698498440999966
67	3356.0876386995646	295.72983777314096	25.563374131171752
68	3338.44112028747	294.1748718160268	25.428960313403937
69	3320.887388371317	292.6280819670321	25.29525325188489
70	3303.425955073915	291.0894252356697	25.162249230446115
71	3286.0563350833622	289.5588588574991	25.029944552458968
72	3268.7780456395567	288.03634029293806	24.898335540731903
73	3251.5906065207796	286.5218272260799	24.767418537408272
74	3234.4935400303475	285.01527756351766	24.63718990386467
75	3217.4863709833367	283.5166494331743	24.507646020609798
76	3200.5686266933744	282.0259011831385	24.378783287183868
77	3183.7398369595035	280.54299138050766	24.25059812205854
78	3166.9995340531123	279.06787881023564	24.12308696253738
79	3150.3472527049353	277.6005224739877	23.996246264656815
80	3133.7825300921218	276.140881589001	23.87007250308767
81	3117.3049058253728	274.6889155869509	23.744562171037163
82	3100.913921936145	273.24458411282353	23.619711780151455
83	3084.6091228639225	271.80784702379435	23.49551786041868
84	3068.390055443554	270.3786643881121	23.371976960072512
85	3052.25626889266	268.9569964839893	23.24908564549624
86	3036.2073147991023	267.5428037984981	23.126840501127308
87	3020.242747108522	266.136047026472	23.00523812936241
88	3004.362122111942	264.7366870694136	22.88427515046305
89	2988.564998433434	263.3446850344079	22.76394820246161
90	2972.850937017853	261.9600022330411	22.6442539410679
91	2957.2195011186327	260.5826001803257	22.52518903957622
92	2941.670256285647	259.21244059363045	22.4067501887729
93	2926.202770353137	257.8494853916167	22.288934096844322
94	2910.8166134276976	256.4936966931799	22.171737489285427
95	2895.51135787633	255.1450368163966	22.05515710880871
96	2880.286578314556	253.80346827747738	21.939189715253686
97	2865.141851594597	252.46895378972476	21.823832085496832
98	2850.0767567936105	251.14145626249717	21.709081013362013
99	2835.090875201993	249.82093880017794	21.594933309531374
100	2820.183790311743	248.50736470114984	21.481385801456682
