time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
50.0.	8.989954678214088e-07	5.866404165468192e-05	0.024123814789705003	5.693716720610573e-06	0.000528588269475	3399.9978802540745	48.390177444352126	1351.5705713418722	0.002087273200735	0.0010742394797370002	0.001882252632142	0.0013862366600620002	0.031854193919028	89.96050762897339	6.465834924680918e-08	8.298015813897711e-07	9.640189750219177e-07	2.1732143142158158e-06	0.006138498425693001	649550.7989455393	2.051007988706959	57.92320011200023	0.18461448386595802	299.79120213830794	1.8836344060396663e-08	0.00013737223222100002	2.499862608931436	1.7232907986793122e-08	0.002255559778858	0.000367521857127	0	0.00048262755960100005	0.000722172274609	0.0009937299073220001	0.00017835255322700002	0.9970435078881201	6.52097154859315e-06	0.000298681128884	0.00021507218490500002	0.6985011022077221	0.000118609014649	8.817873833895813e-07	0.000855238602034	1.2366903477830152e-09	1.2000501575871148e-06	7.603824144014223e-05	0.020225371286127003	9.952576814766394	8.541883410054757e-05	0.122214709425163	0.000377135839863	0.017144198370619	0.008889446825342	19.910826312206083	0.006179347300435001	2.5483515504984443e-05	0.055519707991292	3.765681288156315e-08	8.207628575058577e-05	0.000359115050529	29.996312442496087	0.0011281251316220002	0.0022003173217590003	4.8305184279475135	165.140363085412	2.6989809458823702e-05	0.000449382030615	0.00037620490045400004	7.200303554492187e-05	0.00016061141782600002	0.009171339768633002	5.418259998218126e-06	3.6861106334175756e-05	0.025216819194866003
55.0.	3.900543261000565e-06	0.000241848330782	0.052024309408166006	1.2206896543674092e-05	0.001133239925411	3399.995476875099	48.388689822540385	1351.5282738382	0.004477656756725	0.0022586125401310004	0.003959090165151001	0.002919765850767	0.031852975119821006	89.95702921301164	8.568075689144999e-08	2.159571717546535e-06	2.5106661049320838e-06	2.9436800773316578e-06	0.008315136590977	649550.5458422059	2.049987294124206	57.894338588231435	0.18459727820022	299.7631326635182	2.640354894845121e-08	0.00017085517356300002	2.499829118422891	1.878242733772085e-08	0.00224041228657	0.000371776639975	0	0.00048818586319100004	0.000730643815685	0.001005190906074	0.000163745302525	0.9937822972947171	1.3714592188944111e-05	0.00032817323340400003	0.00021475130898300002	0.697458257608452	0.000250729992087	1.77207738871361e-06	0.0017187345903600002	5.451972114662713e-09	5.290364078482802e-06	8.338449833927273e-05	0.020213083685309	9.946526069688954	8.963805829744319e-05	0.12825156937162302	0.0007919619917790001	0.018864160821330002	0.008862195901055001	19.84975570934446	0.013043387221805001	4.873021537000809e-05	0.106167682263042	1.562332356552847e-07	0.00034052207515700004	0.0007562887578940001	29.99210221792179	0.0024231990389990002	0.004718294281312	4.830414964443743	165.13676149073828	3.3587235049983026e-05	0.000943029055643	0.0007894904352530001	0.00015112611105400002	0.000176223284185	0.010062480533857	1.1795232389194302e-05	7.803109203206426e-05	0.053381149901848
60.0.	1.674865074994435e-05	0.001001927248287	0.110158937265643	2.5780634759977962e-05	0.0023933501736980002	3399.990425768877	48.385577173729956	1351.4397886840861	0.009508159858952	0.004724630845429001	0.008289149109308001	0.006135307410527001	0.031850638759192	89.95035566286833	1.153987065334401e-07	6.0834659658237094e-06	7.079296307882944e-06	4.337067759533922e-06	0.012251791412428001	649550.0215351306	2.047847407010469	57.8338312181709	0.18456118990906	299.70426119692684	3.577176952365247e-08	0.00020691482183900003	2.499793049406395	1.9709362478970762e-08	0.002222507524347	0.000375800172525	0	0.0004934737693550001	0.0007386390375060001	0.001016099048603	0.00015342496652900002	0.986986220045262	2.8734307239787874e-05	0.000347471213991	0.00021410097923700003	0.6953446581303221	0.000526429390118	3.590225408076256e-06	0.0034821597236370004	2.3621387654237708e-08	2.2920995634896953e-05	8.81464527369985e-05	0.020199860418673003	9.940010876176602	9.418725995401526e-05	0.134760354658561	0.00165440167377	0.019997169989160003	0.008807879753518	19.728028484054388	0.02730455060313	9.536767754381727e-05	0.20777778335398	6.465657689488774e-07	0.0014092386625650002	0.0015888903213530001	29.983246501472284	0.005148491558869	0.010016116647492001	4.8303094422777395	165.13302039768604	4.0700127342462746e-05	0.00196369171198	0.001644032660464	0.000314826045405	0.000186391024342	0.010642564235292001	2.52557419597105e-05	0.000164312507627	0.11240580265961801
65.0.	7.069645362642806e-05	0.004130776680756	0.22939133139248702	5.358589071982386e-05	0.004974585362156001	3399.979885956278	48.37919272953292	1351.2583362457272	0.020012400209956	0.009738398711245001	0.017114617549094	0.012715987195930001	0.031845970614675	89.93701757702647	1.614878819138253e-07	1.8837850497956143e-05	2.1943561070463933e-05	7.0319362769988274e-06	0.019865647506039003	649548.9458704068	2.043405513170145	57.70823511233882	0.184486190357311	299.5819210051163	4.7062608241986325e-08	0.000244076357289	2.499755876580105	1.962563546912475e-08	0.0022027897905520003	0.000379700419633	0	0.000498642587202	0.0007464195334130001	0.0010267658891810001	0.000145615091772	0.97314698373966	5.9206810462780365e-05	0.000348891489193	0.000212773945503	0.691031758793999	0.001089023600689	7.260157176742692e-06	0.007041572072915001	1.0092815818161819e-07	9.793433670676317e-05	8.849763075170675e-05	0.020186249140823002	9.933296537931728	9.888089649176529e-05	0.14147544949197702	0.0033891753532550003	0.020082267692916003	0.008698471773927	19.482836135953203	0.056151110842189	0.00018853898452	0.410769732295981	2.6752645073888878e-06	0.005830914334852001	0.0032924121461130004	29.964793145635955	0.010843129597559	0.02107131262036	4.830197796117263	165.12892894733096	4.804078263818582e-05	0.003964608381241	0.003319403259854	0.0006361891827620001	0.00018723532872	0.010690079787358002	5.344124580502049e-05	0.000341933071045	0.23391252044243702
70.0.	0.00028507945196600004	0.016412747927612003	0.464733629054277	0.000108176077072	0.010042126327663001	3399.958423266065	48.36671874828919	1350.903920445291	0.041410034046933004	0.019336209105539	0.034097370415825	0.025469840162462003	0.031836556233008004	89.91012433810064	2.398663434563622e-07	6.334216082769009e-05	7.383679571694573e-05	1.240255559215399e-05	0.03503938849877	649546.818697488	2.034436530438933	57.45464550161689	0.184334329501591	299.33423421406525	6.030650441136778e-08	0.000280227991796	2.499719711701701	1.840952225901429e-08	0.0021818757441470003	0.00038350314610400004	0	0.0005037562265230001	0.00075410394439	0.001037326935023	0.00013935528778400002	0.946566420478635	0.00011719059089200001	0.000328126293904	0.00021011551396600003	0.6823920230006421	0.002176445973927	1.436507474661025e-05	0.013932227544002002	4.19277195560614e-07	0.00040682832221000003	8.3754250218748e-05	0.020173034866627002	9.92676175327055	0.00010345383520300001	0.148017359065183	0.006630691697812	0.018797939055168	0.008482289708714001	18.99836736003551	0.11089496313800101	0.00036778917111500003	0.8012867413176701	1.0881975604140571e-05	0.023717481589131003	0.006591518404096001	29.927384489868697	0.022466392643137	0.043557599084063	4.8300619990070235	165.12374099252625	5.519632439752374e-05	0.007522660046264001	0.006299239623366	0.00120921471399	0.00017729683453000003	0.010122072285566	0.00011126370200300001	0.000691598309573	0.47310180611446706
75.0.	0.001045048381781	0.059551130602967	0.897169545976312	0.000207570205377	0.019268175189409	3399.9165499932237	48.34398635964211	1350.2581699979944	0.083162309361945	0.036020952103499	0.063969256550337	0.048695046589463005	0.031817917928905	89.8569182206498	3.8263795391143485e-07	0.00022080420383300002	0.000257413336226	2.307157170357585e-05	0.065182229966657	649542.8593593498	2.017275321597119	56.96946225594349	0.18404240923827903	298.85819186580125	7.543211506565461e-08	0.00031392816127600004	2.49968599640661	1.710294622721309e-08	0.0021601667861670002	0.00038717632648	0	0.000508834429723	0.0007617303787490001	0.0010478398111800002	0.00013415973263700002	0.9000097913461641	0.00021879082897800003	0.000299806075956	0.000205027002141	0.665855514617947	0.0041119294336220006	2.69838638552975e-05	0.026169526866114002	1.6361923063889157e-06	0.001587519197234	7.854351697837707e-05	0.020160758662992002	9.920660658543005	0.000107724621058	0.15412647438860602	0.012094996017513002	0.016807008304773	0.008077005634289001	18.090163337182133	0.204670538834742	0.0006839086122840001	1.4899397687950842	4.18923649967097e-05	0.091300768327152	0.012580872621548	29.854905614594557	0.045192783378576004	0.087320729405315	4.829829903809756	165.11478155972367	6.188423407145136e-05	0.013342027809996	0.011176656819480001	0.002150960694539	0.00016638997528500003	0.009499869327034	0.00022543054669100002	0.001338011546529	0.915262519425831
80.0.	0.003320097908594	0.18692950597559502	1.6231350458021332	0.000373783870565	0.034695663421740006	3399.8374348067423	48.30376287412102	1349.11527384631	0.16205417497456	0.062860327191882	0.113248514447098	0.092203160098678	0.03178204534292	89.75459548519332	6.516638355390613e-07	0.000748818860802	0.0008725774407940001	4.373967775558869e-05	0.123573257772947	649535.806340316	1.9865941398606561	56.10209143596878	0.18351799908931202	298.00309735122477	9.237255563169461e-08	0.000347429800523	2.499652477826924	1.8484635178224562e-08	0.002137816440569	0.00039066681977000005	0	0.00051391321913	0.000769341879592	0.001058438241698	0.000129712542048	0.8238911583610191	0.000395578173419	0.000306884727348	0.00019579389594800002	0.6358514568965391	0.007367923298399001	4.673122886194195e-05	0.045317930019026	5.7417572489603776e-06	0.005570465793015	8.572358746789832e-05	0.020148619004055002	9.914579033082317	0.000111973761352	0.160204363106856	0.020906525037106	0.016236863706129	0.007368980382346	16.50363353567318	0.35074691251233303	0.001169571589508	2.54782664848534	0.000145414741631	0.31689402469514205	0.023700180124068	29.71856950549151	0.087992757227941	0.169737557156481	4.829246172547049	165.09296900518794	6.854435493029121e-05	0.024064287829263002	0.020179121820012	0.0038986075523540003	0.000181817601783	0.010383356468675001	0.00044182226917300005	0.002509464212411	1.716565801850254
85.0.	0.0090971034225	0.49940923102829804	2.776254364330986	0.0006426832367250001	0.059653419331477005	3399.680550731457	48.22497963622652	1346.8755753990954	0.318518196961225	0.107555064293695	0.199084685420598	0.19380106161638103	0.031712568147182	89.55649562259313	1.162390728704239e-06	0.002362363949468	0.002751553072633	8.312438851414455e-05	0.234838861182863	649522.6929921267	1.9339379867855162	54.61345014757077	0.18261643041566603	296.53262287080304	1.11358162878652e-07	0.000390174837702	2.499609713804138	2.7063019275589563e-08	0.002114611557222	0.000393922930523	0	0.0005191129235590001	0.0007770873060500001	0.001069554014564	0.00012557284689700002	0.693360250285707	0.000760299517181	0.000406444610286	0.00017932515810500002	0.582335072970339	0.013129295748824	7.398540150475932e-05	0.07174267036821501	1.7673173474782372e-05	0.017144212607466	0.000126784039093	0.020133240013610002	9.906809579337688	0.00011738070868100001	0.16793858874782203	0.036881922909182005	0.019419726685685	0.0061954436865800004	13.874098620064933	0.574349517655508	0.001801718426524	3.9246013477048063	0.000440832978952	0.960590151147732	0.049217489561522006	29.446856043652172	0.171360821345051	0.332565645441249	4.827523052349742	165.03053218020972	7.702388815533779e-05	0.051007390638664	0.042858859031698004	0.008345238041372001	0.00026931529207800003	0.015385107775739001	0.0008528853073690001	0.00488416708058	3.341057749927881
90.0.	0.022438299398166002	1.154202745879839	4.637198250005418	0.001088260178009	0.101006387029185	3399.3071297783267	48.038126558036474	1341.564339903481	0.691069714817727	0.18377775642753702	0.35652763863367104	0.5133810440847171	0.031564597833039006	89.13460996341907	2.141384066408848e-06	0.0069467926630870005	0.008095506823369	0.00016147446549900002	0.45618318415658105	649495.0057535896	1.843512682462987	52.05677561861883	0.18106811082123803	294.00509259389605	1.334552346046445e-07	0.00046472209753600004	2.499535144447231	5.23115832884978e-08	0.002089699185285	0.00039680024870400004	0	0.0005247365961630001	0.000785351469576	0.0010823329553370001	0.00012089377811300001	0.45969460493879205	0.001670739825118	0.0006546288057350001	0.000149010824848	0.48382760910077505	0.024089775020725002	0.00010839074638700001	0.105095627975823	4.832670880866445e-05	0.046875292107153	0.00024765045272500004	0.020106620861708002	9.893284039209947	0.00012676046946400002	0.181355822784272	0.068292157826706	0.026505277438779003	0.0043303515433690005	9.695311219998413	0.889085512257032	0.002458992235082	5.3556638675059265	0.0011668112662790002	2.542232611895627	0.12695726893119702	28.79426310370741	0.36203953900669	0.716740088354703	4.8224618877928265	164.8499221340019	9.17390904066677e-05	0.129627950228822	0.10937690734023901	0.021745594583819	0.00052708883844	0.030117352833424003	0.0017066263872610001	0.010786248382205	7.37881551107826
95.0.	0.049087072237726	2.149076796065654	7.638793726864083	0.0017662627103310002	0.163911371363224	3398.165165422861	47.53681450129804	1327.331581178438	1.83094607834289	0.263471666174906	0.550674475288512	1.706318677505418	0.031186406023839004	88.0572731847859	4.120904976459046e-06	0.019599557757375003	0.022901369267543003	0.00034104402200300004	0.9634645618598281	649430.9133357381	1.7012082679020102	48.03268483668203	0.178610086912592	289.98443231792066	1.618847144867536e-07	0.0006332910786470001	2.49936654703664	1.305980435525866e-07	0.0020604643876870003	0.00039856084859400003	0	0.0005316328972470001	0.000795172546507	0.001099986448046	0.00011389038915800001	0.185853858536582	0.0035793422346600003	0.0010726618807530002	9.575869121792911e-05	0.31081459400718703	0.039541689827644	0.000141394276755	0.137065929611352	0.00011959214103900001	0.11598103806674301	0.000625107340992	0.020046644646619	9.862782469290739	0.000147841905274	0.21151182720552703	0.10163084920429301	0.031388400985229	0.0019121071737410002	4.278826351080522	1.012877972977534	0.002695923755902	5.870064977500971	0.0026759339309	5.829176980530084	0.39309455241241803	26.852759437743348	0.904831194530027	1.8493148153142172	4.808059952609687	164.33982536296233	0.000124867984417	0.35406337270236105	0.30195823185702403	0.063652102235718	0.0013356277654220001	0.07633436491380101	0.0037595099107940004	0.027454059840147003	18.780539971608576
100.0.	0.07450538931570701	2.396769861390354	12.284274076979907	0.002700684198514	0.250564560289188	3394.2596637475845	46.20400060354451	1289.571915286981	5.730963892246714	0.28378409391743803	0.657140788010741	5.785971637954824	0.030129091272813	85.05049108837038	8.635489317464481e-06	0.049449815911084	0.058122332472769	0.0008256730679400001	2.332201788891444	649281.7080949786	1.5296264853398571	43.17777484856902	0.175622905259249	285.0688277670553	2.0793584336178228e-07	0.001171819217087	2.498827972847074	4.875894606435332e-07	0.0020157498133	0.00039699921329300005	0	0.000543184346612	0.0008104464187690001	0.001133371255729	9.955342698957582e-05	0.059075118071822	0.004309236276701	0.0014786306003970002	3.3616675424337375e-05	0.10903339920409601	0.036604813819965006	0.00012631067211300002	0.12237046262800201	0.000251396742098	0.24371459568163803	0.002362132253478	0.019854131212427	9.765741167576367	0.00021453704771500002	0.30692758533699604	0.060967347167546	0.023253964638703002	0.00032701539362800004	0.7310866751807731	0.46560359173456306	0.0017416158090530001	3.789768615045801	0.004891463764756	10.651324719696307	1.060475370679824	21.237680900924378	2.478374575310978	5.223469153084835	4.769481739731014	162.98007840011317	0.000230350214112	0.8965589066380021	0.786742882223731	0.19096334131671303	0.0051036729023150006	0.29177001794990504	0.009133374468187001	0.071605619817769	48.97000209542755
105.0.	0.052734548572890005	1.112434504324464	18.496925848120014	0.003927189954041	0.36416931694688803	3382.096792007785	43.39232895593335	1210.233549175998	17.88043298729122	0.271421250893847	0.7069493893591701	16.505827596445602	0.027784952753662003	78.39525010312843	1.9953156647310192e-05	0.084633691860426	0.10068298123138301	0.0020710443504800002	5.846956929406887	648987.5153429171	1.358848534235652	38.33953880695225	0.172680097996423	280.1652250009873	3.324629393207293e-07	0.003811149385786	2.49618851815128	2.436950970722246e-06	0.0018918618489400002	0.000394296351163	0	0.0005758471342270001	0.0008501704314080001	0.0012229637709280001	6.209104942162291e-05	0.021629359746985002	0.0017580102149970002	0.001199047940898	4.733433797513157e-06	0.015337269836616001	0.011454307502794001	5.451834318329831e-05	0.052771488654313005	0.00039118132117400004	0.37897822108752405	0.011982772345124001	0.018922968484817	9.30304652781335	0.000531671194629	0.7605781512114991	0.010227842936469	0.008485585220862001	1.8598202141530525e-05	0.041538290323357006	0.059676055683126006	0.000488823439284	1.062805632778653	0.006554915957116001	14.264815636088963	1.5559999033816352	10.74883450912092	5.542206047760943	12.152959539736505	4.689920806688215	160.18441135017332	0.00074567433839	1.547894874840488	1.445852281184534	0.439206959020485	0.027182249301789002	1.5532447707205321	0.022009377430638	0.156855700795992	107.20440761227292
110.0.	0.022798377623576	0.39403885801584904	23.841452375801516	0.005013076836265001	0.464570517477681	3355.1287760557075	39.83804765055142	1110.4280855483457	44.822689261398054	0.24993272781909803	0.7375991247972381	29.642473459243227	0.024721248164496	69.71136778839033	4.5717401431602053e-05	0.09283056648176201	0.112658626038241	0.004306274076268	12.148674587939555	648624.2471207348	1.1994378289314511	33.822756237494644	0.169943934399014	275.57176645416087	8.854184814384948e-07	0.014785041753328001	2.485214072828197	6.301286458387751e-06	0.0015157762571750002	0.00040921830589600003	0	0.0006592063564350001	0.000959632326896	0.0014334911133230001	1.548893533304475e-05	0.012468147383666	0.00024887778775300003	0.000337502081763	3.69346854412418e-07	0.001195889370119	0.001436968181323	1.829367637308975e-05	0.017700267326045002	0.00046512013237	0.45030914195381505	0.031638862201504005	0.015492675221923002	7.611335649675463	0.001703215339026	2.434845086497405	0.0007415661025830001	0.0013607577484670002	7.412269593685339e-07	0.0016546536941450002	0.0038183054285810003	0.00014067008664400002	0.30578320538721804	0.007171657440368	15.597343894863014	0.7573727153270811	2.85849422853079	7.904985973202042	18.479147082940084	4.584600115810235	156.49832756497779	0.00288117402077	1.54133559029558	1.5681435937986081	0.578466505911926	0.087554682245343	4.996112017285072	0.045607791473766	0.250533043787793	171.10161086354887
115.0.	0.013380632578461001	0.23235360654740603	28.218832012626386	0.005932097928781001	0.549445436681393	3316.7042477584714	36.63188280888978	1020.5866175799192	83.20969078971659	0.22696278384770202	0.76266152524281	36.7706407579117	0.02197358897232	61.93225674566324	9.170610831731552e-05	0.085740738266325	0.106445958555458	0.006966281605683001	19.640521373151604	648298.2819349662	1.053744151003529	29.69934927878643	0.167435513562705	271.3679982346857	2.92545494744658e-06	0.038905819345953004	2.461091255199105	7.062282966898399e-06	0.0009517225120660001	0.00043420540609200004	0	0.00076837379382	0.0011201036262320002	0.0017101910643370001	5.415859536646299e-06	0.010375690909492	2.2212550211228165e-05	4.521634036051422e-05	2.6507219052196e-08	8.578405190291772e-05	0.00013236078199700002	9.445643873687732e-06	0.009136950208187	0.00050070136559	0.48449997315041105	0.036344907825672006	0.009976883532492	4.898300831011547	0.0036030699579600004	5.146779723531853	4.5896116491341925e-05	0.00013177983368700002	3.7016163969541646e-08	8.260299413598201e-05	0.000243635828935	7.295350379614535e-05	0.158536909943906	0.0074483099252820005	16.190691525544082	0.17110092437267702	0.516182005200981	8.205569402271008	21.10714766815533	4.480899685987497	152.8821622056372	0.0075651558615030005	1.32851981781997	1.47054580557259	0.6113271193535	0.156105310775339	8.899807972222854	0.078404589845219	0.321298286866736	219.30044891093655
120.0.	0.010059386678219	0.17318638819738202	32.08511841903461	0.006767354728429001	0.6265277826402891	3273.3967554387123	33.874326894273196	943.3901922719947	126.47085813327165	0.20447961097880002	0.7856127516811321	39.64943028537267	0.019564246158414	55.117787913956576	0.00015853506725800002	0.07746854610657701	0.098288043304233	0.009567921693786001	26.96187854885028	648019.0629427633	0.9218945645095431	25.971966493232824	0.165160964562511	267.5664748415278	8.09858200534623e-06	0.07556580003457	2.424426101383428	4.918953461205247e-06	0.000472169797763	0.00044251615772000004	0	0.000857225674765	0.0012625822564450002	0.0019492380342520002	3.250543585922854e-06	0.009907637340071001	1.789530069380768e-06	4.800857359218747e-06	1.9804313552119294e-09	6.406618148748084e-06	1.142330614096697e-05	6.335711634871282e-06	0.006126587363365001	0.000524703586658	0.50750197495716	0.025972811607148	0.005081343407374	2.493343514557788	0.005299373758929001	7.565306207212331	3.0132099040620042e-06	1.1394855859303522e-05	2.2596365669505214e-09	5.040776512396274e-06	1.7137131893180173e-05	4.852804265395082e-05	0.10542091157798701	0.007634684873963001	16.588603786244267	0.028733160599692	0.08014169188817001	7.714843728705251	22.1762814188069	4.3864139920276	149.594744764876	0.014690722346638001	1.1436392464516851	1.36950735203002	0.611922514348187	0.21901415298553703	12.4789110760066	0.117537170604009	0.37136403643745003	253.35187056080878
125.0.	0.008247594987200001	0.14188725214195	35.532694855781386	0.007531466156957001	0.697002408224624	3228.7306294374725	31.488096540809032	876.64006556706	171.08434574966103	0.183014805129865	0.8070184219010491	40.48125950033215	0.017389435888093	48.97252903887198	0.00024447037358700004	0.07016382862265201	0.090829441895706	0.011981429014496002	33.74904151392982	647778.923732301	0.8034332480163231	22.62618836956178	0.163114902756047	264.15405539433385	1.807161513966166e-05	0.12298905185207301	2.376992876532791	2.486547768685024e-06	0.00018955475298500002	0.00042626588695900006	0	0.0009073431681720001	0.0013492435939900002	0.00210448407494	2.550360043230718e-06	0.009966772969089	1.44293337183875e-07	4.785869635483488e-07	1.5650462271258272e-10	5.061167603052055e-07	9.869743919735157e-07	4.718624804796605e-06	0.004561391386969	0.000543668132991	0.525647240221717	0.013477857819709001	0.002095116430585	1.027536055168934	0.006339190033027	9.045554330907775	2.132272000166936e-07	9.876581501592484e-07	1.5700732199239772e-10	3.501442467552141e-07	1.299830737237231e-06	3.6145610143361745e-05	0.07849602390393501	0.007781292352751001	16.900848543503727	0.004338649604052	0.011840090036276	7.087394575516788	22.896426684842886	4.30079572113182	146.6211424995229	0.023954021630089	0.9933418262395941	1.28012034218382	0.597485723046695	0.27564829966985704	15.698602217111121	0.16082632086540702	0.40641421172926906	277.1537900392961
130.0.	0.007042873780651	0.12181125024189302	38.5995719044914	0.008226990924482001	0.761117940207866	3184.4137081143563	29.40552402857477	818.4232883147416	215.3441373474808	0.16281026737458001	0.8269119735243441	40.22044915391124	0.01541667009504	43.402774107162394	0.00034738556034200004	0.063800470814108	0.08414432750763001	0.014190475164507001	39.95751263003665	647571.015225184	0.6976837384621211	19.641735034517126	0.161287027213807	261.1102869442727	3.4147658484969124e-05	0.179393058717593	2.320572793623925	9.790715351510942e-07	6.295388264586822e-05	0.00039430657974900003	0	0.000927368398245	0.0013869742118210002	0.002190950149631	2.320047885515517e-06	0.010277759101079	1.200543709130202e-08	4.744875187792708e-08	1.3115727032878238e-11	4.2405683200804537e-08	8.75416141943823e-08	3.721632593612588e-06	0.0035965660482650003	0.0005595758995510001	0.540852274902596	0.005449813545433	0.0007148703635300001	0.350452034573878	0.006822437408476	9.73156316415656	1.617589538354551e-08	8.833132312655638e-08	1.201363259350079e-11	2.678825091775959e-08	1.0515078253102629e-07	2.8672927171319903e-05	0.062249541740590005	0.007904617382024	17.1631737251746	0.0006360392915180001	0.0017467874411650002	6.461419627079664	23.536197546187633	4.222949428782892	143.92163486593915	0.035073236879455	0.869670116946319	1.200481392234105	0.57468044689498	0.326678124067148	18.597839440059136	0.20673391572586203	0.430580128372517	293.5345780462876
135.0.	0.006157988026886001	0.10734756321375401	41.31556959425486	0.008855710035693	0.819048106589188	3141.355536875414	27.575077773398	767.2850187944107	258.34201820481024	0.144011428865957	0.8452414560836231	39.31418947996113	0.013632321874247	38.368485291043086	0.000465238840327	0.058211798669512003	0.078111061453982	0.016200266300437	45.60306920649814	647390.023728194	0.6038462302499991	16.99516337876379	0.15966436050031202	258.41126049400464	5.7267650166609514e-05	0.24312538295337802	2.256817349396459	3.1305969835851537e-07	1.7632266441889663e-05	0.00035655938360100003	0	0.0009312262753880001	0.001396574831485	0.00223816676833	2.259764888678894e-06	0.010747115050424002	1.0417973220280441e-09	4.793904854063506e-09	1.1655620281919849e-12	3.767045971886207e-09	8.061956737891202e-09	3.0466525232901497e-06	0.0029435019006600004	0.0005733396065070001	0.553999246024058	0.0017900741921850001	0.00020575710662300002	0.10083035339306301	0.0070023167265120005	9.985173758346502	1.3071598391052112e-09	8.2237654780858e-09	9.954872833238794e-13	2.218647382911747e-09	9.019876331974578e-09	2.3661103297059013e-05	0.05135529400147901	0.008012041869989	17.39154293131695	9.409336101946257e-05	0.00026447680322000004	5.861468255936725	24.138173173898995	4.151921524791096	141.46193621693612	0.047806178914652005	0.76627749236423	1.128268907692609	0.547172087667195	0.37282572815699205	21.218279212828	0.25417350202237804	0.44676563318403906	304.479960034441
140.0.	0.005467049871658001	0.09610673527972101	43.709128154294014	0.009419986934541	0.8710183306007101	3100.063122208249	25.957044855427547	722.1051006166296	299.57195859020914	0.126703951246972	0.861960824147974	38.0100430842122	0.012025052771724	33.83646750059696	0.0005961547361750001	0.053261150545432005	0.072624101446675	0.018020203777419003	50.713022117521035	647231.8000244105	0.5210445376071561	14.661111254165316	0.158232279499835	256.03106578105485	8.813935593203466e-05	0.31268716449242	2.187224696151652	8.365463014474084e-08	4.234478045687872e-06	0.000318567245496	0	0.0009277825057440001	0.001393106812398	0.0022658302925830003	2.255655169685687e-06	0.011335224605058002	9.467325169309557e-11	4.993730530347287e-10	1.0964299322875882e-13	3.543099911756694e-10	7.750464296504277e-10	2.56051673645235e-06	0.002473254830358	0.000585475428022	0.5655864056376031	0.000491501431061	5.079060456332717e-05	0.024881373484798002	0.007058326046713001	10.062520264088038	1.1191992840092891e-10	7.99170271523205e-10	8.831204703352873e-14	1.968066389003472e-10	8.171753380174259e-10	2.0053207083334204e-05	0.043514413965339005	0.008107522485058001	17.594485352010487	1.437004107671688e-05	4.180735163056024e-05	5.29366515135916	24.706278671248096	4.086924826901255	139.2138575829529	0.061947424441142006	0.6786914164119211	1.061839392985515	0.5172351117296561	0.414717062908927	23.595938251573017	0.302375622367395	0.45705220458938906	311.41181935118914
145.0.	0.004905002249484001	0.086913356568643	45.808435581662344	0.009922941533612001	0.9173222463515981	3060.812658591311	24.5200752194638	682.0000449175262	338.7584840377287	0.11092473370710901	0.877052036431409	36.46101347762627	0.010583242958882001	29.773032822742973	0.000738434136936	0.048844248863860004	0.067603219468646	0.019661080817669003	55.31838884078796	647093.0318973019	0.44836076628466703	12.613215371642632	0.15697523115907602	253.9427708283606	0.00012729806663600002	0.38673265846180804	2.113140043471559	1.908913293530439e-08	8.846406685487858e-07	0.000282531716717	0	0.0009208356583690001	0.0013835656386950001	0.002282600754656	2.264435124203187e-06	0.012023229861485001	9.021119759741632e-12	5.3945813988641724e-11	1.090063855820639e-14	3.521889668556559e-11	7.796923293959092e-11	2.194411586588018e-06	0.002119194265782	0.000596311287185	0.5759298292772871	0.00011526910386100001	1.090866187649009e-05	0.005342365722778001	0.0070738418316100005	10.082459879115001	1.010883051701731e-11	8.108369445282801e-11	8.32968621396106e-15	1.855969074787492e-11	7.793853052806727e-11	1.7321598022328413e-05	0.037579235655407	0.00819345259301	17.777142420772744	2.2986951758343127e-06	6.978339003458251e-06	4.760865578506437	25.239125144459347	4.027303141896798	137.15397619089836	0.077322548027871	0.6037167999216381	1.000089331748129	0.48634808095463405	0.45286451472759703	25.76025549680807	0.350796388796475	0.462961476294784	315.36858053267935
