[ADAMTS4_mRNA]	[cFos]	[cFos_mRNA]	[cJun]	[cJun_mRNA]	[DUSP16]	[IRAK2]	[IRAK2_TRAF6]	[IRAK2_TRAF6_PP4]	[JAK1]	[JAK1_P]	[JNK]	[JNK_P]	[Matriptase]	[MKP1]	[MMP1_mRNA]	[MMP3_mRNA]	[MMP13_mRNA]	[p38]	[p38_P]	[PP4]	[proMMP1]	[proMMP3]	[proMMP13]	[PTPRT]	[SOCS3]	[SOCS3_mRNA]	[STAT3_cyt]	[STAT3_P_cyt]	[TIMP1_mRNA]	[TIMP3_mRNA]	[TRAF6]	[TRAF6_PP4]	[ADAMTS4]	[ADAMTS4_TIMP1]	[ADAMTS4_TIMP3]	[Aggrecan]	[Aggrecan_Collagen2]	[AggFrag]	[ColFrag]	[Collagen2]	[IL1]	[MMP1]	[MMP1_TIMP1]	[MMP1_TIMP3]	[MMP3]	[MMP3_TIMP1]	[MMP3_TIMP3]	[MMP13]	[MMP13_TIMP1]	[MMP13_TIMP3]	[OSM]	[TIMP1]	[TIMP3]	[IL1_IL1R]	[IL1_IL1Ra]	[IL1_IL1R_IRAK2]	[IL1R]	[IL1Ra]	[OSM_OSMR]	[OSM_OSMRa]	[OSMR_SOCS3]	[OSMR]	[OSMRa]	[cFos_cJun]	[cFos_P]	[cJun_P]	[cJun_dimer]	[SP1]	[SP1_TIMP1_DNA]	[STAT3_nuc]	[STAT3_P_nuc]	[TIMP1_DNA]
0.0	0.0	0.0	100.0	5.0	0.0	100.0	0.0	0.0	100.0	0.0	100.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	20.0	20.0	100.0	0.0	0.0	0.0	0.0	0.0	100000.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	200.0	200.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
3.9200447009183295	269.6914044462713	53.32685164678634	100.07470452083048	5.003764730705848	0.03495437832587986	44.17783284896658	0.0023150157118622026	52.10452759546752	99.81950273550815	0.1804972644919306	99.97757009346424	0.02242990653559658	9.071913289529176	0.00022521038908509625	291.6794511551823	291.6794511551823	29.167945115518187	99.97678557826	0.02321442173999954	0.044887237769337	1020.6699337114263	232.40974380997176	1.785132104597624	6.69350261277745	60.39905759142257	48.23171213943732	75.36065189017884	10.693218423486423	19.51006692089685	30.51783571699222	0.002140804008349896	47.89101658481213	13.936515872064112	3.660000331516236	2749.664762732378	0.0	16697.628973912142	83302.37102608792	1776.0299313352666	81526.34109475267	0.17316991116850425	26006.472452475005	679.0312783117248	102.07971089870207	5042.689315707682	131.70464560247672	19.79934504870059	261.94047057413854	6.841040430466788	1.0284232484616807	1.2918583270150075	87.25391179604387	395.0614036588376	1.6718476518891092	0.0	3.7153245398541386	94.61282780825701	0.0	4.912297742019941	0.0	95.08439122411161	0.0033110338685214537	0.0	0.0009251975428334823	0.032028792450537635	0.02245372108406011	-5.489079225011506e-05	0.1660141365857995	0.8799625019860376	10.748946249307801	3.1971834370266943	1.1200374980139618
0.08495947193221631	128.44122807866336	25.349337304797697	100.05576217738216	5.002777296173221	0.02677795578157042	47.30755389006289	0.0029633675308288446	52.03747428425869	99.98142594790343	0.01857405209669296	99.97117214495819	0.028827855041611908	0.8233306023495344	0.00017440916508959544	43.27344981924408	43.27344981924408	4.3273449819244	99.97040047676177	0.029599523238283933	0.03493090623227223	162.01124975568027	321.16721805644136	0.2922093823718652	3.207581160586	28.773845074508955	22.945638643845577	93.59664375546934	2.4333944548499624	23.12553729129	25.30416955974476	0.0027616028522233953	47.95680074535814	9.990749961777837	4.654955621242067	2734.1387954445786	0.0	15172.1981908289	84827.80180917117	5247.698405225469	79580.1034039457	0.027133701749568123	24385.352118918006	1137.1965599118823	133.5888706712255	4552.842039387966	212.33328837171737	24.943236466105947	239.65754190774982	11.176553508338975	1.3129332799533642	0.06454350044371661	155.5920096462536	547.240327105537	0.2740931711933952	0.0	0.6520084581477197	99.07389837065911	0.0	0.2457945319954269	0.0	99.747250158059	0.006955309945625199	0.0	0.0006943490735499886	0.01884118306490556	0.028841470529673306	-7.001814677353138e-05	0.05937839079756192	0.3912757688147717	2.450338667572862	1.5196231221075684	1.6087242311852281
0.02109867797841625	56.4134478267696	11.120772901081574	100.04116849023254	5.002054516585204	0.020374935466197324	47.93772724327986	0.0038731631816652473	51.93769334481343	99.99796241782464	0.002037582175519188	99.96209252926477	0.03790747073508571	0.07462682738060869	0.00013273972808749542	6.728697954722326	6.728697954722326	0.6728697954722315	99.9613205155383	0.03867948446177145	0.02661968799817387	33.960284664676855	369.4462673384409	0.05993758563517969	1.4140639411231757	12.63445975339169	10.071378734856298	98.38989915095885	0.4694326813649359	21.940595324987395	22.3799806768072	0.003638979961844639	48.05479451204296	10.56715158887963	7.045959889156928	2582.2731207504	0.0	13829.453078257235	86170.54692174283	8050.188476374481	78120.35844536836	0.004920730173159198	18836.57605928386	1257.2929189772651	92.15708775189063	3468.8488472872446	231.5433932335578	16.971673261744378	184.4387446269491	12.310882331028456	0.9023633558023358	0.003227261108814244	222.45720578827996	488.63645780469994	0.050079727220486654	0.0	0.12070624872515888	99.82921402405458	0.0	0.012323630754208748	0.0	99.97185050879068	0.015825860455128512	0.0	0.0005293808043044592	0.010900062669519369	0.0379194331525143	-9.119527697364444e-05	0.026407739819715118	0.1858494034755182	0.4740596450851389	0.6666085225907882	1.8141505965244824
0.015207902306441323	23.08226163592647	4.5049273934767635	100.02907153290838	5.001455900534772	0.01523216657475306	48.169559070921025	0.005142719388909791	51.802625086602085	99.99976613515793	0.0002338648422239506	99.9494219037204	0.05057809627942036	0.006837057217019839	9.924015592576539e-05	1.2805772469224799	1.2805772469224799	0.12805772469224777	99.94865184000288	0.0513481599971609	0.019944245547756735	8.672694173507825	385.4411329384987	0.015158618098794137	0.5878775684819573	5.148556088904672	4.09315328220334	99.57102712044002	0.07888202997320742	20.79586433482135	21.002978744384798	0.004883107847197143	48.187349086161724	10.664773633436623	8.128644151002362	2423.8486475965533	0.0	12564.200041465421	87435.79995853464	10154.002878723055	77281.7970798116	0.0009186245155083098	14267.808262518394	1088.4382772636638	64.9114574439837	2613.0654729806683	199.34328530422772	11.888283875261738	139.56882963123678	10.64720613390681	0.6349700138366693	0.0001668647837686227	254.0983698819075	454.4536139145161	0.009361895385052759	0.0	0.02267312308806245	99.96796498152712	0.0	0.0006418203712621861	0.0	99.96053645797406	0.03882172165469925	0.0	0.00039723920894733407	0.006059713138553932	0.05058764557678287	-0.00012005967222567864	0.012601826145355198	0.09089023733415671	0.079992850772862	0.27009799881361424	1.9091097626658444
0.01102603839448598	8.751137046506084	1.7202882060894398	100.01801233497012	5.000917880985641	0.010830541186040132	48.37041145860402	0.0071318224009180855	51.61819245626522	99.99997400014877	2.599985137565665e-05	99.9295728517097	0.07042714829013494	0.0006167609253173148	7.058899374417704e-05	0.39780421357383106	0.39780421357383106	0.03978042135738305	99.92881070664016	0.07118929335991424	0.014274584227234169	3.388718074092969	390.7108432508239	0.006149199316556846	0.22110506933036972	1.9586721259131952	1.5598839894549863	99.87445277177459	0.011006277401718178	20.207513420389553	20.38559812670375	0.00687618303288039	48.3677995383009	10.358763340488998	7.91369075077743	2268.2953224408575	0.0	11427.624087671487	88572.37591232861	11736.408109314747	76835.96780301385	0.00017201629272646968	10840.665998425788	828.8213318942319	47.51305036756565	1980.912030162965	151.45109845335605	8.682093138035759	106.0164868655208	8.105476359236286	0.46465491913003226	8.49589271929825e-06	254.58824949403012	437.8488554661322	0.001753504245933959	0.0	0.004264262729926139	99.99398223302435	0.0	3.328542406361913e-05	0.0	99.89817953510163	0.10178717947437525	0.0	0.00028562682236867325	0.0031544849268727304	0.07043208655286495	-0.00016365980543258093	0.006219434421218574	0.045173433496417545	0.011442555352976244	0.10309839547043317	1.9548265665035838
0.00779710003726208	3.0558660587899302	0.6002159625457895	100.00864882386472	5.000465817792819	0.007482343782494342	48.62908998053125	0.010070983917145162	51.36003073345763	99.99999729793998	2.7020601018393757e-06	99.90025804486967	0.09974195513017049	5.599772981924303e-05	4.878645098648443e-05	0.20551683191114828	0.20551683191114828	0.020551683191114813	99.89951242008118	0.10048757991891825	0.009997211578490334	2.180456143573498	393.1451773395598	0.004140131821211558	0.07752952805437484	0.6848922676433299	0.5444265669863917	99.96135340533667	0.0012687840130950136	19.999774140952464	20.137638808725196	0.009925587449370252	48.61997269517578	9.856663509287173	7.157135131137914	2119.1908156862596	0.0	10433.01472815249	89566.98527184759	12934.952561581467	76632.03271026608	3.243269209938629e-05	8249.91693844223	599.4794095930843	35.50054039756537	1505.5607362448718	109.40182303829224	6.478660937704728	80.67474018014316	5.862222759877815	0.3471546688457974	4.5907750429736167e-07	241.94882397738775	429.9033698339214	0.0003306297231133172	0.0	0.0008083020940473158	99.998861068183	0.0	1.8974904706196622e-06	0.0	99.70916611752756	0.29083198498200696	0.0	0.0002014597820797633	0.0015644499999844842	0.09973855236996547	-0.00022445306067843206	0.0031359396668759047	0.022725539953222493	0.0014079531573593822	0.03596985749264116	1.9772744600467786
0.005423825289653158	1.0559654428802296	0.20763871583994464	100.0005326252707	5.000080287683506	0.005020335479467743	48.99318884657641	0.014372445731193255	50.99228631175873	99.99999974551906	2.544810130887913e-07	99.85736008275695	0.14263991724289168	4.8780542097882905e-06	3.273247469976756e-05	0.12964219754461806	0.12964219754461806	0.012964219754461801	99.85664503179696	0.14335496820314506	0.006893698601410663	1.7814453791734015	394.60750332740645	0.003432766076714581	0.026694589024660684	0.23965521060080652	0.18825000739285377	99.98726362710966	0.0001244600967538925	19.956285912456277	20.047268023637386	0.014621557356111361	48.9787196851539	9.287603434506831	6.38917273267229	1977.8942059143917	0.0	9571.610367602472	90428.38963239761	13845.25636547367	76583.1332669239	6.069698108427323e-06	6269.25834759163	431.58494798365035	26.72110248936911	1142.970742625517	78.68402150793693	4.871633760920679	61.304927123881406	4.220321365795878	0.2612965079433016	2.64526940732062e-08	229.22421482844925	425.82285247427603	6.187725045701817e-05	0.0	0.00015239593372994817	99.99978572681597	0.0	1.257175170538468e-07	0.0	99.17473678329999	0.8252630909825701	0.0	0.0001414474160167601	0.0007716678906342188	0.14262439925811865	-0.0003056729974114963	0.001607342951680209	0.01155067277761734	0.00016763644056086308	0.012444276352781876	1.9884493272223838
0.003939718774134047	0.4329784465616952	0.0854572538133756	99.99461532704136	4.9997905699822995	0.0035097601909687788	49.50177070650599	0.019533125274786088	50.478666996501616	99.99999997045082	2.9549235777802368e-08	99.80590347164251	0.19409652835731975	4.4135106187161686e-07	2.2874430979741436e-05	0.08718505952964478	0.08718505952964478	0.008718505952964478	99.80522339307102	0.19477660692910154	0.004961849969713344	1.5688126107028704	395.5647638840237	0.0030406009240527103	0.010811814084995982	0.10259062855151223	0.07735296445762582	99.99483421107938	1.4615268037228063e-05	19.965759166702835	20.018245557118497	0.02070257040924352	49.481097307814274	8.713421330639273	5.760512815327703	1844.7953058000342	0.0	8826.886619807326	91173.11338019275	14536.312301435028	76636.80107875768	1.1500418102604858e-06	4754.326300302116	314.5350588967299	20.145875498476087	866.0423436397903	57.295479859419856	3.6697581824224685	46.49042486406666	3.0756973649199373	0.19699748704483094	2.3239439883615053e-09	220.29783406570178	423.3389631840624	1.172409545563478e-05	0.0	2.917171764242109e-05	99.99995910418704	0.0	1.2771441412121057e-08	0.0	98.09133301227685	1.9086669749517935	0.0	0.00010605612276681031	0.0004269132989451108	0.1940686916294446	-0.00039097674803603786	0.0008426992586907862	0.005952896606077846	2.825542994472823e-05	0.005122918222424507	1.9940471033939238
0.003091640103041482	0.2197943581752133	0.043540267812644834	99.99048135680374	4.999584578087092	0.0026152644163211173	50.16779960402893	0.024824959856741543	49.80736974751692	99.99999999513628	4.86375802256588e-09	99.7531778131629	0.24682218683690135	4.879287160291514e-08	1.703401002796986e-05	0.06247300235436278	0.06247300235436278	0.006247300235436278	99.75253383225474	0.24746616774535465	0.003811316649709144	1.462102643042636	396.2285412971401	0.002867548000999821	0.0054316088503625045	0.05608373131762452	0.039348015753834634	99.99737945222537	2.4102893676448704e-06	19.980556956126588	20.00876460642336	0.02760157098054793	50.14020372164568	8.159404093844348	5.252349866679625	1719.8648126428993	0.0	8181.637308889624	91818.3626911104	15060.539881094523	76757.82281001586	2.2131306937552502e-07	3599.9885053000185	231.9017159453836	15.187092348452541	655.2645067900872	42.21050762379151	2.764338655252041	35.2025707380576	2.2676562692753754	0.14850733223553708	2.661908744200465e-10	214.50942812440618	421.4674782729179	2.2561866106333655e-06	0.0	5.688597440985909e-06	99.99999205521613	0.0	2.0247914078321857e-09	0.0	96.57541900841588	3.424580989559412	0.0	8.612555232297594e-05	0.00027512520760359613	0.24678182710718902	-0.0004646801795531879	0.0004577797981945291	0.0031360272340490245	7.3785654333680776e-06	0.0026107589196169706	1.9968639727659525
