	ACA	ADP	AMP	ATP	BPG	EtOH	F6P	FBP	GAP	Glc	NAD	NADH	PEP	Pyr
0	0.053763405165295285	0.10937982679612548	0.0026445499533434376	4.489368670734737	0.2786470475296013	5.042171578829516	0.6862270141805945	0.007507304912188665	0.0016963715673206598	0.011281773274317697	3.6612329937956862	0.5759163409127804	0.001988045883711489	0.004241131431112035
1	0.053135223312679794	0.1245174076522804	0.0034362222992884973	4.473436912302525	0.2631653864333715	5.08244827564978	0.6901532277195925	0.012680162360849343	0.0030159993736018015	0.011282328159295741	3.677294583563474	0.5598598777272583	0.0019867143153242126	0.004290945251484098
2	0.05666943598518532	0.14153805109239445	0.004503018585466359	4.455346971851199	0.2631842233609834	5.12370193499362	0.6802785725284916	0.02097818140403865	0.004893580001498341	0.011283022018535331	3.6730988887167952	0.5640606899372274	0.002005650555569183	0.0049148829167961275
3	0.06303005631221585	0.15828856654180803	0.005636081649774243	4.437460897109656	0.28523546950965034	5.17173014834827	0.6516969989725504	0.033089784282438826	0.007566489453810037	0.011283742950031537	3.643270469116846	0.5938942176975885	0.0023622071386953407	0.0059751077057051925
4	0.07008950595692645	0.16138021405982828	0.0059151076126909286	4.434087731889689	0.325154481508215	5.2318171562717986	0.6158073939040036	0.040639189482631455	0.009298124971727564	0.011283985022262346	3.594908114240672	0.6422616715485261	0.0026778139603327467	0.007043621954308225
5	0.07218954256495194	0.140021069839157	0.004411913952336941	4.456947582513212	0.36193487867462876	5.303073602620956	0.600314733187939	0.031059244801026814	0.007552157768635677	0.011283232316255757	3.555995247174768	0.6811796284184143	0.002842348610909691	0.0069117480227595535
6	0.06537473175864644	0.11375058229957646	0.002897074317549587	4.484730427084224	0.3682004777047969	5.373307350251738	0.6121636047849335	0.01597728945259239	0.0041037746264471365	0.011282105583014545	3.5580209234871316	0.6791590323860139	0.002658059141556314	0.005619799957888492
7	0.057083051016314244	0.1011330550872438	0.0022777113616555553	4.497964838939502	0.35128832963476486	5.4320429719936545	0.6322307845377828	0.008315525996378952	0.002152780768850518	0.011281507444109464	3.584424649356719	0.6527603780167022	0.0024244394006059343	0.004653749251315351
8	0.0518611901577551	0.0998285827621218	0.0022149733091043804	4.499329575454327	0.3247973611829654	5.479635822991079	0.6529312682184363	0.006018211752610223	0.001520204594674375	0.01128140025483202	3.6167947482165905	0.6203953415506375	0.002226748502902033	0.004194396802301942
9	0.05017368793193916	0.10556506191931012	0.0024755909146164357	4.493330009277452	0.2980603001308321	5.520292638688935	0.6701192020204306	0.0067256486158348535	0.0016559525531488733	0.011281601163675069	3.645478812634254	0.591716330423233	0.0020841207903073886	0.004077749171204636
10	0.05115632700028907	0.11562862875259884	0.0029742007205210597	4.482765367665589	0.27604559949620067	5.5577924066249755	0.6815145952590226	0.00937727689180589	0.0022682661757940756	0.011281989446487421	3.66651320306736	0.5706869841915018	0.0019950947248734098	0.004164671759718318
11	0.05389054571954772	0.12906443563760445	0.003717929982665516	4.468583370978754	0.26396156443209917	5.59575356435954	0.6833054201735659	0.014469364212789076	0.0034337489723676134	0.011282520448192777	3.6755699237530632	0.5616352986357264	0.001987236915283582	0.004465850213012339
12	0.05838555930409025	0.14488681198081166	0.004702928491747246	4.451773540011755	0.2674798265777498	5.637263577157571	0.6710704835455003	0.02293300062856658	0.005341577620089305	0.011283169495059395	3.6667970869250968	0.570413161538566	0.002106989597119045	0.005105883208908025
13	0.06468716727690865	0.15801532859186873	0.005621538482926704	4.437723961711836	0.29063629672933866	5.686348388883831	0.6436382763435072	0.033359792514154635	0.007653387333253808	0.011283755946980334	3.636081093555737	0.601134171944004	0.002373248227679346	0.006097763999377995
14	0.07055209620296708	0.15568611339692626	0.005444164047713654	4.440228104053396	0.32721446510965474	5.746783569578561	0.6149480035232687	0.036331822604162525	0.00850079696166133	0.011283779666688698	3.592575013063739	0.6446452604495374	0.0026810792686508063	0.006853139916953785
15	0.07072413297523186	0.1356893591328286	0.004154632615635783	4.461511946862024	0.3558571722799353	5.815725328348673	0.6045947528417526	0.027351947861718087	0.0067023574475312655	0.011283027333122512	3.563996824765937	0.6732284477547837	0.002747397257604423	0.006550489653761923
16	0.06468014813237158	0.11402421726891651	0.0029106760160544057	4.484418606830805	0.35909561020286296	5.8817008082155935	0.6155576459835037	0.015114473940681963	0.003871712385762931	0.01128210018543373	3.5680272606396675	0.6692030018992132	0.0025932674483189304	0.005479953478086106
17	0.05736058659654525	0.10317968847422865	0.0023706150778155625	4.495800762454459	0.3416958160249004	5.937679965920621	0.6349136909775027	0.008386985600486434	0.0021579663222921217	0.011281583782412632	3.59381998910831	0.6434152544745754	0.002374908183069341	0.004625162556327074
18	0.05283113126749765	0.10272518473703145	0.002343590332000752	4.496279861205616	0.3160068827334936	5.983602393650255	0.6545037653311289	0.006549007755648986	0.001645097724549805	0.011281515022901862	3.6246282686886646	0.6126119469804877	0.002189599433365411	0.004220802513717284
19	0.051496106611645345	0.10892760854445963	0.002637698683188674	4.489780903684828	0.2907564663720006	6.0233063352749445	0.6703958539591137	0.007518402020128343	0.001842432098027961	0.011281735326906182	3.6514474471666425	0.5857977316468682	0.0020565452080877032	0.004120341046397784
20	0.05262224693312061	0.11959849964813835	0.003184952278107285	4.478560337986132	0.2713561548243304	6.060471336784891	0.6796254011637699	0.010660814146504567	0.0025667214498798726	0.011282148261648292	3.669668945359047	0.5675811876724829	0.0019859659342788684	0.004243814723176913
21	0.05564085063382608	0.13369177123757084	0.003993706523590178	4.463655895505027	0.2633036656306059	6.0985857718855065	0.6780617832465563	0.016590740822034634	0.003918485789258009	0.01128270985798503	3.6743000363146776	0.5629550420252466	0.0020096459969482193	0.0046231501689682
22	0.060543729921090104	0.1490955637248477	0.004986247907922843	4.447257149333259	0.2720587191676664	6.141111386337477	0.6619726323078414	0.025636251714370888	0.005949556619407287	0.011283353834291418	3.659747981676305	0.5775120330785022	0.0021682867647127104	0.005358851788935138
23	0.06691821957392585	0.15959588148380321	0.005745498062845404	4.435995173457459	0.29985514794786394	6.192275070907924	0.6322068561336501	0.035516518580207365	0.008142398048850752	0.011283847379248185	3.624254855571727	0.6130100867204074	0.0024624158880530065	0.006387150514147231
24	0.07177105882182297	0.15183730869037107	0.005200115847958735	4.444296724834289	0.3372473805891391	6.254874052700382	0.6069571055621156	0.035030708700802694	0.008270217960567669	0.011283656307567346	3.581199200126331	0.6560706608415408	0.002726556613656476	0.006933813125812948
25	0.06983200272607495	0.12871663851080234	0.003719972775921264	4.468895138776768	0.35863396927470226	6.323227200714751	0.6048437854138979	0.02320021583633287	0.005781495401079416	0.011282739405051131	3.5624633016832985	0.6748114691152356	0.002709088412845541	0.006239866565661827
26	0.06267413437623706	0.10976514638281538	0.0026919398335817253	4.48887226885278	0.35412277272204895	6.385749650556339	0.6198470500012931	0.01234861145570795	0.0031819797939295386	0.01128190155367369	3.575397700229618	0.6618819715699527	0.0025203278179186015	0.005163512508047719
27	0.05610886754606106	0.10257469780017588	0.0023408005357541733	4.496411466045904	0.3330756884870988	6.437398196443494	0.6397751049624416	0.007486698757593427	0.0019135761743399957	0.011281542296908172	3.603917261396054	0.6333673025909727	0.002309204270879968	0.004467644551247206
28	0.0530594627243857	0.10535183906707885	0.002467295121167802	4.4935054443787195	0.30715489732477785	6.479391539245154	0.6579746710342745	0.007055004500268144	0.001757923613594028	0.011281613815488586	3.633306173581106	0.6039832726225788	0.002147404224648988	0.004210946548367658
29	0.05250492916032639	0.11265727014505422	0.002822700799850417	4.485842225629798	0.2843055107559411	6.517735051407273	0.6716149610170553	0.008576031391352313	0.0020922726812996444	0.011281883293093018	3.6568551588008873	0.5804391617970641	0.002035812455827025	0.004177691032722279
30	0.054073719642979676	0.12386794944222944	0.003420620451641357	4.474031248872082	0.2685510420545837	6.5547072283084855	0.6778199838366634	0.012291323201425017	0.0029450944600132637	0.011282320877507976	3.670906606487791	0.5663925799434895	0.0019911785496740703	0.004356772890565436
31	0.057482035099253884	0.13797593200198008	0.004257074409817584	4.4590844388166095	0.26462314963153766	6.593169408555757	0.6730324402387776	0.018743788431347656	0.0044111391006330485	0.01128289048473666	3.6709232324775805	0.5663808110466381	0.002044632403018829	0.004806487043546028
32	0.06263393651384157	0.15210035227168903	0.0052270534250031895	4.443987670262594	0.2776569101666783	6.63703203861585	0.6537836984237998	0.028122129393568906	0.006477385005991675	0.011283490941148666	3.651767467952263	0.585541423930197	0.002224780011447957	0.005596658649756916
33	0.06846431375914977	0.15856093555217943	0.005688491363153942	4.437063284035867	0.3065762771967373	6.6897934625745155	0.6256594273300841	0.03576657167270605	0.008211390955677285	0.011283829546972993	3.615828191073891	0.6214855404472308	0.0025089780223396846	0.0065022094913039594
34	0.0718482939433728	0.14905925795802732	0.0049952900724122345	4.447255802166172	0.33937278604089466	6.751767643079583	0.6054697731862251	0.033556381792758126	0.007975600005205516	0.01128354185232629	3.579117662244073	0.6582009002115605	0.0027150011910768873	0.006826441984511084
35	0.06960211367747432	0.12910963281649732	0.003661366004713235	4.468536994866512	0.36004967389040826	6.8177719463256174	0.6032883833063042	0.02280605122037376	0.00578378879826813	0.011282744530938896	3.5613525245374813	0.6759708601644683	0.002708099638917967	0.006167989131938936
36	0.06340915628001555	0.11064171617353347	0.002736808262754956	4.487927116980494	0.35890609441723553	6.879407270574549	0.6156909661227519	0.012571298876248499	0.0032603210325347475	0.011281941874321669	3.569802844657089	0.6675253536188435	0.002548409248890897	0.005214111357776724
