	ADP	ATP	BPG	Glc	NAD	NADH	P3G	gap	pep	pyr
0	0.0	10.0	0.0	10.0	0.0	0.2	3.0	0.365	10.0	0.15
1	0.0002975228948579222	9.999702477105137	0.0011057173619193476	9.96513280897932	0.00029686476211902596	0.19970313523788094	2.963730226855281	0.40016405578279896	9.964027749750137	0.18597225024986042
2	0.00029703386763032147	9.999702966132364	0.0011612197830298627	9.929211696007199	0.00029654515961378665	0.19970345484038618	2.9277539310645553	0.43608484915241424	9.928050964932185	0.2219490350678138
3	0.0002965621817659252	9.999703437818228	0.0012154370697574017	9.893475789929655	0.0002960782685796097	0.19970392173142035	2.891964274591317	0.47182028833892464	9.892260836773083	0.2577391632269161
4	0.0002960642332349226	9.999703935766759	0.0012709621080236844	9.857835542248317	0.00029555446339150893	0.19970444553660843	2.8562690256769003	0.5074600122150749	9.856565089910136	0.29343491008986367
5	0.000295531467671047	9.999704468532322	0.0013274154313227143	9.822386459813066	0.00029502152418995074	0.19970497847580998	2.8207640228575515	0.5429085617111246	9.821059554325224	0.3289404456747762
6	0.00029499722596163685	9.999705002774032	0.0013818806219557146	9.787126795469455	0.0002945147379806833	0.19970548526201926	2.7854504001095166	0.5781677192685263	9.785745397335479	0.36425460266452037
7	0.00029446421524660925	9.999705535784747	0.0014342243376119605	9.75205548029356	0.0002939844242186747	0.19970601557578127	2.7503272715317286	0.613238504130658	9.750621735746977	0.39937826425302336
8	0.0002939059498296691	9.999706094050165	0.001486549681315764	9.717174921038199	0.0002934162975161962	0.19970658370248373	2.7153949550593666	0.648118495259316	9.715688861009198	0.4343111389908022
9	0.0002933179867922516	9.999706682013201	0.0015390170757721268	9.682487317463528	0.0002928285369350529	0.19970717146306488	2.6806554718508195	0.6828055110734068	9.680948789837615	0.46905121016238677
10	0.0002927256714070042	9.999707274328587	0.0015896728552394943	9.647991535412476	0.00029226034275478384	0.19970773965724514	2.646109602214482	0.7173007249302774	9.646402327885891	0.50359767211411
11	0.000292139050544181	9.99970786094945	0.0016379113114115902	9.613685758082319	0.0002916864023513009	0.19970831359764862	2.6117561603685564	0.7516059283200307	9.612048299419103	0.5379517005808981
12	0.0002915338377089568	9.999708466162284	0.0016855004555157804	9.579571370685551	0.0002910730692086415	0.1997089269307913	2.5775947971608266	0.7857197023836566	9.577886330998536	0.5721136690014634
13	0.0002908906050886369	9.999709109394903	0.001733703481641181	9.545651681495388	0.00029042017779583106	0.1997095798222041	2.54362755783595	0.8196387386824077	9.54391844844104	0.6060815515589602
14	0.00029022714801278405	9.999709772851979	0.001781191691012023	9.511927467361257	0.00028977189213239853	0.19971022810786754	2.509856503778112	0.8533623045308749	9.510146730926127	0.6398532690738741
15	0.00028957329623457035	9.999710426703757	0.0018259756875695385	9.478396172699455	0.0002891454745106095	0.19971085452548934	2.476281051537373	0.8868929727750561	9.47657062483361	0.673429375166391
16	0.00028892417816313526	9.999711075821828	0.0018684732191376024	9.445056277839091	0.0002885044519384649	0.1997114955480615	2.442899300168014	0.9202322266128474	9.443188224346178	0.7068117756538218
17	0.00028824236323342345	9.999711757636758	0.0019111549858570537	9.411910645542243	0.00028780500625170805	0.19971219499374826	2.4097116855501337	0.9533771594640087	9.409999927913368	0.7400000720866322
18	0.00028750989018218917	9.99971249010981	0.0019550757115475953	9.378963728941294	0.0002870606399737579	0.1997129393600262	2.3767215925897727	0.9863233316986795	9.377009102479956	0.7729908975200447
19	0.00028675881515150784	9.99971324118484	0.001998081102798721	9.346215962404685	0.00028633156247203474	0.1997136684375279	2.343931549739415	1.0190703691577865	9.344218308554566	0.8057816914454335
20	0.00028603274060196276	9.99971396725939	0.0020374342877490293	9.31366307716791	0.0002856451841741794	0.19971435481582578	2.3113399976959883	1.0516225680162625	9.31162603043659	0.8383739695634095
21	0.0002853248638459132	9.999714675136147	0.002073676537311335	9.28130210919713	0.00028495026445493594	0.19971504973554502	2.2789434823953663	1.0839828410673225	9.279228807259212	0.8707711927407877
22	0.00028457626635577775	9.999715423733639	0.0021105053436199415	9.249136792935841	0.00028417232544071747	0.19971582767455923	2.246742115266784	1.1161473793895962	9.24702669153314	0.9029733084668602
23	0.00028374729501580334	9.999716252704978	0.002150236778809699	9.217174726051311	0.0002833118898300395	0.1997166881101699	2.214741177382675	1.1481085858385152	9.21502492467769	0.9349750753223088
24	0.0002828778429259057	9.999717122157067	0.0021902901278440683	9.18541853876711	0.0002824611367033142	0.19971753886329663	2.1829457875025646	1.1798639223695908	9.18322866534549	0.9667713346545088
25	0.000282051762570733	9.999717948237423	0.0022255888461700135	9.153861775468885	0.00028170057700037393	0.19971829942299957	2.151354486045716	1.2114199251081135	9.151636537808287	0.9983634621917127
26	0.00028129355706128854	9.999718706442932	0.0022548161850984814	9.12249604024254	0.00028098789973622667	0.19971901210026372	2.119960236157708	1.2427849476571935	9.120241529714768	1.0297584702852307
27	0.0002805190851292085	9.999719480914864	0.0022831148280493875	9.091322567613108	0.0002801816079701492	0.19971981839202982	2.0887592711770915	1.2739576139948592	9.08903979026222	1.0609602097377793
28	0.00027961633653283947	9.99972038366346	0.002316988241388835	9.06035421323593	0.0002791984993842613	0.19972080150061572	2.0577580264951605	1.3049249852634506	9.058037642831692	1.0919623571683066
29	0.00027858495646867945	9.999721415043524	0.002356204697390727	9.029602868243481	0.0002781377876479522	0.19972186221235202	2.0269685257584444	1.335675269544165	9.027247110714912	1.1227528892850869
30	0.00027756940282411843	9.999722430597169	0.0023922537680182805	8.99906458951308	0.00027720620286157287	0.19972279379713842	1.9963951295422022	1.3662126166897794	8.996672698945027	1.1533273010549736
31	0.00027671564216394195	9.99972328435783	0.00241683768038592	8.968720650777428	0.00027648671461742675	0.19972351328538257	1.9660273263824248	1.3965558359371892	8.96630404202459	1.1836959579754112
32	0.0002759873232908435	9.999724012676703	0.0024323645338416642	8.938557454761112	0.0002757985890972746	0.19972420141090272	1.935849291638173	1.4267183438279851	8.936125278961464	1.2138747210385359
33	0.0002751534191018844	9.999724846580891	0.002452103503617701	8.908586046979517	0.00027483959163122614	0.19972516040836877	1.9058591038842678	1.4566887926121144	8.90613425730337	1.24386574269663
34	0.0002740112173292864	9.999725988782663	0.0024871060918866717	8.878837349333454	0.000273516873024407	0.19972648312697558	1.8760767263685423	1.4864361675395712	8.876350737585872	1.2736492624141282
35	0.0002726484664253639	9.999727351533565	0.002532073357593476	8.8493315619148	0.00027212962245397684	0.19972787037754602	1.8465273589347526	1.515940567707654	8.846800007401178	1.3031999925988216
36	0.0002714295094675716	9.999728570490523	0.0025666885332488727	8.820050909798766	0.00027113301755887456	0.1997288669824411	1.81721308824796	1.5452202232187915	8.817484517757428	1.332515482242572
37	0.0002706441904561482	9.999729355809533	0.0025751409660215363	8.790949233461617	0.0002706434061126499	0.19972935659388732	1.7881034490894856	1.574321409944493	8.788374093279943	1.3616259067200578
38	0.00027014544640906375	9.99972985455358	0.002566274184158326	8.761997940478107	0.00027019694122297976	0.199729803058777	1.7591614693527275	1.6032722564631143	8.759431614799137	1.390568385200863
39	0.0002693670919061493	9.999730632908085	0.0025712204025066256	8.733226663853815	0.0002690902290132157	0.19973090977098676	1.7303863532222954	1.6320424263751983	8.730655720314203	1.419344279685798
40	0.00026783394287967026	9.999732166057111	0.0026145105169580823	8.704710230832289	0.0002671070862925379	0.19973289291370744	1.7018286132290388	1.6605568762540035	8.70209644717192	1.4479035528280813
41	0.00026576991656646634	9.999734230083424	0.0026836490758357394	8.67649822009684	0.0002649578491308616	0.1997350421508691	1.673549613171874	1.6887667377522908	8.673815383088442	1.476184616911559
42	0.0002640716721341658	9.999735928327857	0.0027310230133568538	8.648549807032524	0.0002637754965472358	0.19973622450345274	1.6455550085226194	1.716713968464024	8.645819080194755	1.5041809198052458
43	0.0002634973972169665	9.999736502602774	0.0027158449433023883	8.620749902942652	0.000263958556339005	0.19973604144366097	1.6177700994430113	1.7445140556136867	8.618033596840231	1.531966403159771
44	0.00026381818828891205	9.999736181811702	0.00265230243936054	8.593011999143448	0.00026452151493574057	0.19973547848506423	1.590095175189152	1.7722525223714876	8.590358993377443	1.5596410066225581
45	0.00026369146705171776	9.999736308532938	0.002612867377904654	8.565385738130095	0.00026366873789047523	0.1997363312621095	1.5625092020143008	1.7998779306077948	8.562772893481355	1.5872271065186465
46	0.00026166632120356843	9.999738333678787	0.00266828122939035	8.538055651594117	0.0002604092626465298	0.19973959073735345	1.5351269611020815	1.8272047576685284	8.535388627423288	1.614611372576714
47	0.00025790409125600995	9.999742095908735	0.0028092636171068988	8.511185396276229	0.00025608775399643994	0.19974391224600352	1.5081200449051275	1.8540706914777656	8.508377948996385	1.6416220510036155
48	0.00025458567640968596	9.999745414323582	0.0029287506404650243	8.484728365480148	0.0002537517877850612	0.19974624821221487	1.481545863051901	1.880525386307634	8.481800448728313	1.6681995512716885
49	0.00025400559617585675	9.999745994403815	0.0029025595591434033	8.458409355707854	0.0002552191725162155	0.19974478082748373	1.4552515769761987	1.906845863464658	8.455505582572377	1.6944944174276244
50	0.0002564629507522577	9.999743537049238	0.0027162283728679186	8.43193306796978	0.0002590020629346494	0.1997409979370653	1.4289578375339824	1.9333259340931497	8.429214300484738	1.7207856995152642
51	0.0002593701837304845	9.999740629816259	0.0025211422387164846	8.405280389706846	0.00026081157878396174	0.19973918842121596	1.402498435889351	1.9599804218719326	8.402757806073085	1.7472421939269172
52	0.0002580674714452519	9.999741932528543	0.002534013712535612	8.378855506073037	0.00025623362585578384	0.19974376637414415	1.376065258734651	1.9864007275528137	8.3763233262061	1.7736766737939027
53	0.00025053889535485354	9.999749461104633	0.002830948781132927	8.35322237471774	0.00024592067519058807	0.19975407932480932	1.3501455052614217	2.0120235459574456	8.35039604415678	1.7996039558432224
54	0.00024165971754675804	9.999758340282442	0.003218723738879322	8.328527396382652	0.00023784496950433114	0.19976215503049558	1.3250708276742738	2.0367104485868475	8.325312487391823	1.8246875126081785
