	Bar1	Bar1a	Bar1aex	Cdc28	Far1	Far1PP	Far1U	Fus3	Fus3PP	GaGDP	GaGTP	Gabc	Gbc	Sst2	Ste11	Ste12	Ste12a	Ste2	Ste20	Ste2a	Ste5	Ste7	alpha	complexA	complexB	complexC	complexD	complexE	complexF	complexG	complexH	complexI	complexK	complexL	complexM	complexN
0	200.0	0.0	0.0	300.0	500.0	0.0	0.0	686.399701641	0.0	0.0	0.0	1666.6666667	0.0	0.0	158.331766088	200.0	0.0	1666.6666667	1000.0	0.0	158.331766088	36.3997016405	100.0	105.94329812	77.8753625676	235.724935792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	147.67556718686504	52.29978801222712	0.024644800908008795	299.99928980328315	82.64833368733271	0.0007315909583253085	417.35019282426094	627.0074961069846	0.55232405403308	0.0003721947067874621	47.16094442945554	1619.505350075837	15.417141524652376	0.10211751747090506	148.22659198487602	142.67165161964036	57.32834838035958	1601.0322353920303	968.3275542075573	51.91646267115474	148.22659198487602	34.74723059791669	99.99711647858845	105.13877126776481	68.61813265482442	214.89049334857955	0.07169760633768937	16.481359691991507	2.8620248528822145	0.378198963411598	2.1304492440386675	6.305117214127447	3.3743578830297123	0.1409379429603304	3.1700730766351936e-05	0.000710196717176018
2	1.880434571340065	197.61889185556356	0.5006735730963969	287.4920200126808	4.801196558548766	1.9675422106872338	479.4946806336665	382.96455571968943	110.20284566022814	0.0035550335020171375	143.77574695897258	1522.8873647075247	31.35784578253139	39.72244765141081	125.76267734654505	1.0051298355764937	198.99487016442367	1546.1042528361584	888.921285259107	90.32902530403989	125.76267734654505	40.60891991576549	99.79273095953694	111.21901750751992	46.37277493839946	151.82544954576977	0.11414085927281546	31.749380597621396	6.084452903106408	0.816561250043861	5.083294152815987	42.43244034916122	23.359233860069235	1.5533516280739836	1.2286006097783393	12.507979987319315
3	0.9948623339973399	197.91028301953008	1.0948546464726192	282.92713756359746	0.021522006269732843	0.029223193832803567	481.1430720136072	269.48402634236953	227.30686228932353	0.01084728706733251	193.09499722932011	1473.5608221836121	25.99411652379463	81.23264607379645	107.77168795362802	0.4877851251778605	199.51221487482223	1499.5475995283448	834.6956788680276	118.35837694247579	107.771687953628	41.96571698577204	99.07879799285836	116.39599103997072	32.201962007926696	110.4539133636957	0.07408651073331435	22.278763445207026	4.457090516554935	0.6019627708583596	3.9107378713415923	83.38567505161384	46.332704956154764	4.337386520241221	1.7333203498878438	17.072862436402655
4	0.9890699473468018	197.32322315739424	1.6877068952589207	282.8908207708875	0.0003402058463503929	0.006386822570314806	481.14960604485725	215.50146957661048	287.15694312575613	0.033155248479202745	194.53502030547773	1472.0984911460432	11.544913254086948	112.00291838398057	100.60130223729965	0.38621434131352944	199.61378565868662	1459.652510782446	818.7407683643283	138.32089640142067	100.60130223729965	45.55353980508535	97.84578565443398	121.65086091289147	26.698623345205842	96.4590622475521	0.02954296658516515	9.616569400936292	1.976354182016608	0.2679457294086408	1.7864105666730006	103.28272192903934	57.610571272132034	6.718658555465166	1.7344876976140013	17.109179229112346
5	0.9859993066951905	196.73520652077028	2.278794172534497	282.8875013201443	0.00029739234631796573	0.006514907435745992	481.15011837043437	207.00718154396066	298.5444471483083	0.13665807989639628	182.20912970025606	1484.3208789198475	3.12306745168561	134.80067966610176	101.07485905523401	0.37148279841568305	199.62851720158446	1425.1149614717538	822.5159955170872	151.99165334840444	101.07485905523401	47.96174116589736	96.11467846664611	123.46533108129663	26.578448970733405	97.96766018492966	0.008145195627014682	2.904604525864292	0.6104647326093136	0.08302351396218122	0.5656277014826179	106.56001865159004	59.54186062995074	7.218404727452764	1.7305706499283857	17.112498679855435
6	0.9831023400338306	196.1487779283227	2.86811973164345	282.88323149119503	0.0003019166272760977	0.006574625077837448	481.1506273890477	216.15297293937323	289.6897275696651	0.44724878955859726	171.03830672461493	1495.181111185827	1.0019863639629083	151.6895939652402	103.99941235820076	0.3828075417239256	199.6171924582762	1394.9358421113304	831.2448741137702	160.73664007710752	103.99941235820076	48.76577818469532	93.91401367931753	123.06892383117152	28.30255800477708	104.17382222085885	0.0027157035393934126	0.8574922709240991	0.17532935235763902	0.02375655622773773	0.15869005329733626	103.16503899774365	57.6807038735623	6.694114782115921	1.7257275604430447	17.116768508804565
7	0.9802562668224534	195.56405518482185	3.455688548355586	282.8787585694994	0.0003045312024435039	0.006579462525380854	481.1511421668198	228.45182142221742	276.8487565665362	0.52323826913923	162.6999473821557	1503.4434810487053	0.8799729892219142	164.20040590437372	106.89315879459423	0.4005263744984028	199.5994736255017	1368.3458008732518	839.379980661204	165.61175009135025	106.89315879459423	48.847474473613474	91.27903769588288	122.14465967783936	30.19034399892017	110.33970127444475	0.002460914325944915	0.632399969686222	0.1210971185397287	0.0162520520412403	0.10178633153705866	98.57423930760832	55.12166741924358	6.05257714013883	1.7207324089526086	17.1212414305003
8	0.9774217696010915	194.98107242676372	4.04150580363508	282.87430951226264	0.00030672634565502197	0.006575653236339722	481.1516609160291	239.65855587646914	265.06178676719514	0.45348667001309473	156.05738369112316	1510.1557963388648	1.0264305103486493	173.46766138657853	109.3177428433219	0.4183007153777612	199.58169928462237	1344.748089811943	846.2343067789027	167.43797909032213	109.3177428433219	48.77612861225394	88.25077512952546	121.30395631140527	31.84557054257333	115.60962721113634	0.0029804130396889838	0.7604182659362961	0.14454117353576726	0.019375887883623863	0.12015585085706647	94.40436610264787	52.79092262470598	5.525913315529477	1.7157662166524197	17.125690487737078
9	0.9745903046594393	194.3998329688153	4.625576726525136	282.8699002704731	0.00030892395021712044	0.0065741439084463175	481.1521833527965	249.36374963155885	254.89212539149173	0.4428574078591707	150.1689932815992	1516.054816010543	1.0495660924355497	180.33204911247003	111.3666971014186	0.4349544634846314	199.56504553651544	1323.6752038647205	852.1517019628899	166.85848143684828	111.3666971014186	48.712196056470376	84.87497579098091	120.62431776660988	33.278818811658205	120.15753438476621	0.003152710095962283	0.8371059685517622	0.16073139111931814	0.021578618576523073	0.13506494048669432	90.8058352199633	50.779257395818405	5.108724502592719	1.7108338498187194	17.130099729526652
10	0.9717635580597682	193.82032990404528	5.207906537894818	282.8655024865907	0.0003112637792000128	0.006576093683737589	481.1527096211768	258.1015424548051	245.79445125899719	0.49581212845076944	144.54092870605183	1521.6299258654985	0.9265760221413892	185.41632081455973	113.20783569718947	0.45101739015915426	199.548982609841	1304.7562404174903	857.5986082553952	164.3815685006279	113.20783569718947	48.68457384271946	81.20098101499485	120.0629361138241	34.58619796839428	124.32496888457544	0.0028675598067695834	0.7892412259833248	0.15293368939717752	0.02055967355072879	0.12982255205022375	87.57438612754893	48.974045995652425	4.760402480420729	1.7059055079516563	17.13449751340901
