	atp	fbp	phos
0	1.0	2.0	9.4
1	0.8119748403235001	2.481775545922	8.705740766024567
2	0.8813930681707592	2.9028992933015254	7.945998272842629
3	0.9272376780986464	3.273664228090775	7.370509281940316
4	0.9595028365234713	3.6132857007354353	6.916914271386651
5	0.9789482833927738	3.932582623868445	6.5533810051067345
6	0.9914336175000903	4.2391740784953305	6.251801158218208
7	1.0004899921372858	4.536981826549274	5.996292762002981
8	1.0060238142543356	4.82887824505437	5.77743841240483
9	1.0095147298827265	5.117196580718121	5.586156728014375
10	1.0116999416788495	5.4033922695977425	5.416457487949324
11	1.0126661025784192	5.688510261430022	5.264479666467621
12	1.012378970690035	5.973548858674176	5.127079068083902
13	1.0113420960251376	6.259510033039501	5.000303991302328
14	1.0094238167809362	6.547112886227014	4.8821258144021025
15	1.0064858286010983	6.837248486083818	4.770278949319368
16	1.0023928844357037	7.130944545801	4.662398008994414
17	0.9969455575884782	7.429411956300676	4.556021943229835
18	0.9898255433785635	7.73414084493862	4.448479235496582
19	0.9805470846240333	8.047041570459331	4.336686724830754
20	0.9684628094157283	8.370391711655154	4.217245584332139
21	0.9518206046554086	8.707959274315177	4.085223297167675
22	0.9293165877986812	9.064676728436627	3.9335275676650983
23	0.8987839647691059	9.447569966126581	3.7524790125850647
24	0.8558811608345192	9.867057013494792	3.5288308330493487
25	0.7913759761397232	10.340091221638437	3.242490392417917
26	0.6968310457811934	10.890358674029349	2.861935383115974
27	0.5414251644619731	11.559904078316235	2.343810411759431
28	0.3166659245178034	12.37551279473239	1.6563163715753952
29	0.12399497372076661	13.216140089313605	0.9513459602649388
30	0.06322820246380453	13.849346983622452	0.5796233672077724
31	0.049058278416471986	14.336403942160432	0.47343323741364735
32	0.04664862823392082	14.779179286846952	0.44907259069878697
33	0.04504731582519981	15.212580309665853	0.4436905726851224
34	0.045909795288987254	15.644359289684942	0.4395624426785939
35	0.04528780916650277	16.075169315399553	0.4389889053046467
36	0.044744512914990764	16.506090016678815	0.4382150988871034
37	0.045581184035555396	16.936437648269184	0.4373065212848382
38	0.044620257659003106	17.367480596094726	0.43681898802620295
39	0.04465157757449426	17.79841347651745	0.4356445087104573
40	0.04537178412162989	18.228631262516565	0.43530172578646104
41	0.04523075491604881	18.659232406411984	0.4350697347578347
42	0.04519959546423479	19.09001859657806	0.43440662203668373
43	0.04518949654106327	19.5208176868026	0.43377847753281973
44	0.045188112065235944	19.951605961342665	0.43321404855827117
45	0.045188730396338486	20.38239767227875	0.432688081059637
46	0.04519006870867399	20.813197582854034	0.43218983632727753
47	0.045191659442891816	21.24400737928945	0.43171436029562466
48	0.04519332439411125	21.674827566879447	0.43125900932514516
49	0.04519499486054961	22.10565819590268	0.4308220924882904
50	0.04519664450520335	22.5364991420944	0.43040233987174953
51	0.045198263466076034	22.967350215694356	0.4299986914779391
52	0.0451995670803192	23.39820680203442	0.4296077872068242
53	0.04520094169122364	23.829070905713248	0.4292321345088153
54	0.045202400035462026	24.259943579061517	0.4288710432939232
55	0.04520388634595546	24.690825302434387	0.4285232844462116
56	0.045205359329716754	25.12171618547463	0.4281878334447915
57	0.04520680164857205	25.552616137662678	0.42786391456361816
58	0.04520820914949358	25.983524983275352	0.42755090419051744
59	0.045209582441704636	26.414442520629024	0.4272482568949859
60	0.045210923100193416	26.84536854608687	0.4269554706498178
61	0.04521223253551298	27.27630286135335	0.42667207464579743
62	0.04521351187285877	27.707245274661496	0.4263976257989721
63	0.04521476206136409	28.138195600401453	0.4261317073894552
64	0.045215983968136995	28.56915365864131	0.4258739277571728
65	0.045217178423076695	29.00011927480871	0.4256239187599043
66	0.04521834623310077	29.43109227948865	0.42538133413915213
67	0.04521948818413069	29.862072508268774	0.4251458479348209
68	0.04522060504007261	30.29305980159616	0.42491715301234984
69	0.04522169754191156	30.724054004633803	0.4246949597150717
70	0.04522276640744512	31.15505496711587	0.42447899463397837
71	0.04522381233146964	31.58606254320326	0.42426899948242247
72	0.04522483598619245	32.01707659134095	0.4240647300642024
73	0.045225838021742015	32.44809697411815	0.42386595532536997
74	0.04522681906672138	32.879123558131596	0.423672456481651
75	0.04522777972878464	33.310156213852416	0.42348402621447023
76	0.04522872059522986	33.74119481549661	0.4233004679293652
77	0.045229642233601645	34.17223924089931	0.42312159507123076
78	0.04523054519230046	34.60328937139275	0.4229472304913801
79	0.04523143000119243	35.03434509168814	0.42277720586191037
80	0.045232297172216974	35.465406289761304	0.4226113611332964
81	0.04523314719998835	35.89647285674214	0.4224495440315346
82	0.045233980562388434	36.32754468680782	0.42229160959151246
83	0.04523479772114884	36.758621677079645	0.42213741972359203
84	0.045235599122420506	37.18970372752356	0.42198684281068327
85	0.04523638519732943	37.62079074085414	0.421839753333331
86	0.04523715636251793	38.0518826224421	0.42169603152056984
87	0.04523791302067047	38.482979280225045	0.42155556302450253
88	0.04523865556102355	38.914080624621576	0.4214182386167438
89	0.045239384359859684	39.345186568448476	0.42128395390503176
90	0.0452400997809851	39.776297026840965	0.42115260906846164
91	0.04524080217619124	40.20741191717592	0.4210241086099294
92	0.04524149167693583	40.638531158181834	0.4208983628612008
93	0.04524216915596699	41.06965467246796	0.4207752818218843
94	0.045242834534335266	41.50078238391071	0.42065478166227654
95	0.04524348813247995	41.931914217965854	0.4205367823791889
96	0.04524413028389285	42.36305010203571	0.42042120713506526
97	0.04524476129011194	42.794189965437646	0.42030798208236675
98	0.045245381433183685	43.22533373930542	0.4201970362794536
99	0.04524599098332824	43.6564813565061	0.42008830159105565
