time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
159.0.	1.9137181234188332	7.9793090061963134	1.107207259071921	17.872362526391047	273.40672072727244	123.14243565551406	308.9795526314879	212.60585315623732	4.987283749583256	0.37602859227955404	2.363412956067531	97.87152002861036	0.118408681794784	16.805864373417418	10.488604906133084	6.674054079348121	0.24428012728719703	0.28884869080064	0.456915340174449	70.67536889764789	118.45285954588743	3.08278735314724	114.28399784680002
162.0.	1.899440350648327	7.913568513376536	1.0980548626961921	18.019327996129597	274.8783854521397	123.62792986705831	309.4052052016258	212.48266910145935	5.06987994877904	0.372246954501236	2.339402251686382	97.81792631681802	0.11783758399401201	16.82943521722198	10.541266711451833	6.623880972786699	0.24372234449732003	0.28825198502756805	0.456394467441303	70.48017620463433	118.11512384641648	3.06315872060477	113.90399123183201
165.0.	1.885506193662041	7.8488805165194915	1.089048628254874	18.163632537090557	276.34885577467253	124.11355429700622	309.8253866784515	212.36190370802777	5.152416769304565	0.368494033114446	2.315647158209203	97.76391939706133	0.117275139356248	16.852718699804676	10.59315336032443	6.574545368515972	0.24318504904281302	0.287663965015722	0.455874938296257	70.2878195002147	117.78023969503609	3.043928673747009	113.51707949425109
168.0.	1.871906567019166	7.785233525293804	1.08018701041026	18.305312825291107	277.81733519511556	124.59899335201963	310.240388616226	212.24338216992177	5.234877514717272	0.36477269574598503	2.292154693077186	97.70950679286253	0.11672127210031001	16.87571285816912	10.644268325422999	6.5260383636284836	0.242667586436996	0.28708414894883805	0.45535684973905605	70.09813487645422	117.44812660511369	3.025073674914185	113.12421867502158
171.0.	1.858632587404124	7.722615434052513	1.071468371222631	18.44440658779802	279.28309565671583	125.08395926976998	310.65047090029833	212.12694764050173	5.317246199782452	0.36108531660568605	2.268930291347994	97.65469592087346	0.11617589953971001	16.89841557141089	10.694615536135315	6.47835040919545	0.24216932370276	0.28651210591909604	0.454840295086107	69.91097580658489	117.11871470612769	3.006572606600385	112.7262754756069
174.0.	1.845675571636002	7.6610136322164415	1.062890996487185	18.580952363358048	280.7454712348674	125.56818952029276	311.0558649728022	212.01245946018744	5.399507487914157	0.35743384588986704	2.245978046193	97.5994940883255	0.115638933207482	16.920824699491728	10.744199382336532	6.431471425221275	0.241689648285508	0.285947450687398	0.45432536423596603	69.726211371095	116.79194361241355	2.988406512025953	112.32403591151974
177.0.	1.833027035152238	7.600415098883602	1.054453109737002	18.7149892968206	282.20385248158505	126.05144447342208	311.45677675905796	211.89979154939482	5.481646637422555	0.353819870136296	2.223300915777288	97.54390849110058	0.11511027981959501	16.942938190839456	10.793024709395073	6.385390899569136	0.24122796713736802	0.285389838946532	0.453812143885013	69.54372465224456	116.46776138839604	2.970558362833541	111.91821310257616
180.0.	1.820678690735027	7.540806483921381	1.046152884245139	18.846556962832633	283.65768135491965	126.53350530437157	311.85338932074484	211.78883095202173	5.563649455500853	0.35024466461972203	2.200900900852723	97.48794621233579	0.11458984210038702	16.9647541641237	10.841096806375285	6.34009797301371	0.24078370593516502	0.28483896304093403	0.45330071770142805	69.36341128172946	116.14612360342551	2.953012851064484	111.50945428617301
183.0.	1.808622447309891	7.482174177485517	1.037988453312923	18.975695214856543	285.1064466705089	127.01417211246232	312.24586525980374	211.6794765159986	5.645502258990332	0.34670923875728105	2.178779196874894	97.43161422148494	0.11407751949012701	16.986270968753516	10.888421389068776	6.295581512302089	0.24035630840213001	0.284294548100893	0.45279116646449	69.18517812755714	115.82699246967552	2.93575620288236	111.09834713130991
186.0.	1.796850408694433	7.424504369638261	1.029957919091567	19.102444056066755	286.5496800191971	127.4932622306183	312.6343488950369	211.57163769856453	5.727191841058768	0.34321437538471905	2.156936323993993	97.37491937377094	0.11357320875200001	17.007487227947866	10.935004579202936	6.251830172861164	0.23994523570945703	0.283756348552879	0.45228356817518406	69.00894210742241	115.51033605691288	2.9187760117845283	110.68542542333698
189.0.	1.785354872213127	7.367783101502802	1.0220593601495631	19.22684352912562	287.98695210066626	127.97060870559189	313.01896823155033	211.4652334849856	5.8087054430161995	0.33976066466687804	2.135372237861408	97.3178684099723	0.11307680449328401	17.028401867631743	10.980852880935684	6.208832452576312	0.23954996593886002	0.28322414497110304	0.451777998143285	68.83462911699839	115.19612757831285	2.902061089284754	110.27117418244701
192.0.	1.7741283271236652	7.311996309186862	1.014290837968249	19.348933622230902	289.41786942837507	128.44605893097747	313.3998367414788	211.36019141040904	5.890030730573234	0.33634853331819003	2.114086423832381	97.26046795649452	0.11258819961341	17.04901413389566	11.025973155540965	6.166576737878482	0.23916999359129001	0.28269774123860303	0.451274529055317	68.66217306258793	114.88434474185298	2.885601331264586	109.85603427266068
195.0.	1.7631634528230542	7.257129861532238	1.006650402521981	19.468754189171545	290.84207136588475	128.91947341694691	313.7770549728671	211.25644667544793	5.971155773921279	0.33297826973049205	2.093077976825338	97.20272452568369	0.11210728568970801	17.06932360131525	11.07037259501769	6.125051343212437	0.23880482913036702	0.28217696198902603	0.45077323102718103	68.4915149885218	114.57496916216992	2.869387598381459	109.4404065524083
198.0.	1.7524531168188742	7.203169592594616	0.999136097076837	19.586344881430108	292.25922745891626	129.3907246823189	314.1507120021369	211.1539413469163	6.052069031081549	0.329650045535238	2.072345668815965	97.14464451634672	0.11163395331010101	17.089330174049707	11.11405869521004	6.084244544814751	0.23845399855162203	0.28166165030287404	0.45027417164466604	68.32260229055056	114.26798582810471	2.853411609090503	109.02465561272724
201.0.	1.7419903724639112	7.150101329626525	0.9917459623224201	19.701745090634446	293.66903503130186	129.85969625608175	314.52088674424243	211.05262363589577	6.132759334031638	0.32636393406464004	2.051888005694612	97.08623421444562	0.11116809236060901	17.109034081316018	11.157039228905123	6.044144609604479	0.23811704297090103	0.281151665634416	0.44977741599457904	68.15538800726208	113.96338262149106	2.837665843987316	108.60911314451404
