	ACA	ADP	AMP	ATP	BPG	EtOH	F6P	FBP	GAP	Glc	NAD	NADH	PEP	Pyr
0	0.06393858921229141	0.13761817661990638	0.004248825089455899	4.459526045566628	0.3108038546285334	5.031487431418995	0.6402007634396945	0.022635361218403153	0.005462886455867482	0.01128298930065579	3.6170145500694626	0.620134785065092	0.002406181016940243	0.005709448897215357
1	0.06345403022714492	0.13102327507831635	0.003860420433918167	4.466506846533439	0.31643474908274466	5.089066459410114	0.638257891039818	0.019964612972544937	0.004855472783379319	0.01128272892765958	3.6120391070716202	0.6251153546456205	0.0024024526039000747	0.005542513909978434
2	0.06132105935812908	0.12428176329908532	0.0033986435107976687	4.473707634511356	0.31477206652434714	5.145224372231332	0.6428653699443421	0.01605675863569211	0.00393058452919329	0.011282435833348734	3.616235716019956	0.6209238630593498	0.002339190264483249	0.005205049387414471
3	0.05894602684582892	0.12076070201731588	0.0032652859112425933	4.477359557165338	0.30640701150065086	5.197728485681955	0.6505726710228135	0.01353399602178604	0.0033721167863090163	0.011282274736252852	3.6273598900524706	0.6098047971862656	0.0022580778613458226	0.004902303541773422
4	0.05740299598777787	0.12149413356690834	0.003294500786716674	4.476594419001883	0.2951998059408561	5.246582375303794	0.6581895239461337	0.012934081839033277	0.0031834029424715163	0.011282279766849333	3.640365245052907	0.5968045411592788	0.002176316445940282	0.004729174211871337
5	0.057171625000067464	0.1258042914312225	0.003533644172420356	4.472042630494493	0.2854412995038129	5.29314837956332	0.6626257046573258	0.014341700200826939	0.00346876106790797	0.011282438695807083	3.6503880152802646	0.5867868607356395	0.0021312053894660763	0.004741619893293165
6	0.05827773011668508	0.13241522644023687	0.003918260762297296	4.465044596111536	0.2811676959472565	5.339276595477816	0.6619165244977386	0.017177552525109503	0.00412110536030147	0.011282702307575587	3.6533697852799265	0.5838101713857381	0.002140797850995696	0.004917982890566692
7	0.06044367453645641	0.1389966361245765	0.004324202917184204	4.458054765952832	0.28440272585319554	5.387263607931423	0.6551957747323408	0.020924188996780092	0.004985653267321089	0.011282980200743132	3.64758500822369	0.589600019955614	0.0022067111684359038	0.005236098913949533
8	0.06296260965821815	0.14272082508291256	0.004547025133278812	4.454105280915887	0.2947387736422325	5.438631041127765	0.6447336037182387	0.023769676162331877	0.005694269211273629	0.011283158241105892	3.634281867621978	0.6029082229504499	0.002313400281661749	0.005577793694402653
9	0.06478865146056793	0.1411363333602206	0.004471631969978777	4.455762696388313	0.307727026229094	5.4938066496298	0.6349450564870025	0.024287766026235197	0.0058179651152966355	0.011283128304760574	3.6191632754430603	0.6180318684183772	0.0024044882076516587	0.0057912293540856126
10	0.0648950303895466	0.13456281769221937	0.0040713910227292965	4.462733988030945	0.31741946658023207	5.551354420984018	0.6305959343533423	0.02178018306361476	0.0052944326425049615	0.011282881527416124	3.6094187369728004	0.6277814510899051	0.002433295490458078	0.005708366651321246
11	0.06302669468369204	0.1258885971076922	0.0036123341145317686	4.471864804984678	0.31968899031511167	5.608658773569763	0.6334324548258765	0.017388301345711538	0.00430164087268414	0.01128252906000122	3.6094035543401177	0.6278016688510974	0.002387612010443703	0.005368269719494545
12	0.06005464148072781	0.11992572015487006	0.0031956785803279202	4.4782418813576985	0.3124443357174152	5.6625348150427435	0.6419804786097031	0.013766637480589592	0.003350068280649889	0.01128224941762567	3.6201085204837584	0.6171017287808865	0.0022910695729091404	0.004976778393942475
13	0.057555204892203546	0.11876027601445316	0.003066961753497	4.479533590627969	0.2992930382475945	5.711698418643996	0.6523415450890001	0.012123438234349217	0.0030106762731960377	0.011282169770519952	3.6361230200117336	0.6010922462875483	0.0022016453956084413	0.004702661277626291
14	0.05678546690921364	0.12295868058704473	0.003448541338665452	4.474951159182317	0.2872774291212281	5.757015738231182	0.6590887247358721	0.013266563272587524	0.0033399849329024327	0.011282326762214398	3.6490287678395483	0.5881915064718304	0.002136135860065283	0.004647993867570181
15	0.05767955048035685	0.1300794239140779	0.0037060922013981198	4.467570422105815	0.2802395305897319	5.800947178729978	0.6615804270381428	0.01540515893465925	0.003709960749809197	0.011282597852754067	3.655091634910092	0.5821336384070701	0.0020966376502892224	0.004768663337586116
16	0.059896491325386214	0.1378620560636927	0.004210612594617192	4.459280831069486	0.27969850635153015	5.846419721438364	0.6565696541464172	0.020060671748948575	0.0045497726103370705	0.011282925437290255	3.652991052065257	0.584239211267572	0.0021613600635876106	0.005128830131020896
