	alpha	beta	gamma
0	29.19988	188.8	0.3367
1	34.74314287229212	83.4181318089668	0.10136910654048806
2	40.47126257494294	232.32787038499998	0.3886106383093349
3	29.91432664705057	125.52182566927053	0.175516110239524
4	40.20361750235808	69.86215351462428	0.08286980987323322
5	29.868150905891454	201.40739584067148	0.3904516358442532
6	33.83127084580748	87.62957853884753	0.10803217822832338
7	43.4002537563493	131.03473804384518	0.16578336132377322
8	29.193572086859213	138.72621328325786	0.20202253205335535
9	38.937188272080284	69.96913788746245	0.08156549379997112
10	31.41448238982201	209.5452833984954	0.4012892708526443
11	32.583047239427515	95.22667600813365	0.11924838722927954
12	44.34367705892607	69.16260870313693	0.07894228127094269
13	28.62997920700821	179.95466467187381	0.31892797258402905
14	35.94116879209374	72.46356323119815	0.08627336736735008
15	48.9021006443499	63.387547452066975	0.07134721520361112
16	29.013920505428505	182.57833788122386	0.32096348121081975
17	35.02199043106613	83.6550186178147	0.10080580925478266
18	35.480290371000855	281.20455589141795	0.9181127292282978
19	30.749139523896407	116.85970544811681	0.154452999464316
20	40.05590706006229	97.07228860508984	0.11813103069906868
21	29.102505638906035	146.3892223338646	0.21942714430295987
22	37.920504266779645	77.20206032477152	0.09157680628450249
23	29.92166908256003	197.101035904532	0.3672678725394418
24	33.71467602988099	90.63020968385759	0.11258113870883361
25	39.83697922023222	209.27518114889625	0.32660622319142313
26	30.16245512915667	122.85230828350014	0.1689162209359166
27	40.11283490982489	79.23984756207605	0.09346247425720292
28	28.870553025842188	172.75967728873783	0.2897570657949748
29	35.830513831027154	80.38897266255158	0.0967767356314544
30	33.092098687580254	212.88286764581858	0.6977525442331917
31	31.430142394371263	107.22630629617998	0.1399990055873723
32	41.74921470997786	87.5979225149162	0.10416476408764232
33	28.836251290328835	157.51277304079647	0.24692366638933694
34	37.10543108790185	76.00713484891645	0.090256453551377
35	31.904735310883925	202.54960772027158	0.391255173580276
36	32.105502579905064	100.10372462388922	0.12816667470034465
37	42.70455755139641	89.11126542089346	0.1054496674192083
38	28.807605637557653	154.8972407310706	0.2402094683817044
39	37.48812839786292	72.5576677213367	0.08556909118297835
40	33.62368680532549	190.9755507552271	0.405627602560883
41	31.250482984499083	106.13693984780105	0.13935737284858005
42	42.71989980226141	66.07007492832243	0.07531142754400208
43	29.168787867901557	195.95843924738355	0.3748522011223457
44	34.75126655622441	79.20378020047164	0.09541892905717289
45	46.87303842560115	76.57861399450485	0.08736437635161039
46	28.532325331135866	165.96054277900797	0.27081770243624936
47	36.975554513818444	68.44907659437001	0.08023077726929098
48	49.6435453854697	74.37268558842132	0.0839103120731461
49	28.85626616405863	172.5763112456396	0.2879691132943523
50	35.84889007057333	79.62978841447917	0.09567577803137901
51	33.85567607046681	222.9053102252775	0.8994055618343935
52	31.034260087826596	110.42848754653755	0.14585267871967045
53	41.68839485622602	77.26445872483941	0.09027623559356063
54	28.791314148144842	172.20602913218138	0.2884504224179932
55	36.0219607673157	77.97166404267652	0.09327709266957326
56	34.88779277256666	249.4940230876173	1.1252250429311312
57	30.648283465599697	114.45808576441091	0.15399742769682898
58	41.43324816729201	71.75384460318821	0.08268576358045766
59	29.04561897415191	186.75977895250313	0.3367219786910897
60	35.016160125700615	81.7516626911635	0.09978370772026202
61	39.952701753513956	254.57241365596602	0.46331785494276734
62	29.940295482864805	123.5242758392612	0.17051677849891816
63	40.53779739217282	67.6230276188488	0.07813439545777748
64	30.130453257371794	208.09910229106242	0.4151044826610284
65	33.60757009753902	87.13786323501664	0.107135284201085
66	45.12725135342406	82.66885347850533	0.09586490204554947
67	28.56706198125018	160.53269083713562	0.255352096942199
68	37.36015375748101	68.1375102289688	0.07937693969086632
69	45.47525269293688	207.37789798235767	0.2983605459859994
70	29.136316310891612	136.22831793743885	0.19664733284077524
71	39.58624729808015	60.83254064288197	0.06885432191879222
72	39.50249248809493	289.0168283035448	1.8005985357531222
73	29.539500769835943	129.90277934411094	0.1826981667360197
74	40.018438222976734	64.49779420980877	0.07424912603367045
75	32.97935403378476	213.81517208558796	0.3975105165247957
76	31.98146981267815	97.92779771498223	0.12471022315519005
77	44.21281198063912	57.18817568849667	0.06440020535276118
78	30.481739831432634	221.1061969010908	0.5189982240447768
79	33.43596085103609	87.48402006225948	0.10783201605422134
80	45.679918322651275	65.7656085351035	0.07448310229648161
81	28.70725129246432	181.51441145905383	0.32045641388919294
82	35.73596686107942	74.91015431398169	0.08870736117972591
83	48.04370751604485	77.73491135775382	0.0885061867833736
84	28.631318625089424	166.34790194627885	0.27147986392104323
85	36.81834611247918	70.27717289382964	0.08240572217897735
86	46.85084495074355	147.719004539688	0.18642979435010862
87	28.941099795659305	141.95889931493707	0.20969378632923005
88	38.90153658584867	64.81940710615154	0.07440655921648408
89	36.19913516789565	164.04228830680972	0.47489469677893426
90	30.39910717405799	113.61382511527259	0.15277907192669457
91	42.208042212534345	54.27948621304377	0.061089939292573586
92	38.713053978299456	150.28747461164315	0.21176305540376303
93	30.270940795000385	120.07386448064686	0.16307590210786319
94	40.62961928328486	74.51736773869685	0.08713994636420344
95	29.0273703979668	182.94807263300072	0.3216639242743006
96	35.14742654333139	82.08603112135955	0.09942295293622516
97	37.23129738162749	289.09811890607557	0.7509749500178851
98	30.414346889449018	117.82651766038033	0.15943017106579369
99	40.92015195563816	73.48842442255769	0.08562623683876655
100	29.032575534171364	184.38651328504113	0.3271882338952853
