id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	156.53899999998768	159.64710712432858	74	110	0.0	
{Bungay2006}_{Bungay2006}	109.64799999999985	112.92600631713869	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	63.55549999999778	66.14267826080322	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	48.05624485015869	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	2010.8740329742432	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	18.83999999999984	19.66094970703125	45	166	0.0	
{Hui2014}_{Hui2014}	11.349000000000016	11.965155601501465	65	113	0.0	
{Lai2014}_{Lai2014}	33.7230000000003	34.77931022644043	195	27	0.0	
{Leber2015}_{Leber2015}	146.43300000000045	147.13406562805176	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	25.127499999993372	28.91349792480469	86	300	0.0	
{Liu2011}_{Liu2011}	163.7129999999953	166.22495651245114	42	89	0.0	
{ODea2007}_{ODea2007}	6.517499999999956	6.867527961730957	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	67.87299999999995	68.2985782623291	90	20	0.0	
{Pathak2013}_{Pathak2013}	3.5480000000000125	4.127264022827148	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	2.9980000000000118	3.561854362487793	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	49.13749999999987	49.66866970062256	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	160.97772121429443	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	69.15426254272461	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	168.1966781616211	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	155.91350000000168	157.59432315826416	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	38.20799999999979	40.4508113861084	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	68.51458549499512	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	11.447499999999984	11.96146011352539	50	56	0.0	
{Ueda2001}_{Ueda2001}	2.267999999999997	2.565145492553711	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	147.13001251220703	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	28.15639972686768	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	7.51349999999654	8.942842483520508	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	1.9864999999998707	3.1366348266601562	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	2.0424999999998903	3.207683563232422	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	1.9735000000000185	3.0864477157592773	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	1.9640000000000437	3.0624866485595703	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	2.1724999999998484	3.2793283462524414	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	1.990500000000076	3.0682086944580083	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	2.193000000000013	3.280162811279297	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	1.6804999999999346	2.7676820755004883	4	8	0.0	
{bachmann2011}_{bachmann}	99.28149999999584	101.59134864807129	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	100.77049999999409	103.00827026367188	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	3.4254999999996234	4.5958757400512695	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.548500000000045	2.66265869140625	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	1.878500000000901	2.9799938201904297	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.719500000000199	2.8461217880249023	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	155.0945000000461	157.68373012542725	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	8.226500000000286	9.357213973999023	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	5.191499999999358	7.28762149810791	4	21	0.0	
