	AA	Cn	DFG	E1	E2	FA	Fru	Glu	Gly	MG	Man	Mel	_1DG	_3DG
0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.036065872116898386	0.26475390794386183	8.361648347631668	0.0766518413788388	0.21711392557635936	0.004457732659399084	0.003173033762397446	0.009537346819996172	0.3443681297719294	0.004328167152002121	0.00596594578209681	0.0002177556412027947	0.018580927461182627	0.0061615303780991155
2	0.15201210299935014	0.5031312414433003	7.768215991168921	0.11696330289126414	0.3410926343733494	0.017383137026729504	0.010741157272343267	0.03164439587342245	0.7719364885676623	0.016574850359734442	0.01980798369569626	0.0017915829988015947	0.034898263806126505	0.018893056810427727
3	0.32263491306373787	0.7163443135412174	7.216953592190765	0.13537046352179666	0.4048808605291934	0.03824930052767915	0.020819279782354403	0.060270638605185264	1.2367459117190216	0.03601475245402274	0.03775380832880449	0.006049172039221213	0.04353632847612904	0.033152081847935895
4	0.5235555263116801	0.9052236911118148	6.70486728059326	0.1413486618501958	0.43167575893223237	0.06627686679741202	0.03210666914709783	0.09152824847217678	1.7078777915473904	0.06186151284286221	0.057378141609222444	0.014230507076919391	0.04746025472209918	0.04620990621874859
5	0.7393242091412333	1.070447574818188	6.229124699036535	0.14048810788909555	0.4362850871465276	0.10058906823885741	0.043796176494469784	0.12319839687598148	2.166804812062598	0.09333808920526886	0.07729560859448462	0.02729729386524208	0.048542798353201654	0.05694906875144987
6	0.9600103081024273	1.2128279243424294	5.786973036276194	0.13612951336827342	0.4282999983592758	0.14025144418250193	0.055388092714395806	0.15402958911937195	2.602686865015031	0.1296540781785472	0.09672353653701272	0.045910586981224646	0.04799971797232193	0.06511033022311674
7	1.1805803762035274	1.3333582161307875	5.376083730199865	0.12981777210188075	0.4126522199280549	0.18443102097415956	0.06664842975298053	0.18351722840312773	3.0111382565994336	0.17011168316159075	0.1153450120065259	0.0703080211707645	0.04645603251838896	0.07091362377152659
8	1.3980267523478676	1.4330266386062074	4.994643161127544	0.12245362243114923	0.3923195619137525	0.23247619402929454	0.07744615393823115	0.2113991438610067	3.390097072936417	0.21415913666176511	0.13299471270166885	0.10048658159113578	0.04428967624480188	0.0745969378691036
9	1.6095550311887545	1.5133552756611126	4.640282898441443	0.1148403467066694	0.37012258046104757	0.28353872400865016	0.0876735107917182	0.23749428779960774	3.738507180328387	0.2610695394174445	0.14955724260044576	0.1362469940624503	0.04185936220183292	0.07654328549370978
10	1.8137206041417409	1.575829184242834	4.311020902648537	0.10736781158269124	0.34758172389337477	0.3369170906194574	0.09729014988645035	0.2617732723575341	4.056780851948804	0.31023228030368794	0.1650121112093401	0.1772487099265894	0.039359202346327615	0.07711151744880794
11	2.010063882457747	1.6220225197044453	4.005130482407965	0.10014869836387226	0.3252798564943515	0.3920252900932074	0.1063049157383682	0.28430865355150475	4.346475548493926	0.36112293902277354	0.17940261845478986	0.22296541423988137	0.03686462331153715	0.07660598420509965
12	2.198260020461978	1.6534868132622442	3.720959010329358	0.0932716936690545	0.30367669112158585	0.44832028753431385	0.11473209559766653	0.3051781610298951	4.609229533561798	0.41324989775004095	0.19277536966506847	0.2728630713181996	0.034435423146580504	0.07529126061409232
