	W_star	Wt	Y	Z
0	0.5	1.0	1.6	0.15
1	0.44801999703045103	1.0	1.6158825368663914	0.22241227034608743
2	0.41076648288257445	1.0	1.658389972183486	0.24670506395896372
3	0.3792429333348235	1.0	1.7054413651255034	0.25818200290296395
4	0.3510366193467689	1.0	1.7515568927288656	0.26595617413090944
5	0.3254550984007247	1.0	1.7950666761582776	0.2727492598952722
6	0.3023433558144118	1.0	1.8353021150878737	0.27946767009236845
7	0.2817613045196483	1.0	1.8716366793998753	0.28662514632998065
8	0.2638754078455406	1.0	1.903534021932342	0.2944758161550974
9	0.2489228755117008	1.0	1.9302629412592884	0.3033371996505601
10	0.2372644842797259	1.0	1.9505425151346005	0.31383903056419793
11	0.2295050702444112	1.0	1.9620821014751522	0.3271765767037431
12	0.2268106310467373	1.0	1.959754010012537	0.34638023804601625
13	0.23199002173264563	1.0	1.9271153002843602	0.3828830905511761
14	0.2591336967234428	1.0	1.71406064461199	0.5614896145045302
15	0.4350931331381167	1.0	0.6737079391715102	1.2362808180777456
16	0.6012747906198717	1.0	0.7005430246177172	0.8700131846273514
17	0.6905032503564061	1.0	0.8697633848420016	0.5349132315304143
18	0.7017168258803986	1.0	1.0771344569950823	0.31018248679316884
19	0.6729267550296603	1.0	1.1915419231572197	0.24575369733273567
20	0.6340776774762108	1.0	1.2706073021322004	0.23298553894205448
21	0.5940746294228272	1.0	1.3392159653592208	0.2330497968336067
22	0.5551151657191316	1.0	1.4031496344927288	0.2367089275947639
23	0.517697910206807	1.0	1.4649617135707191	0.24057162913038851
24	0.48186225430844115	1.0	1.524491293906349	0.24473292083092887
25	0.447784713564481	1.0	1.5811560408932854	0.2495289510607163
26	0.4156820845430886	1.0	1.6346097613031232	0.25497368070412907
27	0.38570500360966253	1.0	1.6849759192442688	0.2606961648438589
28	0.3578360303988088	1.0	1.7327454967225937	0.2661930099106196
29	0.33195261219490524	1.0	1.77827897403795	0.2712789435300356
30	0.30804136194689963	1.0	1.8209190528709145	0.2766674110478975
31	0.2863400985414282	1.0	1.8597520367956717	0.2829430059903699
32	0.26712710038356413	1.0	1.894310952719068	0.29011927647807206
33	0.2506566539160763	1.0	1.9240981841856206	0.2982439125335563
34	0.23721006681711618	1.0	1.9484513482167902	0.30747069033526486
35	0.2270909506560505	1.0	1.9664502708005538	0.31814088332249374
36	0.22082351096349245	1.0	1.9759831284910128	0.3313520146213521
37	0.21940200794124276	1.0	1.9726148055112112	0.3496938550529658
38	0.22629676975488303	1.0	1.9304479123645115	0.3930944989073876
39	0.2666239560106721	1.0	1.489862926573725	0.7748702692279096
40	0.46720356452351514	1.0	0.6671707308234119	1.1716589794378076
41	0.6209974132520291	1.0	0.7158450270362543	0.81399135985524
42	0.6962885515877302	1.0	0.9104512466791412	0.4818450884356772
43	0.6969671614961909	1.0	1.1031227887355919	0.2901027101127947
44	0.665011249000662	1.0	1.2063066231667516	0.24206424333377163
45	0.6257990815121186	1.0	1.2826690643418879	0.23272712849192703
46	0.5859371105558697	1.0	1.3503040440567273	0.23366074341156493
47	0.5472037880506695	1.0	1.41413127716406	0.23716212569827522
48	0.5100630038771004	1.0	1.4752738911167533	0.2413890419614664
49	0.47465102454279307	1.0	1.5338586785279724	0.2459655952479044
50	0.44105016229463756	1.0	1.58994421515478	0.2507109278472964
51	0.4093073974893632	1.0	1.6434467021151367	0.25562456714009274
52	0.3794890672060787	1.0	1.6941907930483868	0.26077946753745535
53	0.3516809260276502	1.0	1.7420076724986597	0.2662231837666521
54	0.32599916340325386	1.0	1.7866231676671425	0.272051761709597
55	0.3025889822316285	1.0	1.8276879309915028	0.2783952766194585
56	0.28162229528341887	1.0	1.8648936160747867	0.2852941183123843
57	0.26327076840927893	1.0	1.8978516512972272	0.29282990002945164
58	0.2477500577168733	1.0	1.9259082765505156	0.3012765915905477
59	0.235375031902266	1.0	1.948009803888885	0.31113073680750275
60	0.22665484917961656	1.0	1.9622561518906114	0.32335823984993434
61	0.2224940702455899	1.0	1.964905588769323	0.3400468528610981
62	0.22472205544028048	1.0	1.947760347004897	0.3660534887996687
63	0.23960904795940793	1.0	1.8584932751311198	0.4427301038439185
64	0.3516918175890097	1.0	0.754105731705334	1.3307978479762084
65	0.5448093518581533	1.0	0.6733944900772052	1.0037072496593782
66	0.6640040718322803	1.0	0.7877496166859189	0.659650777282493
67	0.7021025564855117	1.0	1.013645200037322	0.36776247683017455
68	0.6828251777672107	1.0	1.15691961160705	0.2589888740286519
69	0.6460048639819123	1.0	1.2436681212725977	0.23526614643893903
70	0.6060218413571894	1.0	1.3147977813959557	0.2325768591853631
71	0.5665754489314617	1.0	1.3803409611281927	0.2351902945520727
72	0.5285180298862832	1.0	1.4430546832883515	0.23896623434002764
73	0.4922159830001548	1.0	1.5026105660505122	0.24374997191292677
74	0.45760081113636875	1.0	1.5609062656192079	0.24753727039974388
75	0.42455142957699077	1.0	1.6166990025311225	0.2519331075120414
76	0.3937731174829574	1.0	1.6672613208471723	0.2587709046476503
77	0.36532368141924554	1.0	1.715215532898945	0.2648216408739624
78	0.3384607249923485	1.0	1.7638789777701096	0.2679101607813195
79	0.3127586299160115	1.0	1.8117388522474989	0.270553501648704
80	0.28905152915935517	1.0	1.8520759593005112	0.2783412816109528
81	0.26932180110743853	1.0	1.8814714430473913	0.29162195770600285
82	0.2542171182916345	1.0	1.9047172939153183	0.3042037522107492
83	0.24184016188413957	1.0	1.9318220068366063	0.308532493706991
84	0.22962258920643427	1.0	1.9655334972544534	0.30613357320605256
85	0.2179095313267511	1.0	1.9920342509333255	0.31101503573435735
86	0.2106412308151224	1.0	1.9975010341581478	0.33052766637400144
87	0.21074155991361426	1.0	1.9809875398165697	0.3600735372025851
88	0.22491800861128927	1.0	1.8889551799032198	0.4413415676375585
89	0.34278578428527606	1.0	0.7414534231602097	1.3587329747117025
90	0.5383655594165594	1.0	0.6743260390128036	1.0113848247709392
91	0.6595026249809252	1.0	0.7821010697974123	0.669335076286114
92	0.6996912533076223	1.0	1.0092304007055959	0.37240532963098344
93	0.6815528535411597	1.0	1.1529734944532335	0.2614542518617414
94	0.6450749646521182	1.0	1.2406695365911058	0.23625459673050722
95	0.6054547405505671	1.0	1.3103120711581198	0.23466905216444908
96	0.5664022697252389	1.0	1.3773583683582695	0.2351603956470554
97	0.5283463739321884	1.0	1.440005672159875	0.23904299156912995
98	0.49193797704158243	1.0	1.5002985836009433	0.24320497189344667
99	0.4572974751671054	1.0	1.5577427257822627	0.24796814676734957
100	0.42450444558878375	1.0	1.6127199117935849	0.25280464903105415
