time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.46129607374	1.31019547596	3.47505540448e-05	1.92251937781	1.92251937781	0.9648382491449999	0.0351617508548	5.0	14.9713044174	0.0286955825527	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.678856568053	0.321143431947	0.212582168979	0.889555764848	0.000296183461756	0.014802548617	0.922592014414	0.299988002126	1.19978741319e-05	0.0	0.044477629157500004	0.00346323144846	0.0646298567248	0.173135024115
900.0.	0.34203377851154804	1.312460024349361	3.670063314821783e-05	2.279173813114855	2.030408912827419	0.959810707675773	0.040189292324026	3.691452740969445	14.967806159365036	0.032193840587662004	0.001101506813037	4.956831020938407e-05	1.24212098821409e-09	3.0977392647004556e-05	3.0093126990554604e-08	1.736425774043399e-07	0.017618728440972002	0.008998670282232	0.630715292570564	0.36928470742943503	0.24163413241838103	0.782327643813131	0.00045754859400200004	0.022870712916534003	0.684067615691045	0.29996433539890105	3.566460123022758e-05	1.9916281497243972e-05	0.039116073653856005	0.005798046263923	0.136458051070978	0.289835500208773
1800.0.	0.037696747777438006	1.434758979745286	9.358318777503707e-05	9.586228198117809	5.177421372076517	0.947964160435189	0.052035839564611004	2.725364665311126	14.959217318145205	0.040782681807493004	0.000722854127409	3.2529524455425804e-05	2.3608478336462293e-09	0.00012345522134500002	5.819518129911983e-08	3.414751697249948e-07	0.034038997714348006	0.017498511234368002	0.532544509238436	0.46745549076156306	0.44211599176834904	0.43571976524030004	0.002936074134959	0.146799829040399	0.07539344335105701	0.299927167856784	7.283214334749885e-05	5.7683002478127556e-05	0.021785665650671002	0.009787636130514001	0.156626381692398	0.48929956855039003
2700.0.	0.025716518283772003	2.694377901948557	0.00040823287604600003	32.58200947561606	22.58501816478167	0.9364813781617791	0.06351862183802101	2.01211097097031	14.95212566488761	0.047874335065092005	0.00020913451633300002	9.41242754022652e-06	2.445675029683024e-09	0.00024892105464400003	8.393003280544763e-08	4.976646241773434e-07	0.04907555095248901	0.025405821964556003	0.45946376209073203	0.5405362379092671	0.7756484069929701	0.21042230293041603	0.006304660174395	0.31522897510415504	0.05143283842658	0.29990633205369305	9.36679464382031e-05	0.00020653893182200002	0.010520860170794	0.007604726954220001	0.098543789036607	0.3801803722893
3600.0.	0.069469199424605	5.7012319635013196	0.000612012084152	33.18015925456724	33.858587223027776	0.9414279955117391	0.058572004488062004	1.4855225104483931	14.955118927963454	0.044881071989248005	8.556255776735011e-06	3.858001482430949e-07	4.568321376883983e-10	0.000297909439416	1.070300451647133e-07	6.404503343187674e-07	0.062572059315874	0.032631519376266	0.507111846163825	0.492888153836174	0.872605040721366	0.330850984108364	0.003951674573291	0.19757992081657502	0.138938013185612	0.29995306924376103	4.6930756369990064e-05	0.0009429781619470001	0.016542269682759	0.005261175370530001	0.10787922868451001	0.26301582705445103
4500.0.	0.194273290222707	8.073809466076373	0.00040380067499100005	14.651925211185834	22.339494000785844	0.9496899764341591	0.050310023565642	1.096747227607818	14.960999096814827	0.039000903137875	3.451563977571971e-06	1.560703657104149e-07	3.9709588275359503e-10	0.000299156192774	1.273152287716573e-07	7.683675455476596e-07	0.07442345394569201	0.039101768464629004	0.568606776927715	0.43139322307228506	0.684946567440682	0.561457734120903	0.0011910768401260001	0.059551690792302006	0.388546219809673	0.299972664746723	2.7335253408640814e-05	0.0020319327083740003	0.028072635035743	0.0045668831903650006	0.106936272186608	0.22830405104075402
5400.0.	0.32773818735806803	8.480898957705746	0.000183941867311	6.188561454860729	10.176220464227395	0.954058195475126	0.045941804524675	0.8097181111721411	14.963893918751175	0.036106081201525	2.17333689496353e-06	9.854898703927673e-08	3.920267613639586e-10	0.00029946837732700005	1.447226529630653e-07	8.804595399771867e-07	0.08459309870753401	0.044768716294142	0.598348727331764	0.401651272668236	0.518041699959038	0.66518782544284	0.000620177003453	0.031005355113077	0.6554760662251601	0.299975041791096	2.495820903514214e-05	0.003185892930966	0.033259146036924	0.0048239231645150005	0.11724274043930501	0.24115380644838802
6300.0.	0.43311324457898603	7.869884354589871	9.102612829711723e-05	3.595358023061451	5.035850377553688	0.9563293326956911	0.043670667304110004	0.597807227639095	14.965272969187517	0.034727030765174	1.58141305984991e-06	7.191215466728961e-08	3.9047105788783754e-10	0.00029961294391	1.593176338654844e-07	9.76435342803429e-07	0.093119304529758	0.049618397406878005	0.6125083533845881	0.387491646615411	0.43092866554242504	0.704806372827521	0.00044646244129400005	0.022318596254306003	0.866226215767077	0.299975359279532	2.46407205993444e-05	0.004360872897564001	0.035240073178872004	0.005229476371143	0.126276847609605	0.261429783830186
7200.0.	0.507920876342078	7.000795456610369	5.816361844322618e-05	2.703107098581679	3.217800789516274	0.9575070553546611	0.04249294464514	0.441355425416452	14.965928359478735	0.034071640473950005	1.246515647426955e-06	5.684170019820174e-08	3.898016338797946e-10	0.000299694736367	1.712827903312301e-07	1.056721909298977e-06	0.100108909864701	0.05367324520688101	0.619237077320832	0.380762922679167	0.39129262797060504	0.7194281318351251	0.000374172157411	0.018703568547009	1.0158415043008029	0.29997541841971503	2.4581580415848752e-05	0.005523007593844001	0.035971160584596006	0.005499463842856001	0.13166218088186601	0.274928398886892
8100.0.	0.555021504122929	6.148523292983718	4.5922815966899474e-05	2.335918865920533	2.5406033784606823	0.9581174023841681	0.041882597615632004	0.325848538687022	14.966239865634813	0.033760134317868	1.035024374628096e-06	4.7324577469675325e-08	3.894614819139429e-10	0.00029974638912700003	1.808887537228175e-07	1.1223924875155479e-06	0.105720147792388	0.056988327445663005	0.622435531138668	0.37756446886133105	0.374020251483603	0.7249713298087841	0.00034034291558700003	0.017011877467588	1.110042779790235	0.299975436953406	2.456304672541569e-05	0.006645747576991001	0.03624832020509	0.005641196577964001	0.13458014978329	0.282014726823742
