	II	IIa	IIa_ATIII	IIa_alpha2M	PL	PT	RVV	V	Va	X	Xa	Xa_ATIII
0	1.4	0.0	0.0	0.0	0.04999999	0.0	0.03	0.02999999	0.0	0.1999999	0.0	0.0
1	1.386532123270852	0.012182195768324465	0.001050220005312202	0.0002354609555108919	0.04999998989720585	1.0279414642685646e-10	0.03	0.02999788987631367	2.1000208921813093e-06	0.18553850990010184	0.007054712140281577	0.007406677856822508
2	1.3640137862250412	0.029631013850765824	0.005191301964892359	0.0011638979593002084	0.04999998936589857	6.341014259016413e-10	0.03	0.029989610655500758	1.0378710397821233e-05	0.17208557518217257	0.008116918139403798	0.019797406044322258
3	1.3402128185819175	0.04445476783390538	0.012524419328348812	0.0028079942558277876	0.04999998851029551	1.4897044892835287e-09	0.03	0.029974954998964756	2.5033511330758387e-05	0.15960622691153353	0.00749339154183024	0.03290028005693177
4	1.3185054980085853	0.05427347796727598	0.022235737221255956	0.004985286802882424	0.049999987557625525	2.4423744803751514e-09	0.03	0.029955557473662835	4.4430083962683025e-05	0.14802044273607395	0.007117561234025633	0.044861893587525944
5	1.2981449103778908	0.06090799711077714	0.03344799917332456	0.007499093338007106	0.049999986598824264	3.4011757459833134e-09	0.03	0.02993317880696299	6.680779186126424e-05	0.13725986451888175	0.006651122040172308	0.0560889100397702
6	1.2791825224504783	0.06488992879371905	0.04568491899717806	0.010242629758624215	0.049999985697057846	4.302942159720396e-09	0.03	0.029908773892943746	9.121180411409639e-05	0.12727377805101125	0.006174224940800398	0.06655189270524618
7	1.2615848642362644	0.06678510931452533	0.05851162850684346	0.013118397942366477	0.04999998487401811	5.125981895963841e-09	0.03	0.02988321336663838	0.00011677150737972604	0.11800934750970273	0.0057222857412387845	0.0762682616230766
8	1.245273248539048	0.06710265504425884	0.07157652777661243	0.016047568640080296	0.049999984177097105	5.82290290288256e-09	0.03	0.029857199868082853	0.00014278430901424753	0.10941572525511517	0.00530386289663803	0.0852803060253439
9	1.2301566220884061	0.0662627007705202	0.0846108036224607	0.018969873518612512	0.04999998361871165	6.381288356107701e-09	0.03	0.02983126926250519	0.00016871435620645435	0.10144505184626772	0.004917654271651553	0.09363718750079236
10	1.2161464165437639	0.06459606676752913	0.09741657038317698	0.02184094630552969	0.049999983193425454	6.806574553982985e-09	0.03	0.029805814712377834	0.00019416848104761642	0.09405264201759612	0.004560419687121914	0.10138683148870739
11	1.2031606740089316	0.062357216460393126	0.10985291537278623	0.024629194157888955	0.04999998288958201	7.110417996003511e-09	0.03	0.029781114942965623	0.0002188679466163874	0.08719690163980866	0.004229324921440074	0.10857366632833325
12	1.1911241290091452	0.05973964508943277	0.12182326154862017	0.02731296435280172	0.04999998269413078	7.305869227493697e-09	0.03	0.029757359819633577	0.0002426228744972002	0.080839161816797	0.00392217042652233	0.11523856045081142
13	1.1799674102324078	0.05688943716055901	0.133264945051312	0.029878207555721056	0.04999998259390709	7.406092916437347e-09	0.03	0.029734671420164872	0.00026531117374221545	0.07494349339550262	0.003637159383975883	0.12141923981442855
14	1.169626331693673	0.05391609439458512	0.1441409493163267	0.03231662459541515	0.04999998257593025	7.424069748960165e-09	0.03	0.02971312072051665	0.0002868618554136084	0.06947652309227502	0.0033727092241740944	0.1271506602594811
15	1.160041391725845	0.05090092982937072	0.15443345753014867	0.0346242209146357	0.04999998262765696	7.372343044111054e-09	0.03	0.029692740582965834	0.0003072420446911277	0.06440725803890177	0.0031273645427770513	0.1324652700459781
16	1.1511574014434445	0.047903550883288404	0.1641388603746187	0.03680018729864845	0.04999998273728099	7.262719011372172e-09	0.03	0.029673535787666464	0.0003264469496145315	0.0597069206317923	0.0028997679980902803	0.13739320410739836
17	1.1429231736216257	0.044966882660932406	0.1732639068366465	0.038846036880795416	0.04999998289398084	7.1060191629990535e-09	0.03	0.029655490745505476	0.00034449214847536537	0.055348793897603735	0.002688652239328999	0.14196244675704806
18	1.1352912399659916	0.042121070626829356	0.18182274722492664	0.04076494218225229	0.04999998308806134	6.911938663322781e-09	0.03	0.029638575404759285	0.00036140768330205774	0.05130807703294273	0.002492836205340647	0.14619897984977792
19	1.1282175867938395	0.03938651432964405	0.18983467095629789	0.04256122792021846	0.04999998331099505	6.689004952318995e-09	0.03	0.02962274975457294	0.00037723355642211356	0.047561750602814055	0.0023112210489951704	0.15012692165918579
20	1.1216614072747115	0.036776223288082395	0.1973223845137723	0.04423998492343387	0.04999998355539286	6.444607139935165e-09	0.03	0.02960796724037625	0.00039201631501661503	0.044088450841117566	0.002142785309370451	0.1537686574049048
21	1.1155848700495736	0.034297643233785986	0.20431070866916917	0.04580677804747118	0.04999998381493282	6.185067182603649e-09	0.03	0.029594177337206606	0.0004058064777262164	0.04086835250041303	0.001986579839298673	0.15714496147522108
22	1.1099529038372302	0.03195406876056188	0.21082560049412238	0.047267426908085455	0.04999998408426788	5.915732125225451e-09	0.03	0.02958132747270128	0.00041865661156659814	0.0378830597175858	0.0018417228639480661	0.160275111502734
23	1.1047329972621496	0.02974573341990508	0.216893426418224	0.04862784289972143	0.049999984358925546	5.641074461082997e-09	0.03	0.029569364449052817	0.0004306199098727246	0.03511550438657732	0.00170739532061763	0.16317699465173058
24	1.0998950129617835	0.027670648581627936	0.22254042884630812	0.049893909610280555	0.049999984635207065	5.364792938367505e-09	0.03	0.029558235479992208	0.0004417491552148574	0.0325498515553012	0.0015828365071469536	0.16586720657275889
25	1.0954110150083742	0.025725246826810457	0.22779234156920122	0.05107139659561427	0.049999984910090646	5.0899093559622794e-09	0.03	0.02954788893291239	0.00045209597717825434	0.03017141138987861	0.0014673400241530681	0.16836114349605893
26	1.0912551087225943	0.02390487342311768	0.2326741191473703	0.05216589870691773	0.04999998518114117	4.818858835644074e-09	0.03	0.029538274846009096	0.00046171033513207053	0.02796655727484438	0.0013602499892128987	0.17067308791708385
27	1.0874032920151622	0.02220415986618338	0.23720975321323223	0.053182794905422465	0.04999998544642772	4.553572281002052e-09	0.03	0.02952934527455726	0.000470640171870459	0.025922649642749342	0.0012609575035924592	0.17281628830008589
28	1.0838333174503227	0.020617305993508313	0.24142215469856923	0.05412722185760007	0.049999985704449475	4.2955505290054686e-09	0.03	0.029521054508179524	0.00047893119626994755	0.02402796515048587	0.0011688973551402158	0.17480303319882334
29	1.0805245642784025	0.019138291337030933	0.24533308572064366	0.05500405866392341	0.049999985954069785	4.045930218337406e-09	0.03	0.029513359191428154	0.0004866267626416293	0.022271630842618666	0.0010835449428051582	0.17664472016864594
30	1.0774579197340453	0.017761031819642597	0.24896312854584465	0.05581791990046803	0.04999998619445828	3.805541724720996e-09	0.03	0.029506218372591524	0.0004937678218667514	0.020643562963970026	0.0010044134092577301	0.1783519198212305
