	ACA	ACA0	ADP	AMP	ATP	DHAP	DHAPCN	DPG	EtOH	EtOH0	F6P	FBP	G6P	GAP	Glc	Glc0	Glyc	Glyc0	HCN	HCN0	NAD	NADH	OAc	OAc0	PEP	Pyr	PyrCN	glycogen	lacto
0	0.0	0.0	1.5	0.33	2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	5.0	0.75	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.007400469570597716	0.0009176301569360763	0.653933678783023	3.2349054280334006	0.0411608931835775	1.6814432428980193	0.061565524255650775	4.184793075023032e-05	0.41592792138767304	0.03392106731057347	0.089352849295837	1.9060642914372736	0.7302303854744251	0.08814895871040176	4.6369019673140075	23.80055813530757	1.2527029891609387	0.009911855177243498	4.903719132742794	4.911348639275576	0.2358866369998885	0.7441133630001109	4.806109132856362e-05	4.047932105061073e-06	0.008884064014791918	1.5353795094880405	0.039009038769604015	0.1858905324688674	1.8450886018740155e-05
2	0.01818795233070624	0.003180970957740403	1.0846660922683973	2.710371994772178	0.13496191295942628	2.403774163376662	0.15938303361889786	5.587439261010179e-05	1.092337409257571	0.1327342177088339	0.15569705912260928	3.7168851686550965	1.320185496719887	0.11831467933557442	3.025906567499838	23.675789891596967	2.228100854753374	0.040065625014431616	4.891558194960053	4.9043164898728175	0.31726589497975277	0.6627341050202467	0.00017045632433605886	1.7951098983870747e-05	0.017108992173147573	2.9616040385019047	0.13834377642751866	0.2994330410442702	0.00010906415678611451
3	0.030727114601987064	0.0074117904503621795	1.7549481013261998	1.5661514399989307	0.6089004586748695	3.316401758261278	0.29880976258596464	7.86256458484059e-05	2.0078401296700723	0.33685979207456446	0.2412933266818015	6.6478077844490775	2.091470658644944	0.1518007050013808	0.44023519625798035	23.462141314862144	3.1292880631055375	0.0856566615028459	4.875503035517085	4.895218140375419	0.38014478598944673	0.5998552140105528	0.0003834743725068639	5.490601116972566e-05	0.026487387807589628	4.947487784219535	0.3131151397879433	1.1219181788778898	0.0003542630798258044
4	0.035840237322070284	0.012272458081952231	1.8127231280234195	0.7351971072715814	1.382079764704999	3.7451694599459087	0.47185902028831134	0.00013214140792615093	2.583775805748477	0.6179216315129691	0.24932261920156507	8.200673173614469	2.1346101144793708	0.16561246751192962	0.1538922011302358	23.16829688391478	3.822766109497363	0.1446730187563507	4.857215294890762	4.883692268006496	0.42022375441129634	0.5597762455887031	0.0005429320219893087	0.00011314578097895548	0.030602394731922427	7.353331441573002	0.5870089154603435	4.100336161856065	0.0008229096405961566
5	0.04595283300833886	0.01727088429026094	0.8888729643526253	0.08250221345122083	2.9586248221961533	2.656700596478744	0.6392883919537019	0.0005239757308592752	3.327335128215339	0.9456999254154658	0.41365751182129296	3.667665886922532	3.20422064006181	0.10285799113645915	0.028350592929876635	22.88063331289283	3.656151225816572	0.20923322223485719	4.84257792298207	4.870358491886798	0.7162523026584683	0.2637476973415315	0.0010531990073872285	0.00019886489676702098	0.03597720635912857	8.818763473690803	0.9566741806241069	11.456108981553426	0.0015193354914981594
6	0.03741470215020964	0.027147806789759255	1.8566436759469356	0.9129587843222886	1.160397539730776	1.667040168580004	0.7084476941829324	0.00010457953951774157	3.3390160850675974	1.2911668476788378	0.24646839050787755	1.6056565611200209	2.123451823480652	0.06888759665792542	0.1697573373475677	22.608000016332454	1.97681985270023	0.25154588807427586	4.837037833829005	4.858444232817982	0.6643745328579134	0.3156254671420868	0.0013591860410536048	0.000483926013691513	0.027453391209573377	7.525969325750274	1.3095219829489972	20.15566257292978	0.0026026436487385676
7	0.03828137076693528	0.028025352643985833	1.839834862716755	0.8209932463806896	1.2691718909025558	2.551262320071985	0.8110349738896689	0.00011643621185626621	3.6656819773711637	1.6025379417154693	0.2456306907439642	3.7509877216186633	2.110516607775783	0.10889582634616081	0.16610398223754588	22.308012686341197	2.364269154401921	0.28356968526474374	4.820642044334653	4.846047355112355	0.5306167218850188	0.44938327811498086	0.0011827251081097142	0.0005846126185500643	0.02943518781945745	8.30236997091693	1.6559539139028865	23.523970884768538	0.0039039652555955774
8	0.04091214150277609	0.029088158429218886	1.6674667020388452	0.48190732289210575	1.7806259750690492	2.6479929867927923	0.9365956792964454	0.00017418963261427498	4.12546472245103	1.9274548555715785	0.2765629928288997	3.9400225092851118	2.3210612209013153	0.11003404279919489	0.09485136806103157	22.007861404582922	2.8070001274733687	0.3239117390638043	4.804287559245463	4.832494802385633	0.5698228288974574	0.4101771711025423	0.00135255924391667	0.0006789102590226012	0.031682508603037784	9.38524160894069	2.045772016221573	28.14653989797213	0.005245607952322735
9	0.06400567865006382	0.03138995642424226	1.5434310183495261	0.36006799353752716	2.0265009881129448	1.1065463875313293	1.0306272559640723	0.0001899133619954975	4.623039741067565	2.2804016480300735	0.33561343574132296	0.6311337213025564	2.7761203939235135	0.03838544376824599	0.05354768155604213	21.72778933852042	2.121558086092946	0.36360359875502435	4.795504820736367	4.81892522915792	0.932717718781908	0.04728228121809205	0.002312694100135079	0.0008180838195156689	0.029264502834978758	8.852998337967723	2.4574296781437663	36.13534403019405	0.006650832727022557
10	0.03885403469218889	0.032543532030043086	1.8442385823932081	0.8436184025879779	1.2421430150188113	2.0210397132264717	1.099758964571695	0.00011544898388177616	4.712055978816885	2.61361684837369	0.24482989880798167	2.339023188742886	2.1045430890150603	0.08413713475117233	0.16588844308013986	21.43248324839326	1.8277496970661045	0.38812968893769106	4.781810128576372	4.806385897573403	0.610374927136003	0.3696250728639968	0.0017070448507707744	0.0009846253976933885	0.02888853338326738	8.652585654408169	2.8322143159993685	40.80169689327764	0.008166060724740335
11	0.04021914836500995	0.032554300746414994	1.7584521297347993	0.6111242681561252	1.5604236021090736	2.4653414914787906	1.2057115007535204	0.00014716213202439226	5.105116016579285	2.938814307098699	0.25843203835936346	3.438433405833407	2.19590146515472	0.10278291098472446	0.12089543700974532	21.131835640110253	2.4145588105629097	0.41813641071181995	4.765621172245114	4.792989651770981	0.5729598338615822	0.4070401661384177	0.001758521777164955	0.0010880307850787546	0.030700946453558815	9.396230217214748	3.223695748828189	44.93338591124473	0.009683442991872548
12	0.04485084101626694	0.03313732865815494	1.5005442058524938	0.3307555987189639	2.0987001954285405	1.9135358635567297	1.3111869649504153	0.00021484872859017846	5.6002125219459	3.281217879131676	0.31836209001882393	1.952660232908379	2.610157685592138	0.07378642366151633	0.059741067074676066	20.8393506488692	2.471503359732464	0.4544016193336331	4.75214990572029	4.7790979236361215	0.7224799416916765	0.25752005830832286	0.002103525217864339	0.001203286792438018	0.031525894902855095	9.722446657932219	3.642362755299893	51.0336921130935	0.01120819738672333
13	0.04122145615647996	0.03419155548522156	1.8010955043755066	0.6963449264772171	1.432559569147275	1.6116675585781375	1.3783621014316356	0.00012875195457886157	5.808293406171419	3.6311857190601553	0.25629048456664416	1.4608085142442149	2.1908399737793425	0.06429635148841462	0.12588070538406507	20.552915625152647	1.8145855588381214	0.4825778851716464	4.7419528026337625	4.766065361857485	0.718181591226441	0.2618184087735582	0.0022981964606208776	0.001365085369938108	0.02893305113030504	9.007530946867439	4.043486344895279	57.53169914519893	0.012775289530472045
