	Tstar	V	Vin	Vni
47	2761.7141684932253	456765.60772202496	804.7167803380538	455960.8909416824
48	2647.3143752312326	438075.1729794864	682.4507674442409	437392.7222120377
49	2537.6258839045154	420123.68281306524	578.7614488798184	419544.921364181
50	2432.4588626492855	402885.42376733373	490.8263435832899	402394.59742374596
51	2331.63048633641	386335.0950776128	416.2518079533964	385918.8432696549
52	2234.9647784668628	370447.8759406548	353.007881375451	370094.86805927486
53	2142.2924394655497	355199.4794559905	299.3730283110697	354900.1064276749
54	2053.450664989286	340566.1950516134	253.8872779430923	340312.30777366576
55	1968.2829572721034	326524.92098082334	215.31248241278942	326309.608498406
56	1886.6389319953241	313053.18829671043	182.5986140895398	312870.58968261635
57	1808.374122741698	300129.1775329523	154.85518299360845	299974.3223499541
58	1733.3497847167287	287731.7291724053	131.3269973104449	287600.40217509033
59	1661.4326991139228	275840.348846009	111.37360654232172	275728.9752394621
60	1592.4949792363855	264435.20808674855	94.45186815148077	264340.75621859246
61	1526.4138792696235	253497.14135529136	80.10116286987422	253417.0401924169
62	1463.0716064151165	243007.63996104948	67.9308564120446	242939.70910463284
63	1402.355136940965	232948.84341870903	57.60966617040453	232891.233752534
64	1344.1560365766177	223303.52870787648	48.856643528511206	223254.67206434335
65	1288.3702855716972	214055.09783904126	41.433526272948306	214013.66431276372
66	1234.8981086494164	205187.56407314749	35.13825296703254	205152.42582017588
67	1183.6438100112168	196685.53709272866	29.799462720930457	196655.73763000316
68	1134.515613487991	188534.207379731	25.27183065400579	188508.93554907243
69	1087.4255078830045	180719.3300176011	21.432112068038574	180697.8979055285
70	1042.289097510406	173227.20810264393	18.175787658086193	173209.03231498125
71	999.025457899737	166044.67592125174	15.41421843737648	166029.26170280974
72	957.5569966097908	159159.08202501028	13.072232934558802	159146.0097920711
73	917.8093190735627	152558.27231433676	11.086080983565619	152547.18623334856
74	879.7110993789229	146230.57322286177	9.401698408341309	146221.1715244488
75	843.1939558763792	140164.7750788284	7.973235365353026	140156.8018434584
76	808.19233149517	134350.11570605647	6.761808285081291	134343.35389776676
77	774.6433786414565	128776.26431520931	5.7344414392746685	128770.52987376541
78	742.4868485471064	123433.30572597169	4.863169323069359	123428.44255664399
79	711.664984934101	118311.72495207186	4.124275418152506	118307.60067664908
80	682.1224218576313	113402.39217367746	3.4976466157763926	113398.89452705704
81	653.8060855902235	108696.54811538798	2.966225726585896	108693.58188965674
82	626.6651004095035	104185.78984269769	2.5155471743128777	104183.27429551871
83	600.6506981533023	99862.05698527713	2.13334323462842	99859.92364203784
84	575.7161314075411	95717.61839160613	1.8092101037330377	95715.80918149774
85	551.8165901946389	91745.05921633546	1.5343246912607178	91743.52489163955
86	528.909122032776	87937.26843899663	1.3012044603819855	87935.9672345316
87	506.9525552394433	84287.42681059876	1.1035037491658495	84286.32330684495
88	485.9074253559058	80788.99522277772	0.9358410302910309	80788.05938174279
89	465.7359045725323	77435.70349264896	0.7936524328553202	77434.90984021146
90	446.40173403863577	74221.53955544597	0.6730675009886306	74220.86648794032
91	427.8701589438715	71140.73905595289	0.5708038458933918	71140.16825210235
92	410.10786626205675	68187.77532913476	0.4840777933705088	68187.29125133673
93	393.0829250518004	65357.349759738754	0.4105286105777079	65356.93923112352
94	376.76472921200485	62644.38251027595	0.34815424845951803	62644.03435602283
95	361.1239425939217	60044.00360653482	0.29525684064774155	60043.70834968951
96	346.13244637448435	57551.54437010211	0.25039628297206407	57551.29397381419
97	331.76328859137277	55162.52919663208	0.21234670313831833	55162.31684991677
98	317.99063578329293	52872.66762637606	0.18007156629701193	52872.487554780586
99	304.78972664369365	50677.84672109637	0.15270683882718855	50677.69401422046
100	292.136827501552	48574.12385436425	0.12950428633368352	48573.99435004014
