	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
0	0.0	0.0	0.0	0.0	0.0	3400.0	1400.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	254723.7	60.0	0.0	300.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	1.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.1	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	9.925648950305859e-19	8.239068999336286e-17	6.62725472033177e-10	2.9732903312373158e-12	3.6812845082737637e-11	3399.9999996133033	302.2508639227949	1097.749136061907	2.2941140290515754e-10	2.256987349374423e-10	5.31092495440415e-10	1.0789063058684161e-09	0.24441111972372637	89.7553060563122	1.0697821174656195e-09	1.0014058436073288e-12	1.4362127670231264e-12	3.6329698168918787e-07	0.00013460045586394907	84463.11321547446	12.841615602956825	47.158384396114904	1.4140420397818105	298.5859579595552	9.90420510667476e-12	1.9704399156706153e-06	2.499998029550184	1.6474586583508123e-10	0.0009541821026746457	0.000147859055179417	0.0	0.0001732678702453268	0.000218736776219492	0.00042627396327015067	0.0030796800577608933	0.9999999992432091	4.802050984277869e-12	5.824297698909318e-06	0.0016535988764010859	0.6983403561154173	4.097374127950417e-11	1.7121548103330403e-09	2.1895011394973746e-07	2.52484107883492e-21	3.2730075014521267e-19	1.722131708962111e-06	0.15386108059709905	9.845136679714283	0.0005297370509664146	0.0985504605636984	2.6314929690065283e-10	0.00028354615112469606	0.06843304792532992	19.931264275559403	2.0412413621751965e-09	6.641971375194879e-08	1.9059189716787387e-05	9.392206762116923e-20	2.7258754907086333e-17	2.604256608189868e-10	29.99999999940136	8.373294545935458e-11	2.54474025049094e-10	31.218691244874854	138.78038412096433	3.853960426212775e-07	1.1157132964009178e-09	1.1574522163361639e-09	1.7713066829379843e-10	2.7971711292820718e-05	0.00021120676047812174	2.10441586927305e-12	1.0126958485947676e-10	9.22574906612042e-09
2	5.642714074397719e-16	4.34815165073386e-14	1.0457815338436328e-06	2.0209896179373615e-09	2.4493976763600142e-08	3399.9999952525327	302.2509262280012	1097.7490712229817	1.1873690519820671e-07	5.9533001810007157e-08	1.2901372115408118e-07	1.0206484695478874e-07	0.24440987625706112	89.75484385638103	1.2788509424178303e-08	5.2170299821386765e-11	7.216143024842283e-11	1.4068100013176877e-06	0.0005184210348738495	84463.0922865319	12.841617940334082	47.15838092783631	1.4140422416452896	298.58595671257285	4.555861963901761e-10	2.355992285627249e-05	2.4999764396215616	9.167968717594304e-10	0.0014339523542664567	0.000226363808806818	0.0	0.00025682813705323764	0.00035749130068646237	0.0006304190844013972	0.002094943942402556	0.9999998114532773	4.787677473525226e-10	2.4827983842847433e-05	0.0016535472744182117	0.6983185044828539	7.589602480548295e-09	2.4390457438305982e-08	3.087675723471489e-06	8.845221568367767e-18	1.120027418902399e-15	6.622563929441283e-06	0.15384591981427093	9.844163784526048	0.0005297140898749622	0.09854890294827412	2.7629339492566988e-08	0.001343166556762267	0.06842844253834737	19.92991798453313	3.9483388231311907e-07	1.08643711565462e-06	0.00030881331299102645	3.049138321409631e-16	8.668547185951085e-14	2.6332469990894837e-08	29.999999785052154	6.279527798560265e-08	1.2582008941980377e-07	31.21833008420298	138.77873550812527	4.613837562650601e-06	3.840658772204037e-08	3.960241301041529e-08	6.149274218667254e-09	0.00010814428443914341	0.000809067501657166	2.104699216101413e-09	1.8108645252567748e-08	1.618035000890173e-06
3	5.720398138229339e-13	5.730912013788876e-11	1.8085562588463043e-05	3.439055892968777e-08	4.167066725427364e-07	3399.999985229821	302.25098697999334	1097.74897144656	2.0069379268059365e-06	9.702456198235818e-07	2.0998250620617553e-06	1.626217399232726e-06	0.24440851132583885	89.7543145112239	3.5273299379716804e-08	7.559453362384612e-10	1.0450760308411486e-09	2.69925450312269e-06	0.0009935099241176468	84463.06766443126	12.841616957368114	47.15836353566851	1.4140425874600386	298.58593932691923	2.537810151129361e-09	6.47684571751503e-05	2.4999352290050187	2.2848048474350772e-09	0.0017448733297493594	0.0002796642672403202	0.0	0.00031358174532182976	0.00045155906510003087	0.000769087350579237	0.00144122941939422	0.9999969299293184	7.63327942598383e-09	4.850379225584605e-05	0.0016534770829954811	0.6982886052935915	1.2394936293820846e-07	7.28171792061377e-08	9.207628596572633e-06	8.973249819916545e-15	1.1362352504664207e-12	1.2632454161709866e-05	0.1538263319206442	9.842906200024492	0.0005329997860405335	0.09916306523404944	4.4083150621933576e-07	0.0026890880555568656	0.06842175162686565	19.927960232552334	6.45216793870737e-06	3.23119816952755e-06	0.0009175065127951403	4.020591770414323e-13	1.1430317148442763e-10	4.199414172811e-07	29.999996388862076	1.0669299635527765e-06	2.124266537412493e-06	31.21789658938211	138.77676035417244	1.2691540082953621e-05	5.918611522747388e-07	6.102503983855185e-07	9.477124211336721e-08	0.00020659085780845953	0.0015423380164906572	3.64280931802723e-08	2.956110065936046e-07	2.6407025200193823e-05
4	2.4549388651805295e-11	2.4437393107924313e-09	0.00010378255464306702	1.9080377889623443e-07	2.310777064695535e-06	3399.999963658202	302.25103281134034	1097.748757819566	1.097345534984197e-05	4.874993670792382e-06	1.0516328682090567e-05	7.72243342497718e-06	0.24440700755125214	89.75373141275243	7.003577555321475e-08	3.486960754002169e-09	4.813295301126069e-09	4.173166436682792e-06	0.0015351192452659037	84463.03864861294	12.841600862361377	47.158287976041116	1.4140426662378704	298.58585354873895	7.544297675712187e-09	0.0001279619804210169	2.4998720304752853	3.9230037794557884e-09	0.0019436911134011292	0.0003163099451572168	0.0	0.00035265665811980997	0.0005160806668331009	0.0008645791077021084	0.0010066710414851755	0.9999846086776475	3.6310921651322125e-08	7.525586227450039e-05	0.001653385805517878	0.6982497775108817	6.262615600973067e-07	1.6414448921871912e-07	2.0745729305182227e-05	3.9372069089101244e-13	4.9850265113005866e-11	1.9371754797376146e-05	0.15380058991202938	9.841253831797733	0.0005395968567065053	0.10039328072021295	2.101134724959305e-06	0.00422348017892326	0.0684127467864885	19.925327573854382	3.264756862794143e-05	7.007547982524105e-06	0.001988845628552877	1.7534793439472136e-11	4.984649058806855e-09	1.999250761033467e-06	29.99998051490979	5.899003306459561e-06	1.158683613589499e-05	31.21741339237028	138.7745594038957	2.5088636998854293e-05	2.551325881319234e-06	2.629831479382144e-06	4.086970043266113e-07	0.0003170613044358791	0.002364641882458838	2.0967049577692974e-07	1.4920541131903596e-06	0.00013320960800364826
5	2.80355473164675e-10	2.65837682857985e-08	0.0003866134557255913	6.910324056467977e-07	8.365497450752081e-06	3399.999917727533	302.2510352264669	1097.7482683501428	3.925668852489929e-05	1.6078346996132837e-05	3.460172981545135e-05	2.4358998749829787e-05	0.24440537065836906	89.75309129162092	1.183800405514762e-07	1.1157452461390704e-08	1.538628030212153e-08	5.803633349686019e-06	0.0021341743064882623	84463.00097855079	12.841541184071204	47.15804704073203	1.4140419527068926	298.58557140697303	1.6882047468945018e-08	0.00021466041795640975	2.4997853227	5.7035397434154635e-09	0.0020680519548886642	0.0003419242315086097	0.0	0.0003800191874586399	0.0005610374287954834	0.0009314647726600605	0.0007174798391013258	0.9999493199231888	1.1467993332473423e-07	0.00010400709077083176	0.001653263429233877	0.6981977349626957	2.0881297060830113e-06	3.357727717582099e-07	4.2428499844884e-05	4.788723589176978e-12	6.061662085440693e-10	2.6582696615708362e-05	0.15376757191216966	9.839134557821936	0.0005495038217470872	0.10223926358662634	6.645216303217042e-06	0.00588036345374191	0.06840056338251098	19.921766159581853	0.00010897129513096365	1.3418850230875765e-05	0.003807541501479623	2.0395560455393978e-10	5.796576481928933e-08	6.317867372336382e-06	29.999931023541468	2.12906254780685e-05	4.136796567649115e-05	31.216896892792345	138.77219792633358	4.2110530713277146e-05	7.418267007736752e-06	7.645036620460937e-06	1.1886616021312723e-06	0.0004353425575539641	0.003244771802061128	7.868685787355784e-07	4.971131584509333e-06	0.0004436255085456013
6	1.9765209887256817e-09	1.7363141064600734e-07	0.0011415610734887053	1.996877381189641e-06	2.4166448678577187e-05	3399.9998211510547	302.25094184357414	1097.7471781161885	0.00011237316069394825	4.2900175431908786e-05	9.217740633926376e-05	6.297172850231883e-05	0.24440355216655046	89.75236627878164	1.8183651547029223e-07	3.044618843403379e-08	4.196269564509055e-08	7.617824401062639e-06	0.0028007420067563244	84462.94465873318	12.841377284431463	47.15741191538556	1.4140393136298264	298.58481894968855	3.2013610413464376e-08	0.00032579079079239485	2.4996741771956015	7.54209818481728e-09	0.0021429581591016025	0.0003602145359122942	0.0	0.0003996034837517487	0.0005930105928222664	0.0009793526904146419	0.0005248209822888441	0.9998649224182292	2.96703114985186e-07	0.00013400417412447345	0.0016530854473372164	0.6981220230318119	5.646053074449974e-06	6.663876792581593e-07	8.419925345534804e-05	3.5780745371651055e-11	4.528216164212954e-09	3.40840874194432e-05	0.15372657194413017	9.83650218451306	0.0005627114077286844	0.10469926902994336	1.72076112735572e-05	0.007613701127127212	0.06838313828985937	19.91667125262704	0.0002948451463872985	2.4514716630009677e-05	0.006955227899353757	1.4218292220859746e-09	4.040107124937717e-07	1.635238807531205e-05	29.99980406944603	6.134043922926097e-05	0.00011823772666377975	31.216360073821537	138.7697168520744	6.394717920616881e-05	1.80459865765466e-05	1.8595456491588186e-05	2.8920752764813747e-06	0.0005584820795808128	0.0041608470688583934	2.346769868421339e-06	1.3434685442127027e-05	0.0011985503468386715
7	2.2435614267886365e-08	1.7017696285723189e-06	0.003176439650550581	5.521929357632059e-06	6.682811650423264e-05	3399.999592586567	302.250563904556	1097.7443266337334	0.0003099052112689174	0.00011570077189862113	0.00024850455271436004	0.0001701249415288018	0.2444014022537984	89.75145829131336	2.6312740829741944e-07	9.857715547203103e-08	1.3595066607310628e-07	9.758811750505487e-06	0.0035875876727924564	84462.83525336615	12.84093010088051	47.15570368444587	1.4140315772162444	298.5827902589278	5.5136562939976415e-08	0.0004616138596393395	2.4995383310038024	9.270126875758768e-09	0.0021857426879577373	0.00037309180274638866	0.0	0.0004133666927341589	0.0006155434647214097	0.0010130080348499486	0.00039918291030053676	0.9996357946753874	8.010805967117147e-07	0.0001644238980881024	0.0016527760626107472	0.6979901799314598	1.533833195315192e-05	1.383151234060932e-06	0.0001747911453957824	3.8745567680365263e-10	4.904776976855365e-08	4.166956368514269e-05	0.15367729237748692	9.83333350097684	0.0005791880755383232	0.10776753191674364	4.6435236011742944e-05	0.00937464328766563	0.06835416875076189	19.90819154984889	0.0008007123643877716	4.607317114916677e-05	0.01307311135444957	1.3354699103171665e-08	3.7956170997573203e-06	4.416492746220635e-05	29.999460477675285	0.00016937049021530944	0.0003259869070325065	31.215820518104035	138.7671382353045	9.065895409401802e-05	4.920405242160336e-05	5.070642549396219e-05	7.884767307334242e-06	0.0006831656746209153	0.005088202967015385	6.5861411933113856e-06	3.651168499470312e-05	0.003257587646405326
8	1.246520681468161e-07	8.642380522422145e-06	0.00819585427314442	1.4123748486106851e-05	0.00017090606320815032	3399.9990702359	302.24959234702806	1097.7377230482002	0.000790060658316378	0.0002855076230985535	0.0006128484474923416	0.0004135350541757846	0.24439846134514273	89.75014106430747	3.680606567196833e-07	2.797059913527801e-07	3.855804965803148e-07	1.2597031790588457e-05	0.004631103483550902	84462.60778070652	12.839823474973079	47.151501366286325	1.4140116784817098	298.5777837002124	8.702518532974626e-08	0.000621941458774726	2.4993779715160445	1.1069236998275645e-08	0.0022071836801768503	0.0003827862154541657	0.0	0.0004238072497954157	0.0006323496396978379	0.001038561121011495	0.00031521399944190245	0.9991016439294096	1.9477514711065703e-06	0.00019467900388193558	0.0016521751390655554	0.6977339952150192	3.810349603716394e-05	2.9675713684526477e-06	0.00037504314523846983	2.3421768383375575e-09	2.963971849006517e-07	4.920492892792045e-05	0.15361973423208342	9.829621665105138	0.0005988381835145376	0.11142577154977185	0.00011292742061374701	0.011127200886187929	0.0683003208882	19.89242166317141	0.0019891793355581062	9.047897993633894e-05	0.02567542218716321	7.397866657485099e-08	2.1019754177129916e-05	0.00010742853338259254	29.99862910005568	0.00043295426933470736	0.0008305171415986447	31.215300968327888	138.76445700122264	0.00012221772834346614	0.00011552041081106185	0.00011903568982747966	1.851491689425526e-05	0.0008071299811814958	0.006010050754598978	1.7117653253765655e-05	9.07029060529712e-05	0.008091210564095206
9	4.956445898730846e-07	3.2433493986341225e-05	0.016300288811572246	2.805452987164548e-05	0.0003394800316529438	3399.9982380996075	302.24794332448715	1097.726885627836	0.0015701875845929524	0.0005640233355820152	0.0012109960762418815	0.0008237531834094986	0.24439478802896106	89.74840419452694	4.924157359395333e-07	6.418687119852541e-07	8.857015262554086e-07	1.6133164689500694e-05	0.005931605882114372	84462.2514526929	12.83803165563245	47.14470356852023	1.4139794605964204	298.5696873214533	1.2539710290160553e-07	0.00079860898741964	2.4992012656154827	1.2757235699991212e-08	0.00221735506864947	0.00039085891783654933	0.0	0.000432530646482699	0.0006462589799264523	0.0010599206558137215	0.00025293757695250146	0.9982249805881767	3.875324907536425e-06	0.0002240957785778328	0.0016512730982984499	0.6973490882331165	7.554708620118688e-05	5.4408805397016445e-06	0.0006876752764909886	7.685016166508316e-09	9.734220233729167e-07	5.651621002777578e-05	0.15355670598721685	9.825544688173627	0.0006205886490652598	0.11547443855701016	0.00022442424346327426	0.012833172112099594	0.06822104776202483	19.869192637705336	0.0039404222838959205	0.0001579187180057192	0.0448169379405663	2.3232241633400614e-07	6.605980025139836e-05	0.00021387262245941348	29.997275175932945	0.000860399493379354	0.0016505519512133961	31.214809907792947	138.76169356426146	0.0001570130717583349	0.00023494264122862516	0.00024211764680735155	3.765332989166427e-05	0.0009275559742684086	0.006905282543945724	3.4207320622344544e-05	0.00017998442648518647	0.01605715821735464
