	C1	C2	C2a	C2b	C3	C3a	C3b	C4	C4BP	C4BP_C4b	C4BP_GlcNac_LF_CRP	C4BP_PC_CRP	C4BP_PC_CRP_LF	C4a	C4b	C4b_C2a	C4b_C2a_C4BP	CRP	GlcNac	GlcNac_HF	GlcNac_HF_MASP	GlcNac_LF	GlcNac_LF_C1_MASP	GlcNac_LF_CRP	GlcNac_LF_CRP_C1	GlcNac_LF_CRP_MASP	GlcNac_LF_MASP	HF	LF	MASP	PC	PC_CRP	PC_CRP_C1	PC_CRP_LF	PC_CRP_LF_C1	PC_CRP_LF_C1_MASP	PC_CRP_LF_MASP	X	dC3b	dC4b_C2a	dC4b_C2a_C4BP	iC4b_C2a
0	2470.0	310.0	0.0	0.0	4650.0	0.0	0.0	770.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	6.8	0.0327796	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0
1	2469.9971580595857	309.66318229575813	0.3352691530478112	0.33681770424198315	4649.999784981904	0.00021501809661310077	1.0401208639440598e-05	769.6455950408748	242.42666112372714	0.3505148996788578	0.0	0.029935224432738904	0.0	0.354404959125199	0.002341508252169452	1.9739220381118113e-06	0.00029249455767108387	1.9672140969639258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999997556166576	6.7999982790986735	-6.303036074854106e-06	8.729973139733423e-06	0.002839504796762261	6.405682370011162e-09	7.165264207396705e-07	1.719091612443895e-06	1.8097183976057604e-09	0.0005	4.234167385024777e-06	4.934449959735614e-07	7.274638008917129e-05	0.001177159385152646
2	2469.9948630615295	308.73069682123077	1.2272756745009779	1.2693031787694122	4649.993141050089	0.006858949912780387	0.00016645296497840476	768.6624174985757	225.47616382230981	1.2863647267169984	0.0	0.02763218909831291	0.0	1.3375825014243687	0.009190270438936408	3.0676245458943985e-05	0.0042729444975241225	1.967222204254075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999995097031743	6.799996521883843	1.8042540746262151e-06	8.65853664712699e-06	0.0051320451426953755	6.779499892499556e-09	1.4180726106476202e-06	3.4752557612610496e-06	2.8603981517642203e-09	0.0005	6.84877463677724e-05	1.5923684640304264e-05	0.0022118882037282213	0.03537856994952868
3	2469.9930105994035	307.3253718994694	2.405768584747066	2.674628100530696	4649.951585465474	0.04841453452859981	0.0007546695627478306	767.1757887341104	209.32584130409305	2.535874160859923	0.0	0.025779710526192528	0.0	2.8242112658896525	0.019477589246099287	0.00013757549598325335	0.017859671572935224	1.9672221553990543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99999262921514	6.799994758676281	1.7553990540363844e-06	8.722315770738923e-06	0.0069820409741056695	7.237693893119928e-09	2.1222234627737735e-06	5.237399539565563e-06	3.924180787320289e-09	0.0005	0.00031171915876075965	0.0001140107062848589	0.014769357178897453	0.2351495005143042
4	2469.991491815794	305.5429032053167	3.5452968621942276	4.457096794683465	4649.822063748305	0.17793625169857757	0.0019346927212343383	765.2819789475795	194.22221812080008	3.7750041652485824	0.0	0.024260780520406613	0.0	4.718021052420428	0.031216954682608124	0.000350642900102055	0.042322641529168245	1.9672221796819658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999990135436995	6.799992977393668	1.7796819652986579e-06	8.842826055602775e-06	0.0084983324085477	7.756355656116415e-09	2.8342003369751944e-06	7.017598106287044e-06	5.008225869741369e-09	0.0005	0.0008007963905091772	0.00042149956791811644	0.050788270368746447	0.8148685694444361
5	2469.990221897871	303.4529781887602	4.410128431115025	6.547021811239955	4649.5522712770235	0.44772872298044875	0.0035411296264713935	763.0499333239292	180.31890557100334	4.7707090123312375	0.0	0.022990600647303613	0.0	6.9500666760709064	0.04246428361473881	0.0006394806229865885	0.07176238417078346	1.967222220643359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99998759785688	6.799991165001385	1.8206433586971436e-06	9.062115971982132e-06	0.009765714450221875	8.345295009473009e-09	3.558799232975323e-06	8.828880141319825e-06	6.118474530092651e-09	0.0005	0.0014676260581923041	0.0010526797099490307	0.1179443819871118	1.9378239805111146
6	2469.98913955886	301.11150417158416	4.933392385854903	8.888495828415921	4649.115936621769	0.8840633782352053	0.005260080545510424	760.5343466932632	167.6086392113342	5.458300053104067	0.0	0.021908014953405348	0.0	9.465653306736874	0.05224981107178769	0.000947772114785602	0.09893318349225895	1.967222257561917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999985006848128	6.799989314318598	1.8575619165258905e-06	9.270164551434835e-06	0.010845464168228269	8.93055344477095e-09	4.298539943203672e-06	1.0678431950578489e-05	7.2494511982363955e-09	0.0005	0.0021818348067119972	0.002030652381108138	0.2117081815150538	3.6263371907490316
7	2469.988192526826	298.5596702266459	5.175231353479123	11.440329773354259	4648.513685798552	1.4863142014536603	0.006898179149474953	757.7747611596201	155.96806909291558	5.899465568685504	0.0	0.020960665569648554	0.0	12.225238840379951	0.06067485181930642	0.0012413944782254452	0.12064223169053379	1.96722230893948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999982349171002	6.799987416199985	1.9089394794644297e-06	9.534334108427789e-06	0.011789840327736974	9.567835218133391e-09	5.057461176545372e-06	1.2575385544442835e-05	8.414470377008465e-09	0.0005	0.002862674449868933	0.0032889779748450413	0.31931325823746226	5.7951461971133345
8	2469.98734120024	295.8274841983796	5.225435724546593	14.172515801620655	4647.756115353421	2.243884646583709	0.008422384628786713	754.7992289598349	145.25115303184302	6.185393296456482	0.0	0.020108991058717194	0.0	15.20077104016517	0.06829766663462178	0.0015150562447694038	0.13719394120479317	1.9672223663389932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999979613360523	6.799985462330844	1.9663389926603135e-06	9.822990342306709e-06	0.01263843297243988	1.0235486420211882e-08	5.8387348656550574e-06	1.4528053919009239e-05	9.615236880357347e-09	0.0005	0.003495936344967907	0.0047316232424077015	0.4279816304430265	8.337208180204856
9	2469.986558623734	292.9374019427716	5.152921973543742	17.062598057228623	4646.851215192219	3.14878480778609	0.00988920788567537	751.6280236637068	135.33630724712975	6.386613235061357	0.0	0.019326040972831533	0.0	18.37197633629324	0.0756870175470018	0.0017783359770434267	0.15002832527695545	1.9672224283732518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99997679228857	6.799983447605574	2.0283732512105885e-06	1.0132599580511778e-05	0.013418190342876862	1.093219567699581e-08	6.6443848381650585e-06	1.654153994741308e-05	1.0854478641051436e-08	0.0005	0.004105518026057411	0.00627871045862891	0.5294139505577445	11.168216134454411
10	2469.985826092576	289.90496118981054	5.003775038692643	20.09503881018972	4645.800096731985	4.199903268018978	0.011346351313375512	748.2735830758812	126.13610229010295	6.551842611469424	0.0	0.01859311496352228	0.0	21.726416924118762	0.08331054115226036	0.002040180619236852	0.1604290687325966	1.9672224937213858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99997387966859	6.799981367521256	2.0937213851695027e-06	1.0460097877359856e-05	0.014147810885776591	1.165682549170256e-08	7.4761958681481795e-06	1.8620344142731647e-05	1.2134602244696413e-08	0.0005	0.004710967204684158	0.007878640118163962	0.6191346324230745	14.229799452027493
11	2469.985126327532	286.74869972145535	4.806977714259194	23.251300278544917	4644.605279064923	5.394720935080645	0.012849207581811623	744.7529875417622	117.55073501755231	6.711149247835626	0.0	0.017892939671728263	0.0	25.247012458237744	0.09154064611639728	0.0023106369064325206	0.1693540825351086	1.9672225618007204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999970873612952	6.79997922071607	2.1618007196851463e-06	1.0800194606913583e-05	0.014844571945868742	1.2406192058049127e-08	8.334696954349986e-06	2.0765827942555025e-05	1.3455987451407124e-08	0.0005	0.005335244122327695	0.00950989016656969	0.69656447866407	17.474111782324858
12	2469.984450388371	283.4758307955515	4.571109089607965	26.52416920444881	4643.258942382667	6.741057617337262	0.01442053070537281	741.0703429789764	109.54040962181261	6.875926050219093	0.0	0.017216575235759233	0.0	28.929657021023647	0.10067085596370443	0.002593752571115452	0.17712197008072914	1.9672226324492115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99996776956569	6.799977003934471	2.23244921054386e-06	1.1152682223706827e-05	0.01551740919847014	1.3180982007379265e-08	9.221187825380378e-06	2.2981244945513548e-05	1.4820583494663749e-08	0.0005	0.0059878828291154065	0.011168125377347437	0.7627074848998577	20.883902510862324
13	2469.983792603793	280.08646357688673	4.306436772556434	29.91353642311344	4641.742498320209	8.257501679794805	0.01605318071952468	737.219108822367	102.09163789312453	7.0628807248888155	0.0	0.01655836227922378	0.0	32.78089117763314	0.11091080218731374	0.0028880073438773374	0.18387137814305235	1.9672227036355663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999964557732476	6.799974710147298	2.303635564951179e-06	1.1507668112829399e-05	0.016171984149551132	1.397581958585714e-08	1.013843902498002e-05	2.527362102475115e-05	1.6231678003275194e-08	0.0005	0.00666605932867366	0.012849631112749936	0.8178070411287914	24.4480963021035
14	2469.9831448502	276.6041469048578	4.021016502543327	33.39585309514236	4640.067956691285	9.932043308718583	0.017840078040400463	733.2269944271745	95.08280474501575	7.275397289402831	0.0	0.0159101683216302	0.0	36.77300557282564	0.12277169082379039	0.0032103696749933683	0.19008015733489886	1.9672227767024253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999961251144697	6.7999723486893675	2.3767024237544625e-06	1.1872694681455798e-05	0.016816433425941982	1.4793894037728354e-08	1.1082750796666074e-05	2.763362624886939e-05	1.7684383044815307e-08	0.0005	0.007408280195049765	0.01460605270313978	0.8656642495836332	28.130945245061113
15	2469.9825042408816	273.0281992820671	3.7228210015059062	36.97180071793307	4638.217094554386	11.782905445617454	0.019683255631342482	729.0873200590387	88.50358791326101	7.527284134580859	0.0	0.015269116924562199	0.0	40.91267994096151	0.13641608995350174	0.0035433839930124034	0.19552963066093554	1.9672228502126607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999957842054382	6.799969913999093	2.4502126591711283e-06	1.2238929785336316e-05	0.017453635987352976	1.5630410328488737e-08	1.205631432437722e-05	3.006681966053958e-05	1.918124508456984e-08	0.0005	0.008173742933459497	0.016419350894873473	0.9059980329860083	31.92537705334791
