	E	P	Q	X
0	1.0	0.0	0.0	1.0
1	0.785791236592377	0.21420876340762282	0.01792823298948793	0.7678630036028895
2	0.6765352610550787	0.323464738944921	0.059060865686279745	0.6174743953687996
3	0.6210906095233856	0.37890939047661404	0.11224362563555142	0.5088469838878349
4	0.5956188769323214	0.40438112306767826	0.17132923847284642	0.4242896384594757
5	0.5879270334192477	0.412072966580752	0.2326750161130702	0.3552520173061783
6	0.5918326127967173	0.40816738720328216	0.29422999191149085	0.29760262088522743
7	0.603504114160303	0.3964958858396965	0.35468019035260945	0.24882392380769447
8	0.6200797527797862	0.3799202472202132	0.4129687591545583	0.2071109936252289
9	0.6399582525848695	0.3600417474151299	0.46850072428923006	0.17145752829564043
10	0.6619476003641355	0.3380523996358639	0.5208981694343201	0.14104943092981626
11	0.6851297089233316	0.31487029107666775	0.5699097918113205	0.11521991711201189
12	0.7088568141548176	0.29114318584518173	0.6153930039576374	0.09346381019718095
13	0.7325815548516468	0.26741844514835256	0.6573053531307043	0.07527620172094325
14	0.7558741350324876	0.2441258649675118	0.6956811075297583	0.06019302750272997
15	0.7784076671156401	0.22159233288435917	0.7306118968064099	0.04779577030923098
16	0.7999280105119788	0.20007198948802046	0.7622295506797773	0.03769845983220229
17	0.8202548093257407	0.17974519067425865	0.7907001649420137	0.029554644383727735
18	0.8392598682579451	0.1607401317420542	0.8162165896967061	0.023043278561239798
19	0.8568587121315476	0.14314128786845165	0.8389866041697005	0.01787210796184784
20	0.8730148825873082	0.12698511741269114	0.8592254071087029	0.013789475478605904
21	0.8877373158688039	0.11226268413119542	0.8771492110429066	0.010588104825897953
22	0.901066781125923	0.09893321887407637	0.8929702964557521	0.008096484670171454
23	0.9130627688389491	0.0869372311610502	0.9068932953668962	0.006169473472053462
24	0.9237982486402337	0.07620175135976555	0.9191127518881639	0.0046854967520705325
25	0.9333581612717019	0.06664183872829742	0.9298113352783178	0.0035468259933846475
26	0.941835539583458	0.058164460416541254	0.9391584513524633	0.0026770882309953012
27	0.9493254774894319	0.05067452251056745	0.947309415148013	0.0020160623414194165
28	0.9559207735892535	0.04407922641074577	0.954405351191628	0.0015154223976261792
29	0.9617105287674478	0.038289471232551456	0.9605736407556054	0.0011368880118431295
30	0.9667797088767028	0.03322029112329634	0.9659285570281281	0.0008511518485755354
31	0.9712081701887398	0.02879182981125934	0.9705720934972252	0.0006360766915154056
32	0.9750694918221512	0.02493050817784805	0.9745947819235651	0.00047470989858681045
33	0.9784305610198964	0.02156943898010285	0.978076565397672	0.00035399562222510555
34	0.9813516765708663	0.018648323429133015	0.9810878191776783	0.0002638573931885277
35	0.9838869675850945	0.016113032414904818	0.9836904054740419	0.00019656211105318795
36	0.9860848551450354	0.013915144854963977	0.9859385447474001	0.00014631039763582309
37	0.9879884088508095	0.012011591149189869	0.9878795941947365	0.00010881465607352029
38	0.9896356823349941	0.010364317665005243	0.9895547953138352	8.088702115945257e-05
39	0.9910601273824291	0.008939872617570154	0.9910000106533051	6.011672912457271e-05
40	0.9922910766477995	0.0077089233521997315	0.9922464043326847	4.467231511528577e-05
41	0.9933542154862312	0.006645784513767978	0.9933210341137122	3.318137251952541e-05
42	0.9942719908494708	0.005728009150528319	0.9942473587441322	2.4632105339233708e-05
43	0.9950639648588018	0.004936035141197365	0.9950456860213166	1.827883748570745e-05
44	0.9957471426034754	0.004252857396523744	0.9957335787126265	1.3563890849495865e-05
45	0.99633628519938	0.0036637148006191064	0.9963262192855091	1.0065913871465996e-05
46	0.9968441976719359	0.003155802328063129	0.9968367287304251	7.468941511512659e-06
47	0.9972819803904044	0.0027180196095946247	0.9972764405287055	5.539861699671923e-06
48	0.9976592450347211	0.00234075496527785	0.9976551373105476	4.107724174257531e-06
49	0.9979843040221621	0.0020156959778369877	0.997981258236365	3.045785797659542e-06
50	0.9982643410274529	0.0017356589725462154	0.9982620824152078	2.25861224571468e-06
51	0.9985055606519407	0.0014944393480583887	0.9985038859489566	1.6747029847083417e-06
52	0.9987133203038541	0.0012866796961450435	0.998712078924937	1.2413789177115472e-06
53	0.9988922445089669	0.0011077554910323055	0.9988913244909061	9.20018061269276e-07
54	0.9990463232932904	0.0009536767067087968	0.9990456413696223	6.819236686256564e-07
55	0.9991789975923314	0.0008210024076677569	0.999178492066292	5.055260400281764e-07
56	0.9992932339522275	0.00070676604777179	0.9992928592235713	3.747286565900422e-07
57	0.9993915895676506	0.0006084104323486644	0.9993913118633627	2.7770428827089733e-07
58	0.9994762684129126	0.0005237315870867038	0.999476062632473	2.057804400061989e-07
59	0.9995491695921046	0.0004508304078947413	0.9995490170845399	1.5250756512070517e-07
60	0.9996119291662536	0.0003880708337456112	0.9996118161228028	1.1304345137415664e-07
61	0.9996659564198912	0.0003340435801081346	0.9996658726359496	8.378394205676077e-08
62	0.9997124652143339	0.0002875347856654193	0.9997124031302767	6.208405783232183e-08
63	0.9997525009957537	0.00024749900424558173	0.9997524549937669	4.6001987525494254e-08
64	0.999786964058949	0.00021303594105037948	0.9997869299672315	3.4091718131861465e-08
65	0.999816629627873	0.00018337037212641361	0.9998166043592793	2.5268594267182153e-08
66	0.9998421651974748	0.00015783480252463508	0.9998421464704459	1.872702944519684e-08
