	T	Tstar	Tstarstar	Ttot	V
0	1000.0	0.0	0.0	1000.0	0.001
1	999.9945170042366	1.498206804946628e-05	1.7572603884575014e-07	999.9945321620326	2.420057105771809e-05
2	999.9905049637922	2.6639202988906507e-05	3.124613508860143e-07	999.9905319154586	4.3031560527045306e-05
3	999.9832024693235	4.7366287042880716e-05	5.555777037016557e-07	999.9832503911905	7.651307735056671e-05
4	999.970162595913	8.421941337418746e-05	9.878440070342523e-07	999.9702478031726	0.00013604398913890766
5	999.9469613516947	0.00014974274531776786	1.7563989912428546e-06	999.9471128508411	0.00024188803929845408
6	999.9057130242592	0.00026623361901410034	3.1227877824512538e-06	999.9059823806685	0.00043006499007365107
7	999.8324054171912	0.00047331545868573846	5.5518043560159726e-06	999.832884284457	0.0007645862572393129
8	999.7021766232003	0.0008413687994569377	9.86908241639142e-06	999.7030278610846	0.0013591593669977072
9	999.4709950432407	0.0014953044843822837	1.7540108439948242e-05	999.472507887836	0.0024156173467795266
10	999.0611216612372	0.002656493724313651	3.116256404883045e-05	999.0638093175276	0.004291736554519074
11	998.3360610766368	0.004716255866321829	5.532994565042313e-05	998.3408326624511	0.007620214600978376
12	997.0584860832486	0.008363206163819243	9.813040041039105e-05	997.0669474198154	0.013515217006323563
13	994.8228467628212	0.014799498431484074	0.0001736987594917955	994.837819960015	0.023924234441951093
14	990.9570830329641	0.026094727449828388	0.00030641403876166263	990.9834841744554	0.04220732981289166
15	984.4063400372171	0.04572689514362475	0.0005373761528780801	984.4526043085168	0.07403242190134175
16	973.667142306032	0.07930614202043194	0.0009332379318971369	973.7473816859879	0.12860025865406985
17	956.9426066071749	0.1352892701399471	0.001595364029872565	957.0794912413481	0.21992527297248754
18	932.7427486466416	0.2251189377246473	0.0026628484668753975	932.9705304328367	0.3672855793592419
19	900.878675077242	0.36189321198289814	0.004298451127208311	901.2448667403553	0.5933237595335085
20	863.1408497599405	0.5571060427101857	0.006650415454492675	863.7046062181081	0.9187879361106753
21	822.8195495093292	0.8165572510687639	0.009801343127779567	823.6459081035279	1.35541110397137
22	783.3300997617223	1.1377819710792907	0.013732663608471913	784.4816143964124	1.9008852754667525
23	747.098110231554	1.5104768107398747	0.01832559461998643	748.6269126369161	2.538896582922071
24	715.2964211741975	1.919284701268663	0.023393473144966436	717.2390993486138	3.243572268182074
25	688.148124865917	2.347214992799001	0.0287245120022269	690.5240643707203	3.985435311340423
26	665.3424609241227	2.778376521945019	0.03411737215492024	668.154954818225	4.736389744063193
27	646.3454567064456	3.1995713405832618	0.03940272229509453	649.5844307693261	5.472759519172315
28	630.5782234257624	3.6008831155237746	0.044451857743106546	634.2235583990315	6.176516904429651
29	617.5013992716343	3.9755965307586747	0.04917645682632579	621.5261722592212	6.83526558474367
30	606.6463198585708	4.31976440285528	0.053523527251594774	611.0196077886785	7.441544918696006
31	597.6199387065755	4.631646010873852	0.05746847851144541	602.3090531959615	7.991867372591858
32	590.0985340005238	4.911148202034081	0.061008084214509865	595.0706902867729	8.48573740912346
33	583.8177176601376	5.159333860646865	0.06415422220604713	589.041205742991	8.924777253463771
34	578.5621632296228	5.378020777576084	0.06692872771717678	584.0071127349166	9.312007267322151
35	574.1564098596626	5.56947128092677	0.06935938842680622	579.7952405290162	9.651285493816443
36	570.4571323199825	5.736162347980038	0.07147696337352469	576.264771631336	9.946890164883254
37	567.3468487779006	5.880622206721119	0.07331305356142434	573.3007840381836	10.203221259946893
38	564.7288828910133	6.0053193296887795	0.07489864696240722	570.8091008676649	10.4245964039526
39	562.5233608687943	6.112591262264348	0.07626317826256614	568.7122153093216	10.61511881445799
40	560.6640378232844	6.204602832755882	0.07743396959905427	566.9460746256393	10.778598604547874
41	559.0957782608995	6.283325412907056	0.07843594520718682	565.4575396190143	10.91851246597052
