	M	MStar	T	TStar	V
0	150.0	0.0	1000.0	0.0	10.0
1	157.7016301719457	0.16571433837860836	407.54215099293765	111.27245715461139	1829.7846357129176
2	165.50808119007655	0.2575687616685468	454.6671205389096	2.302002654322038	40.732946795385836
3	168.06147818186278	0.2604809224790704	607.4401017231037	4.9360115608574775	80.31504490090495
4	176.56305825445193	0.31897331091033965	581.62539698334	32.06935632351805	507.7275715285617
5	188.24588821279002	0.4276908264420517	499.2935026601833	15.36658256288837	252.19839414532206
6	196.99465899635524	0.4760808991352298	561.2302828384844	14.353053399662405	232.71613028397684
7	207.83945511755093	0.5556133944081734	539.9525575199451	22.112115759343602	358.1879555904072
8	219.32857675061885	0.6431994203215238	526.5771098937055	17.347815341269595	284.64896129012607
9	230.30633596512587	0.7182525434644894	539.9839034125599	17.985551763505676	294.7147521785881
10	242.19873312047275	0.8067161675667635	530.5491640570366	19.28176538148398	317.18410381538376
11	254.3677407055065	0.8968288638766914	528.2638672975081	18.276447823166144	302.4970647984299
12	266.7836918656958	0.9880831869442765	528.4179016889968	18.68045137754132	310.0642382195279
13	279.71993920829965	1.0854142610286595	524.5244732121774	18.815446329405145	313.75740567360646
14	293.02166820047205	1.18575891372004	522.5384969843462	18.72033301344011	313.6665988925554
15	306.7470047969684	1.2901024596747046	520.3061920589287	18.85917257713826	317.37976289489706
16	320.93828215656174	1.3990896586911705	517.6113326583422	18.906792290996947	319.7382786275055
17	335.5886999225486	1.5124253011305222	515.1530251904909	18.956891841180248	322.17438871070283
18	350.7311686514996	1.6305800980194316	512.5362513195862	19.029622215122057	325.04988882140856
19	366.3873953987383	1.7537944840478967	509.8407259265645	19.090300258621927	327.8071575146709
20	382.5789424517706	1.8823008586131889	507.1007108245743	19.15596575747335	330.7189031381737
21	399.33249547358906	2.0164258736105	504.27584675573075	19.223605713808016	333.744985141042
22	416.67423040542707	2.1564773861554967	501.3788787536186	19.29172652355413	336.86465774459367
23	434.6323151648309	2.302795271291133	498.4059811897012	19.361784908980155	340.10633999267446
24	453.2367306648181	2.455747277166378	495.353001070703	19.43328533771692	343.4675908840427
25	472.5191115050447	2.6157255547945515	492.2185337986722	19.506318954952377	346.95547729864916
26	492.51308012618955	2.783153418386512	488.9996017976531	19.58096866606057	350.5775208526807
27	513.2543195773949	2.958486636276486	485.693450696527	19.657237129775886	354.34039609775095
28	534.7807282992283	3.14221652614937	482.29724153391135	19.735169302176246	358.25197247457174
29	557.1325907827592	3.334873440605417	478.8079593823723	19.814800419097672	362.3205369034863
30	580.3527508005035	3.53703037608649	475.22248797943564	19.89616590439635	366.5549983974247
31	604.4868048665496	3.7493071090568546	471.53757976477624	19.97930253416578	370.96496958067445
32	629.5833112279423	3.9723747765420163	467.7498552328999	20.064246680577735	375.5608048208657
33	655.6940169788327	4.206960985112474	463.85580025666536	20.151034744325052	380.3536815561152
34	682.8741052692441	4.453855523718578	459.85176167158875	20.239702892899775	385.35567940546537
35	711.1824643662572	4.713916757381879	455.73394400224447	20.33028685573473	390.57987002725577
36	740.6819807934652	4.988078797536434	451.49840625011126	20.42282171333411	396.04041822134036
37	771.439858917259	5.277359557434291	447.14105905785294	20.517341639323114	401.75269516835635
38	803.5279696155362	5.582869818752991	442.65766235980766	20.613879609550988	407.7334058720168
39	837.0232309642751	5.905823456710377	438.0438236270033	20.712467070703433	414.0007328305894
40	872.0080241470282	6.2475489937434805	433.2949968679769	20.81313356051595	420.57449828685515
41	908.570648201631	6.609502682918017	428.40648255741786	20.915906278274424	427.476347964889
42	946.8058175166703	6.993283353544341	423.3734287054582	21.020809593841395	434.729959491755
43	986.8152065209449	7.400649295883546	418.19083331509165	21.127864492984575	442.36127949847935
44	1028.7080463402058	7.833537506488952	412.85354851415195	21.23708794603904	450.3987938775042
45	1072.6017788303136	8.294085678359721	407.35628671406675	21.348492194798382	458.8738367053012
46	1118.6227738793202	8.78465738808702	401.69362918213307	21.462083945441336	467.82094422100187
47	1166.9071164932182	9.30787101803576	395.8600375036499	21.577863456518084	477.2782615169597
48	1217.6014708974994	9.8666330567005	389.84986847651305	21.69582351257659	487.2880111526745
49	1270.8640294875074	10.464176542038011	383.65739307381796	21.81594826558431	497.8970345407957
50	1326.865555351238	11.10410557077905	377.2768202194211	21.93821193560966	509.15741940162127
51	1385.7905278090725	11.790446980884155	370.7023262261889	22.06257735159608	521.1272290950924
52	1447.8384013031937	12.527710547765873	363.92809089433104	22.18899431984982	533.8713531422092
53	1513.224988804995	13.32095931801991	356.94834141066457	22.317397801157536	547.4625022607959
54	1582.1839817978425	14.175892060229002	349.75740536096674	22.447705883563103	561.9823765137228
55	1654.968619697873	15.09894025120772	342.3497743518932	22.579817533843016	577.5230414868347
56	1731.8535223134486	16.097382566129365	334.72017994558826	22.71361011396085	594.1885554668562
57	1813.136699540891	17.179480533739852	326.86368382145423	22.848936653024268	612.0969007328354
58	1899.1417528071345	18.35463988768427	318.77578431133253	22.985622867175508	631.3822847546976
59	1990.2202827314788	19.6336032513503	310.45254167678144	23.123463928870716	652.1978933266514
60	2086.754516871399	21.028681202038904	301.8907247073206	23.26222099697208	674.7191983018054
61	2189.1601700061356	22.55403056265419	293.08798139507485	23.401617531560202	699.147949001969
62	2297.8895468784704	24.225991088060997	284.0430365701492	23.54133543816753	725.7170104220592
63	2413.4348932370685	26.063494716779452	274.7559193802096	23.68101111050876	754.6962554105293
64	2536.3319948502303	28.08856546702634	265.2282233546005	23.82023147686963	786.3997753941971
65	2667.164015037837	30.32693316326944	255.46340142598916	23.958530194412727	821.1947490866415
66	2806.5655483774185	32.80879090692401	245.46709758572078	24.0953841935429	859.5124073304597
67	2955.226850136152	35.56973512509532	235.24751565076073	24.230210844650724	901.8616630023814
68	3113.8981759953917	38.65193887838469	224.81582392799984	24.362366090953422	948.8461482336478
69	3283.39413260689	42.10562503886853	214.18659198229432	24.49114399757876	1001.1856344180451
70	3464.597893463554	45.99092740021611	203.37825224916986	24.615778262348194	1059.7431237305448
71	3658.4650728046176	50.38025695296635	192.41357453678123	24.73544634833919	1125.5593266124506
72	3866.026967714234	55.361330384610575	181.3201355535742	24.849276992794707	1199.8968198916998
73	4088.3927688743365	61.041072750300955	170.1307581804885	24.956361930365308	1284.296979025325
74	4326.750194812998	67.5506822307517	158.88388665289241	25.055772677386067	1380.6538818524548
75	4582.363811309035	75.05225095099864	147.62385431608539	25.146583159756894	1491.3109210069795
76	4856.570040906434	83.74748473805973	136.40099112556717	25.227898745499505	1619.1880217154026
77	5150.767524709953	93.88927524048175	125.27150991804756	25.298891837915836	1767.9504135769562
78	5466.401037510239	105.79717740192112	114.29710569030374	25.35884353814438	1942.2342457774673
79	5804.936530482055	119.87827403023472	103.54420335537155	25.40718997981651	2147.9505477988105
80	6167.824012515954	136.655526132548	93.08279958967435	25.443570808565475	2392.697979261348
81	6556.443775323872	156.80659919053628	82.98486611195997	25.46787603795256	2686.3277393401854
82	6972.029758969494	181.21744720427026	73.32231657732949	25.4802863690825	3041.722745114163
83	7415.561405229072	211.0568085958527	64.16458634353323	25.48130133075926	3475.880365433752
84	7887.611810959421	247.88047292080307	55.57592970486194	25.47174960867379	4011.427279183078
85	8388.13489257536	293.7780505240799	47.6125952924898	25.45277697006986	4678.75130093077
86	8916.166990834194	351.58042359639444	40.32008726688184	25.425809324481232	5519.014180065904
87	9469.408215826807	425.1534577286044	33.73074729064822	25.392491474858293	6588.417007151625
88	10043.63544997747	519.8129676760783	27.86189223818081	25.354605480264315	7964.226912764641
89	10631.883002925359	642.9063192049923	22.71471201430836	25.313975578920132	9753.22532749658
90	11223.31233466886	804.6134360655877	18.274073205278285	25.272368658341158	12103.346946235191
91	11801.690599908652	1019.0135155071347	14.509294597961985	25.23139991900524	15219.18808249692
92	12343.437100070372	1305.4181087786972	11.375869469918904	25.19245262619432	19381.40721633795
93	12815.336242846046	1689.834452102055	8.818017165165024	25.156618965772832	24968.067306696772
94	13172.361218964694	2206.1049259520905	6.771862598489823	25.124666453264688	32471.371234189948
95	13356.74558549059	2895.656957677358	5.168976315776232	25.097031522675746	42494.37896720963
96	13300.533095493958	3803.8801061788186	3.9399682108111986	25.073839171222374	55698.948441169094
97	12934.90535309312	4970.371358463434	3.0178220603359587	25.054945075247836	72664.72145566613
98	12209.080212890685	6411.129779881102	2.3406895115370268	25.03999456271679	93630.77266862821
99	11116.833484031227	8095.584045103969	1.8539299612314153	25.02849133270764	118160.76532409688
100	9719.040701722704	9930.256056870012	1.5112804585175161	25.019867925736907	144902.19570954063
