	species_0	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0	9.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.9	0.0	1.4	0.0	1.6	0.0	0.0
1	8.836547258409439	2.100595094954215	0.07839962364020674	0.03888230500949062	0.33464027501554494	0.16739184977251123	0.11734962992133405	0.18524299940581326	0.2095643440831582	1.5943889772972495	1.2900682461855548	1.600201626491752	0.19528058754906738	1.9614719982421993	0.5649147287741711	0.07657448869620692
2	8.694120705195882	2.166236739350665	0.30083608448265575	0.0955001226392313	0.10627867322580097	0.23364474212013905	0.11618885791966647	0.09920239772843303	0.32822744273876325	1.6236238120755944	2.331536441624765	1.7822739370471918	0.31732158825170703	2.296444288804941	0.9371827550319051	0.10603842438464808
3	8.538319239927747	2.21660315525968	0.7164068061578197	0.1469842663459927	0.0900026311127003	0.27042627544168935	0.0877637778464335	0.043910267730680394	0.4138010843900816	1.7182454596705692	3.1392696899184442	1.9547969584877494	0.4001470050894131	2.6230821950303316	1.096667740591384	0.11645430797635478
4	8.3669519701447	2.2541488413019692	1.2273413251735124	0.1821538682803547	0.15667765300460548	0.29312299186108975	0.09417454258187972	0.046024584581568176	0.4806969476599305	1.7899309656300864	3.828767060368669	2.119683029778867	0.4611705082494173	2.943929069862388	1.1487878337721524	0.12014064889288302
5	8.188561766578045	2.275391729295527	1.763558181943264	0.2049021945026287	0.2674889655804614	0.30764265237703836	0.11878821661673074	0.08004020698706044	0.5352314712162406	1.8056461346039137	4.471498319967926	2.2771047904273805	0.5082984179052329	3.257638531673576	1.1637507770110995	0.121404711508352
6	8.015623151985837	2.2761400178344986	2.3007639633487176	0.2196797922639862	0.4124597303959355	0.31675965825473457	0.14462027758697765	0.13741301280247636	0.5808093336621927	1.7512299919875116	5.091790227826254	2.4268165671701345	0.5458126854199247	3.56210479183315	1.1680394345599672	0.1218243754962152
7	7.862054669867227	2.2536285234566993	2.8334273939344583	0.22945668485887352	0.5901066312064549	0.3218710483675663	0.16675991384917263	0.2156342911899851	0.6194839164000114	1.6268391904136872	5.694396792147921	2.567913109744328	0.5762982640782839	3.853821763229379	1.1692195434936778	0.12196082591570223
8	7.741375879688313	2.2077219098778724	3.360541343650049	0.23607155492260623	0.8065617933760646	0.32362730892642244	0.1847473185821783	0.3108732920345618	0.6525857619456833	1.444005345580693	6.2779992221736025	2.6978288468769462	0.6014415014279556	4.12543757488477	1.1685957199760355	0.12199932286750584
9	7.664565236912097	2.1412786577380247	3.8802757613268546	0.2406554231437576	1.0736505503445428	0.3221669011486879	0.19921878114689762	0.4152603757540736	0.6810250192653182	1.2221624165620786	6.838613581734312	2.809589679342586	0.622407618841553	4.359467452302172	1.1646978699676966	0.12198603987564952
