	Ar	ArH	H2O2	NADH	NADrad	O2	coI	coII	coIII	per2	per3	super
17	0.0002810529917237029	499.9997189470106	0.012712994810547225	119.85016091196484	0.00010501074900577248	8.484126564781533	0.00015929048397193943	0.004481141553785934	1.3682130065259366	6.1424302091979444e-06	0.02714041900609256	0.015562343643176945
18	0.002381317834855338	499.9976186821674	0.06302650851359475	119.84108866562151	0.0009306086470568043	8.08949421898448	0.0013620315606612651	0.037648436204867325	1.313842286792938	7.850348754057078e-05	0.04706874195398968	0.05158527478751037
19	0.030800263327439684	499.9691997366749	0.022495358524092627	104.22635120449074	0.05330416453017713	0.9037833253699261	0.014422787136768525	0.44557333849943215	0.41493297712577976	0.05116761380771293	0.4739032834303033	0.08813780434268194
20	2.544231535769158e-05	499.9999745576867	1.7268074160383128e-05	102.32843093565741	5.526283659269091e-05	1.0316311793027602	1.2348115628709249e-05	0.0003455660271387563	0.2781404909963127	0.10531130627411142	1.016190288586805	6.438962858015429e-05
21	3.8451746237691495e-05	499.99996154825567	3.709320165113784e-05	103.87068520842051	4.62297145023972e-05	2.1381045359134245	1.8681197575397848e-05	0.0005365634420563399	0.39781110046832757	0.004910272062068625	0.9967233828299684	0.00011654317028673155
22	4.694780269628034e-05	499.99995305219915	5.8102983492699925e-05	105.39150645651696	4.1720402986193406e-05	3.1879063465532305	2.3133454253664567e-05	0.0006649285117054703	0.43581007755163825	0.00026676901071646865	0.9632350914716827	0.0001624771698554144
23	5.6040984514560065e-05	499.99994395901723	7.974604383614698e-05	106.8916992832282	4.0626670546790924e-05	4.104267350967396	2.800152870462199e-05	0.0008052249823228877	0.48224013848882263	0.00016959639342760825	0.916757038606719	0.00021415501166153236
24	6.512879977474875e-05	499.9999348712021	0.00010307522842406293	108.37121662064156	4.078363277132577e-05	4.899079221000679	3.298872366852483e-05	0.000948829259222496	0.5402807573002464	0.00013166145196196076	0.8586057632648976	0.0002733451848095752
25	7.402136196244594e-05	499.99992597863985	0.00012952596834662976	109.83052526826816	4.138175526711601e-05	5.587070396745195	3.7990221636059874e-05	0.001093091078337217	0.6087779862663971	0.0001071668155311823	0.7899837656180955	0.0003436753591852664
26	8.276254713164845e-05	499.99991723745467	0.0001611570758432027	111.27008979360602	4.228101971160977e-05	6.18138124733507	4.302724844345378e-05	0.0012383433587158268	0.6866404140789875	8.868160272578378e-05	0.7119895337111243	0.00043107485118831166
27	9.143842243169513e-05	499.9999085615796	0.00020126970018382519	112.69022716589076	4.333756939959615e-05	6.693367490838624	4.8144021125725435e-05	0.0013856296204247899	0.7728854106769799	7.450621620485409e-05	0.6256063094652615	0.00054553518052337
28	0.00010013916710459242	499.9998998608351	0.00025577679480739724	114.09109384608162	4.485669509597077e-05	7.133069692081049	5.337067068073201e-05	0.0015365887458592318	0.8666047549233087	6.107005557555517e-05	0.5317442156045726	0.0007046597234854338
29	0.00010905080229514985	499.9998909491999	0.0003367292231288967	115.47258361254171	4.6479513283273815e-05	7.5091496543330845	5.8821351623465064e-05	0.0016936624592327994	0.9669469800235952	4.884697684822851e-05	0.431251689188697	0.0009451262608268407
30	0.0001184786734871288	499.9998815213287	0.0004736290552971222	116.83418379107206	4.842443534657362e-05	7.829125902529124	6.465897685633239e-05	0.0018618173960212876	1.0730428438477675	3.6941617292360434e-05	0.324993738162059	0.00135384090635306
31	0.00012957152745068546	499.99987042847476	0.000762175508585252	118.17433363172485	5.1106984599473304e-05	8.099178751774495	7.153608550657917e-05	0.002059148253336938	1.183760027369989	2.5052391267309557e-05	0.21408423589989672	0.002198109249732615
32	0.00015090370079485054	499.9998490963014	0.0018207813386896228	119.48578136321936	5.776966418728297e-05	8.322532066270405	8.437686254905213e-05	0.0024212818679512135	1.2957151721927924	1.3378001235228438e-05	0.10176579107546915	0.004860630020052641
33	0.00033112024065161735	499.9996688797614	0.016961436950767756	120.67853937808069	0.00012461373140487916	8.475793869788863	0.0001893976990213191	0.005304798071714766	1.3702939161341905	6.250855984973117e-06	0.0242056372390853	0.017848527539301117
34	0.0031007325664691534	499.99689926743554	0.06938104542750989	120.18674764052234	0.0012464960411377438	7.858176264444661	0.001777499917436654	0.04919277258073946	1.293648535956838	0.00012609844319344337	0.05525509310178971	0.05867320534766627
35	0.005371337396589156	499.9946286626053	5.15907018926511e-05	102.15409610615728	0.029340335700308952	0.17079725136706073	0.0019816185759056987	0.08867447625424511	0.12431856597507125	0.19916707548955126	0.9858582637052231	0.006209741760494183
36	2.801014745451615e-05	499.9999719898542	1.9690136332249495e-05	103.25609254147574	5.453871308154429e-05	1.1635377947680379	1.3630740503954277e-05	0.00038634348494477367	0.3043806835286085	0.08064060189670952	1.0145787403492292	7.303824729591648e-05
37	3.94430091853116e-05	499.9999605569928	3.993329130118439e-05	104.79478908231145	4.565133435597668e-05	2.273294109554413	1.9332566313314545e-05	0.0005553292157953144	0.4031666346262918	0.0030224374234329473	0.993236266168163	0.0001227631398355554
38	4.792440372449458e-05	499.9999520755983	6.113984036692966e-05	106.31245478002539	4.1774294928747945e-05	3.3066707527913177	2.3867511066649904e-05	0.0006836110989839861	0.4412099660722943	0.00024179840130972806	0.9578407569163414	0.00016895243398920294
39	5.7177792804745794e-05	499.99994282220916	8.309733842243234e-05	107.80939725684269	4.090692784048945e-05	4.20677854729612	2.8813967827548996e-05	0.0008287499106775202	0.48943720332983087	0.0001641219909512012	0.909541110800709	0.00022253869744602472
40	6.625834292252969e-05	499.9999337416591	0.00010693376889686332	109.28555817722254	4.11296040831173e-05	4.987165881780933	3.384843250833288e-05	0.0009733415156582499	0.5492094742828983	0.00012797803213089026	0.8496553577368006	0.0002835936663957007
41	7.516732195677468e-05	499.99992483268	0.00013416897305909453	110.74138736159105	4.1790459627353706e-05	5.66241397127978	3.889754642631046e-05	0.0011192378869181356	0.6193490479061686	0.00010530884344800938	0.7793875078170354	0.0003565057603129361
42	8.391925943053992e-05	499.99991608074254	0.000167019820119789	112.17736335836265	4.275585825019629e-05	6.245344861353833	4.398335584234215e-05	0.0012659128958130278	0.6987806265386023	8.751473083582224e-05	0.6998219624789029	0.00044777993668685187
43	9.261798334341459e-05	499.99990738201865	0.00020911500941615458	113.59379825921035	4.396129314607697e-05	6.747283067730823	4.915027472097841e-05	0.0014149000418741044	0.7865123208445087	7.276531611592617e-05	0.6119508635227767	0.0005683754021976705
44	0.00010137331633843782	499.99989862668565	0.00026700164713266424	114.99080500031513	4.538448605755579e-05	7.178036130663425	5.445424783075274e-05	0.0015677957314883999	0.8816395877270427	5.989026309328178e-05	0.5166782720305414	0.0007381137343619184
45	0.00011038816383661795	499.9998896118381	0.00035471286024061087	116.36820851062896	4.707810706361916e-05	7.546165974064535	6.0000634997417476e-05	0.0017278029558530164	0.9833005541990987	4.709940303420132e-05	0.41486454280701324	0.0009994017801741829
46	0.00011999885808189785	499.99988000114394	0.0005072454288369282	117.72542142120169	4.910878410313001e-05	7.859021997652295	6.598574676301309e-05	0.0019001304417418533	1.090602389955832	3.534098661370135e-05	0.30739615286904565	0.0014546258671811851
47	0.00013172321333720723	499.9998682767888	0.0008500249524656312	119.06048973023154	5.205275806666728e-05	8.122485258028183	7.327515749855927e-05	0.002108925118017688	1.2022764539083848	2.329541443510533e-05	0.19551805040165982	0.002447633875761607
48	0.00015921257988922737	499.99984078742233	0.002337548672634791	120.36293644509514	6.111550216381823e-05	8.338580245247485	8.977324745443835e-05	0.0025708833914968757	1.3136012122676868	1.1678910277641669e-05	0.08372645218308059	0.00592128066173831
49	0.00045004620419935936	499.99954995379807	0.024741445516617652	121.48571116311408	0.0001706904405562579	8.463577461477756	0.000260243153801875	0.007230374809967299	1.3696113064927573	7.573725045696228e-06	0.022890501818424083	0.0218490885977273
50	0.004573010894184594	499.99542698910824	0.07856986693746491	119.98437229931737	0.0019377009029088604	7.377520052578835	0.0026163836488865004	0.07244842705017798	1.254477321860423	0.0002590508699285024	0.07019881657057966	0.07041510258497125
51	0.00035063096822281187	499.99964936903433	4.979357772276501e-06	102.67797969048526	0.0022529440775115894	0.2658022107574052	0.00013996187946488863	0.00555839284240828	0.11432762554056575	0.2552689177878891	1.0247051019496687	0.0007115158677111129
52	3.1289801863605685e-05	499.9999687102007	2.3295600990328815e-05	104.21375177902607	5.4206087983112064e-05	1.3595938380154302	1.5276526703545904e-05	0.0004373665310227546	0.3363455904338867	0.051497393505819326	1.0117043730025645	8.462216780555383e-05
53	4.092401295954055e-05	499.99995907598975	4.401310963194884e-05	105.74783852806857	4.4837712605006725e-05	2.4686531439047728	2.0241251197163098e-05	0.0005814015171412856	0.410267266961147	0.0014853052201793382	0.9876457850503316	0.00013167940869911413
54	4.971719890777758e-05	499.99995028280375	6.544006747946995e-05	107.26125204578712	4.179610379508551e-05	3.4774386233464254	2.493392330242613e-05	0.0007166523447058416	0.44944406682545546	0.0002216552202696569	0.9495926916862628	0.00018002249533224498
55	5.894565866250453e-05	499.9999410543442	8.780749032926174e-05	108.75364837048028	4.1594414429789384e-05	4.354350956455366	2.9973624463128304e-05	0.0008615534035637622	0.5001415203018339	0.00015886452972301937	0.898808088140412	0.0002346221865139434
56	6.793867515714067e-05	499.99993206132774	0.0001123344608629826	110.22521723507431	4.150881214393216e-05	5.114256269723651	3.4998384323696016e-05	0.0010067534259974018	0.5622290225903658	0.00012482811114151673	0.8366043974881674	0.0002980354915974285
57	7.6820121842001e-05	499.9999231798811	0.00014066397622463527	111.67646037325946	4.223442580807438e-05	5.771431350172269	4.0087349573754097e-05	0.001153533732890748	0.6345313958231493	0.00010233821797659296	0.7641726448764056	0.00037450002022535866
58	8.557897202626558e-05	499.9999144210309	0.00017525234356292812	113.10778190342977	4.3259503182703526e-05	6.338430944459914	4.5224265694726866e-05	0.0013016814408692654	0.7159779087431078	8.506534917904469e-05	0.6825901202011452	0.0004713062411727896
59	9.440809889526637e-05	499.99990559190394	0.00022021668462036297	114.51945868388171	4.412013164601975e-05	6.826272938656624	5.0495532652307065e-05	0.0014540135717247544	0.8055896213195691	6.823195738792266e-05	0.5928376376186619	0.0006011188504972768
60	0.00010312878042961609	499.99989687122235	0.000283229350859727	115.91153631910312	4.599418545641922e-05	7.244542574151326	5.5844102819918394e-05	0.0016076478628982462	0.9024617226800686	5.7597974147149276e-05	0.4958171873800623	0.0007866017784916914
61	0.00011233007104120505	499.99988766993164	0.00038109010314303393	117.28383355370467	4.775753608751596e-05	7.601583188976459	6.152867369911109e-05	0.0017724008788274385	1.0057282127020288	4.502124584816857e-05	0.39239283649959267	0.0010793987750733053
62	0.00012217392286576273	499.9998778260799	0.0005589774046789817	118.63545736201759	4.993373393139626e-05	7.904439164512933	6.770751955375552e-05	0.0019493841829561604	1.1144589209125373	3.300906193589106e-05	0.28349097832301207	0.001608769876032461
63	0.00013508273988488835	499.99986491726287	0.000996285868143521	119.96387404310127	5.336222122107859e-05	8.158676329072676	7.572791231401503e-05	0.0021787522268663924	1.2271241385598128	2.0825527227118708e-05	0.17060055577377511	0.002853721985861285
64	0.00017712057111826535	499.99982287943175	0.003559677336000412	121.25121790655281	6.807022976099516e-05	8.363685142126771	0.0001008166987754572	0.002875815571306451	1.3357266953249407	9.54147669051793e-06	0.06128713092828274	0.007962887303652622
65	0.000745411328723968	499.99925458867403	0.036450300710151574	122.21122794404936	0.00028590321624025525	8.419071786007875	0.000435258562297478	0.012005060915636545	1.361442262977421	1.3425909649627144e-05	0.02610399163499171	0.028927985609986665
66	0.007836037188428945	499.99216396281423	0.08939038399487904	118.61890321217678	0.0037170138017612138	6.366486212977905	0.004443429520839391	0.1224617065231558	1.1733164784181176	0.0007433385109497342	0.09903504702693477	0.08921132153352224
67	1.8285957328009507e-05	499.99998171404513	8.900480435238623e-06	103.64269469440904	7.127138642231284e-05	0.5290781558775682	8.380290214310755e-06	0.0002673343070500641	0.16271102855940905	0.21634425691012618	1.0206689999331975	4.4072014720136427e-05
68	3.410197376566908e-05	499.9999658980287	2.8118992448660187e-05	105.1986306293603	5.17995117232201e-05	1.6181549035485259	1.6801577406588482e-05	0.00048207786798248593	0.3661403466377462	0.026037484827263483	1.007323289089598	9.642963933248669e-05
69	4.2906610066288535e-05	499.9999570933925	4.926576658041344e-05	106.72732774788622	4.400495025914701e-05	2.71565574667275	2.1409956539713307e-05	0.0006154992863581311	0.418939982447264	0.0006539211727569537	0.9797691871370774	0.000143336183744751
70	5.191011560491284e-05	499.99994808988697	7.095868424331342e-05	108.2353097513455	4.188907377660886e-05	3.6923414655973126	2.627315732448231e-05	0.0007549334711960085	0.46062358421815197	0.00020263566790949274	0.9383925734854142	0.00019344485700606556
71	6.104383079263313e-05	499.999938956172	9.386777730827053e-05	109.72215046526966	4.149980073312639e-05	4.540192488965164	3.130864425884302e-05	0.0009003116062496502	0.5143796782549727	0.0001496620177649974	0.88453903947675	0.0002502327847411915
72	7.007761052070422e-05	499.99992992239225	0.00011931461475967396	111.1881448211328	4.1950633825261756e-05	5.274437418411548	3.6413902408482505e-05	0.0010475486249865418	0.579296107346921	0.00011966021391185045	0.8195002699117686	0.00031677063151027096
73	7.89901878129404e-05	499.999921009815	0.00014911762891962004	112.63377468706085	4.315044135887314e-05	5.909007249251756	4.156573003817491e-05	0.0011963591225934045	0.65420675340827	0.00010228998490670246	0.7444530317541885	0.00039820229332924697
74	8.770501407372633e-05	499.99991229498863	0.00018607396119156824	114.05942062962541	4.3997053890602076e-05	6.456067549155603	4.673623509750989e-05	0.0013452687303184038	0.7380692186094295	8.258763195885733e-05	0.6604561887931927	0.0005023861483885783
75	9.647031730376989e-05	499.99990352968547	0.00023500117216381915	115.46534004169524	4.513530399217214e-05	6.926342990893226	5.2036535284186694e-05	0.0014980716990059843	0.829901594523179	6.764086327760539e-05	0.5684806563792502	0.0006443812834252032
76	0.00010537806578050927	499.999894621937	0.00030526043457454395	116.85150987392053	4.6696234438267005e-05	7.329089134385223	5.751978289748677e-05	0.001656143635480939	0.9288112453804871	5.469488699727624e-05	0.4694203963141342	0.0008524343416230411
77	0.00011467677851056398	499.9998853232243	0.0004182297658960327	118.21759078849814	4.854915624471547e-05	7.672304433407379	6.332621990177495e-05	0.001823370225682732	1.0339258995368295	4.227603169751664e-05	0.3641451279858856	0.0011904540104550913
78	0.00012507493239550258	499.99987492507046	0.0006365703464822611	119.56249842728283	5.0926979154924174e-05	7.962778148691693	6.985178247747227e-05	0.002011329116607315	1.1442302770828197	2.9676032980815458e-05	0.25365886598511184	0.0018384542514432694
79	0.00014038108872675763	499.99985961891406	0.0012571750082651576	120.88223303711581	5.5332454989155074e-05	8.205345133562076	7.933217863821993e-05	0.0022807574189564056	1.2576710172876473	1.7708797000523752e-05	0.13995118431775422	0.003541824041188681
80	0.00021941583611762873	499.9997805841667	0.007013499095419344	122.13998472569088	8.439102101695825e-05	8.393268310770623	0.00012627713120537436	0.0035766698524245144	1.3575199937423654	7.402214349352371e-06	0.03876965705965214	0.01179770839507247
81	0.0014675390846686511	499.99853246091794	0.05168618298152634	122.68554479133896	0.0005753245750209014	8.262047630495772	0.000860734709867336	0.0237141890356886	1.3390094610895782	3.68867329281706e-05	0.03637872843193419	0.04099091132340099
82	0.018772190637938255	499.981227809365	0.09389194462763527	114.08112772305954	0.012722819681167695	3.9369899750584922	0.010358241226661418	0.27922267422217584	0.9225574039728989	0.004886338894410469	0.18297534168385007	0.12353080607087068
83	2.0743438075821337e-05	499.9999792565647	1.4277719066836548e-05	104.66098630419904	5.387506224205404e-05	0.8362307701125813	1.0235177894939813e-05	0.0002893130633283122	0.23375901788678952	0.1477145008448809	1.018226933027104	5.2432944150312696e-05
84	3.6989686117592945e-05	499.9999630103168	3.4142858907876984e-05	106.20710355081899	4.9109372581426215e-05	1.9331015054552492	1.837799441509128e-05	0.000527736629298358	0.38864689280945885	0.009916441721963733	1.000890550844862	0.00011140080558338839
85	4.534051372488644e-05	499.9999546594892	5.561218034484915e-05	107.72962874248167	4.326745652913643e-05	3.003623917728621	2.2842768184423515e-05	0.0006564211645761152	0.429815215438321	0.0003419015030085432	0.9691636191259081	0.00015754134932389354
86	5.448404409803674e-05	499.9999455159592	7.766470353856372e-05	109.23113098506988	4.1862576182772324e-05	3.9422371990052403	2.7824781308935084e-05	0.0007998266067633751	0.47507777899863446	0.00018396339746030646	0.9239106062158317	0.00020985547910204436
87	6.36345520277953e-05	499.9999363654513	0.00010129550682430229	110.71140056594594	4.178973243342692e-05	4.756208513839397	3.2929227604207524e-05	0.0009470470411934282	0.5323799754157114	0.00014059223836645338	0.8664994560771234	0.0002695095619868778
88	7.262968830279929e-05	499.99992737031505	0.00012795772397916706	112.17083659817912	4.234602544175065e-05	5.460643071233456	3.807152112491773e-05	0.0010953619692586675	0.6005510757827078	0.00011370664915858974	0.7982017840777491	0.0003401777546247753
89	8.147746905472213e-05	499.99991852253436	0.0001597140980582849	113.60992110074442	4.3252096163409076e-05	6.06895265036784	4.3250937340424816e-05	0.0012447206141152174	0.6784524271480168	9.398589265139674e-05	0.7201656154078755	0.00042777752155186854
90	9.025540241132121e-05	499.9999097446009	0.00019985456603616655	115.02899958160805	4.442092627787155e-05	6.592892020299278	4.850349204843589e-05	0.00139618012128977	0.7650460695089236	7.803777239368334e-05	0.6334312091053439	0.0005422168024346714
91	9.907489058900552e-05	499.99990092511274	0.0002542356112279029	116.4282281774861	4.582969526699684e-05	7.042726459902107	5.3885789192084055e-05	0.0015513965318393569	0.8593814647961643	6.397029395999405e-05	0.5389492825888438	0.0007012829249105591
92	0.00010807909204236358	499.99989192091124	0.0003347591041392473	117.80752816106272	4.75126536432106e-05	7.427398283739165	5.947658617276372e-05	0.0017126118048745535	0.9605664774636588	5.128875033270728e-05	0.43761014539496057	0.0009408781898881314
93	0.0001176864923437172	499.99988231351097	0.0004709061101221156	119.16633461411723	4.9420991713129976e-05	7.754568012336699	6.550617570873815e-05	0.0018862133734317548	1.0676987853849373	3.8172851054513544e-05	0.3303113222148669	0.0013487309920253159
94	0.00012875259214344215	499.99987124741114	0.0007593762839576298	120.50317156852518	5.2241235311382755e-05	8.030618334281455	7.248543205172546e-05	0.0020867461313897277	1.1796242984461183	2.6354331590309158e-05	0.2181901156588491	0.0021840200193582265
95	0.0001498728059098594	499.9998501271973	0.001789265377514556	121.81087305401489	5.8861874206845576e-05	8.25898511366184	8.542679218751795e-05	0.0024516209039840814	1.2930061295892772	1.4098942056129829e-05	0.10444272377249443	0.004809818270987448
96	0.00032688934404339026	499.9996731106593	0.01659739714145916	122.99999737256304	0.00012606825433327673	8.416383365182837	0.00019057939629937715	0.005337449560959956	1.369690318457433	6.546223913589648e-06	0.024775106361392997	0.017799975860836804
97	0.0031237570979653706	499.9968762429053	0.0695552184476341	122.47242261440574	0.0012887763593745773	7.7883486655518235	0.001825231050115458	0.05048600096603433	1.29122126494885	0.00013343310928214255	0.05633406992571725	0.059326274591402925
98	0.0036618205422132757	499.9963381794612	2.7349651037951585e-05	104.47100131316078	0.022899459067115234	0.16346342693789626	0.0013960166665146349	0.061495198413913946	0.11248185603743723	0.21643148521510455	1.0081954436670288	0.0045129896011928145
99	2.846101766282661e-05	499.9999715389854	2.0536776343641176e-05	105.70040250067368	5.5611637425126333e-05	1.1848636851399108	1.4142749409122092e-05	0.00040235660318916445	0.3085182565069193	0.07698138990356064	1.0140838542369213	7.624009470170309e-05
100	3.965037698263882e-05	499.9999603496261	4.1288501775625954e-05	107.23712093907484	4.6617341140779373e-05	2.2939144532940494	1.98871248858534e-05	0.0005712566066288999	0.40464143897960914	0.0028016167039201347	0.9919658005849551	0.00012665290612299399
