	A	E	G	R
86	12.490742795123026	49962.97092323163	19975200.76274239	49933.36712245012
87	12.490742723993824	49962.97095780128	19975200.783291865	49933.36798147891
88	12.49074265667812	49962.97088949882	19975200.760262437	49933.368459580466
89	12.490742595466966	49962.970759093354	19975200.710602857	49933.36866792438
90	12.49074254144976	49962.97059594209	19975200.64656595	49933.368692426455
91	12.490742494953675	49962.970420619844	19975200.576775316	49933.36859786701
92	12.49074245578408	49962.97024695147	19975200.50706075	49933.368432111674
93	12.490742423423374	49962.97008377813	19975200.441183604	49933.3682298855
94	12.490742397163869	49962.96993607323	19975200.38129499	49933.36801508168
95	12.49074237623143	49962.969806288085	19975200.32849113	49933.367803928275
96	12.490742359836428	49962.96969494707	19975200.283059254	49933.36760642768
97	12.49074234723295	49962.96960144543	19975200.244808137	49933.36742838191
98	12.490742337736325	49962.96952440256	19975200.213215135	49933.36727237994
99	12.490742330741325	49962.96946205617	19975200.187590387	49933.36713891417
100	12.49074232572573	49962.96941248128	19975200.167168595	49933.367027068954
