	Cvar	Mvar	X
0	0.01	0.01	0.01
1	0.03475019250780523	0.0007398438205735249	7.33302691537115e-06
2	0.05927099564780395	0.0013335358461596008	1.309587091367821e-05
3	0.08355339959609843	0.00198791562875022	2.0126651754877847e-05
4	0.10759268959843958	0.0027142853854951322	2.7013092816172805e-05
5	0.13139095550160945	0.0035258234328766837	3.5243234319628595e-05
6	0.15495078706608598	0.0044364195876241625	4.4436682671770275e-05
7	0.17824032178587754	0.0054638072774463595	5.485053331048833e-05
8	0.20131500866912275	0.006634572173918953	6.676623923489233e-05
9	0.22417009464328008	0.007998448882757622	8.072069598395095e-05
10	0.24679475209782026	0.009536430185834928	9.654821973169336e-05
11	0.26919014712371053	0.01136807829423181	0.00011549189524857128
12	0.2913575800968264	0.01358210148402558	0.00013861824746731795
13	0.3132984263084398	0.016244269395980847	0.00016669072515738232
14	0.3350135593455057	0.019449548789967495	0.00020086690387083247
15	0.35650317871325743	0.0235316814397337	0.0002449253883712115
16	0.37776689963132337	0.028897174585405326	0.0003044707999198836
17	0.3988028590753829	0.03579130581083647	0.0003823667638958348
18	0.4196070586826781	0.04523644133903871	0.0004930393326883126
19	0.44017209143795044	0.05836170766040979	0.0006544983840665653
20	0.46048448987368856	0.07692041657970107	0.0008992865393585081
21	0.48052063226665953	0.10342608393736047	0.001287962276269506
22	0.5002373017440409	0.1402837976872062	0.001921738253381322
23	0.5195561463838814	0.1907139001428918	0.003024271197868895
24	0.5383181684640388	0.25632830545573054	0.00508612176263006
25	0.5561478640355859	0.3381049229998704	0.009651599290102236
26	0.5718881218203766	0.43511520161232503	0.022727658157083358
27	0.5812166963092444	0.5425428153058747	0.06745616353083406
28	0.5720175387711371	0.6449966878984521	0.18135170880729093
29	0.5265504330965083	0.7067836575397527	0.36756294668908196
30	0.4339905782211399	0.6679121130737032	0.5652789280905329
31	0.3084701980083027	0.44372356362208637	0.6370806329409482
32	0.2055445911495872	0.009061640519148241	0.3693229895883109
33	0.19639235897552773	0.006373748315388061	6.402165056096266e-05
34	0.21927879210708953	0.00768028046626221	7.745773280260732e-05
35	0.2419523856222312	0.009195642053288355	9.303085564069931e-05
36	0.26439686555319436	0.010973726679105532	0.00011141910620813057
37	0.28661327681317017	0.0130819249161142	0.00013339504789611063
38	0.30860304528693994	0.015600049248162605	0.00015988699520961386
39	0.33036665889055955	0.018738911201140098	0.00019328031815084269
40	0.3519047123923207	0.022627929070185345	0.00023524786308182626
41	0.3732169370923924	0.027604108772472127	0.00028992831839750325
42	0.39430188068954075	0.03411425445874221	0.0003631689787274178
43	0.4151563108227343	0.04287936778238748	0.00046497193420941155
44	0.4357736538921543	0.055248763153439816	0.0006153722900793645
45	0.45614102261275924	0.07243269884101872	0.0008382579866022936
46	0.47623937321297144	0.096787032048339	0.0011854438050106413
47	0.4960302664052188	0.13126014611033918	0.0017544600724112838
48	0.5154450859945272	0.17873186216586226	0.0027256380770948898
49	0.534346462436785	0.2409011675175998	0.004521996548697176
50	0.5524264951987332	0.3191979660749142	0.00828825370412182
51	0.5688058707863154	0.41313550117236514	0.018402233231080648
52	0.5802673701729179	0.5191420057160137	0.05278559784030774
53	0.5764188743004193	0.6247394969098382	0.15002822113997538
54	0.5398053353780734	0.6983261441048749	0.3222492587661066
55	0.4578029031186036	0.686766047019564	0.5239022588946054
56	0.33752564512520256	0.5115937250170941	0.6368699323172453
57	0.22389821944538457	0.09775953820935394	0.46131798240725364
58	0.194893789608638	0.006296257448386534	0.002944014865228379
59	0.21780247584599474	0.0075908666075974315	7.648579682844903e-05
60	0.24049067429266738	0.009092140760128618	9.196662504309623e-05
61	0.26293704208927793	0.010848749446898981	0.00011011642773091334
62	0.2851416711203503	0.012928325437357191	0.0001317844918164307
63	0.30714521911072185	0.015447242217101404	0.0001582693117022256
64	0.3289238968626799	0.01849130621390788	0.00019062439356360263
65	0.35047691975750467	0.022390489316293095	0.00023268256955253426
66	0.3718042263317165	0.02723568400706585	0.0002858463380030944
67	0.3929042979438363	0.033630640932877764	0.00035765695302206814
68	0.41377394618826197	0.042223053240652855	0.00045721565424176316
69	0.43440710940936456	0.05418437558237242	0.0006020918781749299
70	0.454792225852571	0.07100904247915318	0.0008191058777928526
71	0.47490872214498164	0.09489946793315947	0.001157267242194981
72	0.4947208814241523	0.12859901920915973	0.0017064621675515353
