time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
50.0.	2.378761966403981e-07	1.6544184912853363e-05	0.010887954479853001	1.9452134393440383e-05	0.00023550594415800002	3399.9986958448035	302.24871909560744	1097.7317837731039	0.0011051970423830001	0.00045114515966500004	0.0009697615126580001	0.0006775999271020001	0.244394982581727	89.748640307489	5.176760690387048e-07	4.4909327085708205e-07	6.201051339823226e-07	1.6190755903765054e-05	0.00595168514829	84462.4076403013	12.839221482645389	47.149167677575306	1.4140024297541371	298.575092833704	1.332083594437745e-07	0.0008982651121510001	2.499101601679488	1.4686687496988471e-08	0.002252989265183	0.000395582489388	0	0.000437501200143	0.000654726327787	0.001072074164741	0.00018697865770900003	0.998579093327676	3.186282661212961e-06	0.00025434758056200004	0.001651700515603	0.6975312445618981	5.843191765182457e-05	3.9193655753696395e-06	0.0004955164524610001	2.7075294638260744e-09	3.435414548952727e-07	6.403422310819094e-05	0.15352021442420402	9.823225206782912	0.0006327758598630001	0.11774474736764201	0.000184427339942	0.014588473538894002	0.068254714379211	19.879055869643434	0.0030458438082060003	0.00012071208414700002	0.034262843408673	8.879231914799833e-08	2.5282016390497496e-05	0.00017577682958500003	29.998059985419854	0.0005996646613650001	0.001164573089208	31.214230757540907	138.75937297564494	0.00017651425901700003	0.00020320962278300001	0.00020942708147900002	3.2564099573686294e-05	0.0010512614013230002	0.007825345378919001	2.192622128931011e-05	0.000139265989647	0.012428795538040001
55.0.	8.974483152526581e-07	5.8825731731141465e-05	0.022155872132308	3.9230199080206654e-05	0.00047489723056100004	3399.997510259651	302.2461424594281	1097.7154634511978	0.002224085461523	0.0008810253171760001	0.0018938386608110002	0.0013199035166300002	0.24439079118001902	89.74655735053304	6.681073808067436e-07	1.0125759128026358e-06	1.398643783556713e-06	2.017993674724012e-05	0.007419292639309001	84461.89868520897	12.836720188677043	47.13966906326365	1.41395773825042	298.56382666643634	1.86591902533912e-07	0.001118408067305	2.498881405340791	1.6197636221217213e-08	0.00223963274005	0.000399911535833	0	0.00044225479853400004	0.0006619882884850001	0.001083738798526	0.00017227104903000002	0.9972251360220121	6.202412624780185e-06	0.00028250393741100004	0.0016504961014900002	0.6970169663396181	0.00011504302729000002	7.251965870468531e-06	0.0009168860489990001	1.049181843064052e-08	1.3310068649124588e-06	7.100625974842881e-05	0.15344221321964402	9.818172727195613	0.000660080260997	0.122826244113047	0.000358742797876	0.016223008469395003	0.068149574954131	19.848231488259717	0.005992798383343	0.00021073799076500003	0.059821129312216004	3.222927788655692e-07	9.175645504010838e-05	0.00034240108121800003	29.99610596676116	0.0012093948481270002	0.0023422373095070004	31.21377051622726	138.75649989092744	0.000219904778839	0.000393273791215	0.00040531426918600003	6.302729256782189e-05	0.0011664453163030002	0.008681242210721	4.508200421138933e-05	0.00027436605098900003	0.024484299579483
60.0.	3.3319487528982476e-06	0.000208633057878	0.044011801603143004	7.75572551991576e-05	0.000938783991742	3399.9952403000384	302.24109788525647	1097.683891811985	0.004400824407515	0.0017105164605060001	0.0036780960264340004	0.002566659042772	0.24438419349414303	89.74310069537339	8.59785973071853e-07	2.37940566706651e-06	3.288446240514648e-06	2.6329370500480154e-05	0.009682629839499001	84460.93109941053	12.83185233011105	47.121197045571606	1.4138703968893132	298.54190583649995	2.5279887996829016e-07	0.0013598229655890001	2.49863992423553	1.74600898298089e-08	0.002223499930307	0.00040397741248000005	0	0.00044673983683200005	0.0006687788343550001	0.0010947503332600001	0.000161983393793	0.9946113875130591	1.2044873584521762e-05	0.00030697183084700004	0.0016482756951660001	0.696068523218029	0.000224593481463	1.3540381230461873e-05	0.001711994172322	3.9551259183971064e-08	5.016995435882958e-06	7.705211228992411e-05	0.15335740981449	9.812632267754026	0.0006900644366720001	0.128405189276341	0.000695688035759	0.017643716483925	0.067959909994729	19.792606783435733	0.011683592941013001	0.000376298541641	0.10682618635778601	1.150539969302367e-06	0.000327542687285	0.00066574715011	29.9923055722338	0.002395646872269	0.0046330337438350005	31.21343368569802	138.7534309197765	0.000267537078922	0.000762457761236	0.000785823660271	0.00012221650274400002	0.001266636208854	0.009424991584792	9.047869219546819e-05	0.0005363395481730001	0.047861047837975006
65.0.	1.2262324445010131e-05	0.000742670337315	0.086126910967631	0.000151442435305	0.00183298606382	3399.990869442259	302.23128310156284	1097.622839198967	0.008631822126232001	0.003309587853744	0.007121290118456001	0.004984905306596001	0.24437292819488302	89.73698150058895	1.118186777958797e-06	5.942066780944047e-06	8.21834170114337e-06	3.665609472851276e-05	0.013484603209197001	84459.07582298284	12.82241726012764	47.08540687988999	1.4137007600963392	298.4994173962734	3.330503226417468e-07	0.0016183283856710002	2.498381338564005	1.831097289615197e-08	0.002205508559281	0.000407923162257	0	0.00045111307619000006	0.0006753624183780001	0.0011054930108350001	0.000154248411759	0.9895691220278001	2.333481743382471e-05	0.000324638145494	0.0016440984104370002	0.6942838543296631	0.00043613614346700005	2.544605498532442e-05	0.0032172960898060004	1.468517505877218e-07	1.8626424032999554e-05	8.141681480975106e-05	0.15326805173095	9.806698339157974	0.000722210752337	0.134384229955711	0.001344347969547	0.018667556744647002	0.067608584334357	19.689549804185138	0.022630572018061002	0.000684672710305	0.19437779299902502	4.094387118110606e-06	0.001165591344321	0.00129275512575	29.98492119471889	0.0047011101548620005	0.009084940000504001	31.21333780644704	138.74999125046557	0.00031860085686300003	0.001471591181898	0.00151674579446	0.000235975993777	0.0013394230556370002	0.009963897191263001	0.000179016575348	0.001044149529552	0.093172214712629
70.0.	4.4612051155987526e-05	0.0026405066167540002	0.16641567319772402	0.000292287430624	0.0035373274483400004	3399.982454943242	302.212478299596	1097.5061009241206	0.016821065399624	0.0063472247119310005	0.013673593668638	0.009607877765377	0.24435256127148902	89.7257162080764	1.492581977244542e-06	1.597993211964753e-05	2.2119709956867932e-05	5.505718968283807e-05	0.020260293793618	84455.53236631068	12.804240631479733	47.016481737063636	1.413373231009432	298.41752597712394	4.2829058349703457e-07	0.0018867633708680002	2.498112808338547	1.8532810865859952e-08	0.0021862209164210003	0.000411818167265	0	0.00045545755579200003	0.00068188321029	0.001116172540447	0.000148000786387	0.9799791816194301	4.47658733009369e-05	0.000331097866002	0.0016361796760480001	0.690900709119038	0.0008390562602310001	4.784296333862075e-05	0.006048696331729	5.393295111885109e-07	6.84008875665255e-05	8.307775815319737e-05	0.15317811711439902	9.800533399680944	0.0007556392713670001	0.140597766961542	0.0025670133287510003	0.019027392661483	0.06695059719563101	19.49653169189835	0.043331780820785	0.0012589932829030002	0.35741859641857204	1.4576301819066912e-05	0.004149386397134001	0.00249102762104	29.970646635254013	0.009164469277647	0.017697867847303	31.213691577962386	138.74580499835656	0.000371700733701	0.002788158578395	0.0028738751408580003	0.000447431358539	0.0013679254687390002	0.010172233222466001	0.000350798046664	0.002018423542363	0.180092559310461
75.0.	0.00015793491096600002	0.009206498056007002	0.31579603916605403	0.000553781943628	0.006700697344109	3399.9664415356083	302.1776077204832	1097.2891928316606	0.032451332591871	0.011907189372111	0.025707074031611002	0.018157541892023	0.244314467042018	89.7046452965619	2.077835684414726e-06	4.6161724833072985e-05	6.394251750234285e-05	8.892852410119441e-05	0.032732113273566	84448.9042131524	12.769782199126038	46.88589566008098	1.412749790112122	298.2620897377539	5.389982470571019e-07	0.002154963146416	2.497844497855335	1.8013003800488253e-08	0.002166006910603	0.000415676598343	0	0.000459806544529	0.0006884042124710001	0.001126876847803	0.00014267187499700002	0.962385736596277	8.385836213866364e-05	0.00032311007566200004	0.0016212884713330002	0.68454024451102	0.001581450866914	8.895288693873604e-05	0.011244242003992001	1.946880339024799e-06	0.000246866788358	8.14497612176489e-05	0.15309370831645702	9.79436683384019	0.0007891071075200001	0.146811572849632	0.0047669432035480006	0.018495136311658	0.065727970308422	19.137942823362497	0.08095071217864401	0.002306621898035	0.65474547926014	5.1492853189357876e-05	0.014656170201085	0.004705587484316	29.94348252246339	0.017691335922172	0.034120554130128	31.214820283598524	138.7400348599701	0.000424850054747	0.005087762883388001	0.005244786929948	0.000817602553411	0.0013423115941380002	0.009977953627505	0.000680203914586	0.003838926431246	0.34246326209285205
80.0.	0.000528195932449	0.030473944014335	0.581302868153266	0.001016638799954	0.012297233577488001	3399.936700177279	302.1159522033569	1096.9033938763637	0.061522542336044005	0.021483054890053	0.046576989381327004	0.033322424552391004	0.24424235883073803	89.66540618149189	3.053715096887256e-06	0.000139808785834	0.000193731635764	0.00015179621141600002	0.055875531715988004	84436.9604833282	12.70652106939883	46.646376995233524	1.411598038110651	297.97609695378856	6.650896523424887e-07	0.002414127176599	2.497585207733747	1.718610488840536e-08	0.0021451202311470003	0.00041947144855600005	0	0.00046416521916800004	0.000694939345236	0.001137635091641	0.00013798638849100002	0.9319399557286191	0.000151355841443	0.00030613458567500004	0.001593993424374	0.672887751858119	0.0028792382869190004	0.00016059215094300003	0.020293217021089	6.778505903467402e-06	0.0008592019714810001	7.841948270378006e-05	0.153021890554461	9.788392332891998	0.0008215506837930001	0.15282379277556202	0.008464149249036	0.017283906419446	0.06352266219754	18.491405175739406	0.144969413375499	0.00412255946158	1.169862557745227	0.000176698860888	0.050276805693722004	0.008625578449792	29.893193568410318	0.033568066164864005	0.064612786975033	31.217102184041565	138.73069091817652	0.000476324840261	0.008868604284231	0.009144924415126	0.001428598543936	0.0012932755881040002	0.009612986819594	0.001297901836774	0.007108470448783001	0.633955598805773
85.0.	0.001612226818746	0.09216669351868301	1.024252599673048	0.0017877275757560002	0.021614421216256	3399.8827664070946	302.0100071537523	1096.2369796984585	0.11427666753396601	0.037049837150290005	0.080995000780451	0.060249857286488004	0.244106904241661	89.59345964943995	4.751404745579855e-06	0.000426268086218	0.000590660028766	0.000267325237682	0.098386400710052	84416.16393425697	12.595425510731124	46.22609098331601	1.409564328563048	297.4724041514259	8.06295464179191e-07	0.0026693525954360003	2.4973298411091003	1.756871273646683e-08	0.002123687682188	0.000423154907535	0	0.00046854084700100003	0.000701495576579	0.0011485088244980002	0.00013378829802	0.8819551620692581	0.00026532442808700003	0.00030350879753900003	0.0015457017953350001	0.6522854093957691	0.0050456999590590005	0.00027572521246600003	0.034823735022220005	2.2132124604759983e-05	0.0028036083311850004	8.09252774018544e-05	0.152967039132543	9.78247887358013	0.000853637398811	0.158753312909159	0.014394145382341001	0.016530959437981	0.059723216618537	17.37814159484901	0.24649347684903203	0.007012371343678001	1.9889162046284241	0.000570908571042	0.16235173784501503	0.015546976916137002	29.80230419582269	0.062334885943527006	0.11981394131765201	31.220698578299643	138.71262818672662	0.000527119073329	0.015362463065937	0.01585180368417	0.002484424206137	0.001334863168302	0.009930687293307	0.0024250548998230002	0.012849134537363001	1.145575084796937
90.0.	0.0044171375594700005	0.248922066357934	1.7252383385943042	0.0030243535204030002	0.036544971312173005	3399.7833402608653	301.8164670857545	1095.0314017277653	0.21160085640855403	0.062617317917895	0.13904309601959802	0.11461136732940201	0.243855265192662	89.46186782679344	7.765281030541966e-06	0.00125865042614	0.0017437535787870001	0.00047700251055900005	0.175487783822556	84379.41641228806	12.406841232351843	45.512394582385916	1.406123465874079	296.61529899161377	9.634989523090605e-07	0.002958596693591	2.497040439807455	2.195954937103668e-08	0.002101626719601	0.000426681371116	0	0.000472981887633	0.0007081295448990001	0.00115973703367	0.00012985798457700002	0.7983395860625061	0.000476657783581	0.00035561018280900005	0.0014619357699890002	0.616567910487929	0.008724282892471001	0.00044458929813100004	0.05610982596680401	6.615959370195171e-05	0.008373486460181	0.00010214167167700001	0.152928096610428	9.775735414028976	0.0008901280910880001	0.16547407758243002	0.024461617777975002	0.018076285751559	0.05344165374291401	15.538624174295254	0.40345364813915	0.011135905712825	3.156124301249046	0.0016884933958100001	0.479763298841381	0.029359174269889002	29.634387544785742	0.11487527102382901	0.221378009920549	31.22510365048347	138.67183176043878	0.000584664939066	0.029282649443728003	0.030256607294881003	0.004769297997547	0.001684695407433	0.012553292378124001	0.004466452513943	0.023511966646251003	2.095752801344348
95.0.	0.011081813250506	0.60436342612656	2.832394818227879	0.005046867990468	0.06093263743838401	3399.5790655859664	301.398129594076	1092.5168010599698	0.41190338953608	0.10805617513969401	0.24666831304614803	0.254904928650871	0.243373220106845	89.20896336710751	1.317963570923114e-05	0.0035479501196890003	0.004916828657289	0.000863852987294	0.31757909829733	84308.08961291272	12.085424915599253	44.2926993462272	1.400383352375569	295.15177659001904	1.1414008297330631e-06	0.0033775095858240003	2.496621349013345	3.5197024320398115e-08	0.002078495123014	0.00042999106151600004	0	0.00047762269586100004	0.000715012006873	0.001171977466616	0.000125725048262	0.6452755118141581	0.0009496230399650001	0.000509810279127	0.001313413854885	0.553261850626083	0.015528083505869001	0.0006758474242960001	0.085202273312611	0.00018061934236200002	0.022831886587311	0.000165369672576	0.152903910804905	9.765932419865717	0.0009430284582390001	0.175180996246856	0.043907986241359005	0.023214463856659002	0.043268628535862004	12.561396084202785	0.647741008324292	0.016339181619220003	4.625264325833685	0.004527471561385	1.284827674352215	0.06431256675298301	29.285859256969903	0.22031251202687502	0.42951566425026005	31.22870766285833	138.57037636144764	0.000667711227087	0.065935958791597	0.06830528367067801	0.0109085068837	0.002729523133872	0.020360077172412002	0.008350133643855001	0.046675362907507005	4.159227309493958
100.0.	0.026125224620849003	1.312747936500363	4.637642622496231	0.008395634505411	0.10116745205039401	3399.063147330514	300.3327840750378	1086.4364664236646	0.9193585617755621	0.18122802732572102	0.433229239181936	0.713725558877046	0.24231255117269002	88.65473184041527	2.320247228914168e-05	0.009708842145303001	0.013477858365917	0.0016407642459360001	0.6023032824393001	84152.63766609643	11.53614671112746	42.19654639137353	1.391014631414048	292.63246958496813	1.353723083086033e-06	0.004145124246700001	2.495853522030214	6.965228111894559e-08	0.002053100519963	0.000432826408104	0	0.00048278056227200005	0.0007225469258690001	0.0011868945752440002	0.00012042763318100001	0.385542733492343	0.002102483162941	0.000806500540102	0.0010420020887530002	0.43772168692872104	0.027896292515651	0.0009686801195760001	0.12184950683196201	0.00045856480415500003	0.057842357876063004	0.000330691973552	0.15290439024198402	9.747965355435904	0.001039928794788	0.19288006118698	0.078772248709952	0.030267199114807002	0.027734662342797003	8.023316337448131	0.9437039170117191	0.021435671079014	6.052865220997095	0.011042619985275	3.126684764375464	0.17402991317080502	28.401169078738988	0.47536883233526706	0.9494321757549641	31.227309809218426	138.3076859029942	0.0008192187300690001	0.167758770397665	0.17478322503871901	0.028887426998991002	0.0054726854429030004	0.040817852294834006	0.016651686517032003	0.10603269365529201	9.437372682001897
105.0.	0.053154378293917004	2.222232571844194	7.50610419448597	0.013283784984561	0.15934395515930502	3397.45359770803	297.41525489547786	1070.733009710368	2.5083603888127888	0.24000845758136402	0.615777089005764	2.358160382827837	0.23940113526155601	87.21294539131404	4.333145441635598e-05	0.025944143778553003	0.036175033335631004	0.0034804546999960004	1.273088124650036	83796.13050135804	10.729683303367194	39.07618935428346	1.378828711983966	288.8396801433914	1.6384842590618409e-06	0.005921713502933	2.494076648012805	1.7919785870279078e-07	0.0020218232617470002	0.00043402712631900004	0	0.000489404569364	0.000731877784266	0.0012092156377720002	0.00011183393841100001	0.144214453412872	0.0040140878383050005	0.001225081455733	0.0006027657278100001	0.251565310473644	0.040581942133556	0.001194827625712	0.149470666200566	0.0010753306398930001	0.134996432496673	0.000860274259859	0.15290268246278602	9.706530137844986	0.001263671444692	0.23355506792611402	0.097205422455683	0.031190316908005004	0.010240107170878001	2.938689842159532	0.8859151806127671	0.021735555938272002	6.101441025184667	0.023719385187973	6.682974595428228	0.5222785079875051	25.778141989072374	1.208488358379545	2.491091144560599	31.205404832200024	137.6213131256294	0.0011687034962110001	0.43799982474369803	0.463007070428788	0.083649101937306	0.014333485603721	0.10675922601983101	0.036829868214651	0.267934828651662	23.753020311354472
110.0.	0.06904755704908701	2.130714416809663	11.952511490382218	0.020279198525531002	0.240921631957205	3392.1693768300374	289.8879240467075	1032.3471621870497	7.740484181922929	0.249573209287091	0.702809964321207	7.592783091249084	0.231195322078554	83.40502794650625	8.9545649359927e-05	0.05900819086316401	0.083023970949577	0.008446363841914	3.061541769662026	82995.29471554684	9.84098011972632	35.49597237626289	1.371061916175057	284.4766646195832	2.134173127043644e-06	0.011858642416439	2.488139223410432	6.900389154894364e-07	0.0019686051934990003	0.00043105994586300003	0	0.000501570145415	0.0007476693076090001	0.001254655291873	9.361590369563699e-05	0.047616826391702005	0.0038564857735780005	0.0014804712289540002	0.00018002675582600003	0.074114564061524	0.029510798078329	0.0009260704736900001	0.11437564889502001	0.0021125271691180003	0.262363688702126	0.003354344966072	0.15221617031235002	9.570016147439667	0.002003550212321	0.367503402973311	0.043808628775241006	0.019123259040378003	0.001405667050447	0.397365692407873	0.30127033294063404	0.012288183590672	3.405459162642837	0.040550924801087004	11.303071451838568	1.242210722516241	18.899492471962038	3.151235830503498	6.707060975018254	31.12589720517136	135.95087396072668	0.002334455656581	1.004639398916366	1.100972741344066	0.23933013984216403	0.057100953055281005	0.422774173107171	0.08771498674305	0.659379145183394	57.86754268069747
115.0.	0.042412204461395	0.9183910765034601	17.483022901727086	0.029292358492684002	0.34178504404577903	3376.959042365496	275.4494354577363	962.6059576724068	22.832527597944093	0.23766860391657002	0.7431647383430551	19.5245691867405	0.214414206319942	75.99457675876997	0.000203250724814	0.087595961710004	0.125406882606168	0.020442693541195	7.277660061373368	81555.98965907979	9.010569077303057	31.93685873354998	1.374146604153968	280.18202721315305	3.586014239843272e-06	0.039620749535978	2.46037566444978	2.967890055454735e-06	0.001813754963983	0.00042891230838	0	0.000536481621565	0.000790650261273	0.001372906536858	5.074040364333442e-05	0.019166657740376	0.001271246716945	0.0009538889787140001	2.321125541724399e-05	0.009355217044407001	0.007421120141041001	0.00036946990268300005	0.044734276595433005	0.0030963875834560005	0.37736013300433	0.014668722000729	0.14517478431882402	8.965044199523266	0.005340294230193001	0.9648227403306551	0.0061829360362890004	0.0057699812473530005	7.648321203666727e-05	0.021179422527705	0.032304044483278005	0.003451533513986	0.9383966157651201	0.052402322035984	14.338694658842469	1.428786429563223	8.302904865050275	6.279271272646365	13.98903743274018	30.975495483610207	132.94088456308475	0.007799849859467	1.47385164455199	1.730407846058366	0.47889143522195904	0.27141852421459	1.9713076641384941	0.200426935983596	1.319693327255931	113.6578476229614
120.0.	0.020179307343501002	0.38819096131901304	22.063418804564325	0.037412399442222	0.42754444989607404	3347.0211723004986	258.59461667813815	885.3672898909741	52.560839092108424	0.219984436347319	0.7677239433803501	31.27864798742496	0.194268858216005	67.46542962894695	0.00044901789124800006	0.089617350487721	0.131502621110719	0.040176950636930005	13.998429029254991	79913.91181266174	8.236954707057253	28.606314934030273	1.3821785864318121	276.14603234034035	9.541269689755571e-06	0.13368936969314202	2.366301089037166	6.064924541619008e-06	0.0014211253117420001	0.000443876060471	0	0.000610336739013	0.000890882979777	0.001605073447944	1.309926681964623e-05	0.012291620272333001	0.000167456891938	0.00022288536121	1.932977032834291e-06	0.0007625424362900001	0.000890523457931	0.000144861266367	0.017216463770134003	0.0036504049317540002	0.435643649965397	0.030723342888794	0.11910237230092902	7.199730185382672	0.015442113857026001	2.730015084837427	0.000450495090057	0.0008180697601810001	3.515053460562628e-06	0.0009541848912770001	0.002136331448135	0.0012375736939270001	0.33054281345874603	0.057886231892515	15.51516247219632	0.560426459970045	1.999734859945066	8.079682667395186	19.36015601268975	30.769711546247546	129.39364830319124	0.026660649442840002	1.372149229375916	1.7508208113200432	0.5796473105003971	0.7243323482702471	5.126441957547542	0.39087894006800206	1.9733095278399002	166.33084169698722
125.0.	0.013180040469076	0.24904096716078403	25.922742929403864	0.044747910038641	0.50185893991094	3307.543225426495	243.4210077754774	818.2415854589364	91.74782126498343	0.201719126653603	0.7875802976344051	36.81341892715624	0.17599609671340802	59.99445340891006	0.000868280826012	0.08193183371009101	0.123358755156072	0.062833168067215	21.470207560050696	78443.10751539632	7.4999826816723	25.566727404690756	1.389133075976512	272.42590298698883	2.8408752841538794e-05	0.309289710691785	2.190681880555373	6.282979404756747e-06	0.000904446877034	0.00046265968290800004	0	0.0006957969480450001	0.00101896841659	0.0018779094624400002	5.526880734692486e-06	0.010700575711995002	1.5350649523073903e-05	2.9185941585878144e-05	1.530347035406226e-07	5.925018049160836e-05	8.490289596162749e-05	8.43579520941265e-05	0.009855656478810001	0.003990758080748	0.46740975545084	0.032813981062247005	0.079698682681705	4.724147809638319	0.030182797179766	5.228162256318727	2.9502096056715702e-05	7.879944048448431e-05	1.9919053469549802e-07	5.311662231706616e-05	0.00014538169375900002	0.0007080136541900001	0.185857039617075	0.061293185895989005	16.124512237036956	0.11748858285584701	0.353837795575906	8.089888236883732	21.438785384684568	30.539340134832422	126.059709487385	0.063606657097498	1.169570221902731	1.614726736560749	0.5939845991283681	1.202231309788673	8.330937885361339	0.6444783706069821	2.464573425752401	203.79649681158008
130.0.	0.010268035143591	0.19121264194047702	29.379224984783587	0.05168341476799201	0.570126401127894	3264.6757516839684	230.1970993609224	761.3520822299095	134.2633080489893	0.18407889846467101	0.80546941612953	38.53178859890629	0.15921246978032302	53.387967837665286	0.001464737394279	0.07405612958598501	0.114218363414263	0.08522620837320401	28.632858300699084	77165.61641278125	6.802521958774235	22.810883664997498	1.39450755756731	269.02478678056417	7.059315016425877e-05	0.544601078106537	1.955328328743298	4.438320082538606e-06	0.00047609391964400003	0.00046240552963200003	0	0.0007597372887060001	0.0011233950366900001	0.002099811299235	3.5254558444504562e-06	0.010451685405803001	1.2946458559225579e-06	3.186643627912672e-06	1.2530476630283612e-08	4.772471971042025e-06	7.696319073920487e-06	5.9527739382828585e-05	0.006845402626845001	0.004255661179410001	0.490279917699515	0.023987697958981	0.044176340022427006	2.573443305751281	0.043536675523946	7.409859506199239	2.019183545801286e-06	6.976130217899773e-06	1.32579816958474e-08	3.479326834429785e-06	1.0695124509178751e-05	0.0004929001584990001	0.127351637406764	0.063976223005323	16.555572688141496	0.019673763299324	0.056485971315082005	7.5445335475581015	22.37930671782752	30.306544747963333	123.06104005369167	0.117438384309879	0.9990113582972521	1.482332090910989	0.580027277116092	1.640423415332776	11.168569440156892	0.9420371453475561	2.819835702604947	229.30556649474318
135.0.	0.008565919875646	0.158551907104677	32.505196202199855	0.05825799335531501	0.6333124189693421	3221.5639924711104	218.62232173729015	712.7765740281424	176.97838967128473	0.167346214896283	0.8219504401109181	38.389280688714344	0.143475613721983	47.415209064327996	0.0022269802028760002	0.067116813131409	0.10583770349265101	0.10647199125538201	35.24332752383682	76051.88835459422	6.148637782291019	20.32013156130782	1.3986523853698771	265.92903358544896	0.00014367962051500002	0.8114249817381811	1.688431338641303	2.422223614680047e-06	0.00021226234565900002	0.000438249797239	0	0.00079000181318	0.001178814936599	0.0022317805909480002	2.7886722417037786e-06	0.010703344992803001	1.0920219239625929e-07	3.308524750784385e-07	1.0765829104520651e-09	4.041513128398834e-07	7.003981986472856e-07	4.574312165832368e-05	0.005185894847401	0.004481000872048	0.508765378978423	0.013589474686186001	0.020762645686653	1.191016070950121	0.052598144664802005	8.817036452684505	1.466253374822773e-07	6.189092871703801e-07	9.819302334748924e-10	2.540429584368932e-07	8.380821306733331e-07	0.00037671018587700003	0.09595457364932	0.066267309484734	16.900520775437	0.003089830145105	0.008900774513486	6.915896060233796	23.07211333510764	30.076869035582426	120.36569118485926	0.18612649038491702	0.860744106554396	1.364230251154862	0.553352507787471	2.037477572047458	13.661261713717698	1.269264387026755	3.0760013599812552	246.48168323376183
140.0.	0.0074004318414850005	0.1366389963263	35.33282851803401	0.064461178134583	0.691689986219579	3179.7204711527042	208.4288127976135	670.9399923142671	218.39248793387824	0.15161856380355002	0.837155005661498	37.273842718603014	0.12875940562228902	42.00408436436073	0.003140565781671	0.06103874638785001	0.09824141089039301	0.126359028619999	41.280322740138445	75075.02853281399	5.540526486323306	18.074835839317167	1.40189546396396	263.1212365898332	0.000250011415604	1.084717242856761	1.415032745727635	1.084734576418786e-06	8.17934773985966e-05	0.00039846097467500006	0	0.0007923171041750001	0.001189752656258	0.002284093994633	2.485642678590238e-06	0.011226430534956	9.46601358300105e-09	3.4277669899061133e-08	9.74007469762321e-11	3.60988500703442e-08	6.541086140657239e-08	3.6921170964074746e-05	0.004132779131899	0.004679583193681	0.524469982032928	0.006334402224070001	0.008442700272348001	0.47770610677899805	0.057701008804806005	9.544818267562485	1.1272749777465501e-08	5.6374027030540135e-08	7.887628828487726e-11	2.014895921809442e-08	6.943290190362194e-08	0.000303356103773	0.07629076780860801	0.06829043919929301	17.19246610612181	0.00048745718948600003	0.001446890242252	6.297655277224123	23.700410375344163	29.852550746057712	117.93362239726615	0.267849627781839	0.7472584186300261	1.2582282046555862	0.520523553847084	2.398561310520663	15.867082093209827	1.616050719864277	3.259896734662607	257.83187362640075
145.0.	0.006529170733513	0.12027911301131701	37.885922622269895	0.070279920605351	0.745425971985299	3139.9001967207005	199.40704278627453	634.6466885333703	257.75929200777534	0.136937362274708	0.85112221664537	35.62703652261627	0.11510411946476401	37.117633277135035	0.004190971790282	0.055675237084276005	0.091316805214651	0.14482618680255202	46.76361774586908	74213.69300558892	4.978844028473401	16.055781810646504	1.404487173118564	260.58278192086567	0.000387373453866	1.345376789768882	1.154235836777252	4.131333135430143e-07	2.7695915484430002e-05	0.00035240860357000004	0	0.0007768434976840001	0.0011710457812880001	0.0022818736462170003	2.3459685745950303e-06	0.011940421079926001	8.520890220473867e-10	3.620155029852397e-09	9.28335713846982e-12	3.401597771416962e-09	6.3331790285648274e-09	3.077967763529773e-05	0.0034062525218290004	0.00485780250213	0.538183938049658	0.002517209533531	0.003019614460686	0.16877504221411102	0.060310743512395	9.860379736247888	9.139419643242422e-10	5.315594047327216e-09	6.777313950379323e-12	1.7117198501065821e-09	6.056038593201014e-09	0.000252307295891	0.062731549570074	0.070106348862981	17.446883315847646	8.000663655530062e-05	0.000248686442224	5.707283248035968	24.292388058885273	29.63495405220497	115.73113426521847	0.361078903222157	0.6527330335331131	1.161930366135202	0.48508395173969004	2.728981642843149	17.83819886391457	1.9752413965235092	3.390557115015731	265.0681850534436
