	A	I1	I2	S
0	500.0	10000.0	2000.0	2500.0
1	953.9930545839272	8186.5130930354635	4332.166978041325	2455.9576949230345
2	1136.3129917636434	6762.7883173585205	5941.015115906352	2704.2761514538283
3	1208.7607114365087	5745.608133641593	7025.593962283159	3050.2180747601246
4	1237.4836295206467	5050.57686869946	7748.494021784561	3423.232100938891
5	1249.3909742730987	4596.211579823859	8229.45867418013	3787.078396780035
6	1255.951472359429	4314.497810071242	8554.008570386148	4123.650149290439
7	1262.0037934279785	4158.862966891593	8781.21602168449	4418.375325245979
8	1269.8027815061869	4088.76319836226	8952.647231617453	4667.4653010936
9	1280.0482291664061	4077.787292263892	9094.28562805564	4868.701015990089
10	1292.8689340731999	4105.5311965379815	9221.998461384013	5024.483329144389
11	1307.9356265748966	4154.6984667535435	9346.45173109252	5139.603574896976
12	1324.6631984324674	4212.595493676352	9472.201224294451	5221.235627792124
13	1342.3193349402238	4270.17647170885	9600.245226737456	5277.290879159216
14	1360.1903879571464	4322.183695135549	9729.417185491322	5314.800777982402
15	1377.6788848535396	4366.006792456981	9857.585649555982	5339.646941420004
16	1394.3230183592202	4400.691378344584	9982.367785919601	5356.685153786193
17	1409.7980133079839	4426.486834030984	10101.562201015156	5369.619565579775
18	1423.9154343120415	4444.541696426869	10213.429113158378	5380.883334178263
19	1436.6107506103751	4456.436922281466	10316.827614969328	5391.845301547097
20	1447.9113670391155	4463.748182263124	10411.200741975306	5403.184454505677
21	1457.9024677308082	4467.852001945186	10496.473936265556	5415.146563549564
22	1466.7024166407878	4469.9034033359185	10572.939848434271	5427.663748739729
23	1474.4464376800524	4470.82252989961	10641.152818663852	5440.467816328037
24	1481.2725008668494	4471.266590923519	10701.827578521592	5453.227152650052
25	1487.3099455708862	4471.6456027691065	10755.747122322266	5465.6411315288715
26	1492.6733382992002	4472.185571630571	10803.69368612538	5477.467299010217
27	1497.461067128439	4472.990362895152	10846.406309528464	5488.521752691075
28	1501.7557782844815	4474.078107071952	10884.556769099372	5498.684666214657
29	1505.6252663746457	4475.40719049364	10918.736539110985	5507.903759592392
30	1509.1240728535693	4476.905193568232	10949.45313016244	5516.1831846611
31	1512.2959394271652	4478.494499857784	10977.135024064099	5523.564078837702
32	1515.176248286344	4480.104907153636	11002.141098293798	5530.110416925563
33	1517.7939324981116	4481.676662842394	11024.770821390968	5535.901798317798
34	1520.173189646817	4483.164302810826	11045.27506133678	5541.024236260448
35	1522.3347239920515	4484.538608610934	11063.86574734402	5545.5615195500195
36	1524.2968581841449	4485.784754929483	11080.724711131397	5549.590612997583
37	1526.0762018775836	4486.898468527161	11096.010653381756	5553.180345475764
38	1527.688033141386	4487.882934422961	11109.864276054854	5556.390916733412
39	1529.1465541957427	4488.7467862277845	11122.41210852778	5559.273412017946
40	1530.465070740582	4489.50214024755	11133.76936573527	5561.870074760528
41	1531.6560735036637	4490.162461165289	11144.04190819162	5564.215586192475
42	1532.731241396047	4490.740943053998	11153.327434097393	5566.338612258249
43	1533.7014264891297	4491.2497392166	11161.716193271677	5568.262986742432
44	1534.5766566957352	4491.699673079812	11169.291481478918	5570.008602294572
45	1535.366150569473	4492.10003570268	11176.13001951591	5571.592287055813
46	1536.078333035226	4492.458471546905	11182.30224478698	5573.028642408268
47	1536.720857616764	4492.781084460517	11187.872566070057	5574.330652076206
48	1537.3006443836337	4493.072709647869	11192.899644801653	5575.510034312732
49	1537.8239311631796	4493.337184838292	11197.436725524827	5576.577469414493
50	1538.296328659293	4493.577551363944	11201.531997216964	5577.542791684066
51	1538.7228739021136	4493.796205258279	11205.228962860925	5578.415154562186
52	1539.1080842450315	4493.995122378024	11208.566817494315	5579.203045068119
53	1539.4560147348082	4494.176040109507	11211.580843886872	5579.914252455233
54	1539.7703072439913	4494.340409875176	11214.302786426393	5580.556030469111
55	1540.0542311976042	4494.4895523894575	11216.761187592505	5581.135047543764
56	1540.3107274735437	4494.624691450288	11218.98172105873	5581.657408171154
57	1540.5424444996602	4494.746978775873	11220.987492454537	5582.1286743050905
58	1540.7517703533542	4494.8575054616895	11222.799311352752	5582.553891897399
59	1540.940860681342	4494.957305138188	11224.435934413612	5582.937622262622
60	1541.1116630215213	4495.0473526727355	11225.914281189749	5583.283976977659
61	1541.265938013867	4495.12856116178	11227.249624847638	5583.596654771083
62	1541.4052779767142	4495.201779009297	11228.455760441357	5583.878978889126
63	1541.5311232722747	4495.267788114892	11229.545153468287	5584.133933640577
64	1541.644776824268	4495.327303615003	11230.529071328438	5584.364199124565
65	1541.7474170870018	4495.3809752209645	11231.417700075805	5584.572183465615
66	1541.8401097058672	4495.429389951691	11232.220248553145	5584.760052175535
67	1541.9238180575228	4495.473075933531	11232.945041686815	5584.929754507461
68	1541.9994128155815	4495.512506902318	11233.599604417243	5585.083046854098
69	1542.0676806544839	4495.548107062984	11234.190737472123	5585.221513370472
70	1542.1293321795486	4495.580256015676	11234.724585962404	5585.346584078147
71	1542.1850091536521	4495.609293525425	11235.206701597497	5585.459550742651
72	1542.2352910790141	4495.635523981813	11235.642099173087	5585.561580819607
73	1542.280701184738	4495.659220457693	11236.035307876813	5585.653729747858
74	1542.3217118657572	4495.680628327261	11236.390417877428	5585.736951838305
75	1542.3587496156133	4495.699968442432	11236.711122605064	5585.812109972063
76	1542.3921994932696	4495.717439892768	11237.000757087937	5585.879984285787
77	1542.4224091623673	4495.733222389942	11237.262332679225	5585.941279988787
78	1542.4496925396388	4495.747478324956	11237.49856848291	5585.996634427697
79	1542.4743330873748	4495.760354547389	11237.711919766414	5586.046623490654
80	1542.4965867828707	4495.771983912818	11237.90460362894	5586.091767424223
81	1542.5166847956173	4495.78248663912	11238.078622176246	5586.132536122121
82	1542.534835900714	4495.791971505858	11238.235783434926	5586.169353934478
83	1542.5512286546384	4495.800536924358	11238.377720221555	5586.20260403903
84	1542.5660333571693	4495.808271900124	11238.505907164687	5586.232632410577
85	1542.5794038209858	4495.815256904059	11238.621676060618	5586.259751421495
86	1542.591478968323	4495.821564664862	11238.72622972746	5586.284243103577
