	APC	HC	HC3	HC36	HC5	HC53	HC536	HC56	LC	LC_APC	Va	Va3	Va36	Va36_APC	Va3_APC	Va5	Va53	Va536	Va536_APC	Va53_APC	Va56	Va56_APC	Va5_APC	VaA3	VaA36	VaA53	VaA536	VaLCA1	VaLCA1_APC	Va_APC
21	3.546913403710932e-10	1.004853677276597e-09	1.5973210898194703e-12	1.856946477452683e-15	1.1842724200715024e-09	-5.989578869065563e-10	-1.2966871845840245e-11	-5.172698272594207e-13	1.5024425162771623e-09	7.584073052749316e-11	1.8725785728508278e-08	2.76477674069952e-10	9.531645054135915e-14	7.104341062327568e-15	1.894772069336867e-11	3.5100412958256586e-07	4.421938077071254e-08	-9.647139662977405e-11	1.0955083255254024e-12	3.701034176771298e-09	6.371201030775372e-10	4.1075950871038385e-11	1.6843146706142064e-08	2.7936973267620663e-09	3.374080346218428e-12	-2.5234378283710985e-07	1.2251860306908596e-08	-2.2591426895466462e-07	-1.1380582168428722e-08	3.4474293039125226e-10
22	3.546913403710931e-10	1.007923830761744e-09	1.643574840954871e-12	1.8708329734397687e-15	1.254838813587432e-09	-5.900537194062784e-10	-1.2985100294654186e-11	-3.721886556513656e-13	1.5811553873046984e-09	7.984169436173744e-11	1.5134926169006342e-08	2.2473052670728943e-10	6.785708076791278e-14	5.946694235796494e-15	1.4592036196671998e-11	3.422351122750918e-07	4.300332853511856e-08	-9.147222891938411e-11	1.5976757850972997e-12	3.586961123912842e-09	7.025267772435626e-10	4.378315780847168e-11	1.6327632607687986e-08	2.893921056701263e-09	3.4223774513600933e-12	-2.383302180765065e-07	1.23024566631284e-08	-2.1243568395826616e-07	-1.0694734020959674e-08	2.856284381470106e-10
23	3.546913403710931e-10	1.0104035658061363e-09	1.6795141681497516e-12	1.8812433007806958e-15	1.323520994741814e-09	-5.814225607671726e-10	-1.3001649346897263e-11	-2.1460886805239262e-13	1.6572578598509399e-09	8.370927712625425e-11	1.2283385584648544e-08	1.7477826905320748e-10	5.09913815227262e-14	4.418889350596552e-15	1.21087300722148e-11	3.3313970232425973e-07	4.1676436577942414e-08	-8.350446836195988e-11	2.1989751854766722e-12	3.4685884427790485e-09	7.631393235748297e-10	4.6263158081006596e-11	1.583016535218177e-08	2.975798102424092e-09	3.4632923486066005e-12	-2.2461235683737645e-07	1.23511312761842e-08	-1.9925655512198174e-07	-1.0025409044438179e-08	2.2767934975743894e-10
24	3.546913403710932e-10	1.012397462491605e-09	1.7080594195932959e-12	1.888209422694696e-15	1.3902967547384835e-09	-5.73079801776432e-10	-1.3016100059457752e-11	-4.5490337450317606e-14	1.7308157878391839e-09	8.744698484649599e-11	9.939118188984118e-09	1.3891670888845485e-10	3.432666298476068e-14	3.568796354139239e-15	9.471590600975727e-12	3.239362466324042e-07	4.02751598944753e-08	-7.349753716347449e-11	2.860716459182229e-12	3.350001453253515e-09	8.191074203619599e-10	4.853628928317122e-11	1.5334329597655846e-08	3.0439059491950524e-09	3.497077363119527e-12	-2.1123131571423147e-07	1.2398699759218597e-08	-1.864112100820852e-07	-9.374002846369847e-09	1.8666130510868667e-10
25	3.5469134037109304e-10	1.014001564511931e-09	1.730058741285481e-12	1.8928664275442726e-15	1.4551496923550698e-09	-5.650313967771707e-10	-1.3028178890158866e-11	1.342559024857236e-13	1.8018993414792408e-09	9.105854723054513e-11	8.059916844139965e-09	1.0720798016895156e-10	2.3135986923791126e-14	2.6497655169340634e-15	7.716761240477831e-12	3.146536180272796e-07	3.8845147419729176e-08	-6.215687248127661e-11	3.5565951078652933e-12	3.2316487887585805e-09	8.706672341923668e-10	5.0607560316727677e-11	1.485215343383754e-08	3.0998457048479233e-09	3.525537816950225e-12	-1.9821210949635858e-07	1.244573918666972e-08	-1.7392163177012744e-07	-8.74136729689688e-09	1.4993162027400616e-10
26	3.5469134037109304e-10	1.0152870327033405e-09	1.74713881846568e-12	1.8954670831505812e-15	1.5180856585589759e-09	-5.572787461431794e-10	-1.3037717335779219e-11	3.2375673773362724e-13	1.8705812465285963e-09	9.454777227795959e-11	6.525601735800652e-09	8.336178295380417e-11	1.3188128582765293e-14	2.0652971891596817e-15	6.07572185218298e-12	3.0539914871861624e-07	3.7408544652801564e-08	-4.99922667129109e-11	4.266190296294858e-12	3.1153505402730903e-09	9.18002616787159e-10	5.249049242085277e-11	1.4378287454067316e-08	3.146247427840903e-09	3.5491964810511245e-12	-1.855709674920009e-07	1.2492651793275334e-08	-1.6180057033453615e-07	-8.127948739867785e-09	1.2223716301727994e-10
27	3.54691340371093e-10	1.0163154638903862e-09	1.7600805405412586e-12	1.896633493700982e-15	1.5791175165638075e-09	-5.498186016662605e-10	-1.3044625240576633e-11	5.221826288782483e-13	1.9369354094811995e-09	9.791850386898583e-11	5.289518265604941e-09	6.331601611070372e-11	6.245173037131276e-15	1.509079441638194e-15	4.887298796521532e-12	2.9620703918478e-07	3.598784855353099e-08	-3.738392013277838e-11	4.975562674872127e-12	3.001494376693145e-09	9.613244169222477e-10	5.419302941752875e-11	1.3917148976854412e-08	3.1845024190457474e-09	3.5690822791243654e-12	-1.733155866987554e-07	1.2539708662677948e-08	-1.500539128311028e-07	-7.533893703650145e-09	9.858310589961837e-11
28	3.5469134037109304e-10	1.0171344563161137e-09	1.769848303844777e-12	1.8966196602765306e-15	1.638269662773029e-09	-5.426452443078352e-10	-1.3048868687906817e-11	7.287430863049775e-13	2.001035921469123e-09	1.0117457263400271e-10	4.283958946861829e-09	4.793734018934376e-11	5.399298457220056e-16	1.1265752394870755e-15	3.851186631069851e-12	2.8713297089694323e-07	3.459505674338146e-08	-2.4604840117354556e-11	5.674320300596603e-12	2.890864458484131e-09	1.0008217521101712e-09	5.5725832690711466e-11	1.3467009362980697e-08	3.216214229108186e-09	3.5856825420553814e-12	-1.6144849989163422e-07	1.2587085021114412e-08	-1.3868248596040014e-07	-6.95912899846981e-09	8.013679780774288e-11
29	3.546913403710931e-10	1.0177839521845749e-09	1.777033425033806e-12	1.8957846696393274e-15	1.6955717623161044e-09	-5.357507855400865e-10	-1.305045479230441e-11	9.426878455358547e-13	2.0629563259388233e-09	1.0431976528461921e-10	3.4717086551732597e-09	3.54305385086434e-11	-3.4287598507429604e-15	7.91875767361408e-16	3.066397608175184e-12	2.782025203516199e-07	3.324066755302375e-08	-1.1854218451303674e-11	6.355496062800421e-12	2.7836652452236378e-09	1.0366892828175318e-09	5.7097381157530126e-11	1.3029457157434831e-08	3.2424252095991742e-09	3.5996185780812857e-12	-1.4996775614970592e-07	1.2634885172158942e-08	-1.2768342371950326e-07	-6.403422429866834e-09	6.476885485385324e-11
30	3.5469134037109304e-10	1.018295516614005e-09	1.782230695421287e-12	1.8943260937533454e-15	1.7510595492295266e-09	-5.291261817526416e-10	-1.3049419580828065e-11	1.1633044571542987e-12	2.1227690925962875e-09	1.0735780139235826e-10	2.8122129739532636e-09	2.5804305206039347e-11	-6.437503261614761e-15	5.526651079458864e-16	2.4091459769963113e-12	2.694449948322586e-07	3.193028188499064e-08	7.275213031285041e-13	7.014182811751725e-12	2.6801909865861546e-09	1.069110049696719e-09	5.831686022664118e-11	1.2603880002239957e-08	3.264150755046372e-09	3.611269080328565e-12	-1.3886855562513485e-07	1.2683162082835736e-08	-1.1705120288213389e-07	-5.8664286360388774e-09	5.256776377428965e-11
31	3.5469134037109304e-10	1.0186952094393928e-09	1.7858540734618242e-12	1.892458539967366e-15	1.8047720293809156e-09	-5.227615208925771e-10	-1.3045819455289528e-11	1.3899178319569884e-12	2.180545245252974e-09	1.1029231758334089e-10	2.2787515838332784e-09	1.818666746340459e-11	-8.40761322696467e-15	3.558369905012827e-16	1.9002707472192364e-12	2.608762370594256e-07	3.066809745823593e-08	1.3041388341247907e-11	7.647286936250961e-12	2.5804939466639513e-09	1.098264829273757e-09	5.939246185464436e-11	1.2190770077597882e-08	3.2821258408682135e-09	3.6210255315417783e-12	-1.2814382643298338e-07	1.2731931474523015e-08	-1.0677842448384542e-07	-5.3477236082155385e-09	4.253555062964028e-11
32	3.54691340371093e-10	1.0190038736517526e-09	1.7882782667490012e-12	1.890320429301297e-15	1.856751265637401e-09	-5.166465090225273e-10	-1.3039724579194642e-11	1.6218885246236866e-12	2.2363541060033953e-09	1.1312685679575263e-10	1.846057515752925e-09	1.2384446509598563e-11	-9.706098815551002e-15	2.1419061251757575e-16	1.484639904636381e-12	2.525109997834754e-07	2.9455960432019304e-08	2.502046558527679e-11	8.252872336302233e-12	2.4846319541123166e-09	1.1243260964733392e-09	6.033239495811022e-11	1.1789815756978117e-08	3.2970081393103046e-09	3.6291616672737344e-12	-1.1778505234926401e-07	1.278118267001168e-08	-9.685640179935286e-08	-4.846830578922236e-09	3.449454928076948e-11
33	3.54691340371093e-10	1.0192385712446954e-09	1.7897817538829547e-12	1.8880421056868673e-15	1.907041012641526e-09	-5.107706633022393e-10	-1.3031214163017878e-11	1.858611693618081e-12	2.2902631264493864e-09	1.1586486146109884e-10	1.4957944079087012e-09	7.932756315411961e-12	-1.0373531124388076e-14	1.0416048873405851e-16	1.160256508056333e-12	2.443574535049742e-07	2.8294776807264606e-08	3.6620713791426794e-11	8.829955500184329e-12	2.3925594925942513e-09	1.1474612617116825e-09	6.114430023988937e-11	1.1401060300216639e-08	3.3093016673858416e-09	3.6359314827754322e-12	-1.0778266429128229e-07	1.2830886471969358e-08	-8.727560086451665e-08	-4.363239355927985e-09	2.7928744881758467e-11
34	3.546913403710929e-10	1.0194130375284976e-09	1.7906026125659616e-12	1.885714894247685e-15	1.9556863313148945e-09	-5.051235464356323e-10	-1.302037289636681e-11	2.0995156265266598e-12	2.3423377839047222e-09	1.1850966956057184e-10	1.2118478121276017e-09	4.634707867370773e-12	-1.059822250282221e-14	2.7167040587077006e-17	9.001836739640243e-13	2.3642188585155685e-07	2.71843187653872e-08	4.7815400084787056e-11	9.378180127920658e-12	2.3042209290059257e-09	1.1678305927838764e-09	6.18356082693626e-11	1.1024245222026626e-08	3.319438295872745e-09	3.641526636451943e-12	-9.812647060667615e-08	1.2881001131533965e-08	-7.802596897512228e-08	-3.896420677511024e-09	2.263951731399302e-11
35	3.5469134037109294e-10	1.0195384673813743e-09	1.7909236639931372e-12	1.8834178264435694e-15	2.0027328690077054e-09	-4.996948769942974e-10	-1.3007288400955032e-11	2.3440605111444625e-12	2.3926415257712882e-09	1.210645128154173e-10	9.819046041240331e-10	2.2229815203476276e-12	-1.044027533445683e-14	-2.8022563681237094e-17	6.975818174793844e-13	2.2870710997283604e-07	2.6123822294026695e-08	5.85901507869777e-11	9.897678377645984e-12	2.2195167541573146e-09	1.1855883931231371e-09	6.241334285787612e-11	1.0659219090903981e-08	3.327759420579145e-09	3.646115357260897e-12	-8.880589717083031e-08	1.2931476693676662e-08	-6.909717814154556e-08	-3.4458367996720084e-09	1.8336526399236276e-11
36	3.5469134037109273e-10	1.0196239056485702e-09	1.7908961213289173e-12	1.8812083768933127e-15	2.0482265335316697e-09	-4.944746384218461e-10	-1.2992049347609009e-11	2.5917370707253293e-12	2.4412357493762335e-09	1.235325164348966e-10	7.955511377293064e-10	5.439791086351378e-13	-1.0003885388363362e-14	-6.305475047968518e-17	5.38037395421845e-13	2.2121435638265257e-07	2.5111996177380024e-08	6.893972748370276e-11	1.0388905335913207e-11	2.1383396305955635e-09	1.2008823543205712e-09	6.288425272574098e-11	1.0305713736898872e-08	3.3345513423926547e-09	3.64983021930434e-12	-7.981021280980586e-08	1.2982258239699603e-08	-6.047880416379801e-08	-3.0109492336966076e-09	1.4860876999329392e-11
37	3.5469134037109283e-10	1.0196767089044696e-09	1.7906377567413964e-12	1.8791334932849387e-15	2.092213093685767e-09	-4.894531330102864e-10	-1.2974744126182877e-11	2.842065303651125e-12	2.488179807655271e-09	1.2591669999229636e-10	6.446087734223414e-10	-5.642251015146032e-13	-9.340259389645639e-15	-8.373185111817249e-17	4.151246453316505e-13	2.1394292663045633e-07	2.4147287333862212e-08	7.886534668711454e-11	1.0852553522700123e-11	2.0605649982598603e-09	1.2138540587129353e-09	6.325475030842429e-11	9.963490135391507e-09	3.340044443363779e-09	3.6527845052901576e-12	-7.112866684522839e-08	1.3033288236131776e-08	-5.216045704506765e-08	-2.5912243361602218e-09	1.2038817406333162e-11
