[Lamp2a]	[WTasyn{Lysosome}]	[WTasyn2{Lysosome}]	[WTasyndegr]	[WTasyn2degr]	[WTasyn2merCMADegr]	[WTasynCMADegr]	[DopModWTasyn2merOnLamp]	[DopModWTasyn3merOnLamp]	[DopModWTasyn4merOnLamp]	[DopModWTasyn7merOnLamp]	[DopModWTasyn6merOnLamp]	[DopModWTasyn5merOnLamp]	[DopModWTasyn8merOnLamp]	[DopModWTasyn9merOnLamp]	[WTasyn3merOnLamp]	[WTasyn4merOnLamp]	[WTasyn5merOnLamp]	[WTasyn6merOnLamp]	[WTasyn7merOnLamp]	[WTasyn8merOnLamp]	[WTasyn9merOnLamp]	[DopModWTasynOnLamp]	[WTasyn2merM/Adegr]	[WTasyn3merM/Adegr]	[WTasyn4merM/Adegrr]	[WTasyn5merM/Adegr]	[WTasyn6merM/Adegr]	[WTasyn7merM/Adegr]	[WTasyn8merM/Adegr]	[DopModWTasyn2merM/Adegr]	[DopModWTasyn3merM/Adegr]	[DopModWTasyn4merM/Adegr]	[DopModWTasyn6merM/Adegr]	[DopModWTasyn8merM/Adegr]	[WTasyn4{M/autophagy&OtherLysDegrPath}]	[WTasyn5{M/autophagy&OtherLysDegrPath}]	[WTasyn6{M/autophagy&OtherLysDegrPath}]	[WTasyn3{M/autophagy&OtherLysDegrPath}]	[WTasyn2{M/autophagy&OtherLysDegrPath}]	[WTasyn7{M/autophagy&OtherLysDegrPath}]	[WTasyn8{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn7merM/Adegr]	[DopModWTasyn8{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn7{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn6{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn5{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn4{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn3{M/autophagy&OtherLysDegrPath}]	[WTasyn{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn2{M/autophagy&OtherLysDegrPath}]	[DopModWTasyn5{Cytosol}]	[DopModWTasyn4{Cytosol}]	[DopModWTasyn3{Cytosol}]	[DopModWTasyn2{Cytosol}]	[DopModWTasyn{Cytosol}]	[WTasyn{Cytosol}]	[WTasyn2{Cytosol}]	[WTasyn3{Cytosol}]	[DopModWTasyn6{Cytosol}]	[Dopamine]	[WTasyn5{Cytosol}]	[WTasyn4{Cytosol}]	[DopModWTasyn7{Cytosol}]	[DopModWTasyn8{Cytosol}]	[DopModWTasyn9]	[WTasyn9]	[WTasyn8{Cytosol}]	[WTasyn7{Cytosol}]	[WTasyn6{Cytosol}]	[HigherWTasynSPC]	[Proteasome]	[Dopamine_degraded]	[ProtWTasyn3]	[ProtWTasyn4]	[ProtWTasyn5]	[ProtWTasyn6]	[ProtWTasyn7]	[ProtWTasyn8]	[ProtWTasyn9]	[ProtDopModWTasyn3]	[ProtDopModWTasyn4]	[ProtDopModWTasyn5]	[ProtDopModWTasyn6]	[ProtDopModWTasyn7]	[ProtDopModWTasyn8]	[ProtDopModWTasyn9]	[ProtWTasynHigherSPC]
200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	8.0	0.0	953.0	1650.0	22.0	8.0	8.0	750.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	0.0	1500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
144.97941347543593	0.5757361626392774	0.011001509453388755	5.756078413921862	0.11044405537435356	21.037636639111163	1177.5123718937828	0.12135625765330314	0.016305214835042898	0.0016839010966768723	5.967833446698945e-07	9.881759046910027e-06	0.0001408284139056807	3.161954433519938e-08	1.5577979031184108e-09	6.91407108892013	5.55350638808281	5.195644554737245	5.146428456959006	5.154443916310987	0.33367190528764856	6.081768476130657	14.635032555120773	0.27355439694928524	0.0011943841376715052	0.0009157064849615936	0.0008861720648952371	0.0008833963456371079	0.0008846232973944122	0.002109014651843804	0.30620533521283444	0.0021352470872474066	0.0022020156012993453	0.0022205588167740443	0.0022241773029001333	6.905672328590053e-07	6.44527255632831e-07	6.383839839576749e-07	9.22307313356637e-07	2.6139680031411127e-06	6.39952243904847e-07	1.6804232961384842e-06	0.004446423041471248	1.7995309673801932e-06	1.7974903063068471e-06	1.7966890879519426e-06	1.7911339761065338e-06	1.774977864865112e-06	1.9181615230419552e-06	0.0001373502750531002	0.0002523699490088902	3.833779402391351e-06	7.492904535630585	7.425554970730532	8.027152483525555	16.04920306726004	1055.7786351678067	574.280831649425	10.927629466343905	3.8584111444705425	7.516158732098492	11.019247310213816	2.6965658160597026	2.8892846590159578	7.519517516790272	7.52806801659473	10.673402338587277	3.240303659487743	7.029859754792529	2.6773965221720935	2.670834181944018	1.3092731658390857	1498.8389831000684	1508.8208103541206	0.0535390521499086	0.039387800785139704	0.03721523097954268	0.03696610615848316	0.03704681531147166	0.09773254552866142	0.04379595367385391	0.10432173559988965	0.10299291761994761	0.10418587017914666	0.10441991064855331	0.10444695752589934	0.10452534688367637	0.13881828689288678	0.0516223699941088
135.2014000450346	0.3323391176687466	0.00433643984277249	3.3239255286524667	0.04353783501439165	29.54811115424705	1689.2553770100642	0.40281566233205784	0.10009079432834574	0.01959018968576921	5.026869050960599e-05	0.0004276061296637589	0.003147016041073691	5.2029934889090265e-06	5.241408294010397e-07	6.3970945559624175	5.528100273354263	5.040485009599338	4.931492220043728	4.9395850212979555	0.1902271135797167	6.2441901883169235	27.633834944802565	0.40181683934475204	0.0022683075001779	0.0017726090853936373	0.001674246974768081	0.0016589523117569536	0.0016621612731727974	0.00407540850610652	0.6098925544071877	0.004987328399566664	0.004371385932449903	0.004312255224009697	0.0043207557638200765	7.343593506703751e-07	6.69371026365072e-07	6.549075069648227e-07	8.665654305211207e-07	1.1055829606847246e-06	6.565319277535562e-07	1.5961767771597284e-06	0.008627794998283133	1.696120921933951e-06	1.689237208888586e-06	1.6894933158902266e-06	1.710002068026095e-06	1.8988257964439106e-06	2.910576148689195e-06	8.534204783621722e-05	0.00024280294475157886	6.1989157602859664e-06	7.1536867625179275	7.944758091719798	12.180420777416115	25.939352610501345	1015.7261133598782	356.94939845616693	4.622203467774618	3.6250720755901744	7.067653618837634	11.252874903645717	2.8003972839243936	3.072308508194585	7.0665535647117945	7.095368899157408	12.922114542689988	3.5123614554328286	6.677297350560995	2.74665774488256	2.739862873277623	1.808173042728363	1498.669394304721	2419.062118296891	0.05100885772074831	0.04210390113842814	0.03850601622376273	0.03776934510602678	0.03786511497784519	0.09371178054729909	0.047929087204485965	0.15454270236894932	0.10729188093828652	0.09990367043861113	0.09933271788357104	0.09937418712072668	0.09970751630530106	0.17255934875625395	0.14899956854851
125.64442550196956	0.26982230940460256	0.0021479838583940525	2.6991528335865698	0.02157129253116959	33.19083223647604	2042.687550015552	0.7549789538145874	0.2598075737936723	0.07194953205757668	0.0005533255179926537	0.00324590981755064	0.016554518248082597	8.332511505168166e-05	1.276632626729307e-05	5.610123228126457	5.338998065488309	4.861311411077257	4.7115431272754495	4.7152524575146515	0.14967322585815723	6.186386881733481	38.954376070148314	0.4969334148225513	0.0032738800377250907	0.002672065794105151	0.0024926086575067577	0.0024556909926321305	0.002460568620665972	0.0059391576114862675	0.9026247462206302	0.009176420779373614	0.006881581928970204	0.006374721037558431	0.00629803858464161	7.625562639220442e-07	6.942546748781437e-07	6.728823267584988e-07	8.09157227833731e-07	5.897044983106664e-07	6.739272329993109e-07	1.510788028360595e-06	0.012572696685215113	1.6007235614340288e-06	1.591500135164219e-06	1.6153273775330826e-06	1.7513389018933227e-06	2.323708569991961e-06	4.059393553487691e-06	7.469599174432653e-05	0.00023112843473306564	7.5395772784804605e-06	7.327134656534227	9.723086795331993	16.986289204091108	31.545194360588933	966.88625994383	312.4828016634104	2.466114495847596	3.384920205645258	6.757570828835202	11.302115832265907	2.9045115044539265	3.1902442516808303	6.657743363879751	6.696322758226894	14.733636670132784	3.7272940053698167	6.3201076235019	2.81944645871617	2.815078318252103	2.163391552075736	1498.4484102810047	3339.2114385889877	0.047692072365345055	0.043915306499973536	0.039957427225515305	0.038803226280173846	0.038873817424172764	0.08873404164167957	0.051045168226333995	0.22087368001095986	0.12848057190505013	0.10054107124620172	0.09448620853700432	0.0935376118501596	0.09406968703971862	0.19900083028235785	0.2715789984617181
117.08219768451931	0.25132413839709844	0.0014838632157417922	2.5142827275916453	0.014906028969780804	35.288711377722755	2353.3675477705124	1.1261043002097597	0.47765867368939635	0.16620448577539043	0.0026731793407960476	0.012195404133917684	0.048597403208923126	0.0005192788759828378	0.00010712191268289532	4.856301529075096	5.0784251303684895	4.675444169743244	4.499298179626525	4.494620756643519	0.13989940271607365	6.05709590279504	48.75346864080454	0.5866701632705067	0.004209556334957286	0.0035977493267484602	0.003339347550880608	0.0032732723686603174	0.0032787051603883712	0.007704493313675856	1.1825116904702788	0.01465940546946242	0.010008888419592422	0.00857113939832215	0.008166335741891982	7.782114439208693e-07	7.163980145511306e-07	6.894271580433081e-07	7.50088465410875e-07	4.3751456098509225e-07	6.891901100136123e-07	1.4331086654361962e-06	0.016357269819181466	1.5150250207382826e-06	1.5151229139685823e-06	1.60180344024212e-06	1.9300944797858e-06	2.901145938862938e-06	5.039656644530448e-06	7.471337241098579e-05	0.00021958451949803	8.241482848395865e-06	8.07532226862848	12.138995664632878	21.08633705407054	34.479895268333784	918.5862242200941	312.55938098014053	1.8299664450444886	3.1377327637879797	6.701165185659605	11.302316953652788	2.997067024887119	3.2556260001902873	6.3382466743833055	6.337774758994097	16.156647962320903	3.907977201047527	5.995102250145827	2.8832204388344507	2.884217796203882	2.4972488014267102	1498.1965927264225	4260.953620065166	0.044277906206315026	0.044976384178981615	0.04127584780396047	0.03977876579635163	0.03978419598269927	0.08409514228680136	0.05364351685407655	0.28040958543518163	0.16052029954907782	0.10918656708669904	0.0928308816497925	0.08876975870422087	0.08894472812478177	0.21985901892011495	0.4150546750003367
109.55901149319621	0.24438070836363934	0.0013239664430620996	2.444848818784277	0.013301655121647745	36.94599751653014	2650.2384063989407	1.4896653093450951	0.7319571242592606	0.3001602656419178	0.008307765281985291	0.03146158165918492	0.1045407644417915	0.0019502118374969267	0.0005067233175672852	4.183238605217589	4.774115484471361	4.485533258924541	4.298053440415342	4.282248917490738	0.13796338977403402	5.893970353918017	57.25916483690205	0.6784504900079383	0.005074043610042774	0.00453489647835278	0.004210287759756758	0.004109395358504971	0.00411345235806597	0.009382781085609372	1.4495598779650591	0.021170731676909797	0.013850966435462934	0.011047268000239524	0.009939602908983446	7.817478871668199e-07	7.344101751769597e-07	7.037329021137957e-07	6.90975798143705e-07	4.1737370683977846e-07	7.015921256689576e-07	1.365788803026344e-06	0.020094576671011187	1.4431397822225514e-06	1.4710852191710634e-06	1.6583122608290848e-06	2.209292915318781e-06	3.497173419947133e-06	5.770743261730167e-06	7.764937328218594e-05	0.00020879992008130733	8.555697501350768e-06	9.243663760029477	14.632424595535165	24.144017524344257	35.793374014920154	873.4782638518401	324.85825571695165	1.74612712570648	2.8904936631474825	6.93786078612363	11.289023577156149	3.0724584761769598	3.2704333328784565	6.154194930989048	6.03715287448663	17.253066948988256	4.058022506612563	5.71355930887264	2.935148051984851	2.944111421456278	2.8429338842700393	1497.9281783619358	5182.0479045077955	0.04083281793952386	0.04532964355676224	0.0423710515254134	0.04063188976948643	0.04053425184304848	0.08004105796545508	0.055808323452535065	0.3260289114879706	0.19518071095841508	0.12423150298002793	0.09518876242152757	0.08574964237503079	0.08456377227174884	0.23598256649396007	0.57934673302565
102.9466997367679	0.24069244228870726	0.0013371378906914594	2.40796219174376	0.013434794229048249	38.53299468916706	2941.120397564946	1.8332817373771624	1.0047149932372754	0.4667205827057573	0.019686012972850057	0.06445485333156015	0.18597831238196474	0.005361331359012049	0.0016821453512975875	3.602902302088812	4.44179822291085	4.289299937574911	4.107102452670636	4.079599065238256	0.13779911086871835	5.709665220878235	64.68185699631212	0.7743568096547075	0.005869062093848991	0.005469430865605365	0.0050998926201498455	0.004961257207419892	0.004961418225560222	0.01098637049369849	1.7044534593357348	0.02841483901934249	0.018377024697937266	0.013893262204037433	0.011637252341912771	7.740430720568586e-07	7.473461626218909e-07	7.15616614144224e-07	6.347664519026597e-07	4.4881381867493887e-07	7.112423980178336e-07	1.3084122716866945e-06	0.023907891681653685	1.3896554844917108e-06	1.465056987074082e-06	1.776421036189866e-06	2.5383225950724105e-06	4.032028729348342e-06	6.266888215568969e-06	8.139428877635235e-05	0.00019896392876235804	8.637039989334703e-06	10.62025462264326	16.86970044934275	26.218893901351514	36.13305049923779	832.3333938685543	340.52742513332566	1.877782927719689	2.6553616678748986	7.432159921773447	11.27205235884974	3.1265618740009105	3.2381682229885915	6.129115080061152	5.8134768440279805	18.087075128193455	4.178694777875722	5.47356198081083	2.975515624194442	2.993823034630108	3.207865346871687	1497.6489949261847	6101.875424916516	0.03751870556432678	0.04501645647473034	0.0431825420744764	0.04134570926377335	0.04112148663236199	0.07657468206064613	0.057561009962827384	0.35765596701730956	0.22713341726575517	0.14281142978535194	0.10127388025631384	0.08488403706265392	0.08119402437474357	0.24826208252248702	0.7654696434991105
97.0990092104883	0.23796497781539208	0.0014120108705054865	2.3806808026770088	0.014187365002350856	40.178992573761114	3228.2669749606216	2.1521102998119015	1.2830070194171823	0.6574236897754733	0.0389200568542699	0.11325552778500524	0.2916777547704144	0.011961768612280333	0.004402907425454476	3.1156125824276444	4.095143303767652	4.08432289985326	3.9241691548265654	3.8868567179541453	0.13777249039834857	5.510587264169034	71.19889918398388	0.8749507422688808	0.006599664738236307	0.006388707528375515	0.006001582982357978	0.005825829631588757	0.005819430928381685	0.012526413053086046	1.9481437943846878	0.03613438444493866	0.023488799750476557	0.017141564430141254	0.013283385927107464	7.566291082715096e-07	7.544555580147335e-07	7.24882165122413e-07	5.839763002662104e-07	5.027033618074075e-07	7.183822368982147e-07	1.259626486685369e-06	0.027906511887893344	1.3575883793142804e-06	1.496135201017214e-06	1.9380988525573504e-06	2.8736388424198924e-06	4.470297297524935e-06	6.571034311285915e-06	8.532036689547551e-05	0.0001901156313427851	8.580448329499538e-06	12.023007335373507	18.70283071248706	27.490697209921414	35.89593670341173	795.3195118300742	356.9515019850105	2.103271890318056	2.4428995454645657	8.108651463244412	11.254299348163517	3.1562787082254276	3.1652823699481227	6.259248231102882	5.679397410705448	18.720228438052775	4.271455046954706	5.269490009920699	3.0053727877072984	3.0325718794235272	3.591486583124272	1497.3605496747396	7020.277172552861	0.03448920631066586	0.04411790021858668	0.043664202692037205	0.04190972893030685	0.04155917911173865	0.07362558183896414	0.05892091872363897	0.377547344063514	0.2538110977549295	0.16226855956315747	0.11013241184962935	0.08620151648916653	0.07903489652915384	0.2575644729777382	0.9746033082085918
91.88579188580596	0.23551135098377737	0.0015091538012079332	2.356134930586376	0.015163478240511069	41.93045900663167	3512.340862316897	2.4452046325030037	1.558311400928259	0.8643486141910616	0.06770640765971296	0.1786133205787883	0.41874904215979114	0.023020978159229242	0.009733957898370563	2.716213794302357	3.7467178378614046	3.869590816585812	3.74645609605686	3.703472366888954	0.13744529712959558	5.301207695514076	76.95611744695007	0.9803295359952664	0.0072735213452979185	0.007282266307532402	0.00690807178855625	0.006699823241314139	0.006684627805060806	0.01401231965615909	2.1816829516915495	0.04412673634229499	0.029063710136390794	0.02078029549265004	0.014904370665046665	7.315543718891894e-07	7.553065552373567e-07	7.312741526729836e-07	5.404344952899427e-07	5.67984475364854e-07	7.232542157772117e-07	1.2179393092408657e-06	0.03217207571540195	1.3476570305019553e-06	1.5585869652363184e-06	2.1233438709937214e-06	3.185207509661476e-06	4.804221293704368e-06	6.728836307013296e-06	8.92322420426214e-05	0.00018224001482388966	8.444522655458324e-06	13.326334386309407	20.099443308966208	28.15042429011907	35.32708871047591	762.3751247866951	373.31648551770115	2.376403197548842	2.2607694135783922	8.88367252198284	11.236660171950389	3.1598159901571274	3.0603587502567944	6.520610326292358	5.63792470394808	19.207830672509765	4.338259925385461	5.09511324406116	3.025746436448036	3.0593015101339267	3.990642945404749	1497.0622334098734	7937.23285440412	0.03185941117757579	0.042747492684961745	0.043787039963075675	0.042310277225423326	0.04186204692418862	0.07110785912245582	0.05991384483845085	0.38836834087951716	0.2744617925213218	0.18068203600117552	0.1206086465533774	0.08942304144940232	0.07815800325111719	0.2646793305201512	1.2077974270154967
87.19765041446792	0.2331072672585674	0.0016137830419738792	2.3320834059135875	0.016214729370664885	43.80386317538685	3793.512486322444	2.713538789367935	1.825403185771544	1.0808864946460814	0.10720959611686597	0.26022667079753925	0.5636044232110686	0.03973197126046908	0.018994220031341016	2.3969816444451353	3.4075609689500164	3.645812924051422	3.5712337518761537	3.5283862398975203	0.13671069941963393	5.085099219794188	82.0726706506111	1.0904438118708202	0.007900108343411412	0.008142289848269507	0.007811775102556662	0.00757961258788069	0.007554400523394522	0.015451751578358373	2.4061449241695723	0.052240796991604256	0.03497967705350278	0.02476945293222905	0.016526107939355016	7.011333751678785e-07	7.498400396871417e-07	7.344937251399543e-07	5.053390567359761e-07	6.402319228416714e-07	7.260312896177574e-07	1.1819427546476517e-06	0.03675481657510964	1.358446598487e-06	1.6442331547738644e-06	2.314588837900255e-06	3.4557672980864386e-06	5.0406406477847585e-06	6.779836161577877e-06	9.307024203802751e-05	0.0001752979770305277	8.265802006321432e-06	14.458060321745597	21.088184619382577	28.363469435459255	34.57930797059712	733.3362955622955	389.3724767651727	2.678670721072307	2.113978663641818	9.683740760654509	11.219406087685593	3.1369252308295783	2.9330781264960377	6.878976786706228	5.683130752588003	19.596663487887533	4.381446267230167	4.9445393145851915	3.03735729748632	3.072759085646953	4.401388393975369	1496.7524930809038	8852.765093800577	0.029706322862197203	0.04103699084136572	0.04354284712385849	0.042530488184331756	0.042041185901680586	0.06893822086107518	0.06057126568694796	0.39250766989128477	0.2893309845624562	0.19689514611978742	0.13164217390699492	0.09409717291567712	0.07850643379951243	0.27028332695666807	1.4658766894832636
