	Pfr	Pi	Pr	S	V	Xa	Xi	Ya	Yi	preS	prepreS
0	10.0	0.0	0.0	0.0	30.0	0.0	6.0	0.9	0.0	0.0	200.0
1	9.753099120283384	0.0030734017096508237	0.2438274780069603	0.0032384698750163327	34.42398430337094	0.01723959595239661	5.982760404047607	0.9	0.0	0.05549196251867418	199.94131075791896
2	9.512294245007196	0.012091042742560607	0.47561471225023855	0.042390919068756513	37.86923526490288	0.0633356735654793	5.936664326434521	0.9	0.0	0.39383521478156686	199.55964478265273
3	9.277434863285587	0.026757521968111254	0.6958076147463009	0.18462697509688605	40.533787558039606	0.13078942864993626	5.869210571350064	0.9	0.0	1.1775301719893712	198.60839494405832
4	9.048374180359652	0.04678840160449656	0.9048374180358485	0.5036278866702485	42.156022778326886	0.2133079334552135	5.7866920665447825	0.9	0.0	2.468107286413396	196.91728463360323
5	8.824969025846004	0.07190984592335048	1.1031211282306341	1.0609642383888762	40.386139194351806	0.30571958641706737	5.694280413582923	0.9	0.0	4.253219116538519	194.38483982051082
6	8.607079764250624	0.10185827111188138	1.2910619646374821	1.8964694562572604	34.30053328325509	0.40386351744920496	5.596136482550787	0.9	0.0	6.468984148379897	190.97007914216368
7	8.394570207692118	0.1363800059618569	1.469049786346012	3.0247984359729507	27.4754837672357	0.5044660851657182	5.495533914834277	0.9	0.0	9.018737010139176	186.68318792091537
8	8.18730753077986	0.1752309630642578	1.637461506155864	4.436167859415438	21.62074875571682	0.6050144486993605	5.394985551300626	0.9	0.0	11.788634559289836	181.5754756585139
9	7.985162187593805	0.21817632019766953	1.7966614922085047	6.099774764841329	16.916534214563345	0.7036343512792286	5.296365648720767	0.9	0.0	14.660256762549196	175.7291668388969
10	7.7880078307140765	0.2649902116074763	1.947001957678426	7.9687445815322056	13.20710068815614	0.7989768311511164	5.201023168848874	0.9	0.0	17.52027806154953	169.24761738693536
11	7.595721232249707	0.3154554288816699	2.0888233388686026	9.985791484090395	10.301189991260852	0.8901166184399184	5.109883381560075	0.9	0.0	20.26735184218728	162.24645917262538
12	7.408182206817197	0.36936313113768465	2.222454662045094	12.089096776404086	8.03085622010094	0.9764634726698311	5.023536527330163	0.9	0.0	22.81646208350379	154.84601908756198
13	7.225273536420737	0.4265125642425607	2.3482138993366743	14.218289637854467	6.259309109561034	1.0576866206136484	4.942313379386346	0.9	0.0	25.101097705673926	147.16518866305387
14	7.046880897187151	0.48671078879738394	2.466408314015435	16.320935286013484	4.877860737181494	1.1336517071950492	4.866348292804946	0.9	0.0	27.073668906298987	139.31676843916517
15	6.872892787909735	0.5497724166241476	2.5773347954660877	18.36071457770356	3.8009992207332246	1.2043692060975373	4.795630793902459	0.9	0.0	28.7046033715707	131.40419542645546
