time	Akt	AktPIP	AktPIP3	AktPIPP	E	ERK	ERKP	ERKPP	GS	HRG	MEK	MEKP	MEKPP	MKP3	PI3K	PI3Kstar	PIP3	PP2A	P_I	R	RHRG	RHRG2	RP	RPI3K	RPI3Kstar	RShGS	RShP	RShc	Raf	Rafstar	RasGDP	RasGTP	ShGS	ShP	Shc	internalization
846.0.	6.3287718454198565	0.972691898576668	0.633423464367603	2.065112791635407	7	70.20943081763731	198.1888404308156	731.6017287515464	9.97527977067269	250.02731058522528	5.488881234338419	100.3251564876653	14.185962277995953	2.4	4.088508452073182	5.376586829631109	0.046192453693385004	11.4	796.2825793917277	0.027310585224573	10.774570601515466	11.598463834764381	11.25085250119135	0.389394875120872	0.14550984317482402	0.024438058904853	0.022312959597593003	0.006152733679996	99.99305213481173	0.006947865187970001	119.99998763932238	1.2360677987040672e-05	0.000282170423033	999.9311353534359	0.015678723958816	11.16193460019584
864.0.	6.397878779228981	0.961024809949071	0.6380853954676411	2.003011015353859	7	70.2266993861672	202.67940171255432	727.0938989012777	9.975491846785468	250.02721363344614	5.811363342244434	101.32503937330779	12.863597284447458	2.4	4.10975658269736	5.357751260465593	0.046029880849580006	11.4	796.3518488983805	0.027213633445426003	10.736320068604023	11.516226010142875	11.153493562090505	0.388027017918521	0.144465138918513	0.024225990285728003	0.022119028361403	0.006104247725215	99.99364751592265	0.006352484077057001	119.99998763965075	1.236034961068512e-05	0.000282162929379	999.931496488923	0.015772081775516002	11.363572153532216
882.0.	6.462995690010578	0.9497088247879	0.642302194952522	1.9449932902485392	7	70.37711983726034	207.39844076829272	722.2244393944461	9.975701659219414	250.02711706753385	6.142865439179817	102.2169924156063	11.640142145213543	2.4	4.130993708046074	5.338917051483226	0.045867313525762	11.4	796.4171283764858	0.027117067533169004	10.69822182173387	11.43460650238129	11.057168598466381	0.38665934276963004	0.14342989770105802	0.024016185262050002	0.021927175238190003	0.006056281307658001	99.99416238910997	0.0058376108897410005	119.99998763997549	1.236002488881413e-05	0.00028215551911500003	999.9318521329685	0.015866069704788002	11.5634665722399
900.0.	6.524149108789835	0.9387901169880801	0.646080825707399	1.890979948514224	7	70.65308273719225	212.32975989393785	717.0171573688691	9.975909237894019	250.02702088621925	6.482888254026035	103.00485127655587	10.51226046941779	2.4	4.152219201106194	5.320084896653953	0.04570475924619	11.4	796.4784443495449	0.027020886218624002	10.660275359028187	11.353600759721267	10.961864055807576	0.385291898516655	0.142404003723185	0.023808613915767003	0.021737372609812	0.006008827522429001	99.9946080653064	0.005391934693322001	119.99998764029664	1.235970375757264e-05	0.000282148190785	999.9322023465643	0.015960691197192	11.761636345559568
918.0.	6.581408295184419	0.928304449750953	0.649432430745371	1.840854824318763	7	71.04775364345888	217.4570519541256	711.4951944024147	9.976114612245903	250.02692508822759	6.8309056266394546	103.69296834700646	9.476126026353771	2.4	4.173432438355282	5.30125548496468	0.045542225462163	11.4	796.5358660697236	0.026925088226968003	10.622480176407379	11.273204254847943	10.867566595756733	0.383924733663065	0.14138734301696101	0.023603246811713	0.021549593306999	0.005961879576858	99.99499418649712	0.005005813502538	119.99998764061425	1.2359386154307283e-05	0.00028214094295800005	999.9325471896392	0.016055949722448	11.9580997207022
936.0.	6.634880043132322	0.9182772833398951	0.652371745848152	1.7944709276790882	7	71.5549889931705	222.76394895382606	705.6810620530026	9.976317811237935	250.0268296722787	7.186371938127177	104.28612230077563	8.527505761096883	2.4	4.1946327997983754	5.282429500416649	0.045379719512962005	11.4	796.5895003236209	0.026829672278043	10.584835767710118	11.193412485076129	10.774263092063668	0.3825578963728	0.14037980341216602	0.023400054988396	0.021363810600727003	0.005915430788342	99.99532898457336	0.004671015426345001	119.99998764092838	1.235907201753584e-05	0.00028213377423300004	999.932886721079	0.016151848769456002	12.152874706703331
954.0.	6.684702872307048	0.908724249806634	0.6549164632284781	1.751656414657307	7	72.16926345540257	228.23408670560835	699.5966498389881	9.976518863368328	250.02673463708734	7.548729717071924	104.78942297561974	7.661847307308033	2.4	4.21581966900438	5.263607622022543	0.045217248594970005	11.4	796.6394856237139	0.026734637086652004	10.547341624811143	11.114220972523741	10.681940626623698	0.38119143446971904	0.139381274503346	0.023199009949017003	0.021179998193794	0.005869474582238	99.9956194983693	0.004380501630409	119.99998764123912	1.23587612869253e-05	0.000282126683232	999.9332209987456	0.016248391846318003	12.345979078205165
972.0.	6.73104092188011	0.899651926770432	0.6570865786720671	1.712220572676964	7	72.88560685953118	233.8511807539029	693.263212386565	9.976717796679301	250.0266399813635	7.917417120540411	105.20821514175746	6.8743677377018315	2.4	4.236992433142057	5.244790523803385	0.045054819739604006	11.4	796.6859861021422	0.026639981362856002	10.509997237735996	11.035625264273008	10.590586485599394	0.37982539543703403	0.13839164761751602	0.023000083652659	0.020998130212568	0.005824004489802001	99.99587175579964	0.0041282441999990005	119.99998764154648	1.2358453903263072e-05	0.000282119668603	999.9335500794963	0.016345582480360003	12.53743037916819
990.0.	6.774077842611301	0.8910588313331651	0.6589037516881111	1.675959574366968	7	73.69954908376032	239.59910876718206	686.7013421490566	9.976914638765827	250.02654570381296	8.2918750181448	105.54798461896988	6.160140362885058	2.4	4.258150483015552	5.225978874785199	0.044892439799894004	11.4	796.7291854028131	0.026545703812254	10.472802094772588	10.957620932519712	10.500188155623695	0.37845982641673703	0.13741081578250602	0.022803248505699	0.020818181198937	0.005779014146174001	99.99609092686275	0.003909073136925	119.99998764185058	1.2358149808445242e-05	0.000282112729023	999.9338740192022	0.016443424218168003	12.727245926513689
1008.0.	6.814010942053428	0.8829365527088371	0.660390703349763	1.64266180188754	7	74.60707154473957	245.46199493018105	679.9309335250783	9.977109416784012	250.02645180313698	8.67155345390292	105.81426983262476	5.5141767134720645	2.4	4.279293213099511	5.207173338995519	0.044730115444929004	11.4	796.7692808266102	0.026451803136263004	10.43575568257988	10.880203574711043	10.410733320082734	0.37709477420902204	0.136438673695938	0.022608477353343003	0.020640126102382	0.005734497288399001	99.99628145231607	0.0037185476836380004	119.99998764215144	1.2357848945432772e-05	0.000282105863187	999.9341928727673	0.016541920625596	12.915442813698634
1026.0.	6.851045783519088	0.8752709469208031	0.6615706705449791	1.612112599014751	7	75.60456416567357	251.42429240167752	672.9711434326476	9.977302157459311	250.0263582780331	9.055917317782642	106.01258132747338	4.931501354743705	2.4	4.30042002157377	5.188374575459711	0.044567853160937004	11.4	796.8064779303597	0.026358278032385003	10.398857486293558	10.803368813672233	10.322209855476295	0.37573028527169505	0.13547511769481602	0.022415743471408	0.020463940272283	0.005690447753500001	99.99644715203097	0.0035528479687100003	119.99998764244913	1.2357551258243352e-05	0.00028209906982	999.9345066941454	0.016641075287804	13.10203791422437
1044.0.	6.885391380063092	0.868043327059502	0.662466929069163	1.584098363807887	7	76.6887869123309	257.4708605788585	665.8403525088095	9.977492887094634	250.0262651271952	9.444451119926756	106.14833106989467	4.40721781017828	2.4	4.32153031035753	5.169583238197156	0.044405659257563006	11.4	796.8409857208071	0.026265127194467	10.36210698962891	10.727112297722488	10.234605827854432	0.374366405719589	0.13452004572571902	0.022225020558234002	0.020289599450348	0.005646859476590001	99.99659131636318	0.003408683636472	119.99998764274369	1.2357256691921063e-05	0.00028209234766800003	999.934815536358	0.01674089180928	13.287047885080481
1062.0.	6.917256066725605	0.861231595927695	0.6631023920290351	1.5584099453173041	7	77.85683517081415	263.587034655742	658.5561301734426	9.977681631578228	250.02617234931373	9.836662819614483	106.22677264795611	3.9365645324291	2.4	4.342623485143115	5.150799976217328	0.044243539877864	11.4	796.8730125268495	0.026172349312961002	10.325503674980895	10.651429700780543	10.147909489328306	0.37300318132396604	0.133573357315587	0.022036282726807	0.020117079763235002	0.005603726489021001	99.99671678331819	0.0032832166813990004	119.9999876430352	1.235696519252423e-05	0.000282085695498	999.9351194515115	0.016841373813868	13.470489170125179
1080.0.	6.946844082608976	0.8548112823922761	0.663499284858837	1.534845350139528	7	79.10610839649263	269.7586857162181	651.135205887288	9.977868416391422	250.02607994307593	10.232086713349632	106.25295279562089	3.514960491029205	2.4	4.363698955429224	5.132025433515766	0.044081501010641004	11.4	796.9027625816004	0.026079943075168	10.289047023521519	10.57631672246017	10.06210927465367	0.37164065751192604	0.13263495354308	0.021849504497002	0.019946357715299002	0.0055610429165770005	99.99682600382668	0.003173996172839	119.99998764332369	1.2356676707092141e-05	0.00028207911210400004	999.9354184908142	0.016942524944794	13.652378003403552
1098.0.	6.9743528520335705	0.8487564567579261	0.6636788941378211	1.513211797070272	7	80.43428159051261	275.9722703100534	643.5934480994327	9.978053266616218	250.02598790716624	10.63028542906303	106.23167407495583	3.138040495980871	2.4	4.384756134553728	5.113260249069953	0.04391954850393601	11.4	796.9304333035318	0.025987907165480002	10.252736515294503	10.501769088155873	9.977193797885251	0.37027887936581205	0.131704737010505	0.02166466078803	0.019777410181521002	0.0055188029776990005	99.9969210970564	0.0030789029431860003	119.9999876436092	1.2356391183628052e-05	0.00028207259629800004	999.9357127045919	0.017044348864691	13.832730412404949
1116.0.	6.99997092225907	0.8430405128310451	0.6636613844237661	1.4933271804856432	7	81.83927926068941	282.21486908569403	635.9458516536154	9.978236206942624	250.02589624026632	11.030851104921258	106.1674680792148	2.801680815863674	2.4	4.40579443972592	5.094505056835164	0.043757688078735	11.4	796.9562132341824	0.025896240265614	10.216571629307444	10.427782549119401	9.893151849100652	0.368917891622615	0.13078261181630102	0.021481726911026	0.019610214400576	0.005477000981762001	99.99700389736455	0.0029961026351050003	119.99998764389183	1.2356108571080791e-05	0.000282066146916	999.9360021423043	0.017146849255633	14.011562221260766
1134.0.	7.023876493878627	0.8376368144096661	0.6634656754247531	1.4750210162865471	7	83.3192516003466	288.47421457496733	628.206533824685	9.978417261675933	250.02580494105555	11.433405851689539	106.06457818131301	2.502015966997174	2.4	4.426813292058301	5.075760485740255	0.043595925342183005	11.4	796.9802805685385	0.025804941054841	10.180551843621393	10.35435288252702	9.809972391191879	0.36755773867338504	0.12986848352805802	0.021300678561803	0.019444747968057	0.005435631327369001	99.99707599422806	0.0029240057716490003	119.99998764417151	1.2355828819320912e-05	0.000282059762813	999.9362868525611	0.017250029819161003	14.188889053883893
1152.0.	7.046236467841262	0.832519211505221	0.6631093708747591	1.458134949778286	7	84.87255267542677	294.73870863326056	620.3887386913117	9.978596454743913	250.02571400821088	11.837601608073497	105.92695064178427	2.235447750141979	2.4	4.44781211659783	5.057027159683447	0.043434265799839	11.4	797.0028022020437	0.025714008210210002	10.144676635437992	10.281475891538172	9.727644556723279	0.36619846456264404	0.128962259156074	0.021121491813761002	0.019280988829845	0.005394688500704001	99.9971387662637	0.002861233736034	119.9999876444485	1.235555187913175e-05	0.000282053442867	999.9365668831365	0.017353894276314	14.364726337050998
1170.0.	7.067205928466862	0.8276624367803821	0.662608730268444	1.44252290448379	7	86.49772045076693	300.9974303365065	612.5048492127254	9.978773809703641	250.0256234404074	12.243119500651522	105.75823279233401	1.9986477070142081	2.4	4.468790342356673	5.038305697528091	0.043272714866684006	11.4	797.0239332136024	0.025623440406757	10.108945481184183	10.20914740534555	9.646157644854123	0.36484011298780405	0.12806384712742802	0.020944143110918002	0.019118915275595002	0.005354167073895	99.99719341026692	0.0028065897328770004	119.99998764472265	1.235527770217318e-05	0.00028204718597400004	999.936842280986	0.017458446367651002	14.539089303428815
1188.0.	7.086927982938089	0.8230423957776181	0.661978674947288	1.428050946336481	7	88.19345851447785	307.2401353327999	604.566406152721	9.978949349748357	250.02553323631835	12.649668815853744	105.56177700418002	1.788554179966002	2.4	4.489747402342399	5.019596713098448	0.043111277876748004	11.4	797.0438167050635	0.025533236317724	10.073357856594578	10.137363279217093	9.565501118324587	0.36348272729858805	0.127173157260563	0.020768609261124	0.018958505932390003	0.005314061703434	99.99724096604359	0.0027590339562490003	119.99998764499412	1.235500624097482e-05	0.000282040991052	999.9371130922589	0.017563689853293003	14.71199299454566
1206.0.	7.105533882847356	0.818636365916747	0.661232820731053	1.41459693050426	7	89.95861937815756	313.4572477557521	596.5841328660894	9.979123097714094	250.02544339461545	13.056985682871838	105.3406492112981	1.6023651058298292	2.4	4.510682733587624	5.000900815175536	0.042949960091353004	11.4	797.0625839227583	0.025443394614754002	10.03791323679158	10.066119394530173	9.485664600503677	0.362126350496467	0.126290100740372	0.020594867429392	0.018799739758514	0.005274367128616	99.99728233768253	0.0027176623173150003	119.99998764526292	1.2354737448911092e-05	0.000282034857036	999.9373793623134	0.017669628512944003	14.88345226370921
1224.0.	7.12314336091086	0.814423119375784	0.660383530199332	1.402049989513416	7	91.79218924296622	319.6398458447613	588.5679649122717	9.979295076086235	250.0253539139687	13.464831555118236	105.0976408653855	1.437527579496011	2.4	4.531595777179146	4.982218607492997	0.042788766706012005	11.4	797.0803545942074	0.025353913968095002	10.002611096363214	9.995411658798055	9.406637872497553	0.36077102523409604	0.12541459009376002	0.020422895131394003	0.018642596037371003	0.0052350781700210005	99.99731831180996	0.002681688189909	119.99998764552909	1.235447128019505e-05	0.00028202878288200004	999.9376411357323	0.017776266145927002	15.053481778871703
1242.0.	7.139865124724166	0.810382984225943	0.6594419787274091	1.390309912321938	7	93.69327412959458	325.7796424003534	580.5270834700514	9.97946530700591	250.0252647930474	13.872991565312848	104.83528333266966	1.291725102017242	2.4	4.552485978286495	4.963550688733038	0.042627702856118006	11.4	797.0972374218705	0.025264793046792	9.967450909438785	9.925236005689111	9.328410870317029	0.35941679381476604	0.12454653916570001	0.020252670227055	0.018487054371505003	0.005196189728016	99.99734957327978	0.0026504267201110003	119.99998764579267	1.235420768984711e-05	0.000282022767563	999.9378984563346	0.017883606571215002	15.222096025443651
1260.0.	7.155797458516355	0.8064978568977511	0.6584182293810591	1.379286455204223	7	95.66108727554115	331.86896114565195	572.4699515788062	9.979633812276143	250.02517603051953	14.281272816544552	104.55586388726198	1.16286329619321	2.4	4.5733527861899255	4.944897652522467	0.042466773621534004	11.4	797.113330684897	0.025176030518872003	9.932432149762459	9.855588395038973	9.250973682102991	0.358063698191863	0.123685863095744	0.020084170914304002	0.018333094676762002	0.0051576967813	99.99737671868135	0.0026232813185610004	119.99998764605374	1.2353946633679581e-05	0.00028201681007	999.9381513671898	0.01799165362746	15.389309309057037
1278.0.	7.171028892627966	0.80275117747082	0.6573213127171621	1.368898617183549	7	97.6949377070759	337.90070998089385	564.4043523120297	9.979800613368106	250.02508762505218	14.689502659499464	104.26144260012636	1.049054740373898	2.4	4.594195654307836	4.9262600874288225	0.042305984030251	11.4	797.1287229086	0.025087625051528003	9.897554290764715	9.786464812855833	9.17431654540822	0.356711779968341	0.122832478294999	0.019917375722967	0.018180697176588	0.0051195943854720006	99.99740026798514	0.002599732014773	119.9999876463123	1.2353688068290231e-05	0.00028201090941500003	999.9383999106321	0.018100411173026	15.555135758279128
1296.0.	7.185638908494017	0.7991278775964981	0.6561593083860281	1.359073905523024	7	99.79421989662258	343.8683520176038	556.3374280857731	9.9799657314271	250.02499957531194	15.097526994957237	103.95386955902748	0.9486034460150111	2.4	4.615014040223645	4.9076385769566055	0.042145339061237005	11.4	797.1434935694352	0.024999575311295003	9.862816805631784	9.717861271319185	9.09842984453452	0.355361080396206	0.12198630242354701	0.019752263508767	0.018029842396426	0.005081877671638001	99.99742067459704	0.0025793254029200002	119.99998764656843	1.2353431951042912e-05	0.00028200506462300003	999.938644128272	0.018209883086030002	15.719589327277836
1314.0.	7.199698654053043	0.795614309213798	0.6549394261712641	1.349747610561427	7	101.95840441954533	349.765875171141	548.2757204093131	9.980129187278333	250.02491187996486	15.505208630896941	103.63480197819166	0.859989390911121	2.4	4.635807405711999	4.889033699543678	0.041984843646628	11.4	797.157713810409	0.024911879964223	9.828219167373158	9.649773808772322	9.023304107924009	0.354011640376015	0.121147254368311	0.019588813447434003	0.017880511158224	0.0050445418450310005	99.99743833404945	0.002561665950523	119.99998764682213	1.2353178240039351e-05	0.00028199927473800005	999.9388840610097	0.018320073264359003	15.882683798439636
1332.0.	7.213271650624803	0.79219816068765	0.6536680847278681	1.340862103959223	7	104.18702952775995	355.58776098133876	540.2252094909005	9.980291001432725	250.02482453767666	15.912425715224408	103.30572086436761	0.781853420407687	2.4	4.656575216764497	4.87044602855777	0.041824502673370005	11.4	797.171447147954	0.024824537676041	9.793760848887105	9.582198489708581	8.948930005603012	0.35266350045639	0.120315254221347	0.019427005028976003	0.017732684575083	0.005007582183677001	99.99745359152362	0.002546408476386	119.99998764707348	1.2352926894118902e-05	0.000281993538822	999.9391197490473	0.018430985625718002	16.04443278494102
1350.0.	7.226414477429517	0.7888683656314771	0.65235098679525	1.332366170143283	7	106.47969356132772	361.3289532255197	532.1913532131517	9.980451194092545	250.02473754711295	16.319070258214907	102.96794699777027	0.7129827440145221	2.4	4.677316943614737	4.851876132293161	0.041664320984424005	11.4	797.1847501564476	0.024737547112324003	9.759441323024376	9.515131404751887	8.875298346677846	0.35131670083354605	0.119490223258555	0.019266818052033	0.017586344045991003	0.004970994037077001	99.99746674836658	0.0025332516334270003	119.9999876473225	1.235267787283267e-05	0.000281987855952	999.9393512319008	0.018542624107657002	16.20484973327439
1368.0.	7.239177424115684	0.78561500849312	0.6509931900772921	1.324214377313472	7	108.83604812324675	366.9848267894341	524.1791250873182	9.980609785156942	250.02465090693926	16.725046753164712	102.62265606247927	0.652297184355714	2.4	4.698032060762817	4.833324573967537	0.041504303379613	11.4	797.1976731207385	0.024650906938646	9.725260062649994	9.448568670631479	8.802400076880897	0.34997128135083805	0.11867208391880701	0.019108232618371003	0.017441471250689	0.004934772824923	99.99747806774351	0.0025219322565150004	119.99998764756924	1.235243113643717e-05	0.00028198222521900004	999.9395785484128	0.018654992667605	16.36394792572934
1386.0.	7.25160510501684	0.782429229984665	0.6495991733086031	1.31636649168949	7	111.25579194698847	372.5511571715402	516.1930508814704	9.980766794227332	250.02456461582133	17.130270899325097	102.27089282243875	0.5988362782358221	2.4	4.718720046999176	4.814791911719022	0.041344454616206006	11.4	797.210260650403	0.024564615820735002	9.691216540703376	9.382506430151375	8.7302262761663	0.34862728149832	0.11786075978347901	0.018951229127479003	0.017298048144624	0.004898914035838	99.99748777954396	0.0025122204560720004	119.99998764781374	1.2352186645875882e-05	0.000281976645735	999.939801736763	0.018768095282908	16.52174048283022
1404.0.	7.263737031488796	0.7793031346128131	0.6481728972779931	1.308786936619929	7	113.7386653908538	378.02409091550953	508.23724369363583	9.980922240612655	250.0244786724252	17.53466842779622	101.91358428787062	0.551747284332839	2.4	4.739380385427879	4.796278698603415	0.041184779409284	11.4	797.2225522520816	0.024478672424621	9.657310230256577	9.316940852154396	8.65876815635371	0.34728474041233004	0.11705617555637601	0.018795788271266	0.017156056954016	0.00486341322614	99.99749608464451	0.0025039153555180002	119.99998764805602	1.235194436276643e-05	0.000281971116621	999.9400208344805	0.018881935950863002	16.678240365730833
1422.0.	7.275608140690531	0.7762297018999501	0.646717860768807	1.301444296640255	7	116.28444549785543	383.4001171951982	500.3154373069455	9.981076143334644	250.02439307541735	17.938174028526994	101.55155185443353	0.510274117039147	2.4	4.760012563489212	4.7777854825916535	0.041025282431941	11.4	797.2345828582608	0.024393075416783	9.623540604570964	9.251868131481416	8.588017058819545	0.34594369687509	0.116258257044047	0.018641891028877002	0.017015480171013002	0.004828266018632001	99.99750315861472	0.0024968413853050002	119.99998764829614	1.235170424938056e-05	0.000281965637018	999.940235878455	0.018996518688749003	16.83346037856717
1440.0.	7.287249280675846	0.773202702356751	0.6452371515131541	1.294310865453794	7	118.89294156447839	388.6760407153691	492.43101772015154	9.981228521132829	250.02430782346488	18.340730374749402	101.18552242559767	0.47374719965261003	2.4	4.780616072981739	4.759312806567461	0.040865968315377005	11.4	797.2463833123627	0.024307823464282	9.589907137152144	9.187284488925505	8.51796445223412	0.344604189314321	0.115466931136477	0.018489518661623003	0.016876300548972	0.004793468101425001	99.99750915494137	0.002490845058677	119.99998764853412	1.2351466268638561e-05	0.00028196020607900005	999.9404469049473	0.019111847533867	16.987413170769013
1458.0.	7.298687652755419	0.7702166188551851	0.6437334923533821	1.287362236035539	7	121.56399116625064	393.84895603967243	484.58705279407616	9.981379392469554	250.0242229152355	18.74228723993407	100.8161385491108	0.441574210954817	2.4	4.80119041008368	4.740861208325274	0.040706841648894	11.4	797.257980811109	0.024222915234907	9.556409301803301	9.123186171181576	8.448601930344193	0.34326625580289105	0.11468212578815501	0.018338652707996003	0.016738501097810003	0.004759015226769	99.99751420783521	0.002485792164824	119.99998764877	1.2351230384093571e-05	0.00028195482297300003	999.9406539496	0.019227926543576003	17.140111239331194
1476.0.	7.309947212847224	0.767266573735891	0.6422092828678041	1.280576930548596	7	124.2974565925004	398.9162234140749	476.78631999342394	9.981528775534851	250.02413834939787	19.142800701568504	100.44396761259661	0.4132316858346	2.4	4.821735075373673	4.722431220568365	0.040547906979830003	11.4	797.2693993058698	0.024138349397297	9.523046572676973	9.059569450791512	8.37992120979951	0.341929934058467	0.11390376999949901	0.0181892749788	0.016602065079464	0.004724903209926	99.997518434676	0.002481565324047	119.99998764900383	1.235099655991828e-05	0.00028194948688200003	999.9408570474487	0.019344759795325	17.291566931045327
1494.0.	7.321049034037024	0.764348261748786	0.6406666367567011	1.273936067456967	7	127.09322164693494	403.8754461182333	469.0313322348311	9.98167668825115	250.0240541246217	19.542232425627432	100.06951015254455	0.388257421827699	2.4	4.842249573850859	4.704023370907287	0.040389168813461	11.4	797.2806598652259	0.024054124621074	9.489818424325305	8.9964306260851	8.311914128022794	0.34059526144321	0.11313179379865002	0.018041367552363	0.016466976003436003	0.004691127928049	99.99752193814285	0.002478061857189	119.99998764923562	1.235076476088884e-05	0.000281944197003	999.9410562329314	0.019462351386694002	17.441792444692844
1512.0.	7.332011632873901	0.7614578887547221	0.6391074153045541	1.267423063066225	7	129.9511887747079	408.7244493483977	461.3243618768938	9.981823148278107	250.02397023957755	19.940549025440266	99.69320733632854	0.366243638230902	2.4	4.862733414954438	4.685638181858496	0.040230631612865005	11.4	797.2917810012636	0.023970239576969	9.456724331748743	8.933766021116607	8.244572641121591	0.33926227496347	0.11236612822359901	0.017894912769872002	0.016333217622444	0.004657685319100001	99.99752480807199	0.0024751919280880004	119.99998764946542	1.2350534952382271e-05	0.00028193895254500004	999.9412515398993	0.01958070543543	17.590799833200066
1530.0.	7.342851262078264	0.758592115995629	0.637533257240512	1.261023364685147	7	132.87127648042232	413.4612606124226	453.6674629071545	9.98196817301701	250.0238866929375	20.337721488694676	99.31544767934155	0.34683083196348	2.4	4.883186112582452	4.667276170843356	0.040072299798778	11.4	797.302778962282	0.023886692936937	9.423763770443346	8.871571985597697	8.1778888218419	0.337931011269525	0.11160670530467101	0.017749893230759	0.016200773928123	0.004624571380770001	99.99752712307667	0.0024728769234270004	119.99998764969328	1.2350307100344771e-05	0.00028193375273100003	999.9414430016268	0.019699826079479	17.738601005756024
1548.0.	7.353582172380526	0.7557480096596311	0.6359456053148901	1.25472421264451	7	135.853417005029	418.0840915995725	446.06249139539784	9.98211177961544	250.02380348337485	20.733724666490442	98.93657305961258	0.32970227389664203	2.4	4.9036071851100385	4.64893785018731	0.039914177749442004	11.4	797.3136679946334	0.023803483374279	9.390936216446612	8.809844894826268	8.111854857561791	0.336601506655326	0.11085345804733301	0.017606291788254	0.016069629146885003	0.00459178216945	99.99752895196099	0.0024710480391020003	119.9999876499192	1.235008117131494e-05	0.00028192859679800005	999.9416306508202	0.019819717477032	17.885207729893843
1566.0.	7.364216846173959	0.7529229954173541	0.6343457298988391	1.248514428509407	7	138.89755423282315	422.59132147425134	438.5111242929248	9.982253984971575	250.0237206095643	21.128536818630216	98.5568840909746	0.31457909039484605	2.4	4.923996155406929	4.630623727119454	0.039756269800452	11.4	797.3244605763756	0.023720609563751	9.358241146381959	8.748581149611919	8.04646304832495	0.33527379705828303	0.110106320415341	0.017464091544926	0.015939767735767	0.00455931379919	99.99753035495365	0.002469645046401	119.99998765014324	1.234985713236926e-05	0.00028192348399400005	999.9418145196285	0.019940383806555002	18.03063163353637
1584.0.	7.374766205564795	0.7501148175777751	0.632734749898067	1.242384226959005	7	142.00364180271103	426.9814815329029	431.0148766643853	9.982394805738522	250.02363807018227	21.522139209669195	98.17664491346184	0.30121587686864104	2.4	4.944352550854403	4.61233430377235	0.03959858024461	11.4	797.3351676253225	0.023638070181678003	9.32567803750183	8.687777176197713	7.98170580491261	0.33394791805906204	0.10936522731419601	0.017323275848396002	0.015811174378440002	0.004527162440698	99.99753138478528	0.0024686152147760003	119.99998765036541	1.2349634951141361e-05	0.000281918413582	999.9419946396508	0.020061829266829003	18.174884207006723
1602.0.	7.385239797276831	0.7473215025014861	0.631113651253395	1.23632504896797	7	145.17164140062772	431.25324115648505	423.57511744288644	9.982534258328542	250.02355586390664	21.914515750616925	97.79608745650054	0.28939679288223	2.4	4.964675903361507	4.59407007718216	0.039441113331787	11.4	797.345798683947	0.023555863906058003	9.293246367729486	8.627429426178718	7.917575646953456	0.332623904881413	0.10863011457492701	0.017183828287109	0.015683833981275	0.004495324320362	99.99753208762895	0.0024679123710880002	119.99998765058577	1.2349414595802671e-05	0.000281913384833	999.9421710419481	0.020184058076992	18.317976805004545
1620.0.	7.395645956711679	0.7445413259108541	0.629483303280801	1.230329414096364	7	148.4015212124408	435.4053949865905	416.1930838009679	9.982672358917272	250.02347398941723	22.30565268157274	97.41541522690204	0.27893209152491	2.4	4.984965749380676	4.575831539289129	0.039283873268788	11.4	797.3563620834449	0.023473989416664003	9.260945615699516	8.56753437641734	7.854065201070546	0.331301792392033	0.10790091893817401	0.017045732686177	0.015557731669470002	0.0044637957192780004	99.9975325039222	0.002467496077833	119.99998765080433	1.2349196035048512e-05	0.000281908397035	999.9423437570499	0.02030707447657	18.45992064854847
1638.0.	7.405991953299026	0.7417727837466921	0.6278444730828731	1.224390789871153	7	151.69325451889642	439.4368512509932	408.86989423010965	9.982809123447705	250.0233924453957	22.695538290966	97.03480666988992	0.26965503914377803	2.4	5.005221629922659	4.557619176938341	0.039126864219241005	11.4	797.366865089082	0.023392445395149	9.228775260797093	8.508088528955549	7.79116719906434	0.329981615100435	0.10717757803857901	0.016908973103314	0.015432852783271	0.004432572972309001	99.99753266908488	0.00246733091513	119.99998765102113	1.2348979238091711e-05	0.000281903449485	999.9425128149645	0.020430882725525002	18.600726826885662
1656.0.	7.416284119102282	0.739014566237137	0.626197838243383	1.218503476416997	7	155.04681841615397	443.3466211637428	401.60656042010265	9.98294456763415	250.02331123052565	23.084162667454162	96.65441814754793	0.26141918499759503	2.4	5.02544309057082	4.539433471880859	0.038970090303487005	11.4	797.377314028801	0.023311230525137002	9.196734783196007	8.44908841092422	7.728874476131261	0.32866340715886505	0.10646003038947001	0.016773533824852003	0.015309182874265002	0.004401652467152	99.99753261414676	0.0024673858532470003	119.99998765123618	1.2348764174641181e-05	0.00028189854149100003	999.9426782451866	0.020555487104280002	18.74040629936889
1674.0.	7.426527962475798	0.7362655348640771	0.624543997996955	1.2126625046629511	7	158.46219264725264	447.1338093255553	394.40399802719156	9.983078706966259	250.0232303434928	23.471517480898115	96.27438657528037	0.254095943821229	2.4	5.045629681494756	4.52127490077519	0.038813555598487	11.4	797.3877144068796	0.023230343492319002	9.1648236638955	8.390530574449695	7.667179969116903	0.327347202362235	0.105748215367835	0.016639399361852002	0.015186707701759	0.004371030643439001	99.99753236629589	0.0024676337041360003	119.99998765144954	1.234855081491574e-05	0.00028189367237500004	999.9428400767055	0.020680891913775	18.87896989730191
