	II	IIa	M	P2
49	0.1096448341209939	0.7907757894386906	0.0978153027635741	0.0017640736767411836
50	0.10480743151523109	0.7994110759548616	0.09400816129121274	0.0017733312386943396
51	0.10018344948835681	0.8077092787753474	0.09032511096076384	0.0017821607755316967
52	0.09576347217255828	0.8156814828004348	0.08676446385137512	0.0017905811756314912
53	0.09153849911716351	0.8233386107141818	0.08332427967461678	0.00179861049403768
54	0.08749992696092	0.8306914019323778	0.08000240511747636	0.001806265989225681
55	0.08363953191287125	0.837750394913962	0.07679650901492047	0.0018135641582460499
56	0.0799494530061566	0.8445259124773746	0.07370411374615082	0.0018205207703176612
57	0.07642217609063394	0.8510280497972699	0.07072262321315718	0.0018271508989387954
58	0.07305051853172928	0.8572666647879111	0.06784934772777786	0.0018334689525815234
59	0.06982761458435534	0.8632513706076672	0.06508152610394534	0.0018394887040318892
60	0.06674690141211582	0.868991530044576	0.062416345224872306	0.0018452233184356396
61	0.06380210572332615	0.874496251566176	0.05985095733039096	0.0018506853801066065
62	0.06098723099663734	0.879774386837918	0.05738249524729211	0.0018558869181523375
63	0.05829654527025067	0.8848345295336542	0.0550080857651258	0.0018608394309691508
64	0.055724569469857856	0.8896850152791338	0.05272486134135167	0.0018655539096564982
65	0.05326606625153899	0.8943339225852577	0.05052997030280484	0.0018700408603983133
66	0.05091602933689886	0.8987890746422161	0.04842058569502786	0.0018743103258569203
67	0.04866967331872461	0.9030580418586736	0.04639391291697856	0.0018783719056230694
68	0.046522423916406035	0.9071481450419926	0.0444471962658374	0.0018822347757637388
69	0.04446990866127524	0.9110664591262215	0.042577724504995536	0.0018859077075075125
70	0.04250794799289845	0.9148198173642896	0.04078283555770616	0.0018893990851055783
71	0.040632546748188954	0.9184148159096714	0.03905992041923463	0.0018927169229047227
72	0.03883988602601058	0.9218578187207581	0.03740642637156393	0.0018958688816670813
73	0.03712631541070532	0.9251549627283998	0.03581985957672471	0.0018988622841698845
74	0.03548834553870994	0.9283121632136198	0.03429778711755308	0.0019017041301169573
75	0.03392264099312482	0.9313351193484106	0.032837838548071964	0.0019044011103923435
76	0.03242601351176609	0.9342293198578651	0.03143770700968356	0.0019069596206850753
77	0.030995415494870702	0.9370000487667166	0.030095149963899573	0.0019093857745128347
78	0.029627933799233935	0.9396523911977219	0.02880798958737289	0.0019116854156710245
79	0.028320783806142374	0.942191239193239	0.027574112870485785	0.0019138641301326032
80	0.027071303751022777	0.9446212975348993	0.02639147145665481	0.0019159272574229107
81	0.025876949303260243	0.9469470895394523	0.025258081255794616	0.0019178799014926515
82	0.0247352883851485	0.9491729628117316	0.024172021862008498	0.0019197269411111739
83	0.023643996219422096	0.9513030949382646	0.02313143580251175	0.0019214730398012098
84	0.02260085059528567	0.9533414991073617	0.022134527642017048	0.0019231226553353053
85	0.02160372734330058	0.9552920296435922	0.02117956296429355	0.0019246800488132798
86	0.020650596009914198	0.9571583874464161	0.02026486725033001	0.0019261492933391987
87	0.019739515722823984	0.9589441253243944	0.019388824670465613	0.001927534282315527
88	0.018868631238756883	0.96065265321789	0.01854987680598131	0.0019288387373713562
89	0.018036169165616095	0.9622872433044912	0.017746521313951283	0.001930066215940845
90	0.01724043435130235	0.9638510349825667	0.016977310547622967	0.00193122011850731
91	0.016479806431856172	0.9653470397294055	0.01624085014320995	0.001932303695527714
92	0.015752736531892103	0.9667781458313238	0.015535797582731799	0.0019333200540516543
93	0.015057744110605932	0.9681471229839389	0.014860860741406221	0.0019342721640483302
94	0.01439341394693242	0.9694566267615318	0.014214796427080819	0.0019351628644543699
95	0.013758393257714358	0.9707092029550561	0.013596408918274008	0.0019359948689548362
96	0.013151388943014649	0.9719072917789074	0.01300454850656809	0.0019367707715091794
97	0.01257116495296204	0.9730532319470502	0.012438110048353756	0.0019374930516333933
98	0.012016539770768535	0.974149264619525	0.011896031530256637	0.0019381640794491268
99	0.011486384006793166	0.9751975372207199	0.011377292651976156	0.0019387861205100356
100	0.010979618098752864	0.976200107131103	0.010880913429728222	0.0019393613404152014
