[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[Xa_Va_l]	[V_Xa_l]	[IIa_f]	[V_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[APC_PS_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[LIPID]	[alpha2M_l]	[alpha2M_IIa_l]	[alpha2M_Xa_l]
1174.5	0.0	0.0	0.0	1.75	0.0	0.0	0.0	7.6	0.0	0.1	0.0	142.85	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	66.0	0.0	0.0182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3	4721.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	170000.0	364.0	0.0	0.0
927.7781806359609	246.72181936403928	2.6622829451450072e-36	2.8689451980876315e-33	0.10895647944211193	1.6410435205577274	2.257404473686272e-20	3.700438462400118e-17	0.5191359033833982	7.080845207666161	0.006322736566970604	0.09365232040904427	83.69501812408106	59.154980505828156	2.783012991422405e-12	1.5662393056514725e-10	4.369240589074211e-43	7.540920230111822e-41	7.297518138925554	108.70248186107445	2.1573510769336063e-70	1.0861251644651376e-66	12.016096692138145	53.98390330786187	0.01815616802583616	2.3573093088948963e-05	1.8888950156626968e-05	1.349635480773889e-06	2.0295437486711317e-08	6.111251747488588e-19	1.6351150130467725e-29	1.606799750721088e-13	6.5112941208740945e-34	1.700524288060012e-37	7.251137083599374e-31	1.8777685780775443e-32	9.194847652087108e-43	12.299999999999997	4721.0	4.713413859825593e-38	3.0926895653083147e-15	3.058187756537306e-24	2.243158917978751e-63	1.7063722370726314e-16	2.61757275708362e-13	7.480883651038357e-37	1.0	1.448483223644943e-36	1.1714273410871385e-38	1.866220328816758e-40	122262.12287105013	364.0	1.3302162923770987e-39	8.008318908228846e-18
776.9102751210601	397.5897248789402	5.294862482768372e-31	2.89435744774271e-28	0.015753014518438174	1.7342469854710816	5.7889595244313415e-18	5.272318297340565e-15	0.13555352485186856	7.464400960085371	0.0010416068771008772	0.09889819740207104	58.00831816348949	84.84167419048444	1.468499196216584e-10	4.360398200320372e-09	1.1157691584563801e-36	9.459847034813037e-35	1.15443356493176	114.8455664350682	2.106320904911237e-60	4.946952383302117e-57	11.563460403503374	54.436539596496644	0.01809428922944582	5.2554228432349925e-05	4.55150472439133e-05	7.3838873563080625e-06	2.576075215359626e-07	7.092597862624161e-17	1.2956012385878583e-25	1.047475893750769e-11	6.556881351507784e-29	4.533302088704521e-32	1.721970997204134e-26	8.519053471804262e-28	3.3841878276841724e-36	12.29999999999965	4721.0	1.039627967437182e-32	3.5314812776584473e-13	1.70046915041741e-21	3.901351683905371e-54	1.948476405369604e-14	1.3033817125770717e-11	1.9935415078553887e-31	1.0	3.153585478880463e-31	6.320175369556269e-33	8.057128687447661e-35	103898.88353993798	364.0	2.9340306228636567e-34	9.144558321066377e-16
673.4423819066471	501.0576180933532	3.7016007948457277e-28	1.3660705040723098e-25	0.006777131500876252	1.7432228684017446	1.1733654810483322e-16	7.775844667763128e-14	0.10771918020048044	7.492208277357096	0.0005522600750515746	0.09935171590835103	45.07584424452138	97.77413878407539	1.2136000277169089e-09	2.5244605531998265e-08	3.1593063773738594e-33	1.8174109570230983e-31	0.5779505849123405	115.42204941508764	4.845163792728329e-55	7.994355896255949e-52	12.685345137289486	53.314654862710526	0.018031433636751838	7.907929940828836e-05	7.254231687743546e-05	1.6013954027662667e-05	9.307929339274668e-07	8.440429560058823e-16	1.6081600840627807e-23	9.730093838562424e-11	3.088485756557697e-26	3.8188422545710936e-29	3.6418750053925524e-24	2.4829207969360306e-25	1.2568086738779407e-32	12.299999999995352	4721.0	7.713526420652391e-30	4.6514781270057595e-12	5.338510406453053e-20	4.2504466265194706e-49	2.5664339369851537e-13	9.577193248314816e-11	1.678984406700458e-28	1.0	2.304483977237876e-28	7.937214335354892e-30	8.746826833513449e-32	92309.65704463657	364.0	2.176905916089593e-31	1.2044746730958203e-14
598.8990799938862	575.6009200061142	2.812766223819797e-26	7.912768722951784e-24	0.0059780016039727045	1.7440219979655132	8.916420574885697e-16	4.780531049311335e-13	0.11265165334792884	7.487248855463139	0.0005243195691503324	0.09934390576692302	38.22851201130804	104.62146050503775	4.894770445638919e-09	8.00755272415374e-08	6.13355746818922e-31	2.688706345647734e-29	0.5389495830317571	115.46105041696823	1.621937985841331e-51	2.0595085036550524e-48	13.71151918312767	52.28848081687234	0.01796873449279132	0.00010437693635229753	9.949069049633791e-05	2.5287805448912018e-05	2.1100749068794965e-06	4.245165184678716e-15	4.082692869419366e-22	4.300350287137744e-10	1.7847808149918007e-24	3.0922967131100637e-27	1.2412880586507026e-22	1.0205305519233758e-23	2.6754857751284543e-30	12.299999999973739	4721.0	6.261232915819842e-28	2.6264321990553855e-11	5.514665655940231e-19	7.970066567043902e-46	1.4491262310490999e-12	3.45649292930578e-10	1.3596672747440856e-26	1.0	1.8453697576730822e-26	8.70846624531214e-28	9.320322648688113e-30	84269.72147507979	364.0	1.767040680637263e-29	6.801016064601469e-14
543.356297108614	631.1437028913864	8.570750633423465e-25	1.8625135869355235e-22	0.006220440900923246	1.743779557799009	4.119242502580061e-15	1.8804617625664754e-12	0.120744053567563	7.479129630931753	0.0005529890022089495	0.09927963156813595	34.54761349897715	108.30234803925866	1.3630447549135131e-08	1.865306401635148e-07	5.052199632858135e-29	1.6558919336277222e-27	0.5667441221257699	115.43325587787423	2.1483607369859916e-48	1.7271981572006167e-45	14.576222546836787	51.42377745316322	0.017906305941790324	0.00012912060810627403	0.00012631411877677784	3.447216594373855e-05	3.7871653690917646e-06	1.3787882881957069e-14	4.7391767917480755e-21	1.2981833549162892e-09	4.186291370326497e-23	1.0179781047780061e-25	1.7908628755812684e-21	1.7104662460778607e-22	2.5000208015153746e-28	12.299999999904147	4720.999999999997	2.0790439000679243e-26	9.585653898513806e-11	3.266677502435527e-18	3.99430596156437e-43	5.2888685951760255e-12	8.721266876731454e-10	4.478342468650566e-25	1.0	6.00945362973817e-25	3.9482579093997435e-26	4.0521706059447325e-28	78437.43947737568	363.99999999999983	5.867462842611301e-28	2.4821633553150147e-13
501.09440842916587	673.4055915708345	1.0296518738071108e-23	1.9145094876758476e-21	0.006583014501742638	1.743416982408325	1.3627771156811501e-14	5.519359141939663e-12	0.12832128751304428	7.471525698806999	0.0005863090388052519	0.09921086002156634	32.641093893332936	110.20885642245213	3.017557194755145e-08	3.6034598786601127e-07	1.1115840101579705e-27	3.0945526522359184e-26	0.6007921891841587	115.39920781081585	2.266982633160932e-46	1.604259831459598e-43	15.296503522775042	50.70349647722495	0.0178441571564266	0.00015354368457588544	0.00015301060511154843	4.33584383814313e-05	5.93011547020698e-06	3.4311211282885764e-14	3.155369031977364e-20	3.0843995656546583e-09	4.289373977961721e-22	1.281653942415993e-24	1.348565226024863e-20	1.4030074360613114e-21	5.8930906015092075e-27	12.299999999736226	4720.999999999988	2.680932556801705e-25	2.6377802796939325e-10	1.3153418431427243e-17	2.9900956679479595e-41	1.4553942969391357e-11	1.7760095576719106e-09	5.6415918041941824e-24	1.0	7.638252771354619e-24	6.065238928578177e-25	6.147957525514541e-27	74096.82886759669	363.99999999999943	7.56610870990603e-27	6.830433251247283e-13
468.46721030414443	706.0327896958559	7.665729196197845e-23	1.2578522891504964e-20	0.006919977153969421	1.7430800165839326	3.615044316471046e-14	1.3318004101035243e-11	0.13489125643604039	7.464929153994342	0.0006162499054368241	0.09914562023049496	31.760468731314884	111.0894701771141	5.740263696197485e-08	6.154601887378295e-07	1.331115305652572e-26	3.2126814737856622e-25	0.6316614792138118	115.36833852078621	1.676440779146329e-44	1.0334588821705373e-41	15.893059765570031	50.10694023442996	0.017782283713736968	0.00017772395956716037	0.00017958365071467524	5.190616731527679e-05	8.50250859400362e-06	7.187306616837811e-14	1.4982162624035433e-19	6.248744026061026e-09	2.8094829151586724e-21	9.818217973327695e-24	7.057430551099666e-20	7.75142837175908e-21	7.414283456006452e-26	12.29999999939874	4720.999999999969	2.1024853402651465e-24	6.012644857853335e-10	4.1183557743271784e-17	1.5815546307292294e-39	3.3174823902847824e-11	3.147420159785794e-09	4.324921695431255e-23	1.0	5.915665445885932e-23	5.3995463907701025e-24	5.488383582187748e-26	70809.4827821778	363.9999999999986	5.933619107676231e-26	1.5569555327161038e-12
442.77103094271143	731.728969057289	4.180587843626935e-22	6.319829662689671e-20	0.007208332756266484	1.7427916558450276	8.273814403814939e-14	2.8284318673120417e-11	0.14046407972542765	7.459329872208227	0.0006417305657584101	0.0990849911899267	31.436260986993208	111.41366632967755	9.84002234441967e-08	9.655848145514819e-07	1.0568077622623975e-25	2.3613899971200888e-24	0.6580053648056254	115.3419946351944	3.1031531519603474e-43	1.7804578934484453e-40	16.38609990112333	49.61390009887667	0.017720678764308575	0.00020168188370213918	0.00020603773325140657	6.0136005053765676e-05	1.1465613550051232e-05	1.3395196948877616e-13	5.710021813451659e-19	1.1370338897533576e-08	1.4068801012003584e-20	5.614786574775766e-23	2.847050683386744e-19	3.313732169236223e-20	6.329274452498189e-25	12.299999998789808	4720.999999999935	1.2297396987363298e-23	1.2101967608805473e-09	1.0981271417423909e-16	2.2160667272863897e-38	6.677288386947095e-11	5.07496638336365e-09	2.4756107098254174e-22	1.0	3.41779369708515e-22	3.5233784079470945e-23	3.5205081634181563e-25	68259.97114383623	363.99999999999704	3.47056259282631e-25	3.133774312726899e-12
422.43820334543824	752.061796654562	1.7635625093567848e-21	2.444798759003155e-19	0.007454294079221635	1.7425456868341527	1.6896168046042314e-13	5.416747044065022e-11	0.1451929096703525	7.454574697100543	0.0006633739159578334	0.09902834818744516	31.451141629238887	111.39877388833852	1.558050517933076e-07	1.4214937222859574e-06	6.096105901636287e-25	1.2535455510431995e-23	0.6804425849495517	115.31955741505047	4.067668721054343e-42	2.173564726966402e-39	16.795195652162562	49.20480434783744	0.017659336502549236	0.0002254108720876002	0.00023237649519029528	6.808786467899991e-05	1.4788265265584085e-05	2.2802913074994765e-13	1.7695131445221566e-18	1.903228947906145e-08	5.424909944054056e-20	2.4240957585761806e-22	9.388224733799619e-19	1.119452339307568e-19	3.797713643850405e-24	12.299999997794362	4720.999999999881	5.424624321508758e-23	2.2056411870344743e-09	2.5489356628989756e-16	2.815932165210727e-37	1.2169706198650093e-10	7.628248960056918e-09	1.069860335037121e-21	1.0	1.4913001445911718e-21	1.6936339615790053e-22	1.680084728428527e-24	66271.82939475939	363.9999999999945	1.5309336008026823e-24	5.7114670609875564e-12
