	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
10	2.3519700515555143e-06	8.094216838781742e-18	3.531903988652738e-07	5.972951953144995e-07	9e-08	1.1883157709929392e-10	2.8841132318180443e-11	2.30677333536952e-11	3.925955722883015e-11	0.0	2.37548321838048e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5290568966486527e-28	2.3054451358311425e-09	7.934898408800319e-20	3.511553765997103e-10	2.8651733273841627e-10	2.8651733273841617e-10	7.794554864168872e-09	2.9448569442356694e-09	1.396428842384431e-07	3.016100995718926e-09	2.16095371225246e-10	1.2451678161951976e-10	1.7055143055632497e-08	1.318489807576527e-19	2.4589185560739078e-11	4.504898166264402e-07
11	2.2884682554553703e-06	3.1111714193550657e-21	2.8988716654285166e-07	6.606207733494044e-07	9e-08	1.1470691714229477e-10	3.0432652199597704e-11	2.4436121916649675e-11	4.04243087414576e-11	0.0	2.2719669565072647e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.394191162460741e-28	1.103705575107612e-09	-2.78942299866345e-19	3.236063980846884e-10	3.115331715361474e-10	3.115331715361473e-10	8.996294424892404e-09	1.7142506744610668e-09	1.357162514260117e-07	5.434235675860964e-09	3.893062203540626e-10	2.2803304349273538e-10	1.8285749325538924e-08	3.400306478352804e-23	8.277850709489713e-13	4.5049123232267035e-07
12	2.2373713416268265e-06	8.291683637137628e-24	2.3907338680518993e-07	7.114353126401214e-07	9e-08	1.1128368288535793e-10	3.193493967591088e-11	2.563124140158844e-11	4.1150136037142525e-11	0.0	2.110017309864478e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7754849440832589e-25	3.496189910390879e-10	-1.214162459086446e-16	2.98539592258207e-10	3.3467915171930867e-10	3.3467915171930857e-10	9.750381008960927e-09	1.1298339536184599e-09	1.3169773816566318e-07	8.424828781150489e-09	6.701341806319612e-10	3.899826901355215e-10	1.8870166046381568e-08	2.2384216244678403e-25	2.394194619625144e-14	4.504912766127432e-07
13	2.1958401240472294e-06	1.8457756812030218e-25	1.979423008436533e-07	7.525664206716261e-07	9e-08	1.0845071381533143e-10	3.3365925925440625e-11	2.6676093477087422e-11	4.1507266782140356e-11	0.0	1.8960260494132846e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7917727157126717e-25	6.917830104175746e-11	1.3966598024513891e-16	2.7569869105843125e-10	3.5611780901636135e-10	3.5611780901636125e-10	1.0030821698958262e-08	8.313287491444792e-10	1.276268952205322e-07	1.1584140795897222e-08	1.0688115153460533e-09	6.03973950586715e-10	1.9168671250855553e-08	2.1351232159869978e-27	6.448498173331022e-16	4.5049127783987137e-07
14	2.1617944089666774e-06	1.2431907931234714e-29	1.6441396662381813e-07	7.860947554874481e-07	9e-08	1.0611751071221391e-10	3.473959006650447e-11	2.758857999253888e-11	4.15543192287426e-11	0.0	1.6476681245537547e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.319865975353102e-30	8.44260427202395e-12	-5.859416989141024e-21	2.5486156598929693e-10	3.7599553479528154e-10	3.7599553479528144e-10	1.0091557395727996e-08	6.581738986201478e-10	1.2353696899551432e-07	1.4736500624598073e-08	1.5848180838325195e-09	8.523318754462444e-10	1.934182610137989e-08	1.4505097685290423e-31	1.6761055969543352e-17	4.5049127787197355e-07
15	2.1336754848402143e-06	-6.193143846988907e-33	1.3692562198214102e-07	8.135831001446501e-07	9e-08	1.0420956289915797e-10	3.6067008620931976e-11	2.8382751986061285e-11	4.134067649384861e-11	0.0	1.3858522661518378e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1248651702489785e-31	6.380995936064205e-13	9.051300595494368e-23	2.3583203034202703e-10	3.9444454117797317e-10	3.9444454117797307e-10	1.0099361900406417e-08	5.47018690789462e-10	1.1945591946381177e-07	1.7815540682912943e-08	2.2140701337224128e-09	1.1141477338481614e-09	1.9452981309210575e-08	-7.261630685567741e-35	4.189583009672492e-19	4.504912778727909e-07
16	2.110293748590391e-06	-6.302196792145009e-37	1.1428265898985641e-07	8.36226063137323e-07	9e-08	1.0266489123451321e-10	3.7357076927317527e-11	2.906973351702836e-11	4.0908298321140824e-11	0.0	1.129786770666787e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.019703367447476e-31	3.0228989280568844e-14	2.422564113925117e-22	2.1843745236017569e-10	4.115845158014135e-10	4.115845158014134e-10	1.0099969771010742e-08	4.702419670667614e-10	1.1540723351252579e-07	2.0794333604340522e-08	2.9515533225457564e-09	1.3702132293332123e-09	1.952975803293329e-08	-7.294796823931753e-39	1.0485170622065024e-20	4.504912778728109e-07
17	2.0907274852045096e-06	-4.405814279239919e-39	9.555821473875406e-08	8.549505073884355e-07	9e-08	1.0143144972721697e-10	3.861701854513827e-11	2.965841620941458e-11	4.029311551823004e-11	0.0	8.943074389731279e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8636279124517919e-35	9.14782607487607e-16	-1.4947308711538934e-26	2.0252444558198597e-10	4.275240226903701e-10	4.2752402269037e-10	1.0099999085217413e-08	4.1432898600904184e-10	1.1141058249351955e-07	2.365964830024734e-08	3.792112515696679e-09	1.6056925610268714e-09	1.958567101399101e-08	-3.7923111181833574e-41	2.5930886660964884e-22	4.5049127787281126e-07
18	2.0742535885696593e-06	1.637586483072984e-42	8.002406071079326e-08	8.704846614163966e-07	9e-08	1.0046514889812164e-10	3.985275277249854e-11	3.015598874065093e-11	3.9526109588728787e-11	0.0	6.888675617662919e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3715709429897239e-37	1.8105814172004853e-17	-1.1002335873436184e-28	1.879562028032807e-10	4.423616988673404e-10	4.423616988673403e-10	1.0099999981894207e-08	3.7200191482886575e-10	1.0748235868669947e-07	2.6402365291947403e-08	4.730619388359184e-09	1.8111324382337072e-09	1.962799808517119e-08	1.934084559647588e-44	6.4309633949445075e-24	4.5049127787281126e-07
19	2.0602988348501786e-06	6.228155389962226e-44	6.710184344013347e-08	8.834068786870565e-07	9e-08	9.972833177242725e-11	4.106916560382237e-11	3.056834676168058e-11	3.8634155862069567e-11	0.0	5.1773824324743e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.37669864235793e-38	1.4463276918454443e-19	6.71951804023605e-29	1.7461020646495298e-10	4.561872909112975e-10	4.561872909112974e-10	1.0099999999855387e-08	3.390279593435103e-10	1.0363611926896488e-07	2.9014073353415174e-08	5.761939424348457e-09	1.982261756752569e-09	1.966097204065655e-08	6.150598161676913e-46	1.517122688335011e-25	4.5049127787281126e-07
20	2.0484049925381654e-06	9.642884783084963e-45	5.63281179079614e-08	8.941806042192286e-07	9e-08	9.918859483838159e-11	4.227031191275538e-11	3.0900411551167e-11	3.76406816976957e-11	0.0	3.8095991285467087e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.865106091417465e-39	-1.1404453135731194e-20	1.4961149992027556e-30	1.6237635882693384e-10	4.690825479242041e-10	4.690825479242039e-10	1.0100000000011423e-08	3.1278691308872213e-10	9.988295435944463e-08	3.148629672692037e-08	6.880855057880328e-09	2.1190400871453273e-09	1.9687213086911336e-08	1.1456240943699712e-46	1.5479459170519299e-27	4.5049127787281126e-07
21	2.038203155631736e-06	-8.876593288898426e-47	4.732862115141802e-08	9.03180100975772e-07	9e-08	9.881785954673398e-11	4.345957008201882e-11	3.115638222652895e-11	3.656618814471792e-11	0.0	2.7563235861411273e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.396335285575633e-40	-7.419856855837303e-23	-6.735268897644821e-31	1.5115541948026243e-10	4.811220101484913e-10	4.811220101484911e-10	1.0100000000000094e-08	2.915695770645031e-10	9.623179986194259e-08	3.3810829935992344e-08	8.082005949598644e-09	2.2243676413858858e-09	1.9708430422935553e-08	1.7561926771701966e-48	4.234789123411452e-29	4.5049127787281126e-07
22	2.0293946047381383e-06	2.3467203834979075e-47	3.9799110262381644e-08	9.107096118648082e-07	9e-08	9.859163994321738e-11	4.4639761346204747e-11	3.133993516300725e-11	3.542866354757022e-11	0.0	1.972047658677578e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0903268832494616e-43	4.3131123553718684e-24	-8.746310819187163e-35	1.4085770021055534e-10	4.923737010788679e-10	4.923737010788677e-10	1.0100000000000016e-08	2.7420949898870214e-10	9.268970402131829e-08	3.598041581709394e-08	9.35986576289636e-09	2.3027952341322403e-09	1.9725790501011343e-08	2.8154360003891955e-49	-1.6964837388478737e-30	4.5049127787281126e-07
23	2.021736335607255e-06	-4.381518788033964e-51	3.3490904274941774e-08	9.17017817852248e-07	9e-08	9.848846189620793e-11	4.5813243033455326e-11	3.1454381521169934e-11	3.4243913549166313e-11	0.0	1.405445156256413e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.4074942055100914e-46	-1.2631347070627145e-27	-4.337756735026938e-37	1.3140196570046272e-10	5.028997392292015e-10	5.028997392292013e-10	1.0100000000000018e-08	2.5988249698076394e-10	8.926205718802978e-08	3.7989370486375373e-08	1.0708755424651787e-08	2.3594554843743567e-09	1.9740117503019275e-08	-5.431074426906642e-53	-3.206101008892698e-32	4.5049127787281126e-07
24	2.0150299005231693e-06	-5.739007234518863e-49	2.819976611614714e-08	9.223089560110426e-07	9e-08	9.848939728542374e-11	4.698198275158433e-11	3.15027919113662e-11	3.302582805162429e-11	0.0	1.0069507197517115e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.063484322428947e-46	-7.203329701997643e-27	-3.2599157721313955e-37	1.227144961173977e-10	5.127568839196113e-10	5.127568839196111e-10	1.0100000000000018e-08	2.479859134333088e-10	8.595279299937018e-08	3.9833978547761474e-08	1.2122883610224892e-08	2.3993049280248267e-09	1.9752014086566732e-08	-6.839108436759798e-51	5.960127910701763e-34	4.5049127787281126e-07
25	2.0091127542604434e-06	-1.9255077445281858e-50	2.3757304805848147e-08	9.267514173213416e-07	9e-08	9.85776907329597e-11	4.8147617744286495e-11	3.148809329806511e-11	3.178659822468728e-11	0.0	7.331824003621356e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8512217545102543e-46	6.372940001723792e-29	-2.2869743413128043e-37	1.1472828775216195e-10	5.219970207250853e-10	5.219970207250851e-10	1.0100000000000018e-08	2.3806851562036606e-10	8.276456511030222e-08	4.151263211947034e-08	1.3596402927659043e-08	2.4266817599637845e-09	1.9761931484379682e-08	-2.2916884846923002e-52	3.426826989590666e-35	4.5049127787281126e-07
26	2.003851425774187e-06	9.51928258031482e-52	2.0024208975332364e-08	9.304845131518573e-07	9e-08	9.873845664867168e-11	4.931150328411809e-11	3.1413143548892636e-11	3.0536896518316196e-11	0.0	5.48806623130741e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.612613815521765e-47	-3.7446245743417877e-29	-3.701373746966443e-38	1.073823614514201e-10	5.306675984813709e-10	5.306675984813707e-10	1.0100000000000018e-08	2.297853447934104e-10	7.969890505833187e-08	4.3025752354396525e-08	1.512347169785948e-08	2.4451193376869233e-09	1.9770214655206633e-08	1.154451878428113e-53	-2.590317883777876e-38	4.5049127787281126e-07
27	1.9991360861631283e-06	3.678944442423387e-53	1.6884874593979497e-08	9.3362384753321e-07	9e-08	9.895843184435335e-11	5.0474752578067356e-11	3.1280787132737016e-11	2.92860284448409e-11	0.0	4.2661677419362524e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3233249612515863e-46	-3.28138664532625e-31	-1.0619591016174155e-37	1.0062115963293007e-10	5.38812024789492e-10	5.388120247894918e-10	1.0100000000000018e-08	2.228676416506575e-10	7.675636450076752e-08	4.4375565111585735e-08	1.669831367827163e-08	2.457338322580635e-09	1.977713235834939e-08	4.640408850465253e-55	-1.1895673851265492e-37	4.5049127787281126e-07
28	1.994876243499976e-06	-5.411907727995213e-55	1.4243152287266748e-08	9.362655698399229e-07	9e-08	9.922577492030068e-11	5.1638269627276544e-11	3.109389396165484e-11	2.804206149076655e-11	0.0	3.4660248774347825e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.394123482081214e-48	3.363048470957035e-33	5.931680389475951e-39	9.439402477544719e-11	5.464700197721311e-10	5.464700197721309e-10	1.0100000000000018e-08	2.171044231631387e-10	7.393664251065998e-08	4.556580958212532e-08	1.831527051766115e-08	2.4653397512256492e-09	1.9782895576836907e-08	-5.141702016141268e-56	7.636228655282828e-39	4.5049127787281126e-07
29	1.990997256660705e-06	4.91042776156604e-55	1.2018905134757384e-08	9.384898169924326e-07	9e-08	9.952990009692145e-11	5.2802776968109417e-11	3.085538475463174e-11	2.6811938180336078e-11	0.0	2.945992408559461e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1493031603071875e-49	-3.49835104162347e-32	2.526377371551882e-40	8.865473940826788e-11	5.536779376567642e-10	5.53677937656764e-10	1.0100000000000018e-08	2.123269512528143e-10	7.123870157445585e-08	4.6601427665620224e-08	1.9968845697081687e-08	2.4705400759144027e-09	1.9787673048747236e-08	5.86242175078454e-57	-2.899981110912662e-38	4.5049127787281126e-07
30	1.9874375056956023e-06	-7.991648153586039e-57	1.0145213318941903e-08	9.403635088082482e-07	9e-08	9.986133821794596e-11	5.396883934040914e-11	3.05682451347845e-11	2.5601577306859117e-11	0.0	2.6089435346670216e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.260742076889776e-50	4.782466188370481e-34	1.8135728815626053e-41	8.336111553334729e-11	5.604690620250089e-10	5.604690620250087e-10	1.0100000000000018e-08	2.083996071233038e-10	6.866087366354532e-08	4.7488275017620806e-08	2.1653738783996675e-08	2.473910564653327e-09	1.9791600392876742e-08	-9.495010539740656e-59	-5.74411119230277e-40	4.5049127787281126e-07
31	1.984146106363451e-06	-3.8392290966874584e-58	8.566114627685782e-09	9.419426074995042e-07	9e-08	1.0021162169838463e-10	5.513688375914621e-11	3.0235529507199933e-11	2.441596503526792e-11	0.0	2.3900683014425357e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2103004842373097e-51	-2.0653697658873557e-35	1.7731139177081483e-42	7.847463493559593e-11	5.668738705219359e-10	5.668738705219357e-10	1.0100000000000018e-08	2.052124867268925e-10	6.620095600040522e-08	4.823286982382791e-08	2.3364871380472605e-08	2.476099316985572e-09	1.979478751327315e-08	-4.5408379855914105e-60	1.9291107002426084e-42	4.5049127787281126e-07
32	1.981081045341312e-06	-1.8488934559155524e-58	7.234758519486464e-09	9.432739636077035e-07	9e-08	1.005731877914719e-10	5.630721680125952e-11	2.986035673232608e-11	2.325923867494134e-11	0.0	2.2470894738533124e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.10483986639791e-52	-1.543769838790008e-35	2.4907210432418427e-43	7.396013011183559e-11	5.729202744808967e-10	5.729202744808965e-10	1.0100000000000018e-08	2.026757909598649e-10	6.385629804221216e-08	4.884218344344127e-08	2.5097405961369722e-08	2.4775291052614642e-09	1.9797324209040187e-08	-2.2671264295448476e-60	-5.145174956353361e-42	4.5049127787281126e-07
33	1.978207630360969e-06	-9.624879711667326e-60	6.111868262056115e-09	9.443968538651338e-07	9e-08	1.0093929366442648e-10	5.7480039960796656e-11	2.944590033931083e-11	2.2134766035464797e-11	0.0	2.152900684733397e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.303794406836557e-53	-1.6499253407795843e-36	5.05694870629498e-44	6.97854894665524e-11	5.786338441586718e-10	5.786338441586716e-10	1.0100000000000018e-08	2.0071569793313792e-10	6.162388160884112e-08	4.9323470468780096e-08	2.6846757861123523e-08	2.4784709931526633e-09	1.979928430206691e-08	-1.1487965251030395e-61	-3.647405585739948e-43	4.5049127787281126e-07
34	1.975497228454633e-06	-1.3581872880439428e-60	5.16448659924325e-09	9.453442355279465e-07	9e-08	1.0130394438747848e-10	5.865546293344928e-11	2.899537330532129e-11	2.1045219373749682e-11	0.0	2.09036014249192e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.719432346578437e-53	-2.230941290870928e-37	1.3793433757032743e-44	6.592139703684173e-11	5.840380102840871e-10	5.840380102840869e-10	1.0100000000000018e-08	1.9927116812843678e-10	5.950039273620207e-08	4.9684134132303906e-08	2.860860268167337e-08	2.479096398575078e-09	1.9800728831871612e-08	-1.6306967682198522e-62	-9.284579843775051e-45	4.5049127787281126e-07
35	1.972926223832277e-06	-1.3516243711393165e-61	4.364936897010714e-09	9.461437852301791e-07	9e-08	1.0166182961355062e-10	5.98335153760359e-11	2.8512009473113167e-11	1.9992645537299037e-11	0.0	2.0487317885694236e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.229321024470216e-54	-4.626425166220013e-38	4.997233357926089e-45	6.234109589974668e-11	5.89154249089841e-10	5.891542490898408e-10	1.0100000000000018e-08	1.9829143527027437e-10	5.7482286487155253e-08	4.9931620071108586e-08	3.037887954935458e-08	2.4795126821143024e-09	1.980170856472977e-08	-9.998605740044287e-64	-6.960263034578077e-46	4.5049127787281126e-07
36	1.970475154711211e-06	1.696767087510322e-61	3.6899600173250464e-09	9.468187621098648e-07	9e-08	1.0200826730623283e-10	6.101415736742296e-11	2.799904280437684e-11	1.8978532521966128e-11	0.0	2.021322150641154e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.346357470388635e-54	2.5172911550152777e-39	1.8822742373173444e-45	5.902017276013153e-11	5.940022519135253e-10	5.940022519135251e-10	1.0100000000000018e-08	1.977341842892973e-10	5.556584512459872e-08	5.007333259993144e-08	3.215379114874331e-08	2.4797867784935845e-09	1.9802265815710744e-08	1.350114562728253e-63	-8.825330228330704e-46	4.5049127787281126e-07
37	1.968127997861876e-06	1.037887838440652e-62	3.119996292859775e-09	9.473887258343301e-07	9e-08	1.0233915314400263e-10	6.21972887485842e-11	2.745968553800644e-11	1.8003872569405457e-11	0.0	2.003954633908815e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.038784750245816e-54	4.6411743192762955e-40	8.333247195360335e-46	5.593636128910175e-11	5.986000806034861e-10	5.986000806034859e-10	1.0100000000000018e-08	1.9756369063657125e-10	5.3747229938781434e-08	5.011656828339293e-08	3.3929801142231615e-08	2.4799604536609086e-09	1.9802436309363466e-08	-1.1121176555673991e-64	-8.955646111991568e-46	4.5049127787281126e-07
38	1.96587157597001e-06	4.6174632178704195e-63	2.6385882404636605e-09	9.478701338867263e-07	9e-08	1.0265091459169139e-10	6.338275747392274e-11	2.6897106212037067e-11	1.7069221722347446e-11	0.0	1.9940068255996656e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.213839644898716e-55	1.1407749752760682e-40	4.182600371616574e-46	5.3069362419942715e-11	6.029643096456722e-10	6.02964309645672e-10	1.0100000000000018e-08	1.9775023532711098e-10	5.2022526974035965e-08	5.00684645948483e-08	3.5703629512976226e-08	2.4800599317439996e-09	1.9802249764672927e-08	5.515200396647253e-65	-2.4064922474198576e-46	4.5049127787281126e-07
39	1.963695064938075e-06	-2.858433271718324e-64	2.231881548275847e-09	9.482768405789142e-07	9e-08	1.0294046867434331e-10	6.457036711559927e-11	2.631440837838262e-11	1.617475583167352e-11	0.0	1.9898104051221157e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.909959646727988e-55	-6.557978476169142e-42	2.334402115177597e-46	5.0400679345846876e-11	6.071101564440966e-10	6.071101564440964e-10	1.0100000000000018e-08	1.9826844463500814e-10	5.038778711299021e-08	4.993595843678227e-08	3.747224624308182e-08	2.4801018959487753e-09	1.9801731555365034e-08	-3.419255751924352e-66	-9.254743894585587e-48	4.5049127787281126e-07
40	1.9615895837395487e-06	3.536893686030553e-64	1.888207254901604e-09	9.486205148722885e-07	9e-08	1.0320518275755175e-10	6.575988362610834e-11	2.5714610690533134e-11	1.5320322925805467e-11	0.0	1.9902824342306578e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7753780174520736e-55	1.3728495263709804e-41	1.4242280641483844e-46	4.791346550604146e-11	6.110516008776197e-10	6.110516008776195e-10	1.0100000000000018e-08	1.9909698489366583e-10	4.883906090430576e-08	4.9725754950281233e-08	3.9232863631722913e-08	2.48009717565769e-09	1.9800903015106375e-08	4.232883378944521e-66	3.023370650463409e-47	4.5049127787281126e-07
