time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.471089717174	0.33389646478999996	8.85475669514e-06	0.481686797749	0.481686797749	0.604115251647	0.39588474835299997	5.0	14.9897594053	0.010240594685	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.8953247241719999	0.104675275828	0.18618842671299998	0.9044396313399999	0.000328869555045	0.0164370718721	0.942179298536	0.299987544082	1.24559182674e-05	0.0	0.045221819189	0.00345444129388	0.0649370850532	0.17269465188799998
900.0.	0.35520990482262904	0.33448807979086803	9.36269453134897e-06	0.571565842170316	0.5093190738380731	0.548373452005967	0.451626547994034	3.669387806703447	14.988731345102307	0.011268654882694	0.0011034511853520001	4.9655794968597696e-05	1.221387481633039e-09	3.0502533226487105e-05	2.9780561919178e-08	1.710039877465498e-07	0.017561194252494	0.008932658177642001	0.8823535609268641	0.117646439073135	0.21145327046314502	0.801123855043634	0.000507224745074	0.025354572743567002	0.710419858675099	0.29996455569623903	3.544430402837366e-05	1.9549330211822393e-05	0.040055882148998	0.005722431651015001	0.133832744455989	0.28605489093693603
1800.0.	0.042722512419648	0.36501836612371	2.3278818620727825e-05	2.290573614667465	1.2663551012165621	0.416683973704757	0.583316026295244	2.692881372760254	14.985969084661395	0.014030915323606001	0.000729849324808	3.284427700309265e-05	2.3236592904363963e-09	0.00012174681764700002	5.755365220081654e-08	3.3607031343192025e-07	0.033906220235699	0.017360532915749002	0.8530655858430931	0.146934414156906	0.38457764571436204	0.46122018770326	0.003108277660984	0.15540973873615901	0.08544497592839001	0.29992789312629303	7.210687397465632e-05	5.6230218471242035e-05	0.023060674549437003	0.009819732213072	0.160716031141377	0.490902929165528
2700.0.	0.026927221115353003	0.6731240235387731	0.00010101049014000001	7.956474583538695	5.494879407565935	0.287312655030869	0.7126873449691331	1.976245213162843	14.983201941656674	0.016798058328323002	0.00021854096704200003	9.835684579925576e-06	2.4489100020902874e-09	0.000246623742549	8.293553510684704e-08	4.894145177594971e-07	0.048843418096356006	0.025186969518882003	0.8262289719033771	0.173771028096622	0.6869089730525421	0.22449828278421902	0.007055591189048	0.35277514913971303	0.053854238753518004	0.299906326063121	9.367393714674625e-05	0.00019791054657800002	0.011224647603841	0.007846761874493001	0.10167675328818801	0.392280209261375
3600.0.	0.068627778169081	1.430468919921768	0.00015639336316600002	8.496585414205397	8.507587401956545	0.338783624830986	0.6612163751690151	1.450322016371834	14.984049378581538	0.015950621403452003	8.524994504136447e-06	3.84351676473779e-07	4.403662327182845e-10	0.000297917119376	1.0565303576557198e-07	6.292415002229312e-07	0.06221207615152	0.032320408632888	0.840141968496353	0.15985803150364702	0.788658262207613	0.34228531960033104	0.004760407236720001	0.238015681651728	0.137255156549513	0.299951341382487	4.865861778089542e-05	0.000912322587216	0.017113971963393003	0.00545507256537	0.109598546722695	0.272708737637524
4500.0.	0.19338634145188002	2.055204549050221	0.00010618105371200001	3.851462009713202	5.7760704473612225	0.43344892242777805	0.566551077572224	1.064358783568986	14.986271886656265	0.013728113328725	3.3164760601475056e-06	1.4994722240717898e-07	3.739467755541214e-10	0.00029918923419900003	1.255261548177883e-07	7.540743386145005e-07	0.073906368563408	0.038685818571172	0.8614505605767411	0.138549439423259	0.6118859192419891	0.5903070653667251	0.001414306423797	0.070712692693546	0.386772307923303	0.299972437359853	2.7562640414758582e-05	0.001991419652225	0.029515091073791	0.0047106611793980005	0.10564062056258501	0.235491562788078
5400.0.	0.33153974040343104	2.17392953293119	4.8228557245452445e-05	1.59823054166046	2.623549488876034	0.48389488167173705	0.516105118328266	0.7811090277679941	14.98738337100472	0.012616628980269001	2.0777237780652343e-06	9.420218043836398e-08	3.6895967216273083e-10	0.000299491777804	1.424987326037052e-07	8.629781990881616e-07	0.083893387023608	0.044236110654824	0.87189537438256	0.12810462561744101	0.44978097819762103	0.6988336692037921	0.0007082021792280001	0.035406293125091005	0.663079163065849	0.29997517400726903	2.482599299944826e-05	0.0031363243726080002	0.034941432566338006	0.004900217981459	0.11374862439093	0.24496771469265702
6300.0.	0.442245773031736	2.020915310673702	2.3576925964681544e-05	0.915286389779513	1.2825461588964	0.51031105538373	0.48968894461627205	0.5732383880595691	14.987919123051256	0.012080876933726	1.5081204598677099e-06	6.856975466348447e-08	3.67428958465295e-10	0.000299630893042	1.566488696718156e-07	9.557213222943288e-07	0.09221924818989001	0.048960265484651	0.8769263816750941	0.12307361832490701	0.3667789145938	0.738954810178977	0.0005015442132060001	0.025072378377317003	0.8844912653836131	0.299975553124153	2.444687611477778e-05	0.0043029594222310005	0.036947490686090004	0.00526307451901	0.12179448185884101	0.263109076393555
7200.0.	0.522069131518735	1.79833588265775	1.4961566527509922e-05	0.684431347741517	0.8138866200129551	0.5241086439344851	0.475891356065516	0.420686790042592	14.9881766208371	0.011823379147887001	1.186959527808046e-06	5.411743175686268e-08	3.667770361164449e-10	0.00029970933063400005	1.681753221328277e-07	1.03281864949818e-06	0.09900106035226	0.052885415246868	0.8793440899735091	0.12065591002649201	0.32981008554831903	0.7533349460206751	0.000416903337122	0.020839825991301002	1.04413800784679	0.299975621586599	2.437841366894455e-05	0.005457529962174	0.037666497290211	0.005511683934952	0.12676013012110401	0.275538883090825
8100.0.	0.5740538501064291	1.579456060995474	1.178614168368394e-05	0.589824624760467	0.641149236105467	0.531310907153215	0.46868909284678606	0.308732595276039	14.988300340373064	0.011699659611924	9.845537360545705e-07	4.500914855825925e-08	3.6644640197693194e-10	0.00029975876444500004	1.7736473259372172e-07	1.095442171991343e-06	0.10440761928693601	0.056072121434817004	0.880505765271353	0.11949423472864701	0.313916583891018	0.758709788784054	0.00037678305712000003	0.018833586404056	1.1481074649340801	0.29997564139501504	2.4358605253350903e-05	0.006573564649878001	0.037935239237894006	0.005643318465150001	0.12951887884785002	0.28212034219882404
