	T	TStar	V
0	100.0	0.0	100.0
1	16.99383530003868	37.487058401717036	182.4507857372176
2	111.62727549022304	6.1016797165437175	23.364648431018615
3	14.554378101401323	29.761198481891295	146.75766456092967
4	125.51874323127628	6.360640739950961	23.70976155112646
5	13.244782212416606	25.442543329053237	126.32419788914879
6	133.81741059746489	6.150015021423795	22.580567079202897
7	12.205276687465345	23.693922277668083	118.22002041047799
8	134.77154083318922	5.557283012086465	20.37258309955396
9	11.401568844718954	24.186968273577655	121.10439933658829
10	129.03773601543355	4.736270011405905	17.555352808374444
11	10.651102971089667	26.67985155639852	133.89779473365112
12	116.79825541569771	3.8015831243511298	14.416579751361198
13	10.136471553692438	32.054797072607975	161.0121202892876
14	99.266182420936	2.9529884340971346	11.618123265135937
15	10.488753246323862	42.30438172395592	211.693311191488
16	78.94447726274247	2.4495884198532867	10.06528667711725
17	13.269360102178346	60.21657787772291	295.5193412731776
18	58.89645400613385	2.2216201446092874	9.607529427260703
19	24.174499756894292	88.00708315075971	407.1517283465728
20	41.82824891565571	2.345316345382337	10.630771603674267
21	66.50733834855438	114.98471904237599	458.8373941976508
22	28.499870535529293	2.876501074309666	13.595880857075498
23	179.9660744143697	87.12376438933481	286.3150240079944
24	18.697626777669267	4.102841454997923	20.056608264383996
25	252.8909303816235	30.469765648471576	93.40897822543644
26	12.356203814024171	6.785578959656053	33.9612661411988
27	216.250308421739	8.738780176181418	28.28330813123029
28	8.441298592386392	12.33953672267848	62.70196989714529
29	149.79537254141752	3.1508943951747916	11.273947766187442
30	6.886132388909466	25.1357585795832	128.43679086655348
31	92.58466626785294	1.7833126325847097	7.124108849075851
32	9.11534455927379	53.9619422137528	271.00298522516283
33	54.18605991817943	1.633269547430699	7.151586622914035
34	30.034676337033993	107.00570211860374	478.8622336997169
35	30.33897244829311	2.1035752410203212	9.886017564619598
36	175.09631115937538	98.46710205019723	324.4764378637267
37	16.766474196386973	3.658452504027697	18.014556251934234
38	263.0295457310224	20.982653675956765	63.82418633332996
39	9.746611156678862	7.641187167206122	38.6501025745366
40	187.41734719821338	4.447792830700597	15.003356862959958
41	6.628732120012668	17.58645009919554	90.03553172878729
42	111.03875834662867	1.8331615076907035	7.045787275162348
43	7.162192326486176	42.38610114144449	215.68557162751696
44	61.11173781841321	1.4690207319368347	6.305461039768921
45	21.52419837238897	96.64230753831423	450.278786451175
46	33.08427816200958	1.919408731790209	8.946882111240315
47	146.30901593184646	111.48637079242123	381.1213431299741
48	17.78217134293107	3.289252701097363	16.14166656257325
49	268.56408839602807	24.7727671467318	74.81496130986085
50	9.831198286044524	6.992997841932055	35.34940946483704
51	192.37551134068377	4.497801025808073	15.069207699384343
52	6.490696743167316	17.015515570632214	87.17211583993691
53	110.38485597513484	1.7475291685475975	6.721267419542222
54	6.91080158914945	43.19616048802129	220.0821931586282
55	58.35573143690763	1.3967809979255297	6.033053640682067
56	24.470963665176985	103.48746570370663	474.32741622851165
57	30.043125057460507	1.9158013654555213	9.008867042652453
58	187.76032599450048	97.13664047110908	314.4067328392807
59	15.60420643613782	3.6711353181651685	18.17286108276299
60	261.9410887050823	16.318584745767726	49.80355461206234
61	8.805124635851152	8.406977776831022	42.67271950621845
62	172.61185716196533	3.305976122815878	11.46331982403267
63	6.151137272690989	21.005527232039267	107.76981192730382
64	95.45875566743985	1.540684332608102	6.116138589455384
65	8.121867590613363	54.38710514205796	274.59442391283545
66	49.457102795228934	1.4350014421368678	6.365528864708234
67	42.13001288476842	120.05817418002708	512.294805417119
68	25.290717618251062	2.176304654431977	10.42980540913199
69	241.05542973048506	66.99420477941106	205.35810390221386
70	13.152725782452718	4.480217294628086	22.387303798205867
71	241.2623176059483	9.789337827360066	30.69152277369786
72	7.556369067112793	10.737502405843859	54.769851609467885
73	146.00893743974572	2.388289469316037	8.611294020252977
74	5.920221402249039	28.028630040384567	143.8449237800333
75	77.02271657307223	1.3617611618309744	5.629234505825085
76	11.596871158336224	74.31448220156912	365.8786801851882
77	38.56040276300473	1.5356908571939232	7.029533670102202
78	100.44541670687383	127.75941413159168	469.9000326287348
79	19.239186952735377	2.7818812669872477	13.576363188155305
80	274.11456032326885	30.97079423853653	92.74254514168508
81	10.31392476051084	6.290135780081824	31.74144808810045
82	202.31814722986184	4.906460909358171	16.20905667838753
83	6.385494663931207	15.733260453147333	80.6498183018696
84	113.08191820205397	1.7312929891129791	6.628406765874201
85	6.8286269589360105	42.185136747923195	215.05221643339456
86	59.40561922057114	1.388737078245251	5.996445127146467
87	23.2931575392453	102.35178041181146	471.64874227441885
88	30.079929781917375	1.8752450081589944	8.814678803176951
89	190.4375908671745	96.97787826932687	312.94974783118636
90	14.962322150930568	3.6399176450120403	18.046037482820395
91	260.43163222144665	14.099624340326315	43.131150168733804
92	8.215758460817778	8.962430618434487	45.59537209144228
93	162.3856718937647	2.8801193134836813	10.10035559866925
94	5.925761421844601	23.46056693009492	120.44265725110512
95	87.32877400637182	1.4352153864431019	5.793991427446108
96	9.260158926425357	62.20631782844486	311.39593216975896
97	44.89565559369036	1.4861485349123769	6.681076655210105
98	59.4743987809141	126.19378086675967	511.5308598159145
99	23.771051677505127	2.428442546222136	11.682026748864411
100	248.28697036754556	57.95735860555679	176.79707779026094
