	IKK	IkBaIKK	IkBaIKKNFkB	IkBaNFkB_cytoplasm	IkBaNFkB_nucleus	IkBa_cytoplasm	IkBa_mRNA	IkBa_nucleus	IkBbIKK	IkBbIKKNFkB	IkBbNFkB_cytoplasm	IkBbNFkB_nucleus	IkBb_cytoplasm	IkBb_mRNA	IkBb_nucleus	IkBeIKK	IkBeIKKNFkB	IkBeNFkB_cytoplasm	IkBeNFkB_nucleus	IkBe_cytoplasm	IkBe_mRNA	IkBe_nucleus	NFkB_cytoplasm	NFkB_nucleus
0	0.001	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0003362016716617077	2.3464491900014415e-05	0.0004635167082869698	0.05382393652611579	0.00010715587921373262	0.009443996828554338	0.006469182096053433	0.0004927450139201783	1.1194362121216762e-06	0.00012647955847782383	0.029356062713591195	2.6651465666680156e-05	0.0013941082651998068	0.0012442543814943842	6.316938517910093e-05	1.0765608549225892e-06	4.8141572606440215e-05	0.009708096194473173	1.8939045167075324e-05	0.0009911334877402067	0.0008877545306167799	4.489985562784457e-05	4.0246033643233734e-05	0.006280774302757884
2	0.0003264437796235064	5.2454822567939465e-05	0.0004467167540977923	0.053589674768638046	0.000227565737105919	0.01874609626188655	0.011268009530742931	0.0010119244659095542	1.982454565356759e-06	0.00012308973206390838	0.029352049552427553	4.664135009705084e-05	0.0022504074993024213	0.0018798404485337599	0.00010374950611665087	1.912600155997129e-06	4.73998569254999e-05	0.009839825959378372	3.32012263987505e-05	0.0016020644506985666	0.001341234477324649	7.385626297927892e-05	3.71240589322944e-05	0.006256711003934813
3	0.0003166861716086294	6.34487402716178e-05	0.00044837973919860743	0.055504704780049756	0.0002226110457746172	0.022098582865111238	0.012577660181495894	0.0015417673529255986	2.3640209114023774e-06	0.00011981675607686348	0.02950769128404918	4.407834088622815e-05	0.002690047391389417	0.0022043743579417616	0.00015202672586120964	2.282193093547105e-06	4.7022378839333064e-05	0.010076600318918329	3.138985343168873e-05	0.0019157479848977079	0.0015727839520146278	0.00010826559467848306	3.459909195337035e-05	0.003963106410822028
4	0.00031369057920635257	6.36344631641405e-05	0.00045147505612723416	0.0564043222784922	0.0001882990563702618	0.02209471782687634	0.01241606383296037	0.0018140555904434948	2.558936529381425e-06	0.00011881649777501043	0.029588981096405113	3.88216769484041e-05	0.0029148865376791237	0.0023700312136140456	0.00018696978432969995	2.471755292099616e-06	4.735271190578168e-05	0.01025372830972822	2.7651085983111534e-05	0.0020761860897981284	0.0016909773265673257	0.00013317168322126983	3.333715664435161e-05	0.0028472150736202967
5	0.0003136144594948246	6.218104338024533e-05	0.0004520812018227698	0.05647970830262984	0.00017485746653671613	0.021600322449728385	0.012135506211125104	0.0018525738605984126	2.6700477344793787e-06	0.00011888701228438079	0.02962863104617028	3.791746588054417e-05	0.0030299644155217897	0.002454600484703897	0.0002012448482267832	2.579860225599554e-06	4.7986375057700735e-05	0.010396251258483218	2.7009292332862702e-05	0.0021583178340999955	0.00175131607616514	0.00014335085104561366	3.3827609348392775e-05	0.002602842969453273
6	0.0003140832041299184	6.122044129948812e-05	0.0004513887681633982	0.05630401487139579	0.00017185227607252067	0.02126717712620766	0.01196739960808839	0.0018272770544909486	2.7322314294654758e-06	0.00011922862125954175	0.029672216123868073	3.8643777699405284e-05	0.0030883886245702515	0.0024978349654835846	0.00020577170810511715	2.6403031472690194e-06	4.870643057091924e-05	0.010537063106859187	2.7527962623230723e-05	0.002200031183483755	0.0017821631495304232	0.00014658216109652701	3.3814259275752417e-05	0.002595543802212174
7	0.0003145101126130225	6.075497988213729e-05	0.0004502397347418627	0.05608273755416981	0.0001712014070808169	0.021098830155930236	0.011885742298825872	0.0018061209365670351	2.766002379413116e-06	0.00011961274046301468	0.029727514960691065	3.9283904115024475e-05	0.0031182076485166805	0.0025199407016351567	0.00020741628142132408	2.673190333735752e-06	4.9443239586813626e-05	0.010681735270203838	2.798480267087207e-05	0.002221336107160276	0.0017979352197059833	0.00014775803680581608	3.3817521445463595e-05	0.0026164288648314153
8	0.00031483386417672295	6.058452020579711e-05	0.0004489527167303118	0.05586460553061252	0.00017098243126961073	0.02102803737534481	0.011851849238507678	0.0017962761607073804	2.7833601787211656e-06	0.00011998873490875058	0.02978987777721426	3.960492686700363e-05	0.0031324262871539853	0.0025304547544767126	0.00020814476018454038	2.6901792146263668e-06	5.0166624585070553e-05	0.010826325672960692	2.8214084768018744e-05	0.0022315101105466616	0.0018054368192052953	0.00014828004786795966	3.37889226497425e-05	0.002627492577434009
9	0.0003151089625176705	6.05136066234e-05	0.00044765653348173725	0.05565482713782801	0.00017078055422532857	0.020990304320448214	0.011833599589405221	0.001791494254405397	2.7943897412576228e-06	0.00012035308960068712	0.029853806855763776	3.976755674346773e-05	0.003140770193865267	0.002536616572451426	0.0002086253974622122	2.701039861271047e-06	5.087237817397792e-05	0.010968382305570288	2.8330434929421872e-05	0.002237491933321808	0.001809833172479388	0.00014862499457193645	3.3748498004133275e-05	0.0026314746556791602
