	MAPK	MAPKMEKpp	MAPKPH	MAPKp	MAPKpMAPKPH	MAPKpMEKpp	MAPKpp	MAPKppMAPKPH	MEK	MEKPH	MEKRAFp	MEKp	MEKpMEKPH	MEKpRAFp	MEKpp	MEKppMEKPH	RAF	RAFK	RAFPH	RAFRAFK	RAFp	RAFpRAFPH
0	0.4	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.0	0.0	0.0
1	0.39999848187016307	1.4134198037673458e-06	0.29999995391865597	5.86285637115294e-08	4.608134266442952e-08	1.2104852211460766e-13	3.165590968697451e-15	1.4762234101074552e-15	0.18872154419620688	0.19904797970259025	0.009606414923601673	0.0006964815189155539	0.00095170141688771	2.181184764407106e-05	3.1379629742367723e-07	3.1888052214450477e-07	0.21532931712082082	0.1394785416087198	0.29791603172917464	0.06052145839128001	0.012437029445827929	0.0020839682708255936
2	0.3999486424531692	4.425584978556058e-05	0.2999958934605104	2.9949226234594784e-06	4.106530366503473e-06	2.2480189029684372e-10	1.0128916125130115e-11	9.123527790676816e-12	0.16961276600391742	0.1949020633867761	0.02207145664342754	0.0028877634776804154	0.005088655523846626	0.0002794153205859192	6.40586657743222e-06	9.281089377364415e-06	0.19154086895507422	0.14331193846191032	0.2949621392515715	0.05668806153808958	0.024382336794394173	0.005037860748428691
3	0.3996774409118111	0.00025897632188700003	0.2999595354742533	2.3106435366973743e-05	4.046369334271883e-05	1.1135087168490159e-08	6.70099351864011e-10	8.32404747615455e-10	0.15087613426262153	0.18917269289736602	0.03127718035701926	0.005748111046375049	0.01077599643626531	0.0009806737217136724	3.160605266231413e-05	5.1310666368837194e-05	0.17182133154495646	0.14762350656932025	0.292190363072101	0.05237649343067957	0.03573468401773172	0.0078096369278993424
4	0.3989244201063717	0.0008102064943347865	0.29982287011190273	8.809152583095652e-05	0.00017711409858674359	1.4153800069228062e-07	1.0447363142174172e-08	1.5789511061537623e-08	0.13411887863271899	0.1833712439292121	0.037551372010756534	0.008675222891404679	0.01647555071989525	0.002125097961680424	9.032440031597108e-05	0.0001532053508928276	0.1550854552112722	0.1515263794680443	0.2896228478218962	0.048473620531955516	0.04638730210623114	0.010377152178104167
5	0.39743214995929316	0.0018259009094668288	0.29949078860465794	0.00023178088176945038	0.0005090794109333207	8.80412710001335e-07	7.644141741837445e-08	1.3198440899596667e-07	0.11979392753236717	0.17824458312775462	0.04153665940988605	0.01131684129566699	0.021422692633108826	0.003577536310728684	0.00019283725692899125	0.00033272423913664946	0.14098528045908232	0.15499511502206376	0.2872871874543608	0.04500488497793605	0.05618282629672747	0.012712812545639524
6	0.39501615037599724	0.0033629065514861473	0.2988678234655914	0.0004848880984282985	0.001131508962998035	3.5271599581751644e-06	3.5127972045480883e-07	6.675714107518191e-07	0.10781059480208335	0.17404275097518745	0.0438534706343319	0.013508129518564192	0.025360901875201607	0.005160645973102551	0.0003434763356612164	0.00059634714961106	0.12918901236635952	0.15803491467712313	0.2851989648377041	0.04196508532287666	0.06503075054103326	0.014801035162296217
7	0.39159729208895605	0.00540524325748376	0.2978825012592421	0.0008682836508112484	0.0021150916689790774	1.050283859829399e-05	1.1794233917552192e-06	2.40707177902009e-06	0.0978569034851255	0.170751775511075	0.04500805165337076	0.015211542077016797	0.028306679311592874	0.006718336457139942	0.0005411957423399512	0.000941545177332288	0.11938185226293359	0.16066516236545045	0.28335699885591564	0.03933483763454926	0.07291392084792185	0.016643001144084717
8	0.38720024413662335	0.007881930430943655	0.29650089424122256	0.0013902581728460818	0.003492293998873438	2.52988724370798e-05	3.162628371203086e-06	6.811759904274337e-06	0.08957490442936214	0.16824522730126257	0.045375282062507	0.016463003658308887	0.03039474037225161	0.00814360930159626	0.0007811985461075227	0.0013600323264860116	0.11127497470424914	0.16291494674390414	0.28174756439176757	0.03708505325609557	0.07986864506731951	0.018252435608232646
9	0.38193113987138533	0.010690862693341826	0.29472836598143787	0.0020471453952306895	0.00525554670747214	5.2047872208749105e-05	7.170149270228549e-06	1.6087311090137734e-05	0.08263858015062055	0.16636738309805624	0.04521778110273905	0.01733169461387594	0.03179214803411253	0.009379794772058032	0.0010566218932120859	0.0018404688678313867	0.10461014974810193	0.1648190580964742	0.2803501919345234	0.035180941903525456	0.08596152440809883	0.01964980806547683
