	species_1	species_2	species_3	species_4
0	0.1	0.1	0.1	0.1
1	0.5918031907972561	0.0512312204100603	0.9977821708502103	0.02586821893128387
2	0.6402800569218463	0.11719771649783868	0.9999946782438871	0.049745050386247006
3	0.659102626300966	0.14850735544737195	0.9999965073784108	0.060960362444946264
4	0.6708515444549517	0.16809291787616581	0.9999917176178702	0.0683659826102333
5	0.6803717845658055	0.18396619005795392	0.9999847871902258	0.07460078506885699
6	0.6897177349541482	0.19955216535045237	0.9999741213695508	0.08091521935667975
7	0.7010152208266894	0.2183983249924815	0.9999540954310374	0.08882290726058767
8	0.7180468136549136	0.24682558212148178	0.9999028469419066	0.10123684609709363
9	0.7547922369131526	0.30825563522764565	0.9996390518964119	0.1300627397209363
10	0.9371500697510571	0.6204118998887861	0.9813821416377695	0.3067300279689013
11	1.1920630300973978	1.882428673624741	0.03937391547684997	0.7663031351116385
12	0.7910771468667	1.2756709963392054	0.08018683860938183	0.37253589176088825
13	0.6008616774928536	0.08390851096607245	0.9942709475954171	0.031269138092433355
14	0.642955012036906	0.12173076575990387	0.9999885871921136	0.05127594710779374
15	0.6605574830504252	0.150933039578833	0.9999976352568739	0.061871119681116825
16	0.6719391645531209	0.16990911603099135	0.9999876862290261	0.06906854130395541
17	0.6813534806647018	0.1856058900132798	0.9999808226366949	0.07525768989042757
18	0.6908251322379134	0.2014036809455345	0.9999670165495749	0.08167575510065658
19	0.7022775247425406	0.22051144995166358	0.9999455664741269	0.08971067788159959
20	0.7199964223191618	0.25009354140292905	0.9998782105583658	0.10265042986728373
21	0.7592856828540541	0.3158055339205563	0.9995567309246712	0.1336924216857228
22	0.9716171621726559	0.6833809974738485	0.9672453345702587	0.34471922418178547
23	1.1820398253679285	1.8893704424776376	0.03149889736621337	0.7609064751336498
24	0.7014816082745874	1.1032566658115748	0.14420142050302082	0.28232472784763113
25	0.6065655973109385	0.08300882643570023	0.9963691651994507	0.033229390616235886
26	0.6447846094334776	0.12475248438538235	0.9999897790993045	0.05236462054613454
27	0.6616168123172466	0.15270028139931277	0.9999955871825158	0.06252671377431276
28	0.6727618113207828	0.17127769531021356	0.9999906157295932	0.06959969849915469
29	0.6821058156507462	0.1868576935952616	0.9999831159124762	0.07577064110546906
30	0.6917456378797082	0.2029345578513648	0.999971096316296	0.08233703780982657
31	0.7036729836437418	0.22283292332594903	0.9999477517668903	0.09076610785212647
32	0.7226845270533832	0.2545702200750451	0.9998825614635609	0.10475625852038267
33	0.7684706687836993	0.33117469036649877	0.9994510575756245	0.14148509149332894
34	1.0579710040860568	0.8536166721209717	0.8952215013163306	0.44504194772303535
35	1.1640781569378367	1.8893795933309825	0.0230024567149262	0.7490219139738272
36	0.5805215197296437	0.8077054408476122	0.37917710483619843	0.16224150636811177
37	0.6139383959369112	0.08515355454323105	0.9982328622305252	0.03619548129614055
38	0.6473894617972921	0.1290247549752704	1.0000008759051662	0.05389167067061498
39	0.6631276800279207	0.15520131180156138	0.9999946027417393	0.06344219600724577
40	0.6738502174217782	0.17309183174459244	0.9999904271204088	0.07032440426816355
41	0.68320083523766	0.18868372781577686	0.9999820199644456	0.07650059057732628
42	0.6929782695274893	0.20499054550247514	0.9999692789664942	0.08317650655050174
43	0.7054878746312135	0.22586160985843415	0.9999434270858301	0.09202219844955321
44	0.7260672863520191	0.2602200456483068	0.9998684433082082	0.10723254831615947
45	0.7786551914945415	0.3482554970856435	0.9992766505553621	0.15016353504197927
46	1.1346026508904854	1.0471537543619636	0.7363920876282335	0.546016609156587
47	1.1438169016894608	1.8706955977646287	0.019678555097108915	0.7329777843243023
48	0.5334755484859357	0.5596972677383847	0.6454525980889575	0.09264945147559049
49	0.6196666105917901	0.08941490024476179	0.9991221475110881	0.03880897595794452
50	0.6495831469518426	0.1326546942160953	0.9999589608968739	0.05517520253699998
51	0.6644508534097036	0.15742187439293706	0.9999962281181823	0.06429587646905169
52	0.6749196250694791	0.17489276218056993	0.9999681502973358	0.07100588870015567
53	0.6842205302175505	0.1903772744607034	0.9999924416088234	0.07719640745651137
54	0.6941217468061884	0.20691277139099173	0.9999488407786061	0.0839638105004746
55	0.7069926989325195	0.22839298632441443	0.9999207489705239	0.09310576854636239
56	0.7290882178851122	0.2652904188425471	0.9998312969041205	0.1096164664132253
