	beta	g	ins	mbeta	tamox
0	400.0	4.966667	11.42	0.0	0.27
1	364.53309406872273	4.624199829334385	12.612317148973151	33.008214511649285	0.17813356459006136
2	339.9158793726668	4.438220263514204	13.119035085000187	51.709475690612464	0.11752432844801121
3	321.9440587413165	4.354082572041466	13.351190696253488	62.01203833758381	0.07753707130486803
4	308.3664057684185	4.327781521532338	13.409482732101223	67.26691675250261	0.05115524893226885
5	297.838072975411	4.33546589838214	13.361386380436114	69.44645807685419	0.03374994325428437
6	289.5074281154142	4.363459349931885	13.25047733213159	69.74259170586262	0.0222668420836277
7	282.81423718271566	4.403535201060962	13.104479251088621	68.88915199316206	0.014690699652531955
8	277.37798467480354	4.450568267031933	12.940879956661325	67.3436730088543	0.00969225261451318
9	272.9322016991323	4.501290708753647	12.770620068558028	65.39410180662934	0.006394499159972742
10	269.28478625141275	4.5535758050156625	12.600433964572797	63.22265330720856	0.004218717586269136
11	266.29356155397795	4.606039537788164	12.434384400204198	60.944746499182074	0.0027832513206940378
12	263.85061954406297	4.657776735474681	12.274845438133276	58.633414408009166	0.001836229004567243
13	261.8723851737685	4.708199426805905	12.123097750828618	56.33443285796341	0.0012118908539710076
14	260.29245381977114	4.756928927200305	11.97975774971536	54.07645284040078	0.0008000255133234597
15	259.0573161965689	4.80372867712326	11.845014626309187	51.87681382179035	0.0005279548747334816
16	258.12341636251506	4.848461525264437	11.718792172194625	49.745387093609956	0.0003483472640522787
17	257.4546166777458	4.891053159130316	11.6008621998928	47.68745458198082	0.0002298618999201033
18	257.0205068561447	4.931474297377081	11.49091304331284	45.70533734932684	0.00015169147916238164
19	256.79528885620175	4.969725486309619	11.38858559797105	43.799433061960116	0.00010009606645002955
20	256.7568980280246	5.00582839894473	11.293504745607983	41.96890091832313	6.606405284381415e-05
21	256.88621315997096	5.039819264852355	11.205286864119126	40.212162527947854	4.357707860220414e-05
22	257.1667076680345	5.07174426582348	11.123561025679605	38.52715178746538	2.8762197260151803e-05
23	257.5838348482634	5.101656125186394	11.047965652807324	36.91156505864811	1.8988712222760263e-05
24	258.12483593638575	5.129612829555848	10.978156743086824	35.36295158984815	1.2560903712239888e-05
25	258.77821738015393	5.155676205753306	10.9138022916009	33.878815555123865	8.290966626457727e-06
26	259.53399832909344	5.1799091142960245	10.85459390760495	32.45665282641746	5.482885852351312e-06
27	260.3830245672161	5.202377077634778	10.80023342813671	31.093995176790845	3.61924524945328e-06
28	261.31724401752405	5.2231451508693025	10.750445999736112	29.788438122644113	2.392945583997134e-06
29	262.3292416790987	5.2422798946160185	10.70496602585515	28.537637545084017	1.5796758783098794e-06
30	263.41239834814456	5.259846663146003	10.663547089145474	27.33933600623748	1.0438596175815627e-06
31	264.56061858590687	5.275911522401227	10.62595464590009	26.191349652556312	6.894745709087758e-07
32	265.76836031054927	5.290539040690118	10.591967489864722	25.09157996294001	4.5539942130271685e-07
33	267.030532688644	5.3037937877537304	10.561377359803611	24.038010512305515	3.009364773119655e-07
34	268.34243413247697	5.315738551964675	10.533985787038182	23.028701758972804	1.9870265167743554e-07
35	269.6997456037057	5.326435805185075	10.509607321709828	22.06179966265836	1.3138867698619914e-07
36	271.0984247762787	5.335946018492442	10.488063885819496	21.135516588001842	8.673450399170747e-08
37	272.5347569040348	5.34432895119522	10.469189112632009	20.24815139368596	5.739033821572443e-08
38	274.00522007473245	5.351642648401575	10.45282346248743	19.398058201061545	3.7872035527299766e-08
39	275.5065889312337	5.357943309190169	10.438818278075555	18.58368118415036	2.5099357037908966e-08
40	277.03579225155136	5.363285825232921	10.42703039982347	17.80351595611134	1.6737466754040412e-08
41	278.5899300376833	5.367723771287022	10.41732408217671	17.056117960065006	1.1198263470823522e-08
42	280.16627696042417	5.371308945807776	10.40957083640258	16.34010654884095	7.493722412732225e-09
