	Inh	Inh_T1	T1	T1_alpha	T2	T2_beta	T3	T3_Inh	alpha	alpha_T1	alpha_T1_alpha	alpha_T2	alpha_T2_beta	alpha_alpha_T1	alpha_beta_T2	beta	beta_Inh_T3	beta_T3	beta_T3_Inh
0	0.8749419298596318	34.89377986747	3.6018583872445182	0.0011252700893322999	3.8654842955938373	0.020885423013860538	1.0393175564485757	36.82040794514637	0.02174328805188078	0.00020909803478606727	0.0004584114600541487	0.0001844773545314833	0.0005668306218538135	0.0025689657013361366	0.002878973415918054	0.14146656760777906	0.41006780050400693	0.0001669379863248404	0.23003975991476538
1	0.6980345245851359	34.4380868646683	4.057185471251723	0.0012333618371438376	3.87002068540606	0.016524344567642516	1.1893885656753278	36.819762912202904	0.021571174057545613	0.00023012735067193615	0.0004937458727883963	0.00018205254004147016	0.0005373102888716543	0.0027704290194017042	0.0027356071973853803	0.10906605733669204	0.3143400684125658	0.00014461113385390523	0.17636384257538773
2	0.5653124654913515	33.96443515043507	4.530031874215461	0.001457470547989812	3.872911861462255	0.013502327313760212	1.3471869746705314	36.774156211357514	0.023294130927022667	0.00027313340803298224	0.0005746126445607064	0.0001954366227867677	0.0005556297242405682	0.003227758748914281	0.0028347448769583533	0.08526850510588217	0.24244787286354574	0.0001259452030737856	0.13608299590537343
3	0.46646097485401034	33.47765969624253	5.01537281971685	0.0018524600692616609	3.874381417045502	0.011569350869922465	1.5112855892069177	36.69346184356459	0.027280646365157438	0.000348615403461517	0.0007196254082637871	0.0002275610104740388	0.0006253521720055637	0.004046783159661756	0.0031963189020965594	0.06818481392950801	0.18897886288796878	0.00011120211667230925	0.10616250222389575
4	0.39379656852410994	32.982767364678544	5.5077967294402725	0.002530359865742234	3.8744294815197535	0.01061764947075113	1.6800734256459382	36.58550782653345	0.0345187647085391	0.0004783235342141562	0.0009695108524734056	0.00028642046729134864	0.0007624493922563162	0.005457711628785774	0.0039039991499485675	0.05652895365372402	0.1499452078788786	0.00010108329376687498	0.08437245664801524
5	0.3421335856987	32.48484163860645	6.001469705543922	0.0036997204027108214	3.872754602542268	0.01070110581801111	1.8517883313114947	36.45624003381823	0.047078716367357325	0.0007023139773760459	0.001399684713700336	0.0003885687197291862	0.0010044446924737864	0.007886936755886448	0.005151278227517897	0.049715817648445265	0.12265408025999035	9.653333726149321e-05	0.0692210212730644
6	0.3083683570991855	31.989337346836095	6.489463041180274	0.005770364688730068	3.8685916553417266	0.012104824180548512	2.024369304935285	36.30998270239621	0.068918338566223	0.0010996482954636132	0.0021582138963892874	0.0005657116229397048	0.0014241707605644855	0.01217138510309394	0.007313638094220751	0.04786272257297768	0.10563067473398693	0.00010009447871488145	0.0599172234558423
7	0.2919405470620018	31.50288632884145	6.962209558791732	0.009557042795676202	3.8603024988924255	0.01551135023950938	2.1950591591366226	36.14939140004394	0.10798117173943879	0.0018292564208483957	0.003540020279152723	0.0008809574680232538	0.002166869083323028	0.019977792871188022	0.011138324316718861	0.0522155701660515	0.09889071709107293	0.00011656427270153523	0.05654215945570775
8	0.2954605634242466	31.03469125257456	7.404506151050379	0.016734472564216674	3.8446548447054556	0.022314287414178312	2.3597235139023067	35.97525287422315	0.1797870013854441	0.0032142937828559225	0.006147167237142214	0.0014562111677658754	0.0035121033125705505	0.0347066627908916	0.018062553400029838	0.06581057077450651	0.10448535843225841	0.00015594157260380163	0.06038231186974437
9	0.3273101066441425	30.59923600794632	7.789574286787615	0.03070573283450218	3.8150722114525384	0.03533997415593114	2.5114200075612887	35.78524874230052	0.3165892222645835	0.005918124675942847	0.011219967057654524	0.0025382039613191174	0.00603330175609666	0.06334588069801414	0.0310163086741154	0.09539673589309995	0.1281584038354125	0.0002382554457018411	0.07493459085714571
