	bound	free	lytic	translocate
0	0.0	1.0	0.0	0.0
1	0.1132666505118524	0.8650222468944853	0.0002425649422745512	0.021468537651388297
2	0.17758730636715406	0.7482642903458362	0.0017107429801976766	0.07243766030681259
3	0.2096958589154505	0.6472590394974846	0.005114861518282354	0.13793024006878302
4	0.22091882203853086	0.5598808394696814	0.010757877386395446	0.2084424611053929
5	0.21885420006703538	0.48430077209986466	0.018687154385989082	0.2781578734471117
6	0.20855878473684272	0.41893926160181333	0.028795241118615714	0.34370671254272883
7	0.1943280116663648	0.3623757365441155	0.04096299091437313	0.4023332608751472
8	0.17766780360136258	0.31346197579131574	0.05490062713873536	0.4539695934685869
9	0.16035967027774273	0.2711569425057418	0.07039028822715691	0.4980930989893591
10	0.14342781757825127	0.23455959640969862	0.08719478753460937	0.5348177984774414
11	0.12740363249513392	0.20289132780233052	0.10507713275754994	0.5646279069449863
12	0.11252301679897106	0.175512200059877	0.12382703067222413	0.5881377524689286
13	0.0989657354310755	0.15182734616450927	0.14324672662565427	0.6059601917787617
14	0.08677413722750758	0.13132872308107446	0.16315982069916934	0.6187373189922493
15	0.07585193530563897	0.11361127804601567	0.1834176717015154	0.6271191149468307
16	0.06618800658673554	0.09827656418633289	0.20388254442376422	0.6316528848031681
17	0.05769507773576564	0.08499484586048509	0.22443668881221482	0.6328733875915351
18	0.050270954850141804	0.07348339867549687	0.2449796021162576	0.6312660443581044
19	0.043750367493473524	0.06352448405991012	0.26543048277966713	0.62729466566695
20	0.03798451448623818	0.05493303018900437	0.28572300865012495	0.6213594466746333
21	0.032911801004490704	0.047521955418855594	0.3057982816231192	0.6137679619535352
22	0.028504378489494834	0.04111364193960843	0.32560412677238	0.6047778527985175
23	0.02469839372559175	0.03556332514508874	0.34509761741580036	0.5946406637135199
24	0.021399528706924596	0.03075918043897601	0.36424565800224595	0.5835956328518541
25	0.01852747333571871	0.026606277844486964	0.3830228981480809	0.5718433506717142
26	0.01603174664251717	0.02301670947307254	0.40140929045724416	0.5595422534271669
