	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
0	2.399999	1.024	0.0	0.0	0.0	169.9999	0.0	0.0	0.0
1	1.7973864351933944	0.2647956541460793	0.17217012071525714	0.11730644746916212	0.4687263112172428	154.18869946261293	14.919111404395947	0.13288478713710353	0.0010014664522592373
2	1.3370351526552666	0.1572956019474934	0.09683706523840825	0.07493537497765958	0.6907372351205481	146.10612638732644	22.65903732511266	0.36803188950829374	0.00419472271589135
3	0.9952932514521362	0.10340751824938209	0.061501231039871325	0.05133148971357937	0.7996171368159821	141.27707185553115	27.205289675167403	0.5969459875506955	0.00814262418118564
4	0.739700550874791	0.07414882432479297	0.04304787793812151	0.03780853847021968	0.8569633628544472	138.0556212973573	30.20312383710901	0.791303689858342	0.01203139641241925
5	0.5482940536616694	0.05718880108846708	0.03266612047246975	0.029668625345014816	0.8888558818517485	135.71049050015333	32.37536980769069	0.947228493244281	0.01562057124230044
6	0.40486811456908117	0.04646168549561937	0.02616425594602162	0.02445994463892387	0.9080419469061878	133.87962103983241	34.074523874151566	1.0682167715114825	0.01887216701324781
7	0.29814088144369305	0.03938246863071787	0.021925233065659733	0.02097427881604446	0.9199063900599797	132.37807819046367	35.47706417909816	1.1601400990687278	0.021811629427598657
8	0.21902475392952842	0.03445226723451839	0.01899086869337824	0.018530832743457282	0.9275410060107452	131.09604375522864	36.68536029726384	1.2289482147418243	0.02448502531790108
9	0.16084574031865256	0.0308816612755289	0.01687438961803641	0.016753804295309024	0.932559938475972	129.97039268592306	37.756725860482035	1.2796631148702207	0.026930206335153927
10	0.11861248596148326	0.028217467654962504	0.015297640212144286	0.015426240792017893	0.9358795073744343	128.96191981668258	38.72586978827451	1.3163278626976402	0.029179143966441414
11	0.08795494274267043	0.0261350628906812	0.014066718760813684	0.014387656979728582	0.9381499659506424	128.040778695453	39.61862287154888	1.3426334958885517	0.031260595418134474
12	0.06568721622776824	0.024442035801952405	0.013066974552308305	0.013542661770921146	0.9397518680208518	127.18794718656157	40.45103139334272	1.3613634558974124	0.033196459853966694
13	0.04973295571518988	0.023037186707484537	0.012238414396877534	0.012840799314440621	0.9408830013373037	126.39250049041485	41.23205425158878	1.3743824447036115	0.03500059824389387
14	0.03833023344224472	0.021837557323589125	0.011532385008724666	0.012240162047824212	0.9417033783660236	125.64497693875346	41.969481747631974	1.383278870937892	0.036686517253838785
